rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,stage1_rate,stage1_rolling,stage1_cooldown,robustness
0.2,443,0.8637883008356546,0,0,0.45372460496614,0.32793522267206476,1.3835799682300811,0.5634932321880113,85.76101287905512,1.257087492837108,1.3758345764972164,2,2,0.6239554317548747,0.9846796657381616,1.1603349673202614,0.8744292237442922,global_extra_window_short,0.2,0,0,1.1603349673202614
0.3,475,0.9261838440111421,0,0,0.4442105263157895,0.32793522267206476,1.354567901234568,0.5578781793842035,91.36501340193634,1.1278183650333793,1.4064101519403494,2,2,0.8286908077994429,1.0821727019498608,1.1555555555555557,0.8936170212765957,global_extra_window3,0.3,0,0,1.1278183650333793
0.35,906,1.7665738161559887,0,0,0.3830022075055188,0.32793522267206476,1.1679203117760881,0.5600479696564034,47.10969794160833,1.1094819987795783,1.1217641729744936,2,2,1.6671309192200559,1.9108635097493036,1.0573710965867829,0.8845726970033296,global_hist_window3,0.35,0,0,1.0573710965867829
0.25,592,1.1543175487465183,0,0,0.3564189189189189,0.32793522267206476,1.0868576910243577,0.5243879220586047,42.46871159119139,1.0489093596622323,1.1265094431460736,2,2,1.0919220055710306,1.3161559888579388,0.9225023342670402,0.879045996592845,global_extra_decay1p0,0.25,0,0,0.9225023342670402
0.25,629,1.2264623955431755,120,0,0.383147853736089,0.32793522267206476,1.1683644428742468,0.5422653577272051,55.97449187142107,1.0745823794037606,1.175692446861279,2,2,1.1114206128133706,1.3259052924791086,0.857638888888889,0.9262820512820513,local_extra_window3,0.25,120,0,0.857638888888889
0.35,935,1.8231197771587744,500,0,0.3390374331550802,0.32793522267206476,1.0338548887568497,0.5404570132381377,5.652253637633191,0.8302096348743578,0.9701621059411261,1,2,1.7158774373259054,1.9303621169916434,0.8989156268568033,0.8956989247311828,global_hist_window_equal,0.35,500,0,0.8302096348743578
0.25,506,0.9866295264623955,500,0,0.3715415019762846,0.32793522267206476,1.1329722344215098,0.516877138182359,59.91396896710393,1.067509559459103,1.0893665228539369,2,2,0.7994428969359332,1.1991643454038998,0.7827292533174887,0.8423153692614771,local_hist_window3,0.25,500,0,0.7827292533174887
0.25,647,1.2615598885793873,120,0,0.33384853168469864,0.32793522267206476,1.0180319422977848,0.501297411869701,20.13880333337954,0.7201166180758017,0.9204000361541911,1,2,1.1894150417827298,1.3064066852367688,0.8828635620915033,0.8364485981308412,global_hist_window5,0.25,120,0,0.7201166180758017
