rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate
0.2,1140,1.0999310820124053,0,0,0.25877192982456143,0.24577822990844353,1.0528675787149995,0.513699024755385,-0.25233358960048613,0.9911717495987159,1.0569563348044362,3,4,0.6946933149552034,1.5099931082012406,0.9574177964781051,0.9127753303964757,local_compact_logit
0.2,1191,1.1491385251550654,120,0,0.2770780856423174,0.24577822990844353,1.1273499924933692,0.513699024755385,5.067821638845417,1.065201174879948,1.1434961565236912,4,4,0.9793246037215714,1.3459682977257064,0.9863685416232796,0.8988195615514334,local_compact_logit
0.2,1106,1.0671261199172983,250,0,0.2631103074141049,0.24577822990844353,1.0705191729638457,0.513699024755385,-0.49638251745547707,0.9534956304619226,1.0913555086922466,3,4,0.8008270158511371,1.4135079255685734,1.00093678722711,0.8973660308810173,local_compact_logit
0.2,1169,1.1279117849758789,500,0,0.26518391787852863,0.24577822990844353,1.0789560897127222,0.513699024755385,1.015816843198107,0.9790101330392225,1.0962311288835134,3,4,0.8008270158511371,1.447277739490007,1.038526553035639,0.8969072164948454,local_compact_logit
0.2,587,0.566368022053756,250,3,0.262350936967632,0.24577822990844353,1.067429515890655,0.513699024755385,-1.8433811563952567,0.9741609741609741,1.0270775045872713,2,4,0.41971054445210204,0.6657477601654032,0.894492337164751,0.7903780068728522,local_compact_logit
0.25,1342,1.2948311509303927,0,0,0.2585692995529061,0.24577822990844353,1.0520431351842165,0.513699024755385,0.044560808440790044,0.9853068280034574,1.0357400152842065,2,4,0.892487939352171,1.6257753273604412,0.9725086940880203,0.9169783096484667,local_compact_logit
0.25,1430,1.3797381116471399,120,0,0.27062937062937065,0.24577822990844353,1.1011120502014542,0.513699024755385,4.471100886417741,1.0407303370786518,1.1053355799780014,4,4,1.1722949689869056,1.6209510682288077,0.9845721393838549,0.9136842105263158,local_compact_logit
0.25,1333,1.2861474844934528,250,0,0.2528132033008252,0.24577822990844353,1.0286232568075793,0.513699024755385,-1.4018440944016883,0.9137364566613163,1.0490860811535145,3,4,1.0372157133011717,1.6209510682288077,0.9800438023012553,0.9066265060240963,local_compact_logit
0.25,1401,1.3517574086836663,500,0,0.26195574589578874,0.24577822990844353,1.0658215985743391,0.513699024755385,2.123405728644085,0.9959141981613893,1.0655218358016865,3,4,1.0758097863542384,1.6016540317022743,1.0320937739958942,0.916189111747851,local_compact_logit
0.25,684,0.6599586492074432,250,3,0.25146198830409355,0.24577822990844353,1.0231255567174005,0.513699024755385,-4.04524505778092,0.8757085352830033,0.9900080613913865,2,4,0.5306685044796692,0.7429359062715369,0.930871212121212,0.801178203240059,local_compact_logit
0.3,1505,1.4521019986216404,0,0,0.2558139534883721,0.24577822990844353,1.0408324349299247,0.513699024755385,-0.859480089477739,0.9911717495987159,1.0526212506757497,3,4,1.1433494141971055,1.717436250861475,0.9990965556182946,0.9166666666666666,local_compact_logit
0.3,1654,1.5958649207443143,120,0,0.2642079806529625,0.24577822990844353,1.0749852855209527,0.513699024755385,3.277635816216855,1.0186280307510351,1.0859097543634264,4,4,1.3314955203308063,1.8573397656788422,0.9412127333062263,0.9254093389933293,local_compact_logit
0.3,1555,1.500344589937974,250,0,0.26109324758842445,0.24577822990844353,1.0623123442856839,0.513699024755385,0.31555280864595947,0.9629533367987525,1.0762320182145302,3,4,1.2543073742246726,1.7946243969676086,1.0231082805704586,0.9258064516129032,local_compact_logit
0.3,1632,1.5746381805651275,500,0,0.2616421568627451,0.24577822990844353,1.0645456961758215,0.513699024755385,2.1941331505690056,1.007158390721276,1.0519577740732446,4,4,1.2929014472777396,1.775327360441075,1.0254656729220033,0.9256299938537185,local_compact_logit
