period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
shock_2022_2023,diverse:global_gmm3_hist,1.147448135420644,0.11022244438890277,0.9677580604848788,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_compact_hist,1.052949245541838,0.3526618345413647,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_path_knn300,1.1431884987440544,0.05898525368657836,0.9735066233441639,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_path_knn150,1.0743376828786082,0.21669582604348914,0.9977505623594102,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_compact_extra,1.1663765332052745,0.09122719320169957,0.9540114971257185,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_compact_extra,1.3665531154115629,0.047988002999250184,0.34716320919770055,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_floor_q25,1.1435185185185186,0.12271932016995751,0.9735066233441639,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_floor_q35,1.075431156347187,0.26793301674581355,0.9977505623594102,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_floor_q50,1.26626909395271,0.051237190702324416,0.6803299175206199,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_compact_hist,1.10601693225286,0.17195701074731318,0.9977505623594102,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_path_knn300,1.0574472321784152,0.2811797050737316,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_shrinkage_lda,1.0442547582304529,0.3119220194951262,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_compact_logit,1.0441341865425635,0.28592851787053236,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_spline_logit,1.1528154170430593,0.0849787553111722,0.9677580604848788,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_compact_logit,1.0502023461912813,0.295426143464134,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:local_survival_logit,0.9944941667273037,0.501124718820295,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_shrinkage_lda,1.0804339693228582,0.19570107473131718,0.9977505623594102,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_spline_logit,1.1191337240719956,0.15046238440389903,0.9957510622344414,76,1.3835799682300811,1.517029592406477
shock_2022_2023,diverse:global_survival_logit,1.0297558755743457,0.3776555861034741,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:global_soft,1.2000061497778394,0.03749062734316421,0.905023744063984,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:ridge_soft,0.9803860924250625,0.5823544113971507,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:currency_soft,1.1992631630312791,0.08147963009247688,0.905023744063984,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:equal,1.2868239083072843,0.005248687828042989,0.6153461634591352,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:extra_soft,1.087773874005758,0.08872781804548863,0.9977505623594102,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:regime_soft,1.243086094009577,0.011997000749812546,0.7740564858785304,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:extra_hard,1.066612280415511,0.17920519870032492,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,router:regime_hard,1.1710682275227404,0.017745563609097726,0.9495126218445389,76,1.3835799682300811,1.517029592406477
shock_2022_2023,recency:local_hist_window3,1.1329722344215098,0.10147463134216446,0.9847538115471132,76,1.3835799682300811,1.517029592406477
shock_2022_2023,recency:global_hist_window5,1.0180319422977848,0.4416395901024744,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,recency:global_hist_window_equal,1.0338548887568497,0.3889027743064234,1.0,76,1.3835799682300811,1.517029592406477
shock_2022_2023,recency:global_hist_window3,1.1679203117760881,0.03549112721819545,0.9512621844538866,76,1.3835799682300811,1.517029592406477
shock_2022_2023,recency:global_extra_decay1p0,1.0868576910243577,0.29517620594851285,0.9977505623594102,76,1.3835799682300811,1.517029592406477
shock_2022_2023,recency:global_extra_window3,1.354567901234568,0.027243189202699324,0.3664083979005249,76,1.3835799682300811,1.517029592406477
shock_2022_2023,recency:local_extra_window3,1.1683644428742468,0.09772556860784803,0.9512621844538866,76,1.3835799682300811,1.517029592406477
