candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
primary67_tail50_extra,309,1.371152528760069,1.0462349674853917,1.7402192406172092,0.012246938265433641,-62.14476350037361,60.962012162422816,2025
primary75_tail50_extra,312,1.3146289537712896,1.0214698275510192,1.6643057832429966,0.01799550112471882,-60.8399018957451,52.57072260842869,2025
primary80_tail50_extra,301,1.3327230399883598,1.0227522988220348,1.7370096342335823,0.016245938515371157,-59.89676611163786,59.07337894043747,2025
primary67_tail50_extra,528,1.3223967960566851,1.0219803745688252,1.6738465534646212,0.019245188702824295,-35.37611967230865,72.09474995928078,2025_2026
primary75_tail50_extra,523,1.2922037300799099,0.990440594577703,1.652517897051999,0.029242689327668082,-36.15732035866164,69.56241881367941,2025_2026
primary80_tail50_extra,508,1.3230093003624084,1.0071265775967821,1.6992118645006005,0.02424393901524619,-34.757823004864456,73.82061843064562,2025_2026
