rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,320,1.265536723163842,20,0,0.265625,0.3379032258064516,0.7860978520286397,0.45650423402393614,-32.23044844030311,0.7860978520286397,0.7860978520286397,0,1,1.265536723163842,1.265536723163842,0.6069277108433735,0.7777777777777778,0.7860978520286397,1.265536723163842,1.265536723163842,1.0224719101123596,1.75,4,nbt_direct_basis,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,0.6069277108433735,1
0.22,310,1.2225352112676056,20,0,0.23548387096774193,0.22186234817813766,1.061396279726866,0.5324327608862423,-27.326815455117586,1.061396279726866,1.061396279726866,1,1,1.2225352112676056,1.2225352112676056,0.8853046594982078,0.7377049180327869,1.061396279726866,1.2225352112676056,1.2225352112676056,0.9545454545454546,1.7051282051282053,4,nbt_direct_basis,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,0.8853046594982078,1
0.22,175,1.0888888888888888,20,0,0.29714285714285715,0.3401273885350318,0.8736222578919209,0.3795063120905818,-0.8496252687855654,0.8736222578919209,0.8736222578919209,0,1,1.0888888888888888,1.0888888888888888,0.7869674185463659,0.7647058823529411,0.8736222578919209,1.0888888888888888,1.0888888888888888,0.4666666666666667,1.6363636363636365,3,nbt_direct_basis,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,0.7869674185463659,1
0.22,485,1.1450252951096123,20,0,0.25773195876288657,0.26782178217821784,0.9623263524972844,0.4767821590998564,-17.77319013015242,0.8736222578919209,0.9675092688093934,1,2,1.1450252951096123,1.1450252951096123,0.8644232639564287,0.7395833333333334,0.9675092688093934,1.0888888888888888,1.2225352112676056,0.4666666666666667,1.7051282051282053,7,nbt_direct_basis,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,0.8644232639564287,1
0.22,280,1.1073446327683616,20,0,0.3607142857142857,0.3379032258064516,1.0675076713262872,0.4939025985540656,29.676180305087325,1.0675076713262872,1.0675076713262872,1,1,1.1073446327683616,1.1073446327683616,1.0137693631669535,0.7272727272727273,1.0675076713262872,1.1073446327683616,1.1073446327683616,0.875,1.4318181818181819,4,nbt_usd_cross_basis,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0137693631669535,2
0.22,310,1.2225352112676056,20,0,0.16774193548387098,0.22186234817813766,0.7560631033670827,0.4453504181319642,-45.792201093460235,0.7560631033670827,0.7560631033670827,0,1,1.2225352112676056,1.2225352112676056,0.6639784946236559,0.7377049180327869,0.7560631033670827,1.2225352112676056,1.2225352112676056,1.0769230769230769,1.3846153846153846,4,nbt_usd_cross_basis,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,0.6639784946236559,2
0.22,215,1.3377777777777777,20,0,0.32558139534883723,0.3401273885350318,0.9572336904450833,0.49280580741254904,15.559678905164507,0.9572336904450833,0.9572336904450833,0,1,1.3377777777777777,1.3377777777777777,0.7686658506731947,0.7619047619047619,0.9572336904450833,1.3377777777777777,1.3377777777777777,1.0,1.5454545454545454,3,nbt_usd_cross_basis,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,0.7686658506731947,2
0.22,525,1.239460370994941,20,0,0.23238095238095238,0.26782178217821784,0.8676700994630754,0.4720954734114947,-20.667145474975815,0.7560631033670827,0.856648396906083,0,2,1.239460370994941,1.239460370994941,0.8270582999554962,0.7403846153846154,0.856648396906083,1.2225352112676056,1.3377777777777777,1.0,1.5454545454545454,7,nbt_usd_cross_basis,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,0.8270582999554962,2
0.22,350,1.384180790960452,20,0,0.4085714285714286,0.3379032258064516,1.2091374019774974,0.522957915575336,27.75194971530791,1.2091374019774974,1.2091374019774974,1,1,1.384180790960452,1.384180790960452,1.0285714285714287,0.855072463768116,1.2091374019774974,1.384180790960452,1.384180790960452,0.9545454545454546,2.3863636363636362,4,nbt_cny_cross_basis,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0285714285714287,3
0.22,315,1.2422535211267605,20,0,0.25396825396825395,0.22186234817813766,1.1447109257328234,0.5834554942008401,-15.093416302022067,1.1447109257328234,1.1447109257328234,1,1,1.2422535211267605,1.2422535211267605,1.0401684483317135,0.7741935483870968,1.1447109257328234,1.2422535211267605,1.2422535211267605,1.0769230769230769,1.5113636363636365,4,nbt_cny_cross_basis,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0401684483317135,3
