candidate,h,mean_bps,ci_lo,ci_hi
extra_h5_r30_nogap_cap2,1,19.732261736642272,14.05109494584628,26.676851615604114
extra_h5_r30_nogap_cap2,3,39.69086458041126,27.450304768035778,53.14202534741924
extra_h5_r30_nogap_cap2,5,54.52349733863512,37.340283284736906,71.80380029140353
extra_h5_r30_nogap_cap2,10,85.52624528014866,59.548804606773494,112.94915086236891
extra_h5_r30_nogap_cap2,20,127.79593587248033,72.31968411263382,178.71632646654152
extra_h5_r30_gap2_cap2,1,23.787593663994677,17.146203455759846,30.968107323278144
extra_h5_r30_gap2_cap2,3,42.2680250542097,31.55525137139987,54.68165655797672
extra_h5_r30_gap2_cap2,5,56.661952755434164,40.53036770938798,74.0824551364278
extra_h5_r30_gap2_cap2,10,89.85801573691782,62.4626762360351,118.14319478636537
extra_h5_r30_gap2_cap2,20,125.77622054293084,71.84826140430822,174.7631492577432
compact_hist_h5_r30_nogap_cap2,1,23.590137064814158,16.907620509871464,30.078269381745773
compact_hist_h5_r30_nogap_cap2,3,45.58647185109133,32.633400454502535,59.23876668073088
compact_hist_h5_r30_nogap_cap2,5,59.97860923599491,42.301544167967116,80.76119922518149
compact_hist_h5_r30_nogap_cap2,10,81.5237397395517,54.84253033801109,110.87851357653852
compact_hist_h5_r30_nogap_cap2,20,110.55694328552255,55.90371994010947,156.98276106770425
compact_hist_h5_r30_gap2_cap2,1,26.2892129651537,20.507792236313595,32.105863332460444
compact_hist_h5_r30_gap2_cap2,3,45.689718052025334,37.05740715474036,57.67124221089199
compact_hist_h5_r30_gap2_cap2,5,59.62401543443416,46.13150961350807,75.8828309153205
compact_hist_h5_r30_gap2_cap2,10,82.77175649674746,51.935854790996565,109.41542719114855
compact_hist_h5_r30_gap2_cap2,20,109.31945981703352,50.47138440072945,158.1111563848873
compact_extra_h5_r30_nogap_cap2,1,24.927550671188946,20.035025903353514,31.342652461356415
compact_extra_h5_r30_nogap_cap2,3,42.46516035876844,33.56865966032205,52.14470949447217
compact_extra_h5_r30_nogap_cap2,5,51.19030815519743,35.92182374060395,64.71206146425389
compact_extra_h5_r30_nogap_cap2,10,63.25353751199597,33.416029563041356,87.62137176043473
compact_extra_h5_r30_nogap_cap2,20,78.19366526115165,11.432062557457732,135.25917727758807
compact_extra_h5_r30_gap2_cap2,1,28.305105722118636,22.521862733123463,34.56719545148397
compact_extra_h5_r30_gap2_cap2,3,41.20277231009382,31.90069097808224,50.82135312900853
compact_extra_h5_r30_gap2_cap2,5,46.71450636364247,30.498524537252273,61.52812926032608
compact_extra_h5_r30_gap2_cap2,10,55.378778911316246,22.941213190387018,83.03551179449357
compact_extra_h5_r30_gap2_cap2,20,67.64551112193263,-3.048412838566573,127.77833405279567
local_hist_h5_r30_nogap_cap2,1,23.97244873439363,17.857697082096696,30.029100593117043
local_hist_h5_r30_nogap_cap2,3,44.35307988201688,31.603568003199452,56.85835806603885
local_hist_h5_r30_nogap_cap2,5,57.553952208918474,40.81024339192753,75.59581609231357
local_hist_h5_r30_nogap_cap2,10,76.69049426696154,50.0083819269943,106.46524470174636
local_hist_h5_r30_nogap_cap2,20,99.59695435655033,42.3605976567009,151.3004457233508
local_hist_h5_r30_gap2_cap2,1,27.00655342444636,21.893804650817863,32.72364776597805
local_hist_h5_r30_gap2_cap2,3,44.26055707996381,36.27415858107214,55.2030379794243
local_hist_h5_r30_gap2_cap2,5,56.521597899054,43.63753261334702,71.32783424082128
local_hist_h5_r30_gap2_cap2,10,76.92655000796238,48.829289791639575,103.480365070792
local_hist_h5_r30_gap2_cap2,20,97.1200934014304,39.466173698497606,149.38710901716223
first_failure_extra_h5_r30_nogap_cap2,1,20.32288568200333,15.055440715109667,26.183299431961462
first_failure_extra_h5_r30_nogap_cap2,3,41.01185686604716,30.31409409004556,51.34470372574107
first_failure_extra_h5_r30_nogap_cap2,5,55.87832462110404,41.99039220693329,69.71833975208907
first_failure_extra_h5_r30_nogap_cap2,10,84.61629616938892,57.47923255616314,114.15109586133396
first_failure_extra_h5_r30_nogap_cap2,20,125.69286686914087,71.83878208042495,181.13674110955324
first_failure_extra_h5_r30_gap2_cap2,1,24.030780188956786,18.52989622966951,28.908615383487717
first_failure_extra_h5_r30_gap2_cap2,3,40.97042561182409,32.48891112293733,50.06409503123478
first_failure_extra_h5_r30_gap2_cap2,5,54.10572114270364,40.23664512940154,68.33719247916962
first_failure_extra_h5_r30_gap2_cap2,10,83.0366850046943,54.357092117266255,114.34139577740324
first_failure_extra_h5_r30_gap2_cap2,20,118.87450286002691,64.85009132412529,173.37215949026978
known70_hazard30_r275_nogap_cap2,1,32.10729617856782,22.879596720422853,44.98613518849221
known70_hazard30_r275_nogap_cap2,3,50.10230178564675,34.02754483611305,76.66543413399883
known70_hazard30_r275_nogap_cap2,5,62.047772439447925,33.75103808700369,99.55241963136301
known70_hazard30_r275_nogap_cap2,10,76.37514225153926,19.82060851544403,135.88216794280467
known70_hazard30_r275_nogap_cap2,20,93.97054940512507,17.98443811238161,171.705706605722
known70_hazard30_r30_nogap_cap2,1,31.369626700185364,22.367548481829996,42.96273778411777
known70_hazard30_r30_nogap_cap2,3,49.720232429007325,34.16422948816399,74.4418568933488
known70_hazard30_r30_nogap_cap2,5,62.88287760840693,36.88542543650806,96.87341914712037
known70_hazard30_r30_nogap_cap2,10,80.21823850721941,27.94026023849871,137.26587275680308
known70_hazard30_r30_nogap_cap2,20,99.95371890055642,25.610852571179308,175.6005630909321
known70_hazard30_r30_gap2_cap2,1,34.59652572632113,26.68541536148539,45.661169733049874
known70_hazard30_r30_gap2_cap2,3,50.58504572372384,35.73916780496592,72.14929089099242
known70_hazard30_r30_gap2_cap2,5,62.79116871357389,38.53345468345334,90.39143670424141
known70_hazard30_r30_gap2_cap2,10,81.48802728519901,29.97747754054879,128.1542082320805
known70_hazard30_r30_gap2_cap2,20,98.00717684198048,18.205113980022407,168.9207709610354
known_change_z_r275_nogap_cap2,1,28.58773601847969,20.585803811649768,39.79780772091896
known_change_z_r275_nogap_cap2,3,42.346391079843826,29.983390475915655,61.86777507097209
known_change_z_r275_nogap_cap2,5,51.52867271083632,30.135775161468874,77.03248784443828
known_change_z_r275_nogap_cap2,10,63.04975858933044,22.491086173383422,105.39520391026917
known_change_z_r275_nogap_cap2,20,68.76053783435735,-0.0281565480885866,131.9033212272195
known_change_z_r30_nogap_cap2,1,27.389333690450684,18.871903291053815,36.76274664341399
known_change_z_r30_nogap_cap2,3,40.17417014898827,27.55114916545671,58.1405160001276
known_change_z_r30_nogap_cap2,5,48.61425805641033,27.903984946926194,72.22883599714848
known_change_z_r30_nogap_cap2,10,58.82851314569133,17.7340827715627,98.2077399722171
known_change_z_r30_nogap_cap2,20,65.9383401464903,-4.0491635654012965,126.80782966799129
known_change_z_r30_gap2_cap2,1,30.049589602273794,23.422745145082818,39.17669838045955
known_change_z_r30_gap2_cap2,3,41.795560373598505,30.87813375115974,59.257523693898044
known_change_z_r30_gap2_cap2,5,48.165040177986626,29.331772418425196,72.66258515228671
known_change_z_r30_gap2_cap2,10,57.033571802589535,14.862243843933562,98.66643856550283
known_change_z_r30_gap2_cap2,20,58.16947827700679,-11.380158667710864,121.11549670490906
known_change_z_urgent_cap2,1,30.296893862373334,25.08537218835973,35.4350623961603
known_change_z_urgent_cap2,3,45.47189344658228,36.230738966476096,57.70951643289906
known_change_z_urgent_cap2,5,52.976345040345386,38.35600076494002,68.4823023857753
known_change_z_urgent_cap2,10,63.28480832522452,32.57285636589008,93.4250775318889
known_change_z_urgent_cap2,20,70.02100541400816,2.8837958986028593,122.54121644670987
known_next_not_lower_cd3,1,24.485525249064096,20.827967431118015,28.182810502563452
known_next_not_lower_cd3,3,40.69317390950933,30.50788672133077,52.03957241167192
known_next_not_lower_cd3,5,44.988597856323615,29.286983444523486,60.28813026274993
known_next_not_lower_cd3,10,49.41080114369546,19.498570058921114,78.3618748937687
known_next_not_lower_cd3,20,50.92757462100883,-10.206092906394302,105.24916922980792
market_hist_gated_urgent_cap2,1,26.52008328547415,21.967440136760228,31.645265392394535
market_hist_gated_urgent_cap2,3,44.92803953937053,35.75625268673038,55.02031951961815
market_hist_gated_urgent_cap2,5,54.211994791537144,40.761172594616106,68.62229217818262
market_hist_gated_urgent_cap2,10,72.10876062112898,42.37066020285407,100.86069310838987
market_hist_gated_urgent_cap2,20,91.18047026709158,35.21953475914006,142.65653100714778
hazard_hist_h5_urgent_cap2,1,27.5843283219622,23.2580110260352,32.956898332543695
