candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
cny_last_r25,1.6163430782983315,1.6883209190876733,1.1997816593886463,1.232237539766702,61.271119241361,16.256177097600666,0.0,1.6163430782983315
cny_last_short_cap2,1.517106817116041,1.5722082772583368,1.4164004259850906,1.4225806451612903,44.28654900743665,16.126300258350955,0.0,1.517106817116041
cny_last_urgent_cap2,1.4979509655911047,1.5569549420760243,1.3940362087326943,1.4,46.90730924238595,19.790582535191092,0.0,1.4979509655911047
cny_cbr_w25_r25,1.5414960569525333,1.590905743585915,1.207423580786026,1.2767762460233296,62.9778593328086,1.1287677658913935,0.0,1.5414960569525333
cny_cbr_w25_short_cap2,1.446764409114097,1.486631402308316,1.3658536585365852,1.4519650655021834,47.20309945883371,0.8874092105961421,0.0,1.446764409114097
cny_cbr_w25_urgent_cap2,1.4295280836118696,1.475052099886938,1.3138918345705195,1.3940362087326943,42.66194287981241,5.498477719138664,0.0,1.4295280836118696
market_hist_r25,1.606769359837602,1.770734161452803,1.0622270742358078,1.0989247311827957,62.11538657614672,12.693888184725884,0.0,1.606769359837602
market_hist_short_cap2,1.5107850632964068,1.5797854671946612,1.3138918345705195,1.390829694323144,50.967612789473826,13.145484094614314,0.0,1.5107850632964068
market_hist_urgent_cap2,1.4710686921734109,1.5769207896473865,1.3045793397231098,1.3623655913978494,46.95981227056163,17.19297971615617,0.0,1.4710686921734109
market_extra_r25,1.6448038383236994,1.789424821469095,1.1080786026200873,1.20254506892895,68.2021259360694,14.062929101709125,0.0,1.6448038383236994
market_extra_short_cap2,1.4990296793732287,1.597727204442563,1.2916224814422057,1.3526200873362444,53.5374805174214,12.055085086228102,0.0,1.4990296793732287
market_extra_urgent_cap2,1.5206322804458843,1.593742474570818,1.2822151224707135,1.334398296059638,52.83420530559129,18.052195712553736,0.0,1.5206322804458843
local_ridge_r25,1.3453039911806262,1.4773377768687805,1.222707423580786,1.417815482502651,40.709491010206044,8.35801510984074,0.0,1.3453039911806262
