currency,quarter,median_score,min_score,max_score,median_scale,n_signals,candidate
UZS,2024Q2,-0.35297940792399524,-2.8192227821635436,1.7959105799636428,41.41919475709891,21,local_norm
UZS,2024Q3,-1.2178255578281822,-3.1382458400164346,0.27272711864815036,110.6831875328175,3,local_norm
UZS,2024Q4,-1.7662170322606805,-8.267902694065704,1.6412111346568337,56.98026373287371,5,local_norm
UZS,2025Q1,-1.9215638852247898,-4.8698854956795685,0.25408108065656476,117.73037772602424,4,local_norm
UZS,2025Q2,-1.6817403577926544,-4.564035360155195,0.6257071004129016,71.54369809750423,4,local_norm
UZS,2025Q3,-1.4365445174505325,-5.251962276058649,2.4202247426989674,93.9761492366581,17,local_norm
UZS,2025Q4,-1.2529919573884083,-3.1168040610054626,0.07412567874373965,105.11682405958106,18,local_norm
UZS,2026Q1,-1.2962423471437763,-4.0398756481082,1.1968970517792306,73.49370248103659,25,local_norm
UZS,2026Q2,-1.6060544138720774,-3.241795363044565,0.5492192746412348,86.69194097682663,15,local_norm
UZS,2026Q3,-1.1715518119790913,-3.428945788675897,0.06812627544881722,83.26179419163093,15,local_norm
AMD,2022Q1,,,,104.07168866995647,0,residual_w100
AMD,2022Q2,,,,303.61589596293965,0,residual_w100
AMD,2022Q3,-591.4494919104874,-813.6760872066636,58.927653727366305,132.58744517224517,10,residual_w100
AMD,2022Q4,587.9552268207988,-44.306997384267504,1004.6248144063825,95.85401023120025,50,residual_w100
AMD,2023Q1,-474.040504892531,-635.6500470753676,-229.69253814093884,65.83714044230086,0,residual_w100
AMD,2023Q2,231.76159707934175,-99.98830949200047,600.0649007315228,74.88833131475154,7,residual_w100
AMD,2023Q3,1.3902969440528636,-490.11242643811516,3150.286295512846,87.03546362694752,13,residual_w100
AMD,2023Q4,163.01404589714974,-232.28985996426488,595.8863601987105,78.84078175642381,6,residual_w100
AMD,2024Q1,1615.9518988822963,-572.2414991857147,3027.893476217758,51.48321800623155,48,residual_w100
AMD,2024Q2,67.06721572680321,-425.3363517415844,829.6978071012832,42.690832838538725,16,residual_w100
AMD,2024Q3,-166.83723332705006,-687.0222067451991,98.07137133767603,107.31678504477568,0,residual_w100
AMD,2024Q4,-30.564026621666244,-576.0765419668478,1787.8368550514786,58.399857961227305,13,residual_w100
AMD,2025Q1,-163.60135507802826,-548.6469931249289,196.78583041380608,117.4605677577351,3,residual_w100
AMD,2025Q2,-148.46247328179265,-597.2940076226421,403.1076086909655,67.502766780765,12,residual_w100
AMD,2025Q3,-222.16428406731725,-618.1903388739539,11.554617131397947,64.88113654083018,3,residual_w100
AMD,2025Q4,-162.94339750079288,-287.11280774981265,18.222551442021945,92.97945647949453,7,residual_w100
AMD,2026Q1,-171.64374582694248,-389.9327699565354,-52.20780669529245,70.97768451041568,13,residual_w100
AMD,2026Q2,-185.24950628486545,-556.5744394417252,-4.739333962950486,76.89613932162835,21,residual_w100
AMD,2026Q3,-82.91568053227876,-346.44934665853634,321.8625625328254,79.18626686479013,31,residual_w100
KGS,2022Q1,,,,90.71388468775082,0,residual_w100
KGS,2022Q2,,,,374.5923194582682,0,residual_w100
KGS,2022Q3,-507.14480434864026,-749.1706200948038,3.6825738684114526,122.58970696485667,1,residual_w100
KGS,2022Q4,359.4647639342437,-344.0273189120589,696.7690792585393,73.36591243507176,47,residual_w100
KGS,2023Q1,-507.6263670406279,-1190.4582024561398,-220.4235012431586,65.53880886902971,0,residual_w100
KGS,2023Q2,-5239.4213578672825,-12395.171307683657,-126.29886243637122,74.71212424323683,0,residual_w100
KGS,2023Q3,3032.4874850639617,696.9954585229946,7424.552589274417,87.40715819510686,65,residual_w100
KGS,2023Q4,4.204811401018912,-606.5206209771144,3465.2738071351605,74.39734334801412,4,residual_w100
KGS,2024Q1,3708.206846272967,1233.4030932556816,6843.911725694883,48.825082905778245,49,residual_w100
KGS,2024Q2,434.395481476938,-24.186862024939174,2465.7324516745407,40.847431773489745,0,residual_w100
KGS,2024Q3,-177.35298944912188,-1251.6983778698316,1306.7675955525833,107.43974062490086,0,residual_w100
KGS,2024Q4,258.2553121117403,-541.2147491340789,918.7476932172882,64.11817322367624,0,residual_w100
KGS,2025Q1,-116.10203331852276,-577.5686067374957,266.77479897186066,117.07991120740232,0,residual_w100
KGS,2025Q2,-114.71706285486417,-612.2901864066686,251.97173897736917,58.976349285624025,0,residual_w100
KGS,2025Q3,-171.54347028840004,-479.7964135933838,249.58163238879376,63.32654304175561,3,residual_w100
KGS,2025Q4,-134.75435260435955,-262.71901058985395,177.51768034068635,92.74179045821288,8,residual_w100
KGS,2026Q1,-185.49489819890067,-648.1073953985513,71.73304105340026,70.49345473038105,4,residual_w100
KGS,2026Q2,-134.7445088088433,-561.244657772591,105.55145506458486,79.13265340912416,20,residual_w100
KGS,2026Q3,-32.179280640764404,-425.8652542333999,345.7469497776122,79.5142466965588,30,residual_w100
KZT,2022Q1,,,,79.45728572014065,0,residual_w100
KZT,2022Q2,,,,302.82742183772535,0,residual_w100
KZT,2022Q3,-499.4042937569403,-741.2021550760087,125.70040784133215,141.86026519150164,12,residual_w100
KZT,2022Q4,407.72353030428945,-270.90078773181637,1058.910183038949,111.0379456497215,47,residual_w100
KZT,2023Q1,-428.2698728469461,-790.9431303824543,-148.58394663460928,106.86836353288808,0,residual_w100
KZT,2023Q2,73.81938373461588,-427.9582865334295,352.71663108722566,102.41126801919664,7,residual_w100
KZT,2023Q3,-186.0006712430424,-967.0718630447727,1785.180683375443,105.76627453733734,3,residual_w100
KZT,2023Q4,65.75998794371665,-200.1058714814255,458.94535380040986,86.49660301570032,18,residual_w100
KZT,2024Q1,1144.9809747972058,-29.262920390278282,3426.001597404806,62.89858146747409,56,residual_w100
KZT,2024Q2,203.0112114684236,-368.152892519729,1838.539819089443,40.44075139715852,12,residual_w100
KZT,2024Q3,-248.06355416664582,-562.998080179105,-59.59427231370444,109.72948790787589,0,residual_w100
KZT,2024Q4,-195.81248082883053,-551.859071433825,215.1500688824559,78.6943428075888,0,residual_w100
KZT,2025Q1,-143.80877309114027,-539.8647675786647,214.91571177557722,124.29888953909818,4,residual_w100
KZT,2025Q2,-37.637471878504535,-249.972482082867,300.64713334587753,88.33874438909943,30,residual_w100
KZT,2025Q3,-75.91249382772249,-460.0879934004006,250.137259044655,83.90162968562117,30,residual_w100
KZT,2025Q4,-132.62761907614856,-281.19946319512127,30.34797982714597,99.40301222783557,2,residual_w100
KZT,2026Q1,-223.9483578087138,-856.18290032406,-64.09913342188274,92.73031716680667,0,residual_w100
KZT,2026Q2,-188.86905361356625,-737.747974435435,-52.78202857380103,110.63059806063633,1,residual_w100
KZT,2026Q3,-160.78659401970606,-515.4550531951905,59.99374388299603,96.67187722490681,7,residual_w100
TJS,2022Q1,,,,91.80175113155306,0,residual_w100
TJS,2022Q2,,,,336.91921316474475,0,residual_w100
TJS,2022Q3,-605.8875218686347,-840.7481417240068,-159.257179165381,133.53267544937376,3,residual_w100
TJS,2022Q4,449.8480318951084,-224.4613201094623,830.2215481055456,91.64530748929639,46,residual_w100
TJS,2023Q1,-366.278754796666,-560.3905997212495,-159.46804473320591,72.18295300744091,0,residual_w100
TJS,2023Q2,301.0562850713675,-92.96941131983112,738.0721247742977,74.57541200923056,22,residual_w100
TJS,2023Q3,-29.238126878708904,-463.64539031070234,606.9173554797947,85.73168606989316,5,residual_w100
TJS,2023Q4,-50.59348824404358,-277.1935461617984,494.5146427846189,74.22405213730877,4,residual_w100
TJS,2024Q1,1102.9894550566996,-393.5206093105674,1328.1704144063094,49.11118544733222,33,residual_w100
TJS,2024Q2,159.27762284635077,-362.18518228376865,514.4784715929279,39.664094094568114,13,residual_w100
TJS,2024Q3,-140.5598708436961,-517.4491460847735,89.83920994608862,112.20158951016049,0,residual_w100
TJS,2024Q4,-172.4963667308456,-486.3952088154351,80.94479997377451,58.97680526059397,0,residual_w100
TJS,2025Q1,-205.401151903557,-513.2509962310933,106.60025950495255,118.29525373814285,3,residual_w100
TJS,2025Q2,-69.81539950739214,-270.5860060127641,118.91857058429784,84.50254413792887,22,residual_w100
TJS,2025Q3,-96.44440911109524,-327.0075523712482,181.6212985389198,81.0484688216286,23,residual_w100
TJS,2025Q4,-118.18105653290617,-231.98300024033156,37.76129822825236,94.98703109492408,11,residual_w100
TJS,2026Q1,-157.84903959313488,-461.93380323549434,23.26728172279052,70.958797900612,3,residual_w100
TJS,2026Q2,-91.54905454001981,-547.1590672101592,50.642785750649274,77.86413421311887,19,residual_w100
TJS,2026Q3,-27.070810499297643,-292.84515742668736,149.2199527839474,79.01344696849874,29,residual_w100
UZS,2022Q1,,,,90.06199762249109,0,residual_w100
UZS,2022Q2,,,,312.4184255132823,0,residual_w100
UZS,2022Q3,-632.4596197400367,-875.269588468778,-61.65320036300335,133.38388629614758,6,residual_w100
UZS,2022Q4,496.60490214182244,-263.7381673339714,963.9218502330574,93.99128659833961,47,residual_w100
UZS,2023Q1,-333.0331730005282,-679.0834927194272,456.5611973468797,60.53689001164271,0,residual_w100
UZS,2023Q2,162.62329783477531,-220.31158029056843,603.37486938669,78.05441458022605,5,residual_w100
UZS,2023Q3,-32.36556655021741,-590.5672494710104,2686.87002727381,88.25667229247132,16,residual_w100
UZS,2023Q4,-202.30501881068363,-963.4525786839674,450.8534893859522,76.01652024205171,2,residual_w100
UZS,2024Q1,932.9080351915861,-385.5002360499658,2295.211523337949,48.10833674145252,35,residual_w100
UZS,2024Q2,308.80144274609484,-422.68576872359176,2119.304399843684,41.41919475709891,20,residual_w100
UZS,2024Q3,-218.3625869717228,-523.7251215921094,330.08449238266167,110.6831875328175,1,residual_w100
UZS,2024Q4,-202.71898334660938,-691.912919410961,113.46305463847384,56.98026373287371,0,residual_w100
UZS,2025Q1,-216.74043995568184,-509.11881463479597,75.22763977348393,117.73037772602424,1,residual_w100
UZS,2025Q2,-119.54976045884472,-835.589277937382,175.2180902825157,71.54369809750423,14,residual_w100
UZS,2025Q3,-90.20492940717916,-539.2342382188394,171.00723516787298,93.9761492366581,24,residual_w100
UZS,2025Q4,-117.49186187690049,-348.4506845316319,105.04072847487313,105.11682405958106,12,residual_w100
UZS,2026Q1,-217.12652059150196,-463.7669298347418,-1.984130473132467,73.49370248103659,3,residual_w100
UZS,2026Q2,-124.58988679588506,-574.9034426662699,320.5259457574095,86.69194097682663,14,residual_w100
UZS,2026Q3,-70.33609518356559,-441.5309953520633,87.60864726438254,83.26179419163093,21,residual_w100
AMD,2022Q1,,,,104.07168866995647,0,residual_rescaled
AMD,2022Q2,,,,303.61589596293965,0,residual_rescaled
AMD,2022Q3,-4.511076108325792,-10.568581325913089,0.48360395713988086,132.58744517224517,2,residual_rescaled
AMD,2022Q4,6.227603259427614,-0.4011479504303768,13.30982967773593,95.85401023120025,55,residual_rescaled
AMD,2023Q1,-7.4691398909281705,-11.358424813597955,-1.1503780572981068,65.83714044230086,0,residual_rescaled
AMD,2023Q2,2.800039543950631,-1.3098947230357232,9.354495626876817,74.88833131475154,24,residual_rescaled
AMD,2023Q3,0.015850559619877736,-7.015610608808524,52.19362924717809,87.03546362694752,13,residual_rescaled
AMD,2023Q4,1.5540949767907588,-3.0161322743374797,8.221696590517864,78.84078175642381,11,residual_rescaled
AMD,2024Q1,35.299596444368326,-7.629802507932726,57.53395407508485,51.48321800623155,50,residual_rescaled
AMD,2024Q2,0.7118226065772705,-11.061807936545259,21.446099421402216,42.690832838538725,16,residual_rescaled
AMD,2024Q3,-1.548059864464244,-13.719426398336614,0.7610341652040332,107.31678504477568,0,residual_rescaled
AMD,2024Q4,-0.5650448456727626,-9.763402239066432,39.5464963312659,58.399857961227305,14,residual_rescaled
AMD,2025Q1,-1.4008082171446716,-5.9857577219831235,1.5510928878495924,117.4605677577351,1,residual_rescaled
AMD,2025Q2,-2.2375530910134054,-11.574226109706204,3.7937446774295402,67.502766780765,11,residual_rescaled
AMD,2025Q3,-3.0528550545519533,-16.80065611523226,0.29773605261287456,64.88113654083018,1,residual_rescaled
AMD,2025Q4,-1.847667247527753,-4.361681597656627,0.19749853852387186,92.97945647949453,7,residual_rescaled
AMD,2026Q1,-2.3704462246453386,-5.2417470157760135,-0.6624793274938632,70.97768451041568,11,residual_rescaled
AMD,2026Q2,-2.253065641011456,-6.180076488523738,-0.06463991198144464,76.89613932162835,22,residual_rescaled
AMD,2026Q3,-0.9979666412525607,-5.051283454081103,4.231067583113942,79.18626686479013,31,residual_rescaled
KGS,2022Q1,,,,90.71388468775082,0,residual_rescaled
KGS,2022Q2,,,,374.5923194582682,0,residual_rescaled
KGS,2022Q3,-4.189126694862198,-12.36729884799072,0.023875152213627637,122.58970696485667,1,residual_rescaled
KGS,2022Q4,3.573125809272093,-3.489017801498331,10.580438301969167,73.36591243507176,52,residual_rescaled
KGS,2023Q1,-8.128930621386447,-26.372945213051686,-1.1695634263633612,65.53880886902971,0,residual_rescaled
KGS,2023Q2,-77.3619536845716,-213.02243961482594,-1.2347567394114607,74.71212424323683,0,residual_rescaled
KGS,2023Q3,31.72469944228083,9.900205962187252,112.63191860836305,87.40715819510686,65,residual_rescaled
KGS,2023Q4,0.0564045766091514,-8.83322526691288,45.63318456780248,74.39734334801412,9,residual_rescaled
KGS,2024Q1,77.06028661922026,16.382369842335283,154.70700504803403,48.825082905778245,55,residual_rescaled
KGS,2024Q2,10.655388888358612,-0.1427200357784424,76.25130680933322,40.847431773489745,4,residual_rescaled
KGS,2024Q3,-1.471373592162191,-11.899186061889559,22.699440296254586,107.43974062490086,0,residual_rescaled
KGS,2024Q4,4.529010790188609,-4.075832301867547,27.01789807063411,64.11817322367624,0,residual_rescaled
KGS,2025Q1,-0.9651961201756794,-4.937993905568472,1.967863248825497,117.07991120740232,0,residual_rescaled
KGS,2025Q2,-1.4510968933158896,-12.815963794057593,3.42931018976232,58.976349285624025,1,residual_rescaled
KGS,2025Q3,-1.9793735884548271,-16.477172041451073,4.462477396312679,63.32654304175561,6,residual_rescaled
KGS,2025Q4,-1.4919975551456797,-3.367670815787499,2.765334454655449,92.74179045821288,8,residual_rescaled
KGS,2026Q1,-2.3932868307162956,-8.896574709046856,1.0001000067701524,70.49345473038105,3,residual_rescaled
KGS,2026Q2,-1.6169428401625918,-6.206442529795755,1.523001925154474,79.13265340912416,21,residual_rescaled
KGS,2026Q3,-0.35089036574577126,-4.827616985068363,4.409923470434106,79.5142466965588,30,residual_rescaled
KZT,2022Q1,,,,79.45728572014065,0,residual_rescaled
KZT,2022Q2,,,,302.82742183772535,0,residual_rescaled
KZT,2022Q3,-3.602735132104045,-8.252701872419747,0.9787083459313076,141.86026519150164,2,residual_rescaled
KZT,2022Q4,3.7540455708667326,-2.304200862081717,7.7720786920527924,111.0379456497215,55,residual_rescaled
KZT,2023Q1,-4.627469256021886,-11.87586648815739,-1.3873818004658889,106.86836353288808,0,residual_rescaled
KZT,2023Q2,0.8496788969397946,-4.744521174298103,3.8558726742065486,102.41126801919664,13,residual_rescaled
KZT,2023Q3,-1.5064626164055703,-6.944993371671155,21.33648361320299,105.76627453733734,3,residual_rescaled
KZT,2023Q4,0.8523348461492131,-2.302412928661625,4.556279320940356,86.49660301570032,20,residual_rescaled
KZT,2024Q1,19.555484088344702,-0.3853749107569371,56.013561069923114,62.89858146747409,56,residual_rescaled
KZT,2024Q2,3.463832579648791,-11.522430941298667,27.613167239921836,40.44075139715852,15,residual_rescaled
KZT,2024Q3,-2.3882397708485907,-5.663307423221441,-0.36815421862525527,109.72948790787589,0,residual_rescaled
KZT,2024Q4,-2.0898070230202195,-6.759077709030496,3.147421528752723,78.6943428075888,0,residual_rescaled
KZT,2025Q1,-1.261422694417369,-5.362420974847537,1.4529131514315252,124.29888953909818,2,residual_rescaled
KZT,2025Q2,-0.42977871775300286,-3.180574686734419,3.604090110773078,88.33874438909943,25,residual_rescaled
KZT,2025Q3,-0.6868465912487465,-11.82253725237275,4.60681053033371,83.90162968562117,30,residual_rescaled
KZT,2025Q4,-1.427580436428224,-2.9684323414458853,0.2964063799239266,99.40301222783557,2,residual_rescaled
KZT,2026Q1,-2.4659560509608642,-7.859895238686066,-0.8483316505018033,92.73031716680667,0,residual_rescaled
KZT,2026Q2,-1.6832497065121212,-7.635176498247865,-0.4522264233130274,110.63059806063633,1,residual_rescaled
KZT,2026Q3,-1.691008269803919,-6.369801590278475,0.7361361874575596,96.67187722490681,9,residual_rescaled
TJS,2022Q1,,,,91.80175113155306,0,residual_rescaled
TJS,2022Q2,,,,336.91921316474475,0,residual_rescaled
TJS,2022Q3,-4.370860765955328,-15.577292258943459,-0.9001094619515856,133.53267544937376,1,residual_rescaled
TJS,2022Q4,5.0383029803674155,-2.064968948794492,11.727360069982467,91.64530748929639,53,residual_rescaled
TJS,2023Q1,-4.541304720012744,-9.987843400544293,-1.498596089226017,72.18295300744091,0,residual_rescaled
TJS,2023Q2,3.854140028294362,-1.2419488409610844,11.567578540002533,74.57541200923056,40,residual_rescaled
TJS,2023Q3,-0.26491390411104776,-5.6662093282414965,10.01270886357837,85.73168606989316,6,residual_rescaled
TJS,2023Q4,-0.6671966391340867,-3.2107126315269445,6.631265353723553,74.22405213730877,5,residual_rescaled
TJS,2024Q1,23.32021857437021,-6.233412575607462,31.050451012176335,49.11118544733222,33,residual_rescaled
TJS,2024Q2,1.644076549105208,-10.355035584013926,11.119768001210312,39.664094094568114,17,residual_rescaled
TJS,2024Q3,-1.2859172425955476,-4.3023219193422,1.8067253734043334,112.20158951016049,0,residual_rescaled
TJS,2024Q4,-2.101639949808432,-9.101340864357871,1.4096019832972608,58.97680526059397,0,residual_rescaled
TJS,2025Q1,-1.72700164892174,-5.320699118738181,0.8651208631577277,118.29525373814285,3,residual_rescaled
TJS,2025Q2,-0.7565872055956436,-3.4314087124210455,2.381215851108856,84.50254413792887,21,residual_rescaled
TJS,2025Q3,-1.1368306227690583,-5.203366538203435,4.325173229018074,81.0484688216286,18,residual_rescaled
TJS,2025Q4,-1.1800664560053162,-2.3455242381830037,0.5786594699568464,94.98703109492408,9,residual_rescaled
TJS,2026Q1,-2.352036007860962,-6.39466020036478,0.4050725573076948,70.958797900612,2,residual_rescaled
TJS,2026Q2,-1.14741959490525,-5.733907531664491,0.7829376135677925,77.86413421311887,17,residual_rescaled
TJS,2026Q3,-0.29471296950199843,-5.146090662868337,1.9232864238795302,79.01344696849874,29,residual_rescaled
UZS,2022Q1,,,,90.06199762249109,0,residual_rescaled
UZS,2022Q2,,,,312.4184255132823,0,residual_rescaled
UZS,2022Q3,-4.981011095531498,-12.778338102190755,-0.42804288523378037,133.38388629614758,1,residual_rescaled
UZS,2022Q4,5.624580264023349,-2.4806098144372735,12.675356467893094,93.99128659833961,54,residual_rescaled
UZS,2023Q1,-4.676172175811608,-12.59115673910602,5.410378081441968,60.53689001164271,1,residual_rescaled
UZS,2023Q2,1.8414678093318597,-3.7467196150548707,8.954230719017556,78.05441458022605,16,residual_rescaled
UZS,2023Q3,-0.4514076732610494,-7.766348859663918,31.53520175508376,88.25667229247132,16,residual_rescaled
UZS,2023Q4,-2.2064415665570247,-14.978761585173363,6.616782175590039,76.01652024205171,2,residual_rescaled
UZS,2024Q1,20.353452893839695,-6.628615700666745,51.487388279218145,48.10833674145252,36,residual_rescaled
UZS,2024Q2,6.618675962349557,-9.395846036842919,57.4569328901188,41.41919475709891,28,residual_rescaled
UZS,2024Q3,-1.930918151924753,-8.625079268714355,4.5291236747723165,110.6831875328175,0,residual_rescaled
UZS,2024Q4,-2.1119470415158745,-9.552870141970583,2.227717151026454,56.98026373287371,0,residual_rescaled
UZS,2025Q1,-1.8876234789534518,-5.29126780395859,0.5508273608957174,117.73037772602424,1,residual_rescaled
UZS,2025Q2,-1.544871481496489,-13.334389250683982,3.0872855368095666,71.54369809750423,11,residual_rescaled
UZS,2025Q3,-0.8195135776315885,-9.518077579690276,2.874667021142634,93.9761492366581,27,residual_rescaled
UZS,2025Q4,-1.23675447735567,-3.223255142875157,1.2248089133833675,105.11682405958106,14,residual_rescaled
UZS,2026Q1,-2.986173355206439,-8.668738554565318,-0.024434204364930986,73.49370248103659,4,residual_rescaled
UZS,2026Q2,-1.6084418798282352,-5.870718840519094,4.319085313782764,86.69194097682663,13,residual_rescaled
UZS,2026Q3,-0.9125586950959899,-8.095049647347073,1.1197414834882782,83.26179419163093,18,residual_rescaled
AMD,2022Q1,,,,104.07168866995647,0,residual_norm100
AMD,2022Q2,,,,303.61589596293965,0,residual_norm100
AMD,2022Q3,-2.8584278474176212,-3.863949375560389,-0.5813599806676566,132.58744517224517,4,residual_norm100
AMD,2022Q4,1.9290508058732712,-0.45629561481390635,4.2633194270134425,95.85401023120025,44,residual_norm100
AMD,2023Q1,-3.1789886628269945,-4.165079998610485,0.04340728211592071,65.83714044230086,0,residual_norm100
AMD,2023Q2,0.743925806355453,-1.725327582202211,4.204295166195815,74.88833131475154,17,residual_norm100
AMD,2023Q3,-0.33095708842015936,-11.951381980796103,62.547338793645125,87.03546362694752,19,residual_norm100
AMD,2023Q4,1.3065131705226443,-5.461435086815377,6.934996814365586,78.84078175642381,27,residual_norm100
AMD,2024Q1,24.34014917804225,-9.346145358903915,54.67094672818189,51.48321800623155,32,residual_norm100
AMD,2024Q2,-1.582011095328407,-9.005152184989674,10.766026863626104,42.690832838538725,9,residual_norm100
AMD,2024Q3,-2.332790081097296,-7.64738656093469,4.8809687869733525,107.31678504477568,1,residual_norm100
AMD,2024Q4,10.923961290860706,-6.205032416295895,43.6285634715048,58.399857961227305,39,residual_norm100
AMD,2025Q1,-2.0256435087744302,-6.90877892639433,16.5924649830331,117.4605677577351,1,residual_norm100
AMD,2025Q2,-2.489568186042334,-5.701038672260665,6.918642533070068,67.502766780765,2,residual_norm100
AMD,2025Q3,-3.360858804690293,-7.679994141266768,0.06329269303905449,64.88113654083018,0,residual_norm100
AMD,2025Q4,-1.2658218728888397,-3.0330116090827124,1.1276763890695662,92.97945647949453,21,residual_norm100
AMD,2026Q1,-1.3295707293541046,-3.6101867873511155,7.977909662624333,70.97768451041568,25,residual_norm100
AMD,2026Q2,-1.798353342155854,-6.348933828185184,0.683398210879768,76.89613932162835,20,residual_norm100
AMD,2026Q3,0.09017549611217265,-4.9427017544588745,6.348884129066882,79.18626686479013,31,residual_norm100
KGS,2022Q1,,,,90.71388468775082,0,residual_norm100
KGS,2022Q2,,,,374.5923194582682,0,residual_norm100
KGS,2022Q3,-2.1399484688856205,-3.487035461661847,0.010695215251053103,122.58970696485667,1,residual_norm100
KGS,2022Q4,1.4675526325623993,-1.8733866124938388,3.3767660642129522,73.36591243507176,44,residual_norm100
KGS,2023Q1,-3.5841168101672762,-16.142774968771565,0.26368968847475593,65.53880886902971,0,residual_norm100
KGS,2023Q2,-95.00419359379697,-220.23432928079103,-0.04125086033150027,74.71212424323683,0,residual_norm100
KGS,2023Q3,56.11478730573304,18.133206430999106,139.38736755327747,87.40715819510686,65,residual_norm100
KGS,2023Q4,-2.301041665000718,-14.893148504413267,56.83297217282644,74.39734334801412,4,residual_norm100
KGS,2024Q1,63.77623746939658,24.124828288104904,113.07158592084939,48.825082905778245,41,residual_norm100
KGS,2024Q2,6.014170167896891,-3.406944825798445,44.54952695288296,40.847431773489745,0,residual_norm100
KGS,2024Q3,-2.5895126342367285,-19.052996445061446,21.36200394208645,107.43974062490086,0,residual_norm100
KGS,2024Q4,4.378087219751714,-11.702787908923096,22.97432647739882,64.11817322367624,0,residual_norm100
KGS,2025Q1,-1.871693457082659,-6.027211031215479,12.435905125099328,117.07991120740232,4,residual_norm100
KGS,2025Q2,-1.4638092549778452,-8.568996678179058,5.3934523929737,58.976349285624025,2,residual_norm100
KGS,2025Q3,-2.6618221081674953,-7.715407536233706,5.623356361162039,63.32654304175561,3,residual_norm100
KGS,2025Q4,-0.8800950875012893,-4.555830145600002,5.589187176829738,92.74179045821288,16,residual_norm100
KGS,2026Q1,-0.9040975636996532,-10.320077889253865,1.4793997483414763,70.49345473038105,15,residual_norm100
KGS,2026Q2,-0.26658801354757816,-7.9738696871972525,2.7904801115689244,79.13265340912416,32,residual_norm100
KGS,2026Q3,-0.07763401357196392,-5.223005613235195,4.430334945424998,79.5142466965588,21,residual_norm100
KZT,2022Q1,,,,79.45728572014065,0,residual_norm100
KZT,2022Q2,,,,302.82742183772535,0,residual_norm100
KZT,2022Q3,-2.197825590804645,-3.086488437813813,0.8251358303064893,141.86026519150164,8,residual_norm100
KZT,2022Q4,1.7177059786234294,-1.113256975503551,4.501683325780225,111.0379456497215,46,residual_norm100
KZT,2023Q1,-3.014033162085184,-4.9427398925788175,-0.26507479589923966,106.86836353288808,0,residual_norm100
KZT,2023Q2,0.707127891935347,-2.3848962985162867,3.0288681236001285,102.41126801919664,25,residual_norm100
KZT,2023Q3,-3.879383253041646,-15.158681006092785,36.1764551823315,105.76627453733734,9,residual_norm100
KZT,2023Q4,-0.03528802724866681,-2.4191920081555836,3.9055000816469274,86.49660301570032,18,residual_norm100
KZT,2024Q1,11.900783000504823,-1.5018836499463186,57.21751380896321,62.89858146747409,54,residual_norm100
KZT,2024Q2,3.771265629902844,-7.86268200456307,24.734203407838212,40.44075139715852,18,residual_norm100
KZT,2024Q3,-2.9641343477163504,-5.439488356580605,0.6471917695162293,109.72948790787589,0,residual_norm100
KZT,2024Q4,-1.9431867313183686,-4.155773490136971,13.548770384004987,78.6943428075888,4,residual_norm100
KZT,2025Q1,-1.631430973451942,-4.102415674186462,2.125469838707388,124.29888953909818,2,residual_norm100
KZT,2025Q2,-1.3345052410992246,-3.566848023926836,7.691701657499422,88.33874438909943,16,residual_norm100
KZT,2025Q3,-1.1179842763376882,-6.041494427431909,2.8648095176857082,83.90162968562117,30,residual_norm100
KZT,2025Q4,-1.1341418699189973,-2.6103139406547076,0.30938261883844187,99.40301222783557,4,residual_norm100
KZT,2026Q1,-1.6848379996357778,-7.903693984424652,3.904240278341977,92.73031716680667,5,residual_norm100
KZT,2026Q2,-1.2579373703412258,-7.8341232388781314,2.230659751114098,110.63059806063633,13,residual_norm100
KZT,2026Q3,-1.8436341354857786,-7.954738613212018,0.9021122727788703,96.67187722490681,11,residual_norm100
TJS,2022Q1,,,,91.80175113155306,0,residual_norm100
TJS,2022Q2,,,,336.91921316474475,0,residual_norm100
TJS,2022Q3,-2.5180221213365765,-3.715323505046888,-0.41501859125790064,133.53267544937376,3,residual_norm100
TJS,2022Q4,1.9318557648872647,-0.6729049676750489,4.256890685412129,91.64530748929639,43,residual_norm100
TJS,2023Q1,-2.537997516991142,-4.067017763588874,0.5644332966018273,72.18295300744091,0,residual_norm100
TJS,2023Q2,0.3714403775333124,-2.4985259629758345,3.168988841163203,74.57541200923056,11,residual_norm100
TJS,2023Q3,-2.0545392759509946,-7.112809674802751,13.04363843332461,85.73168606989316,13,residual_norm100
TJS,2023Q4,-1.8703539775564493,-6.1321949619759035,6.4182707616853065,74.22405213730877,17,residual_norm100
TJS,2024Q1,16.703664941062158,-10.70744843147458,20.590396129229447,49.11118544733222,32,residual_norm100
TJS,2024Q2,-2.9247909282455518,-8.665877603323338,7.117470008457396,39.664094094568114,14,residual_norm100
TJS,2024Q3,-1.8240027223886899,-6.407552739767693,0.5196955628309194,112.20158951016049,0,residual_norm100
TJS,2024Q4,-2.9614178678774956,-7.307547191156358,3.673771186787764,58.97680526059397,10,residual_norm100
TJS,2025Q1,-2.449393196847423,-5.226797529377532,1.0235627690296654,118.29525373814285,9,residual_norm100
TJS,2025Q2,-1.895882805106045,-4.48437002512769,1.1717181232411922,84.50254413792887,17,residual_norm100
TJS,2025Q3,-2.3124587684682067,-5.532237424773731,1.9917897287739883,81.0484688216286,20,residual_norm100
TJS,2025Q4,-1.0698274488430277,-2.257812321198284,0.8898473784086389,94.98703109492408,36,residual_norm100
