period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
cny_expert_geometry_2025_2026,geometry_minimum,1.6492165404988797,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_geometric,1.5910462361288435,0.00024993751562109475,0.004498875281179705,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_harmonic,1.6225527673205524,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_min75_max25,1.6339591136637548,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_min90_max10,1.65225063922147,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_highgate65,1.716624947506605,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_highgate70,1.7253781938781638,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_highgate75,1.697808674221115,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,geometry_stale20_minimum,0.9065945025864705,0.7663084228942765,0.9887528117970508,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,primary90_geometry_min75_max2510,1.8669131238447318,0.00024993751562109475,0.002749312671832042,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,primary75_geometry_min75_max2525,1.9271361278397232,0.00024993751562109475,0.00024993751562109475,12,1.9271361278397232,1.267182495753865
cny_expert_geometry_2025_2026,primary60_geometry_min75_max2540,1.8943677286071543,0.00024993751562109475,0.00024993751562109475,12,1.9271361278397232,1.267182495753865
