candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
pooled_hit_lcb,497,1.855644030541846,1.5802168918730854,2.1527172688617893,0.00024993751562109475,42.65111863002318,109.02296846115192
shrunk_hit_lcb,490,1.8973933381115846,1.6014670717713746,2.227774701323411,0.00024993751562109475,46.84856929418106,113.31201784125538
shrunk_benefit_lcb,507,1.774856263694597,1.5067984790303879,2.035036101141265,0.00024993751562109475,34.5135786618848,105.3572215571093
reliability_benefit_equal,490,1.8669131238447318,1.583319647034701,2.1566378270932707,0.00024993751562109475,43.58210174854199,111.88593618317014
primary75_reliability25,528,1.859841483224108,1.578832403633967,2.1463385634338477,0.00024993751562109475,35.89927488425082,110.50925967362987
