candidate,h,mean_bps,ci_lo,ci_hi
pace_cat_mean_gate_full_specialist_dual_month24_cap2,1,19.94253752844356,14.320640984770431,26.903945042423594
pace_cat_mean_gate_full_specialist_dual_month24_cap2,3,39.9724544388838,27.623543997690426,53.401979552292914
pace_cat_mean_gate_full_specialist_dual_month24_cap2,5,54.61340937474654,37.312777780476374,71.95155492651402
pace_cat_mean_gate_full_specialist_dual_month24_cap2,10,86.35877037276755,60.48261396016112,114.52454762678633
pace_cat_mean_gate_full_specialist_dual_month24_cap2,20,128.3208769081021,73.71270952013096,177.44208396475483
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,1,19.94253752844356,14.320640984770431,26.903945042423594
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,3,39.9724544388838,27.623543997690426,53.401979552292914
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,5,54.61340937474654,37.312777780476374,71.95155492651402
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,10,86.35877037276755,60.48261396016112,114.52454762678633
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,20,128.3208769081021,73.71270952013096,177.44208396475483
pace_extra_mean_gate_full_specialist_dual_month24_cap2,1,19.94253752844356,14.320640984770431,26.903945042423594
pace_extra_mean_gate_full_specialist_dual_month24_cap2,3,39.9724544388838,27.623543997690426,53.401979552292914
pace_extra_mean_gate_full_specialist_dual_month24_cap2,5,54.61340937474654,37.312777780476374,71.95155492651402
pace_extra_mean_gate_full_specialist_dual_month24_cap2,10,86.35877037276755,60.48261396016112,114.52454762678633
pace_extra_mean_gate_full_specialist_dual_month24_cap2,20,128.3208769081021,73.71270952013096,177.44208396475483
pace_cat_y20_gate_full_specialist_dual_month24_cap2,1,19.94253752844356,14.320640984770431,26.903945042423594
pace_cat_y20_gate_full_specialist_dual_month24_cap2,3,39.9724544388838,27.623543997690426,53.401979552292914
pace_cat_y20_gate_full_specialist_dual_month24_cap2,5,54.61340937474654,37.312777780476374,71.95155492651402
pace_cat_y20_gate_full_specialist_dual_month24_cap2,10,86.35877037276755,60.48261396016112,114.52454762678633
pace_cat_y20_gate_full_specialist_dual_month24_cap2,20,128.3208769081021,73.71270952013096,177.44208396475483
pace_cat_future5_gate_full_specialist_dual_month24_cap2,1,19.94253752844356,14.320640984770431,26.903945042423594
pace_cat_future5_gate_full_specialist_dual_month24_cap2,3,39.9724544388838,27.623543997690426,53.401979552292914
pace_cat_future5_gate_full_specialist_dual_month24_cap2,5,54.61340937474654,37.312777780476374,71.95155492651402
pace_cat_future5_gate_full_specialist_dual_month24_cap2,10,86.35877037276755,60.48261396016112,114.52454762678633
pace_cat_future5_gate_full_specialist_dual_month24_cap2,20,128.3208769081021,73.71270952013096,177.44208396475483
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,1,20.411476993333054,14.608803334106092,27.30174025778245
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,3,40.11454662844758,28.48633368316285,53.2852801613928
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,5,54.47202056443561,38.08525113489822,71.67525921826798
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,10,86.55377288993454,60.93688907707659,114.08911691357184
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,20,129.9120581632205,75.47820160236654,178.67557035892452
soft730_pace_competence_dual_month24_cap2,1,20.91232583072836,15.06930885519897,27.918370989729368
soft730_pace_competence_dual_month24_cap2,3,41.8246885727115,30.53792934616301,55.228984714215734
soft730_pace_competence_dual_month24_cap2,5,56.59653687120266,40.01596585610265,73.05402300913948
soft730_pace_competence_dual_month24_cap2,10,88.4664149013834,62.37670175246914,114.66154130679699
soft730_pace_competence_dual_month24_cap2,20,130.37878993810335,75.86406907846056,179.79528249045737
roll_cat_dual_pace_month24_cap2,1,21.747590759782913,15.825249565924212,28.074093222165644
roll_cat_dual_pace_month24_cap2,3,42.264123920497646,30.943796383221436,55.66011237069102
roll_cat_dual_pace_month24_cap2,5,56.57858210066582,41.130644936454594,72.5231574643955
roll_cat_dual_pace_month24_cap2,10,86.9552014228919,61.85834502066974,112.87616435223009
roll_cat_dual_pace_month24_cap2,20,126.64901838387941,74.85264820332148,173.27116299773988
full_recent50_pace365_p55_r70_month24_cap2,1,21.25513072138447,15.46637479451474,27.834830916647615
full_recent50_pace365_p55_r70_month24_cap2,3,41.00593407501163,30.273136654599814,54.35155160113194
full_recent50_pace365_p55_r70_month24_cap2,5,55.341520466705816,38.79583802851491,71.3334095439158
full_recent50_pace365_p55_r70_month24_cap2,10,87.1087989584678,62.57406564661646,114.03028581132706
full_recent50_pace365_p55_r70_month24_cap2,20,129.75215549662863,76.46436076585583,176.91083051801857
