candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
cbr_macro_diverse_anchor,395,1.1410884228032894,0.6167005501076298,1.5879034665722307,0.2931767058235441,-108.15728860524126,43.76871497441659,2025
cbr_macro_tree_consensus,456,1.334397810218978,0.941943157508492,1.7827170722825414,0.047488127968008,-91.35353850432179,47.52867415602049,2025
cbr_macro_resolved_anchor25,451,0.8994610516775373,0.6438373020399347,1.2081505787581643,0.781054736315921,-87.31222543970978,21.3917053828025,2025
cbr_macro_compact_xgb,468,1.0401459854014599,0.6727206334635716,1.4385730167500834,0.41989502624343916,-89.45530428491425,40.88837303214305,2025
cbr_macro_compact_cat,421,1.0384988817032785,0.589633298510573,1.4902045106518957,0.48587853036740813,-103.09321149318546,31.93806059168285,2025
cbr_macro_compact_hist,470,1.0644898276129835,0.7683995919624543,1.4063676346223464,0.33441639590102473,-81.19479339451887,24.023362696018946,2025
cbr_macro_resolved_hist,445,0.840687279586648,0.5949316817144451,1.1322247828415613,0.88127968007998,-89.27476936835176,11.951134746055523,2025
anchor_multiscale_locked,298,0.9680105814921863,0.7338314623260238,1.2341552318454851,0.575106223444139,-43.11076327506495,16.92734392066038,2025
cbr_macro_diverse_anchor,690,1.293310830721423,0.9656826945156733,1.6643704813383078,0.03824043989002749,-41.339373133488614,76.94033645025534,2025_2026
cbr_macro_tree_consensus,686,1.360723851198784,1.0472069733339824,1.7824238540640374,0.012996750812296926,-49.05011000827002,74.32637440617326,2025_2026
cbr_macro_resolved_anchor25,801,1.1047650695410773,0.8513758266457634,1.3832763777312203,0.21419645088727818,-41.71000391228787,56.736549840758094,2025_2026
cbr_macro_compact_xgb,759,1.1609789123250507,0.8752935397394157,1.4897535856918855,0.13096725818545363,-42.63205016968325,63.382024986867584,2025_2026
cbr_macro_compact_cat,697,1.1463971549577405,0.8482465356423776,1.4785053515590096,0.16495876030992251,-57.00498689631285,52.89652265452714,2025_2026
cbr_macro_compact_hist,803,1.125262704783126,0.8848009479673902,1.4162562933398946,0.13921519620094977,-37.9223613754755,49.62937068304078,2025_2026
cbr_macro_resolved_hist,761,1.0745176718055092,0.8083317567385142,1.382223727766786,0.2809297675581105,-45.773007676690604,51.90888576677132,2025_2026
anchor_multiscale_locked,513,1.0772052332515412,0.899278658137403,1.2712408507715718,0.16745813546613347,-19.301545870894753,50.05052190116466,2025_2026
