rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,robustness
0.25,1017,0.9812543073742247,250,3,0.2635201573254671,0.24577822990844353,1.0721867328267143,0.49624211934821716,-7.030919126815137,1.0474137931034482,1.0541470859202486,4,4,0.9214334941419711,1.0227429359062716,0.990558391202436,0.7114624505928854,markov_decay2_lcb,0.990558391202436
0.4,2241,2.16223294279807,0,0,0.24765729585006693,0.24577822990844353,1.007645371774072,0.4796764488876423,-11.92691280469083,0.9691457107187446,1.034686667987585,2,4,1.7705031013094419,2.363886974500345,0.9598124516627996,0.9333631484794276,eb_decay2_p50_lcb,0.9598124516627996
0.2,1087,1.0487939352170916,250,0,0.2732290708371665,0.24577822990844353,1.1116894728184383,0.5135907188297779,4.358644710797835,1.0523429273429272,1.0681791555311884,4,4,0.9986216402481048,1.124052377670572,0.9312386516144312,0.8096118299445472,markov_decay4_anchor25,0.9312386516144312
0.22,1101,1.0623018607856651,120,0,0.2688465031789282,0.24577822990844353,1.0938580820566493,0.4988227034230926,0.006510660938512871,0.9744958005670571,1.0827455329207456,3,4,1.0323914541695383,1.1192281185389388,0.9202537207924953,0.7837591240875912,markov_decay4_p40,0.9202537207924953
0.22,1281,1.235975189524466,120,0,0.25526932084309134,0.24577822990844353,1.0386164833971805,0.5026392032614152,1.1212946950977034,0.8895131086142322,0.9893628506743876,2,4,1.1047553411440387,1.3363197794624397,0.9019705174488567,0.9114420062695925,eb_expand_anchor50,0.8895131086142322
0.4,2090,2.016540317022743,120,0,0.23779904306220095,0.24577822990844353,0.9675350137837068,0.489775697311512,-12.859129944054345,0.8809811237928006,0.9273412222806717,1,4,1.9345279117849759,2.0985527222605103,0.8938149480415667,0.9227817745803357,eb_expand_p30,0.8809811237928006
0.25,1351,1.3035148173673328,250,0,0.24426350851221318,0.24577822990844353,0.9938370400145098,0.48949678163917565,-14.106591815480131,0.8796296296296297,0.9256650866522016,1,4,1.206064782908339,1.3845623707787733,0.8878709677419356,0.8900445765230312,eb_expand_p70_lcb,0.8796296296296297
0.18,1095,1.0565127498277052,500,0,0.24840182648401826,0.24577822990844353,1.0106746499742962,0.4862554197625041,3.3945785493503258,0.9501930726127226,0.9653933754797712,1,4,0.8973121984838043,1.191592005513439,0.8653169014084506,0.8788990825688073,eb_decay4_p40,0.8653169014084506
0.22,1246,1.2022053756030324,500,0,0.2608346709470305,0.24577822990844353,1.0612602712786878,0.5031189873462949,0.3476210129696002,0.9874733475479743,1.038850324769931,3,4,1.1144038594073054,1.259131633356306,0.8650295543600983,0.814665592264303,markov_expand_p40,0.8650295543600983
0.2,1134,1.0941419710544453,250,0,0.25220458553791886,0.24577822990844353,1.0261469684758868,0.5014457166234634,0.5619870871846603,0.941113096489384,0.9727168650684532,1,4,0.9166092350103378,1.244658855961406,0.8540248226950354,0.8813108945969885,eb_decay4_anchor25,0.8540248226950354
0.18,1067,1.0294968986905584,120,0,0.24835988753514526,0.24577822990844353,1.0105040126119529,0.5042687049916303,1.8176624463377904,0.8451634465416813,1.0312609465697526,3,4,0.8780151619572709,1.1529979324603723,0.8225941422594142,0.8822975517890772,eb_decay4_anchor50,0.8225941422594142
0.18,1073,1.0352860096485184,250,0,0.2451071761416589,0.24577822990844353,0.9972696777617992,0.5135347793774798,3.3567400800411726,0.7985102675368163,0.8925246261595369,1,4,0.9359062715368711,1.1722949689869056,0.8785542068506818,0.8661048689138576,markov_expand_anchor50,0.7985102675368163
