period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
after_publication_retrospective_2024_2026,pub_extra_7y,2.458731785063752,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_consensus_models,2.4493817204301074,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_consensus_with_margin,2.4475628930817606,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_blend_logit_extra,2.552634554500226,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_blend_logit_margin,2.482540861812778,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_logit_next_and_known,2.514752252252252,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_hist_7y,2.350622294372294,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_logit_known_summary,2.3528993570722054,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,known_margin,2.3422542735042735,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_xgb_7y,2.3495974760661444,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_logit_expand,2.447326526130874,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_logit_published_next,2.49337899543379,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,known_next_blend,2.054647580402765,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,known_next_range,2.0545706163973665,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,known_next_trend,2.0788595085470085,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,pub_logit_current_gate,2.3633164414414414,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
after_publication_retrospective_2024_2026,known_next_gate,1.9585776474769012,0.00024993751562109475,0.00024993751562109475,17,2.552634554500226,1.2390202702702702
