track,candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,forward_benefit_bps,benefit_ci_low,benefit_ci_high
ordinary_states,markov_decay4_anchor25,658,1.3160144376899696,1.1228695220345697,1.543188309789045,0.0007498125468632841,33.01895915712487,-1.746214675411768,58.319234221805424
ordinary_states,eb_decay4_anchor25,684,1.2957785087719298,1.0369143630072808,1.5664577501255328,0.011497125718570358,32.68753585835207,-5.5108770558005125,62.79242337068033
ordinary_states,eb_expand_anchor50,1076,1.2339877633209415,1.0171213382328128,1.459177846373608,0.015996000999750064,25.549017401390174,-4.45958990439707,48.7468390442345
ordinary_states,eb_expand_p70_lcb,846,1.2282801418439717,0.9749484035379179,1.46132014908078,0.03974006498375406,29.549730784598115,-5.7791868158822455,55.78933968204865
