period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
ordinary_states_retrospective_2024_2026,eb_expand_p30,1.1813517915309446,0.0189952511872032,0.24918770307423144,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,eb_expand_p70_lcb,1.2282801418439717,0.04698825293676581,0.16370907273181703,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,eb_expand_anchor50,1.2339877633209415,0.071232191952012,0.16070982254436392,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,markov_decay4_anchor25,1.3160144376899696,0.013496625843539115,0.057485628592851785,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,eb_decay4_anchor25,1.2957785087719298,0.033741564608847786,0.06773306673331667,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,markov_expand_anchor50,1.2982490784623486,0.05098725318670332,0.0667333166708323,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,eb_decay4_anchor50,1.2453882158590308,0.08847788052986753,0.14996250937265684,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,markov_decay2_lcb,1.1506542699724516,0.07398150462384404,0.3084228942764309,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,eb_decay4_p40,1.3344648562300319,0.031492126968257934,0.05023744063984004,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,markov_decay4_p40,1.2009654471544713,0.06073481629592602,0.21344663834041488,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,markov_expand_p40,1.195372365900383,0.09397650587353162,0.22544363909022744,12,1.3344648562300319,1.3334157909328528
ordinary_states_retrospective_2024_2026,eb_decay2_p50_lcb,1.2012928194993413,0.03724068982754311,0.21344663834041488,12,1.3344648562300319,1.3334157909328528
