rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,selected_rate,selected_rolling,selected_cooldown,robustness
0.2,223,0.8794366197183099,120,0,0.273542600896861,0.22186234817813766,1.2329383653562895,0.5224086072142006,10.73849481550458,1.2329383653562895,1.2329383653562895,1,1,0.7295774647887324,0.9859154929577465,0.9880000000000001,0.8256880733944955,reset_markov_p50_lcb,0.2,120,0,0.9880000000000001
0.22,345,1.36056338028169,120,0,0.3101449275362319,0.22186234817813766,1.3979160055008992,0.5352411949231716,8.697365828056865,1.3979160055008992,1.3979160055008992,1,1,1.084507042253521,1.676056338028169,0.9298823529411765,0.9647058823529412,reset_eb_anchor50,0.22,120,0,0.9298823529411765
0.3,437,1.723380281690141,120,0,0.30663615560640733,0.22186234817813766,1.3821009203427483,0.5357026212051011,5.922389339668765,1.3821009203427483,1.3821009203427483,1,1,1.4,1.932394366197183,0.9073469387755103,0.9675925925925926,reset_eb_anchor25,0.3,120,0,0.9073469387755103
0.35,492,1.940281690140845,120,0,0.2784552845528455,0.22186234817813766,1.255081300813008,0.5326986031885885,-0.08397163639905579,1.255081300813008,1.255081300813008,1,1,1.676056338028169,2.247887323943662,0.8666666666666666,0.9630390143737166,reset_eb_p50_lcb,0.35,120,0,0.8666666666666666
0.3,365,1.43943661971831,120,0,0.273972602739726,0.22186234817813766,1.234876512348765,0.5291040354861496,-0.8511682711912415,1.234876512348765,1.234876512348765,1,1,1.2225352112676056,1.676056338028169,0.8027500000000001,0.925,reset_markov_anchor50,0.3,120,0,0.8027500000000001
0.3,447,1.7628169014084507,120,0,0.29082774049217003,0.22186234817813766,1.3108476624373357,0.5327479739018813,2.6725453970586845,1.3108476624373357,1.3108476624373357,1,1,1.5183098591549296,1.952112676056338,0.6985858585858585,0.9660633484162896,reset_eb_p20,0.3,120,0,0.6985858585858585
0.3,247,0.9740845070422535,250,0,0.2591093117408907,0.22186234817813766,1.167883211678832,0.528752743872335,-5.744362488261809,1.167883211678832,1.167883211678832,1,1,0.7098591549295774,1.2028169014084507,0.6916000000000001,0.8016528925619835,reset_markov_anchor25,0.3,250,0,0.6916000000000001
0.35,240,0.9464788732394366,250,3,0.20416666666666666,0.22186234817813766,0.9202402676399026,0.5229972580265386,-9.075767926946673,0.9202402676399026,0.9202402676399026,0,1,0.7887323943661971,1.1633802816901408,0.6698305084745763,0.6893617021276596,reset_markov_p20,0.35,250,3,0.6698305084745763
