candidate,rate,rolling,cooldown,general_lift,shock_lift,final_lift,general_frequency,shock_frequency,final_frequency,general_corridor_lift_min,shock_corridor_lift_min,final_corridor_lift_min,general_benefit,shock_benefit,final_benefit,status,lift_min_era,frequency_in_band_all_eras
markov_decay4_p40,0.3,0,0,1.0270526586510642,1.0963631156930127,1.2055004011231447,1.5900758097863543,1.513091922005571,1.2131386861313869,0.9076108552862252,0.9054726368159205,1.0982956797463337,-6.560387220421088,27.02239020120173,30.391793772146503,"diagnostic grid, not an unbiased selected estimate",1.0270526586510642,True
eb_decay4_anchor25,0.22,120,0,1.0261068799120523,1.0679272803042141,1.233667941363926,1.2089593383873192,1.386350974930362,1.527007299270073,0.8506730769230769,0.9630970616905723,1.0353901996370236,-8.781494025447701,52.31939361802677,28.77805202623316,"diagnostic grid, not an unbiased selected estimate",1.0261068799120523,True
markov_decay4_p40,0.22,250,0,1.0916047488289453,1.0254086245870284,1.2131456241032998,1.1076498966230186,1.1075208913649024,1.0175182481751825,0.9322733612273361,0.8377777777777777,1.1093466424682394,-0.48024482963680876,1.0578805504012796,28.18841484080418,"diagnostic grid, not an unbiased selected estimate",1.0254086245870284,True
markov_decay2_lcb,0.35,0,0,1.02262826245892,1.1917973462002414,1.18904549950544,1.8004135079255685,1.6164345403899723,1.475912408759124,0.8829475168273605,1.0060623283129677,1.0318174246210228,-6.874047856909477,38.3287941382368,27.256542028232992,"diagnostic grid, not an unbiased selected estimate",1.02262826245892,True
markov_decay4_p40,0.35,0,0,1.0225934310842169,1.1234567901234567,1.1890556676757484,1.8119917298414887,1.7782729805013928,1.4467153284671532,0.9208143383500906,1.0186991017440845,1.0300157977883095,-6.291327218317469,35.870740658981134,28.331898386790975,"diagnostic grid, not an unbiased selected estimate",1.0225934310842169,True
eb_decay4_anchor25,0.25,250,0,1.02227395980981,1.0857379118248685,1.23520955165692,1.3478980013783597,1.6593314763231197,1.2481751824817517,0.8428249097472924,0.968529222864483,1.0962337979946197,1.3019839741267463,44.29279234674751,29.400605758337925,"diagnostic grid, not an unbiased selected estimate",1.02227395980981,True
markov_decay2_lcb,0.4,250,3,1.021807700810982,1.102860082304527,1.066872771836007,1.2716747070985528,1.16991643454039,1.091970802919708,0.9032406267946509,1.0190691823899372,1.0024159894575004,-9.196224622173357,31.382929190590172,19.56922665611925,"diagnostic grid, not an unbiased selected estimate",1.021807700810982,True
markov_decay4_p40,0.22,120,0,1.0938580820566493,1.0217549725651578,1.2009654471544713,1.0623018607856651,1.1231197771587744,1.197080291970803,0.9202537207924953,0.8292181069958848,1.0383603379033375,0.006510660938512871,4.987801016627272,30.247061019389978,"diagnostic grid, not an unbiased selected estimate",1.0217549725651578,True
markov_expand_anchor50,0.3,120,0,1.0215373728115889,1.087851136160315,1.2629132231404958,1.5756030323914543,1.749025069637883,1.7664233576642336,0.9064770975556045,0.9460688758934372,1.0417322459102398,-4.18323947185663,51.95204571915839,30.38705501805636,"diagnostic grid, not an unbiased selected estimate",1.0215373728115889,True
eb_decay4_p40,0.25,250,0,1.019393224545153,1.020253669921995,1.2414874551971327,1.3286009648518262,1.5676880222841227,1.2218978102189781,0.8458786231884058,0.8994173814533095,1.1008507045912073,-10.503310858459233,41.89119963219214,27.913596921128118,"diagnostic grid, not an unbiased selected estimate",1.019393224545153,True
eb_expand_anchor50,0.25,120,0,1.019330667813261,1.0691209281570728,1.2351139294926914,1.3671950379048932,1.6183844011142061,1.6978102189781021,0.9042748917748917,1.0227743271221532,1.1241379310344826,0.2270690890681737,46.20811272512543,26.87991096987681,"diagnostic grid, not an unbiased selected estimate",1.019330667813261,True
markov_expand_p40,0.3,250,0,1.019157380388584,1.0599670141390851,1.244435817805383,1.4868366643694004,1.503342618384401,1.4102189781021897,0.8415979673281136,0.8626543209876544,1.0626179447589637,-2.4704678285547272,14.264624798950885,31.867611234843828,"diagnostic grid, not an unbiased selected estimate",1.019157380388584,True
markov_expand_p40,0.3,500,0,1.019036708355025,1.0500415705837138,1.242287331142753,1.5833218470020676,1.534540389972145,1.332846715328467,0.8568688981868899,0.8567049808429118,0.9992337164750957,-2.282911050041911,15.369017989817953,32.99861931015777,"diagnostic grid, not an unbiased selected estimate",1.019036708355025,True
markov_decay4_anchor25,0.3,0,0,1.0189627178280936,1.1687200285685133,1.3020293609671847,1.6489317711922813,1.8874651810584957,1.127007299270073,0.8836049609947673,1.0981055704853855,1.1809125740160222,-4.714570090638095,37.70430514311131,37.1405212344074,"diagnostic grid, not an unbiased selected estimate",1.0189627178280936,True
markov_decay2_lcb,0.4,250,0,1.018181275864098,1.1581070766546724,1.160265181131092,1.954789800137836,1.986908077994429,1.8671532846715329,0.8881479170924267,1.0651573344114278,1.044046678950601,-7.063746146169466,32.994363063162766,24.67914213338468,"diagnostic grid, not an unbiased selected estimate",1.018181275864098,True
markov_expand_p40,0.25,500,0,1.043258617761929,1.0180616311849908,1.2288424124513617,1.3170227429359063,1.2381615598885793,1.1255474452554743,0.8868115288298518,0.8568738229755178,1.0740171315616076,-1.4936912968300853,2.2634804167113014,30.452045062517602,"diagnostic grid, not an unbiased selected estimate",1.0180616311849908,True
markov_expand_p40,0.4,250,3,1.0316852258057745,1.0180616311849908,1.1335320243104252,1.2176430048242592,1.2381615598885793,1.040875912408759,0.976230402292301,0.8670469504168495,1.0353901996370236,-10.796507844359926,19.81157691747569,28.233311525609523,"diagnostic grid, not an unbiased selected estimate",1.0180616311849908,True
eb_expand_anchor50,0.22,250,0,1.0179749383196988,1.1676904546823246,1.2815338328792008,1.230186078566506,1.5988857938718664,1.0715328467153284,0.9068265682656826,1.0392953929539295,1.199080459770115,-1.1632474010597431,58.426903966953546,32.2234427226173,"diagnostic grid, not an unbiased selected estimate",1.0179749383196988,True
markov_expand_p40,0.3,120,0,1.0259750917590866,1.01782345348029,1.2440181518151814,1.450172294968987,1.4545961002785515,1.621897810218978,0.841289463674401,0.8393393393393392,1.0428323574062024,-2.513796609788008,12.959248969809403,30.178078362273244,"diagnostic grid, not an unbiased selected estimate",1.01782345348029,True
markov_decay4_anchor25,0.35,120,0,1.017758064455127,1.1377306445997697,1.1991886688668867,1.6894555478980013,1.7977715877437326,1.7693430656934308,0.888304325220965,1.0565079365079366,0.9443977198392672,-4.224927322383673,45.28470589496158,29.140699292851647,"diagnostic grid, not an unbiased selected estimate",1.017758064455127,True
eb_decay4_p40,0.3,120,0,1.0165496525323672,1.0346770506069591,1.1894857029388402,1.564024810475534,1.632033426183844,1.837956204379562,0.9186915887850466,0.9212373848179027,1.004664334499417,-7.144237890712475,37.38306542828745,23.550825836926265,"diagnostic grid, not an unbiased selected estimate",1.0165496525323672,True
eb_decay4_p40,0.25,120,0,1.020100075169369,1.0164609053497942,1.1941717568353691,1.3430737422467263,1.386350974930362,1.672992700729927,0.9276277584204413,0.8992574850299401,0.940513806841599,-9.498220722051569,45.67544263491205,24.131449960997003,"diagnostic grid, not an unbiased selected estimate",1.0164609053497942,True
markov_decay4_anchor25,0.35,500,0,1.0155803279029392,1.1659404502541757,1.20379638671875,1.843831840110269,1.988857938718663,1.4948905109489052,0.8865049653422259,1.0850948509485094,1.0809018567639255,-6.04731842753704,40.57325283651401,28.036327699506124,"diagnostic grid, not an unbiased selected estimate",1.0155803279029392,True
markov_expand_anchor50,0.35,120,0,1.015535661485738,1.106580119638539,1.2464107365792758,1.793659545141282,1.8913649025069639,1.948905109489051,0.8931022115959355,1.010321797207043,1.041672214086007,-5.378653675031315,48.59765793245372,27.715786907236673,"diagnostic grid, not an unbiased selected estimate",1.015535661485738,True
markov_expand_anchor50,0.3,500,0,1.0154540967238923,1.1580321136099359,1.3347784200385355,1.7087525844245348,1.9459610027855152,1.2627737226277371,0.897375427919361,1.0923161967938089,1.1593319362418237,-2.3123782079756303,51.79230367796067,36.45909662609863,"diagnostic grid, not an unbiased selected estimate",1.0154540967238923,True
eb_decay4_p40,0.2,250,0,1.0153640023137491,1.0531827588667666,1.2649235912129893,1.0825637491385252,1.3493036211699165,1.018978102189781,0.8603120243531202,0.9691304598695979,1.1312079809152027,-15.34680303373047,46.40649999004797,31.898145716859,"diagnostic grid, not an unbiased selected estimate",1.0153640023137491,True
markov_decay4_p40,0.3,250,0,1.015194350851374,1.1425631981187538,1.1979058272632672,1.484906960716747,1.5559888579387187,1.402919708029197,0.9095992919214676,1.0348583877995645,1.0030186926738651,-7.189267685545231,34.672067682102636,26.512664804637033,"diagnostic grid, not an unbiased selected estimate",1.015194350851374,True
eb_expand_p70_lcb,0.22,120,0,1.0238691072673405,1.015027251040415,1.1940697674418603,1.1732598208132323,1.3824512534818942,1.5693430656934306,0.8933299039780521,0.8666666666666667,1.05438622680002,-11.403854263254704,33.61606827366708,24.451055595111544,"diagnostic grid, not an unbiased selected estimate",1.015027251040415,True
markov_decay4_p40,0.35,250,0,1.0137368688263886,1.1209984601669503,1.1824776785714284,1.711647139903515,1.7821727019498608,1.635036496350365,0.9230814948649677,1.0281520429400812,1.006937060104309,-7.4459414843418195,40.09415823431176,27.141968506147954,"diagnostic grid, not an unbiased selected estimate",1.0137368688263886,True
markov_decay4_anchor25,0.3,500,0,1.0134603052326754,1.2016929609944036,1.2863585118376548,1.5842866988283941,1.7119777158774374,1.294890510948905,0.893591850966328,1.1183408186365795,1.1788712385380342,-5.620417812227097,50.2035207762822,34.91830148013707,"diagnostic grid, not an unbiased selected estimate",1.0134603052326754,True
markov_decay4_anchor25,0.4,250,3,1.0123257509554744,1.1207996075545745,1.1063998589562762,1.2137835975189524,1.177715877437326,1.035036496350365,0.9195666224444672,1.0631111111111111,1.025017088174983,-9.516936692829875,26.74427555323475,25.62359800538893,"diagnostic grid, not an unbiased selected estimate",1.0123257509554744,True
eb_decay4_p40,0.22,250,0,1.0114303887454634,1.0493827160493827,1.2332236842105262,1.195451412818746,1.4448467966573815,1.1094890510948905,0.8512908496732026,0.9243723686262281,1.1195682646481637,-12.9726559833192,46.08558997031579,28.055910614364652,"diagnostic grid, not an unbiased selected estimate",1.0114303887454634,True
eb_decay4_anchor50,0.18,120,0,1.0105040126119529,1.0688108232218867,1.2453882158590308,1.0294968986905584,1.3629526462395545,1.3255474452554745,0.8225941422594142,0.9342481417953116,1.0976430976430975,1.8176624463377904,48.551726970591076,31.428477567239177,"diagnostic grid, not an unbiased selected estimate",1.0105040126119529,True
markov_expand_p40,0.3,0,0,1.0104489811359827,1.054562825622882,1.2519780106863954,1.6045485871812544,1.6125348189415043,1.1839416058394159,0.8880277672118677,0.8647014361300076,1.0835064395513085,-2.5377775189483764,15.738436419950144,33.570689544660596,"diagnostic grid, not an unbiased selected estimate",1.0104489811359827,True
markov_expand_anchor50,0.25,120,0,1.0104110071805115,1.0713013306070605,1.2659767190872648,1.3054445210199863,1.5540389972144848,1.578102189781022,0.8813508667065152,0.931899641577061,1.0081954538425855,-4.2176336558758685,52.47268714335386,31.29681591570492,"diagnostic grid, not an unbiased selected estimate",1.0104110071805115,True
markov_decay2_lcb,0.4,500,0,1.0097956054940935,1.1983096505674928,1.1675746569814365,1.9943487250172294,1.8855153203342618,1.8087591240875913,0.8742546439472035,1.0938962105789494,1.0246048850574712,-7.8605274215374035,39.95027131950219,25.789574587319564,"diagnostic grid, not an unbiased selected estimate",1.0097956054940935,True
markov_decay4_anchor25,0.3,250,0,1.009432148620029,1.214039957209356,1.2441936325678495,1.520606478290834,1.6651810584958218,1.3985401459854014,0.8693029579082138,1.116564417177914,1.0544677410038699,-4.904235564068204,52.66603941093817,30.799289036280786,"diagnostic grid, not an unbiased selected estimate",1.009432148620029,True
markov_expand_p40,0.35,120,0,1.0089265844543522,1.047471577038432,1.2545116772823777,1.6653342522398347,1.7256267409470751,1.8335766423357664,0.8588850603002708,0.9629629629629629,1.0639988647651482,-3.5804853557178373,23.448296861793555,31.523611514189383,"diagnostic grid, not an unbiased selected estimate",1.0089265844543522,True
eb_decay4_p40,0.3,500,0,1.0076261931411872,1.0292465771152004,1.2392202251270878,1.6441075120606479,1.8601671309192203,1.34014598540146,0.8996628131021194,0.8926342072409488,1.1513516984524497,-11.080893580561687,35.36905976921482,27.943543928963496,"diagnostic grid, not an unbiased selected estimate",1.0076261931411872,True
markov_decay4_p40,0.4,250,3,1.0061721444875482,1.078261728395062,1.0955767514502455,1.2485182632667127,1.2186629526462396,1.0905109489051095,0.9103808689036995,0.9553805774278216,1.0328617742410846,-10.692121277741148,27.52741847688422,23.665607746709306,"diagnostic grid, not an unbiased selected estimate",1.0061721444875482,True
eb_decay4_p40,0.3,250,0,1.005972018449018,1.0598067861749454,1.1969471947194719,1.576567884217781,1.8289693593314762,1.4744525547445255,0.8642584097859327,0.9354162439981065,0.9810073504020522,-11.367955954985925,36.324894672842014,24.195007647787197,"diagnostic grid, not an unbiased selected estimate",1.005972018449018,True
eb_decay4_anchor25,0.22,250,0,1.0057847682119205,1.0755418562551984,1.2499175461741425,1.206064782908339,1.4760445682451255,1.1065693430656933,0.8352287581699346,0.9642160052049448,1.1241379310344826,-0.9479281327277719,47.046759598005785,29.63102128502469,"diagnostic grid, not an unbiased selected estimate",1.0057847682119205,True
eb_decay4_anchor50,0.25,120,0,1.005245455516498,1.0990708022510143,1.2098030570252791,1.3160578911095797,1.655431754874652,1.6554744525547447,0.8503460207612455,0.997979797979798,1.0796804987336839,-1.7460547443637977,51.87078073935131,27.035596930089067,"diagnostic grid, not an unbiased selected estimate",1.005245455516498,True
markov_decay4_p40,0.35,500,0,1.0050284566875913,1.122742690781252,1.206914645522388,1.7772570640937284,1.752924791086351,1.564963503649635,0.9312386516144312,1.0339281780127783,1.0779404818138874,-7.1842819893996985,39.10786081733148,28.49640386489866,"diagnostic grid, not an unbiased selected estimate",1.0050284566875913,True
eb_decay4_anchor25,0.18,120,0,1.0049897762993256,1.0380877331231941,1.2476825842696628,1.0468642315644383,1.191364902506964,1.2992700729927007,0.833665191740413,0.8990254784548548,0.9880482644250015,-12.152514840461787,45.21302893406732,31.364909723680903,"diagnostic grid, not an unbiased selected estimate",1.0049897762993256,True
eb_decay4_anchor25,0.22,500,0,1.0044624379139073,1.0290720828355238,1.2813546150167383,1.2350103376981392,1.5715877437325905,1.0175182481751825,0.8191666666666667,0.9460688758934372,1.1404297851074463,-1.8660307720351994,35.13327334819024,33.614726703620065,"diagnostic grid, not an unbiased selected estimate",1.0044624379139073,True
eb_expand_p70_lcb,0.2,120,0,1.0245748043347382,1.004287720854587,1.2064144736842104,1.0613370089593384,1.3025069637883009,1.4423357664233576,0.930871212121212,0.8754208754208754,1.029615822719271,-11.4646957313189,33.688942079687784,25.614311182193763,"diagnostic grid, not an unbiased selected estimate",1.004287720854587,True
markov_expand_p40,0.25,250,0,1.040903632168787,1.0035329447094152,1.2002161238439888,1.2822880771881462,1.2264623955431755,1.21021897810219,0.8724483326993788,0.846743295019157,1.0219435736677114,-1.7147318000308807,3.3295298761702528,28.78925547213422,"diagnostic grid, not an unbiased selected estimate",1.0035329447094152,True
eb_decay4_anchor50,0.25,500,0,1.0031664477404996,1.1094562647754138,1.2558689363595905,1.4009648518263267,1.8328690807799444,1.0934306569343066,0.8163992117117116,0.9895641497851443,1.147079521463758,-2.217109896315757,49.45362375105573,31.050828056490296,"diagnostic grid, not an unbiased selected estimate",1.0031664477404996,True
markov_expand_p40,0.35,0,0,1.0031578653793496,1.0691062908858395,1.2452620602103737,1.8901447277739492,1.9576601671309193,1.3416058394160584,0.9062477838451174,0.9581958195819583,1.059397003069146,-3.5836477891254823,21.510737183373216,33.26769330374044,"diagnostic grid, not an unbiased selected estimate",1.0031578653793496,True
eb_decay4_anchor25,0.25,120,0,1.0024354544582015,1.0873456790123457,1.2113095238095237,1.3314955203308063,1.4818941504178273,1.6656934306569342,0.8520529197080291,0.9422044799290308,1.0053266049901879,-9.335368784304722,50.831871185940784,26.274518554976794,"diagnostic grid, not an unbiased selected estimate",1.0024354544582015,True
markov_expand_anchor50,0.2,120,0,1.0244687448076149,1.001221611416514,1.268064345991561,1.0767746381805652,1.300557103064067,1.383941605839416,0.8871113298876037,0.8535353535353536,1.0219435736677114,-0.1946467507833713,44.88000215576372,32.044292554075234,"diagnostic grid, not an unbiased selected estimate",1.001221611416514,True
markov_expand_anchor50,0.22,250,0,0.9997216941657799,1.1647509578544062,1.2785380507343125,1.2369400413507925,1.4701949860724235,1.0934306569343066,0.8691560748401359,1.0172143974960877,1.032142611329066,2.0449701069031536,66.58275543355415,32.608350273813485,"diagnostic grid, not an unbiased selected estimate",0.9997216941657799,True
markov_decay4_p40,0.35,120,0,0.999497364038891,1.118435947634078,1.207723152022315,1.6653342522398347,1.8075208913649026,1.7445255474452555,0.8735513015144222,1.049122807017544,1.1020960108181204,-9.010360854891141,38.25411547237942,28.428063881957947,"diagnostic grid, not an unbiased selected estimate",0.999497364038891,True
eb_decay4_anchor25,0.2,120,0,0.9971984379683408,1.0443091493319803,1.242123463114754,1.129841488628532,1.281058495821727,1.424817518248175,0.7921982167352538,0.9164750957854407,1.0108527131782945,-10.32924918665515,44.87140506340223,30.567527300755067,"diagnostic grid, not an unbiased selected estimate",0.9971984379683408,True
eb_decay4_p40,0.25,500,0,0.9969867776312152,0.999315781645099,1.2904166666666665,1.4096485182632668,1.6183844011142061,1.167883211678832,0.8440737612612612,0.8788509936648441,1.147079521463758,-12.937918197532138,37.140177879619216,32.67098460405415,"diagnostic grid, not an unbiased selected estimate",0.9969867776312152,True
eb_decay4_p40,0.22,120,0,1.0285695364238412,0.9965603153354158,1.1872650375939848,1.206064782908339,1.294707520891365,1.5532846715328468,0.9305363600219618,0.8393393393393392,0.8953310955141898,-9.504545138341976,40.926128478682415,24.573104279060544,"diagnostic grid, not an unbiased selected estimate",0.9965603153354158,True
eb_decay4_anchor50,0.22,120,0,0.9957455429497569,1.0898934422381825,1.2531469088591458,1.1906271536871125,1.538440111420613,1.527007299270073,0.8340606060606061,0.9781038900535757,1.0971316143729937,-0.5703125734790344,51.73142909708956,30.52890219317008,"diagnostic grid, not an unbiased selected estimate",0.9957455429497569,True
markov_expand_p40,0.35,250,0,0.9956315939075802,1.1017124651533254,1.2448337825696316,1.7309441764300484,1.8133704735376044,1.6248175182481752,0.8622091576090178,1.0041592394533572,1.0399513899437944,-5.146378649813951,28.418743585695058,31.462251250105677,"diagnostic grid, not an unbiased selected estimate",0.9956315939075802,True
