candidate,rate,rolling,cooldown,general_lift,shock_lift,final_lift,general_frequency,shock_frequency,final_frequency,general_corridor_lift_min,shock_corridor_lift_min,final_corridor_lift_min,general_benefit,shock_benefit,final_benefit,status,lift_min_era,frequency_in_band_all_eras
pub_blend_logit_extra,0.22,120,0,2.6322582540419046,2.3797360578969773,2.4603773584905655,1.0603721571330118,1.074373259052925,1.1605839416058394,2.5239765658903517,2.2251073075088756,2.330084470435348,91.01625244879781,254.6707453541435,134.2522070422978,"diagnostic grid, not an unbiased selected estimate",2.3797360578969773,True
pub_blend_logit_margin,0.22,500,0,2.6168946541344944,2.3796075837742507,2.482781456953642,1.0815988973121984,1.0919220055710306,1.102189781021898,2.4625600549073443,2.2857920522591177,2.3397129186602874,92.9117480841481,243.53922292659212,137.33891286832943,"diagnostic grid, not an unbiased selected estimate",2.3796075837742507,True
pub_blend_logit_margin,0.22,250,0,2.6113711619506326,2.374789057642775,2.4869618286728805,1.0613370089593384,1.0841225626740947,1.0963503649635036,2.441928283410139,2.297797262617622,2.3287283509670464,92.31995183964675,245.35845559031125,137.05403024737785,"diagnostic grid, not an unbiased selected estimate",2.374789057642775,True
pub_xgb_7y,0.22,500,0,2.6376193322966937,2.365188528309096,2.422169256120527,1.0314266023432117,1.0080779944289695,1.0335766423357664,2.5122103589277605,2.2119005232777686,2.33410209631338,87.23070559574876,224.28999139200204,124.83014048414066,"diagnostic grid, not an unbiased selected estimate",2.365188528309096,True
pub_logit_next_and_known,0.22,250,0,2.626828838219598,2.3646090534979423,2.514752252252252,1.0237077877325982,1.1114206128133706,1.0802919708029197,2.4727730097662035,2.250166333998669,2.2805477643953145,90.01528686162563,237.37561957306136,137.88056416825935,"diagnostic grid, not an unbiased selected estimate",2.3646090534979423,True
pub_logit_next_and_known,0.22,120,0,2.529902148072678,2.3638200550670576,2.448666452442159,1.053618194348725,1.0841225626740947,1.135766423357664,2.4263830268314743,2.2713857998289138,2.254175027010341,85.55481078437393,244.89600359396238,131.1184701675747,"diagnostic grid, not an unbiased selected estimate",2.3638200550670576,True
pub_logit_expand,0.2,500,0,2.6264862492127414,2.3625314635023376,2.5009199905033235,1.0044107512060647,1.0041782729805013,1.0248175182481751,2.4614818088083665,2.260422551124167,2.3108275739854687,91.16995910790773,239.46809633947134,138.856189808832,"diagnostic grid, not an unbiased selected estimate",2.3625314635023376,True
pub_consensus_with_margin,0.22,250,0,2.646887991250544,2.358335553779199,2.495179296346414,1.0574776016540317,1.0841225626740947,1.0788321167883212,2.5043438416422292,2.218562874251497,2.402948402948403,93.35133805487092,268.7051014664213,139.9895978374405,"diagnostic grid, not an unbiased selected estimate",2.358335553779199,True
pub_logit_next_and_known,0.22,500,0,2.5672471136376958,2.354917131743616,2.4845349354695148,1.0902825637491387,1.1387186629526462,1.0934306569343066,2.4250544439907444,2.260649432841634,2.2688125271857333,88.58880183577214,232.73490787367138,136.62195082993148,"diagnostic grid, not an unbiased selected estimate",2.354917131743616,True
pub_blend_logit_margin,0.22,120,0,2.6258239820946776,2.3465304384844616,2.4414209535759093,1.042039972432805,1.074373259052925,1.1635036496350366,2.4976800707026072,2.2498373454782046,2.2617224880382776,90.85038416706057,245.51379396880168,131.2481900324621,"diagnostic grid, not an unbiased selected estimate",2.3465304384844616,True
pub_blend_logit_extra,0.25,250,0,2.562520000433908,2.3449367088607596,2.464520958083832,1.1780840799448655,1.2323119777158775,1.218978102189781,2.4514509651509266,2.235498468711432,2.3169086991801673,88.59721139052029,234.71718070901363,133.25374650777624,"diagnostic grid, not an unbiased selected estimate",2.3449367088607596,True
pub_logit_expand,0.2,0,0,2.5787589777073037,2.343884993980596,2.491588277858176,1.0275671950379048,1.0197771587743731,1.008759124087591,2.378225806451613,2.245952539365713,2.3090080247146143,91.96612313095777,234.15263927515235,139.69915391998433,"diagnostic grid, not an unbiased selected estimate",2.343884993980596,True
pub_logit_expand,0.22,120,0,2.5788107912290577,2.3435581452459093,2.428638644918444,1.0671261199172983,1.0782729805013926,1.1635036496350366,2.4795012079010945,2.297552983457534,2.259722733406944,87.78247511652063,237.86610156406215,129.0357737987069,"diagnostic grid, not an unbiased selected estimate",2.3435581452459093,True
pub_consensus_models,0.25,500,0,2.575634904811428,2.341399995905247,2.486679910350448,1.185802894555479,1.1757660167130919,1.1941605839416058,2.4635008353682046,2.218562874251497,2.396779087408099,86.61967011523193,251.02436201192035,132.82033969440712,"diagnostic grid, not an unbiased selected estimate",2.341399995905247,True
pub_extra_7y,0.25,250,0,2.508020066172896,2.341232227488152,2.4423234811165844,1.2224672639558927,1.2342618384401114,1.1854014598540146,2.3999023437500004,2.271808383233533,2.3833100537906033,86.45030117655563,259.1327287232815,133.5935106060082,"diagnostic grid, not an unbiased selected estimate",2.341232227488152,True
pub_logit_known_summary,0.22,250,0,2.5433990140468623,2.340223944875108,2.3700086805555554,1.0758097863542384,1.0899721448467967,1.1211678832116787,2.4476363906644867,2.251285040538392,2.2428620571035434,87.0988386593675,284.1995882382355,130.1735445699645,"diagnostic grid, not an unbiased selected estimate",2.340223944875108,True
pub_blend_logit_extra,0.25,500,0,2.518724377168086,2.3373916671407713,2.4689610647596343,1.215713301171606,1.269359331476323,1.2248175182481753,2.3752000738734305,2.235498468711432,2.3215756092133084,87.59426879610905,229.61935371384146,133.59532486584908,"diagnostic grid, not an unbiased selected estimate",2.3373916671407713,True
pub_logit_expand,0.22,500,0,2.5631071855763343,2.335922288550827,2.4746232269503543,1.0951068228807719,1.1250696378830085,1.0978102189781023,2.3482481702358364,2.2911877394636018,2.334259042393014,88.83082119213478,225.98086480875446,134.56344792641156,"diagnostic grid, not an unbiased selected estimate",2.335922288550827,True
pub_consensus_models,0.25,250,0,2.5682878264504634,2.3358066259300827,2.4497921735604216,1.1616815988973124,1.158217270194986,1.2,2.4710993386421922,2.2491215915276883,2.3639335492882405,85.51695649311898,252.04372154080897,131.4543311728906,"diagnostic grid, not an unbiased selected estimate",2.3358066259300827,True
pub_extra_7y,0.25,500,0,2.5154952433512037,2.332428611817925,2.4363226863226863,1.215713301171606,1.277158774373259,1.1883211678832117,2.369113830181684,2.270157359699206,2.3833100537906033,89.02836221728717,256.68633215315936,132.49964864571612,"diagnostic grid, not an unbiased selected estimate",2.332428611817925,True
pub_logit_known_summary,0.22,0,0,2.5164040414912843,2.3315634218289087,2.367905405405405,1.1279117849758789,1.1016713091922006,1.0802919708029197,2.4365661220499932,2.2635771934392084,2.2422248803827753,87.18927826345111,279.4990603975359,130.22050361534596,"diagnostic grid, not an unbiased selected estimate",2.3315634218289087,True
pub_extra_7y,0.25,0,0,2.458178118101545,2.3275258060285884,2.454241548994437,1.250447966919366,1.2849582172701952,1.1372262773722628,2.3394827795294693,2.237259816207185,2.399705557600295,87.34904520108277,256.3439908792598,136.08770800703266,"diagnostic grid, not an unbiased selected estimate",2.3275258060285884,True
pub_consensus_models,0.25,120,0,2.5698852259049962,2.3262289376164444,2.3890868491068034,1.1838731909028257,1.1757660167130919,1.2802919708029197,2.5093050065876152,2.1644515846356067,2.31742993848257,84.70814163823174,247.64821312939236,123.0424774701057,"diagnostic grid, not an unbiased selected estimate",2.3262289376164444,True
pub_logit_known_summary,0.22,500,0,2.542942880794702,2.3246174578334204,2.362121717846017,1.0806340454858718,1.1075208913649024,1.0934306569343066,2.441928283410139,2.2315369261477045,2.234048464269178,87.17576204234973,279.42779935522617,129.7055537694874,"diagnostic grid, not an unbiased selected estimate",2.3246174578334204,True
pub_hist_7y,0.22,250,0,2.613647908160998,2.3244351269508505,2.382955091258405,1.006340454858718,1.033426183844011,1.013138686131387,2.4942368214004724,2.1978813559322035,2.26461102250576,84.71649016688485,229.26751753624842,124.28717519864978,"diagnostic grid, not an unbiased selected estimate",2.3244351269508505,True
pub_xgb_7y,0.22,250,0,2.639885116438143,2.3239009480144235,2.392302754435107,1.0275671950379048,1.0080779944289695,1.0423357664233577,2.5240604077906275,2.1440972222222223,2.2708978328173375,86.44356655878546,220.87485592617242,123.40153679127134,"diagnostic grid, not an unbiased selected estimate",2.3239009480144235,True
pub_blend_logit_extra,0.25,0,0,2.502853209412776,2.3237908722615823,2.493619311193112,1.2485182632667127,1.2537604456824512,1.186861313868613,2.3723318143662313,2.239448751076658,2.36278701056029,88.50585250726076,230.3879455531495,135.89769858565322,"diagnostic grid, not an unbiased selected estimate",2.3237908722615823,True
pub_logit_expand,0.22,0,0,2.558958010426941,2.317530864197531,2.4692758071850838,1.1337008959338388,1.1211699164345403,1.07007299270073,2.3719837439674882,2.244063596944043,2.351015879619999,89.75882553970018,223.14764069957897,136.54835377820885,"diagnostic grid, not an unbiased selected estimate",2.317530864197531,True
pub_xgb_7y,0.25,0,0,2.559238298917838,2.317093676711359,2.3694973718791066,1.144314266023432,1.0880222841225626,1.110948905109489,2.4071111401332117,2.1692614770459078,2.2702259848433126,84.1709365397425,215.56011640294255,120.205360332224,"diagnostic grid, not an unbiased selected estimate",2.317093676711359,True
pub_extra_7y,0.22,120,0,2.6520582480433474,2.316879750450332,2.4230453350854138,1.0613370089593384,1.0958217270194988,1.110948905109489,2.5937639363757996,2.1874905650883107,2.3397129186602874,92.23163680825644,266.7362435972201,134.21094149586187,"diagnostic grid, not an unbiased selected estimate",2.316879750450332,True
pub_logit_known_summary,0.22,120,0,2.551624985868395,2.3156575232798216,2.3678143093465676,1.073880082701585,1.1426183844011142,1.1766423357664233,2.470137914913511,2.250166333998669,2.2392344497607657,86.11587205980311,277.55971908013834,125.36565150274518,"diagnostic grid, not an unbiased selected estimate",2.3156575232798216,True
pub_blend_logit_margin,0.25,250,0,2.53761520030311,2.314824597444777,2.40702339520495,1.197381116471399,1.2303621169916434,1.2583941605839417,2.4257903225806454,2.1894478759017395,2.2790018050024354,86.12512829082188,230.89430917833292,127.03491772564102,"diagnostic grid, not an unbiased selected estimate",2.314824597444777,True
pub_xgb_7y,0.22,120,0,2.6488590758296784,2.312928022361985,2.3495974760661444,1.0285320468642316,1.033426183844011,1.1182481751824818,2.5937653134305854,2.1331818181818183,2.248275862068965,86.08021594648127,231.39231915961025,118.11906429201501,"diagnostic grid, not an unbiased selected estimate",2.312928022361985,True
pub_logit_published_next,0.2,500,0,2.4596148089946497,2.311535858479778,2.49337899543379,1.024672639558925,1.0314763231197772,1.0656934306569343,2.364616502838156,2.1692614770459078,2.3058040357811525,85.0091142749375,247.88062667561067,135.49721069969667,"diagnostic grid, not an unbiased selected estimate",2.311535858479778,True
pub_blend_logit_margin,0.25,0,0,2.496707555689344,2.30970459243803,2.4430455635491604,1.2311509303928325,1.2459610027855152,1.2175182481751825,2.336026615969582,2.186349871884463,2.3397129186602874,86.97989892366581,225.9122618383143,131.76412247072062,"diagnostic grid, not an unbiased selected estimate",2.30970459243803,True
pub_logit_next_and_known,0.22,0,0,2.552706361314333,2.3086008915182514,2.477175863615971,1.1057201929703653,1.171866295264624,1.0846715328467154,2.39132897893895,2.1555029475931855,2.311658806925751,89.23851720119298,225.9261132183606,136.9345869184201,"diagnostic grid, not an unbiased selected estimate",2.3086008915182514,True
pub_logit_published_next,0.2,120,0,2.4708441171246607,2.3085722257097023,2.4097976028946175,1.0073053066850448,1.0353760445682452,1.075912408759124,2.4075926114909683,2.1563601768425764,2.318634423897582,86.18504765327894,252.75533897788762,124.72039296232852,"diagnostic grid, not an unbiased selected estimate",2.3085722257097023,True
pub_logit_expand,0.22,250,0,2.606100939271956,2.3018268121148777,2.447326526130874,1.0333563059958648,1.1055710306406685,1.108029197080292,2.452878634456821,2.252803261977574,2.356074547462107,89.36838820185181,225.1594691130299,133.1771182204563,"diagnostic grid, not an unbiased selected estimate",2.3018268121148777,True
pub_blend_logit_margin,0.25,500,0,2.546998611067102,2.3013310185185185,2.414902358855375,1.209924190213646,1.2479108635097493,1.2583941605839417,2.4333198405779055,2.195452844311377,2.29768214766639,87.26807903948156,224.84092017986595,128.60140931078737,"diagnostic grid, not an unbiased selected estimate",2.3013310185185185,True
pub_logit_next_and_known,0.25,250,0,2.509483106047403,2.30115454961134,2.4176424668227945,1.1732598208132323,1.2635097493036211,1.2467153284671533,2.4071111401332117,2.183727034120735,2.28122009569378,84.53002322084274,220.58516967812545,127.871377576657,"diagnostic grid, not an unbiased selected estimate",2.30115454961134,True
pub_logit_published_next,0.22,250,0,2.437559662311318,2.3002264086462474,2.4230685763888884,1.0709855272226052,1.1270194986072424,1.1211678832116787,2.3816281323549777,2.193062151558951,2.2906280322548267,82.6278386415963,238.31119529882196,129.06616353082055,"diagnostic grid, not an unbiased selected estimate",2.3002264086462474,True
pub_logit_published_next,0.22,500,0,2.410171708701171,2.297625171467764,2.476757729775519,1.112474155754652,1.1231197771587744,1.1489051094890512,2.2811553653719554,2.1277445109780437,2.329029298027135,82.38892944037121,236.48464209845912,131.45225630120095,"diagnostic grid, not an unbiased selected estimate",2.297625171467764,True
pub_logit_known_summary,0.25,250,0,2.4735718746935214,2.296626290861092,2.312475831399845,1.2379048931771195,1.2401114206128134,1.2583941605839417,2.4196139396294862,2.2013647124355935,2.220433436532508,81.95001547699482,261.9715145237108,122.55541193457528,"diagnostic grid, not an unbiased selected estimate",2.296626290861092,True
pub_hist_7y,0.25,250,0,2.5433713463180037,2.2959459180939428,2.3327524292353186,1.1452791178497588,1.167966573816156,1.1518248175182482,2.434145362066658,2.218562874251497,2.2478243406078455,81.74538692691615,224.89754712111665,117.04711702989522,"diagnostic grid, not an unbiased selected estimate",2.2959459180939428,True
pub_hist_7y,0.22,120,0,2.616678771018489,2.295414462081129,2.350622294372294,1.0381805651274982,1.064623955431755,1.1240875912408759,2.5004710581851075,2.171716101694915,2.226000803320391,83.89672501735859,235.6611144185354,118.223440184673,"diagnostic grid, not an unbiased selected estimate",2.295414462081129,True
pub_logit_next_and_known,0.25,120,0,2.472497865842343,2.2953882416584555,2.398402466367713,1.2050999310820125,1.2459610027855152,1.3021897810218979,2.4003341472818405,2.183727034120735,2.291244289460168,83.11737057263268,221.1464949426487,123.41341513135139,"diagnostic grid, not an unbiased selected estimate",2.2953882416584555,True
pub_logit_published_next,0.22,0,0,2.4217645575114823,2.2946859903381647,2.4490892233856894,1.089317711922812,1.166016713091922,1.1153284671532848,2.3392384981491277,2.1165599834813134,2.311658806925751,85.55810361736287,226.77769768125103,130.64930161878624,"diagnostic grid, not an unbiased selected estimate",2.2946859903381647,True
pub_logit_expand,0.25,250,0,2.504582185269332,2.294074074074074,2.4000924844236757,1.1896623018607857,1.267409470752089,1.2496350364963502,2.378225806451613,2.2013647124355935,2.2790018050024354,84.22577575180735,213.4429439912355,125.91598166454712,"diagnostic grid, not an unbiased selected estimate",2.294074074074074,True
pub_consensus_with_margin,0.25,0,0,2.5413179971648012,2.2907557964468537,2.4530098280098276,1.2079944865609924,1.1991643454038998,1.1883211678832117,2.439205955334988,2.212502382313703,2.3115236063872717,89.68820181046723,249.0420715370502,133.81003751206148,"diagnostic grid, not an unbiased selected estimate",2.2907557964468537,True
pub_blend_logit_extra,0.25,120,0,2.5140781414603417,2.290708043517032,2.416411469933185,1.2070296347346658,1.2147632311977716,1.310948905109489,2.4368331868959463,2.119571879862322,2.3397129186602874,86.27952666246404,236.0708464476176,125.499874582106,"diagnostic grid, not an unbiased selected estimate",2.290708043517032,True
pub_logit_known_summary,0.25,500,0,2.4764684265248946,2.2906161247319305,2.3311064924782263,1.2475534114403861,1.2459610027855152,1.229197080291971,2.381298449612403,2.2064741907261594,2.2074484456755927,83.30525173336991,263.3004317388305,123.99110755846442,"diagnostic grid, not an unbiased selected estimate",2.2906161247319305,True
pub_logit_published_next,0.22,120,0,2.417586541600597,2.284399162715195,2.4043491484184916,1.0960716747070984,1.1270194986072424,1.2,2.3821730816562225,2.153692614770459,2.295567391893112,82.2180837973176,239.69048499759398,122.49638319912556,"diagnostic grid, not an unbiased selected estimate",2.284399162715195,True
pub_hist_7y,0.25,500,0,2.5269177017780855,2.280715762750036,2.377960809646856,1.1636113025499655,1.1757660167130919,1.1299270072992702,2.4330087857330187,2.222835813263793,2.2766877286331892,81.8832655818957,216.2827032307299,119.73050862642947,"diagnostic grid, not an unbiased selected estimate",2.280715762750036,True
pub_extra_7y,0.25,120,0,2.506298731601936,2.2786596119929454,2.356925418569254,1.2186078566505858,1.2420612813370475,1.278832116788321,2.3845424752602495,2.218562874251497,2.3050505050505055,85.24039127986718,248.40033966116238,125.66056603533369,"diagnostic grid, not an unbiased selected estimate",2.2786596119929454,True
pub_consensus_with_margin,0.25,120,0,2.5620253232933248,2.278388058506913,2.39864417989418,1.182908339076499,1.2030640668523678,1.2875912408759125,2.51030433156037,2.142863878542128,2.31742993848257,86.67395693962625,246.4020022031426,126.28967962234152,"diagnostic grid, not an unbiased selected estimate",2.278388058506913,True
pub_hist_7y,0.25,0,0,2.539118906537868,2.2779149519890263,2.3816722972972975,1.1549276361130256,1.1406685236768803,1.0802919708029197,2.4204620571126387,2.2372062597494087,2.2872279495990835,83.8468365914826,208.2810485769253,121.17442689841624,"diagnostic grid, not an unbiased selected estimate",2.2779149519890263,True
pub_blend_logit_margin,0.25,120,0,2.518724377168086,2.2772003185981684,2.3891039823008846,1.195451412818746,1.2089136490250696,1.3197080291970804,2.4514509651509266,2.2127398745815454,2.281777170198223,85.13878782692201,230.52869395989026,123.7459513223999,"diagnostic grid, not an unbiased selected estimate",2.2772003185981684,True
pub_logit_known_summary,0.25,0,0,2.475104928847519,2.2762997739523563,2.358560606060606,1.2514128187456925,1.2459610027855152,1.2043795620437956,2.387408145472662,2.1903368834849384,2.2439351968437844,84.28358944555023,259.3330563293528,125.80670680172663,"diagnostic grid, not an unbiased selected estimate",2.2762997739523563,True
pub_logit_expand,0.25,120,0,2.510825776464921,2.2749363119733492,2.377083333333333,1.2070296347346658,1.2284122562674096,1.313868613138686,2.4539213646765132,2.1725067385444747,2.2433202515993766,83.65393946941089,218.08824366930926,122.87016976456546,"diagnostic grid, not an unbiased selected estimate",2.2749363119733492,True
pub_logit_next_and_known,0.25,0,0,2.465307864496297,2.270343336036767,2.4469975490196076,1.238869745003446,1.3356545961002786,1.1912408759124087,2.2986569132989567,2.1281178649894454,2.274301589751505,85.03376763335929,208.95690054627005,131.34486085040118,"diagnostic grid, not an unbiased selected estimate",2.270343336036767,True
pub_logit_expand,0.25,500,0,2.477840386561789,2.2699440845928143,2.4058749516066587,1.2436940041350795,1.304456824512535,1.256934306569343,2.3085342077277566,2.1968122578372666,2.26217857242788,84.75525429722559,207.39884605798215,127.61327781347941,"diagnostic grid, not an unbiased selected estimate",2.2699440845928143,True
pub_hist_7y,0.25,120,0,2.5509355879469107,2.2718910963944077,2.2678329461866045,1.1665058580289456,1.177715877437326,1.256934306569343,2.4277721774193552,2.1540697674418605,2.1196110590440487,80.87878768880819,227.83964515043377,110.72660247816059,"diagnostic grid, not an unbiased selected estimate",2.2678329461866045,True
pub_logit_known_summary,0.25,120,0,2.4677461596774024,2.265795206971678,2.3466223698781836,1.2137835975189524,1.2596100278551532,1.3182481751824817,2.4196139396294862,2.205357142857143,2.2502157031924073,81.04283587809452,258.0952054278707,120.31141048054349,"diagnostic grid, not an unbiased selected estimate",2.265795206971678,True
pub_logit_next_and_known,0.25,500,0,2.4770221305462927,2.259315375982043,2.431336291913215,1.2282563749138526,1.286908077994429,1.2335766423357664,2.35109775542745,2.1533110250088057,2.2775119617224884,83.85969625531368,215.34636239593084,128.81994953733243,"diagnostic grid, not an unbiased selected estimate",2.259315375982043,True
pub_logit_expand,0.25,0,0,2.465790953392478,2.256633295038022,2.4186732065001983,1.2784286698828395,1.3200557103064068,1.2277372262773723,2.312163978494624,2.155175363558597,2.329840712252438,84.59397074464006,202.97159479603826,127.89364375333601,"diagnostic grid, not an unbiased selected estimate",2.256633295038022,True
pub_consensus_with_margin,0.25,500,0,2.5576608781755077,2.255575151871448,2.412828947368421,1.200275671950379,1.2284122562674096,1.2204379562043794,2.430868825604839,2.1654278635410713,2.3121868843231073,89.1399594483286,244.31203101414704,130.5478138146259,"diagnostic grid, not an unbiased selected estimate",2.255575151871448,True
pub_logit_published_next,0.25,0,0,2.350385925730622,2.2548899300907332,2.4319860279441117,1.235975189524466,1.294707520891365,1.218978102189781,2.2145993571346576,2.0867103003295733,2.3397129186602874,80.11133002301244,215.50205431183295,127.06410854201688,"diagnostic grid, not an unbiased selected estimate",2.2548899300907332,True
pub_xgb_7y,0.25,120,0,2.516829530918571,2.2541118083753746,2.2885811327975505,1.1838731909028257,1.173816155988858,1.2715328467153284,2.4077079445481204,2.066633064516129,2.2103835722588143,80.63281600626593,218.5038905902898,111.5019234651148,"diagnostic grid, not an unbiased selected estimate",2.2541118083753746,True
pub_xgb_7y,0.25,250,0,2.5425179947661647,2.2520908004778972,2.3166666666666664,1.1549276361130256,1.1484679665738162,1.1897810218978102,2.4814821089726213,2.1336998134877785,2.21209221400609,82.08557663520374,211.77292637514483,114.96926418445749,"diagnostic grid, not an unbiased selected estimate",2.2520908004778972,True
pub_consensus_with_margin,0.25,250,0,2.557286635964374,2.249224691358025,2.4454915560916763,1.197381116471399,1.2186629526462396,1.21021897810219,2.483287990672367,2.184551886792453,2.330084470435348,87.83520404366799,244.41798805425353,131.68141990881273,"diagnostic grid, not an unbiased selected estimate",2.249224691358025,True
pub_logit_published_next,0.25,250,0,2.3793807947019867,2.2466635898619285,2.376299076212471,1.206064782908339,1.2518105849582173,1.2642335766423356,2.3030249904373328,2.1289239702413356,2.246843507471331,78.36317259275702,223.34770873484302,123.3768106131565,"diagnostic grid, not an unbiased selected estimate",2.2466635898619285,True
pub_consensus_models,0.3,0,0,2.4367540572010773,2.244511631813219,2.4009459459459457,1.4048242591316333,1.4331476323119778,1.3503649635036497,2.3208563242784384,2.144114455652453,2.2422248803827753,81.34308898166861,218.97013038247087,124.77245727082196,"diagnostic grid, not an unbiased selected estimate",2.244511631813219,True
pub_xgb_7y,0.25,500,0,2.539144293918826,2.2409893114591104,2.3425351530190235,1.162646450723639,1.1621169916434542,1.1766423357664233,2.4231585477340998,2.142863878542128,2.2255805811646634,82.23288460425299,212.84919877845277,118.94000477084232,"diagnostic grid, not an unbiased selected estimate",2.2409893114591104,True
pub_logit_published_next,0.25,120,0,2.373947306669448,2.2377777777777776,2.3489974937343354,1.2253618194348725,1.267409470752089,1.3591240875912407,2.3135460251046025,2.1451752982584447,2.2510874293170944,78.53609451044765,223.27801830039024,116.03515850692312,"diagnostic grid, not an unbiased selected estimate",2.2377777777777776,True
pub_logit_published_next,0.25,500,0,2.3600968367979838,2.2371422665689535,2.431728927203065,1.2774638180565128,1.281058495821727,1.27007299270073,2.3085342077277566,2.1254380128631625,2.334928229665072,78.46233023260632,219.3646741950408,126.67526154870826,"diagnostic grid, not an unbiased selected estimate",2.2371422665689535,True
pub_extra_7y,0.3,120,0,2.4122020758870875,2.236213991769547,2.320704633204633,1.4337698139214334,1.4623955431754876,1.5124087591240876,2.327681857544923,2.1572871572871573,2.2715659404468806,79.0658217755373,232.13595127113345,115.81600243623201,"diagnostic grid, not an unbiased selected estimate",2.236213991769547,True
