rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,selected_rate,selected_rolling,selected_cooldown,selection_status
0.22,1033,1.508029197080292,120,0,0.3659244917715392,0.294478527607362,1.2426185866408517,0.5737545289855073,32.735683990526034,1.114589467811425,1.2618905571575354,3,3,1.364963503649635,1.72992700729927,1.0435035646733595,0.9513618677042801,reset_eb_anchor50,0.22,120,0,2024 retrospective screen; 2025 confirmation; 2026 audit
0.3,1187,1.7328467153284672,120,0,0.34793597304128054,0.294478527607362,1.1815325751193484,0.5727135416666667,24.567906763014733,1.0508986410793435,1.1873379429559205,3,3,1.5985401459854014,2.0072992700729926,0.9674399164054336,0.9424703891708968,reset_eb_anchor25,0.3,120,0,2024 retrospective screen; 2025 confirmation; 2026 audit
0.3,1157,1.689051094890511,120,0,0.34485738980121,0.294478527607362,1.1710782195332756,0.5417635869565217,23.925242679562338,1.06722706824086,1.2079377522283195,3,3,1.5474452554744527,1.8905109489051095,0.9114631873252563,0.9366319444444444,reset_eb_p20,0.3,120,0,2024 retrospective screen; 2025 confirmation; 2026 audit
