rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,track,candidate,year
0.22,274,1.0836158192090395,250,0,0.6167883211678832,0.21700404858299596,2.842289465083342,0.8997707944249795,67.95942418483628,2.842289465083342,2.842289465083342,1,1,0.9293785310734464,1.225988700564972,2.578114478114478,0.7360594795539034,after_publication,pub_extra_7y,2017
0.22,293,1.1587570621468928,250,0,0.6484641638225256,0.28825910931174087,2.249587759328144,0.8708504301363911,106.57534563170412,2.249587759328144,2.249587759328144,1,1,1.0084745762711864,1.463276836158192,1.9669401544401546,0.8020833333333334,after_publication,pub_extra_7y,2018
0.22,222,0.8754929577464788,250,0,0.6351351351351351,0.2105691056910569,3.0162788270896375,0.894619645392045,55.776502069311114,3.0162788270896375,3.0162788270896375,1,1,0.8084507042253521,0.9464788732394366,2.7333333333333334,0.7142857142857143,after_publication,pub_extra_7y,2019
0.22,304,1.166027397260274,250,0,0.680921052631579,0.2674897119341564,2.5455971659919028,0.9032843560933448,129.4533171867475,2.5455971659919028,2.5455971659919028,1,1,1.1123287671232875,1.2465753424657533,2.415621301775148,0.7926421404682275,after_publication,pub_extra_7y,2020
0.22,291,1.1508474576271188,250,0,0.718213058419244,0.2777327935222672,2.585985793433721,0.9138863104498687,364.1930454182365,2.585985793433721,2.585985793433721,1,1,1.0677966101694916,1.2457627118644068,2.401388888888889,0.7867132867132867,after_publication,pub_extra_7y,2022
0.22,268,1.0598870056497176,250,0,0.8582089552238806,0.3781376518218624,2.2695675796605834,0.9096989873304783,185.3858107836721,2.2695675796605834,2.2695675796605834,1,1,0.9689265536723164,1.1666666666666667,2.192156862745098,0.7224334600760456,after_publication,pub_extra_7y,2023
0.22,304,1.2022598870056498,250,0,0.7664473684210527,0.3379032258064516,2.2682451953272205,0.8972962130703869,135.19992848690248,2.2682451953272205,2.2682451953272205,1,1,1.1271186440677967,1.2853107344632768,2.1935483870967745,0.7591973244147158,after_publication,pub_extra_7y,2024
0.22,216,0.851830985915493,250,0,0.6111111111111112,0.22186234817813766,2.754460665044607,0.9007800572700273,118.75020352599986,2.754460665044607,2.754460665044607,1,1,0.7295774647887324,0.9859154929577465,2.530089628681178,0.6113744075829384,after_publication,pub_extra_7y,2025
0.22,212,1.319111111111111,250,0,0.7783018867924528,0.3401273885350318,2.2882658469366124,0.9015444015444016,162.77667193964265,2.2882658469366124,2.2882658469366124,1,1,1.2755555555555553,1.3688888888888888,2.0657894736842106,0.855072463768116,after_publication,pub_extra_7y,2026
