candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
cat_multi_mean_pace365_p55_r70_month24_cap2,2024,1,1240,250,2024-01-09,2024-12-28,1.0,0.5443548387096774,1.8370370370370372,1.836275322829049,0.9859154929577464,0.9661971830985915,1.0056338028169014,26.50959299419407,84.53944769029857
cat_multi_mean_pace365_p55_r70_month24_cap2,2024,3,1240,250,2024-01-09,2024-12-28,0.812,0.38870967741935486,2.0889626556016596,2.087230514096186,0.9859154929577464,0.9661971830985915,1.0056338028169014,64.59765078261712,122.27790373266474
cat_multi_mean_pace365_p55_r70_month24_cap2,2024,5,1240,250,2024-01-09,2024-12-28,0.708,0.3346774193548387,2.115469879518072,2.1129241877256315,0.9859154929577464,0.9661971830985915,1.0056338028169014,79.6034753072377,131.8450893765857
cat_multi_mean_pace365_p55_r70_month24_cap2,2024,10,1240,250,2024-01-09,2024-12-28,0.616,0.2693548387096774,2.286946107784431,2.2839373280708046,0.9859154929577464,0.9661971830985915,1.0056338028169014,87.6093864281791,139.58217391066643
cat_multi_mean_pace365_p55_r70_month24_cap2,2024,20,1240,250,2024-01-09,2024-12-28,0.4,0.18870967741935485,2.1196581196581197,2.1171248079221443,0.9859154929577464,0.9661971830985915,1.0056338028169014,88.0538713818581,134.51900287501002
cat_multi_mean_pace365_p55_r70_month24_cap2,2025,1,1235,289,2025-01-09,2025-12-30,1.0,0.4647773279352227,2.151567944250871,2.1491840790028305,1.1365168539325843,1.0617977528089888,1.2191011235955056,36.96531132606588,92.88878552442344
cat_multi_mean_pace365_p55_r70_month24_cap2,2025,3,1235,289,2025-01-09,2025-12-30,0.7577854671280276,0.28582995951417006,2.651175784428085,2.6501886237812937,1.1365168539325843,1.0617977528089888,1.2191011235955056,62.272455730183324,102.76507472192237
cat_multi_mean_pace365_p55_r70_month24_cap2,2025,5,1235,289,2025-01-09,2025-12-30,0.629757785467128,0.2251012145748988,2.7976649822010904,2.799128268991283,1.1365168539325843,1.0617977528089888,1.2191011235955056,69.79085022172947,99.45655086041717
cat_multi_mean_pace365_p55_r70_month24_cap2,2025,10,1235,289,2025-01-09,2025-12-30,0.4186851211072664,0.14736842105263157,2.841077607513594,2.843672692673644,1.1365168539325843,1.0617977528089888,1.2191011235955056,73.42197387114368,76.07007239132014
cat_multi_mean_pace365_p55_r70_month24_cap2,2025,20,1235,289,2025-01-09,2025-12-30,0.27335640138408307,0.09635627530364373,2.836934081591114,2.843217251930643,1.1365168539325843,1.0617977528089888,1.2191011235955056,74.32339913805673,34.8941423849984
