candidate,h,metric,mean_bps,ci_lo,ci_hi,n
cat_multi_mean_pace365_p55_r70_month24_cap2,1,sym,30.889849489484117,24.91686670565675,37.96177895928166,726
cat_multi_mean_pace365_p55_r70_month24_cap2,1,forward,88.40280662156363,76.14753406089241,102.90122123179091,726
cat_multi_mean_pace365_p55_r70_month24_cap2,3,sym,60.296408201227074,48.32526210720982,74.21399748331531,726
cat_multi_mean_pace365_p55_r70_month24_cap2,3,forward,114.60321341960716,95.26162607325963,134.79515394430143,726
cat_multi_mean_pace365_p55_r70_month24_cap2,5,sym,73.21480044592265,58.10160729825672,91.09665300333864,724
cat_multi_mean_pace365_p55_r70_month24_cap2,5,forward,125.1156402862244,99.17963139365226,151.83441381712984,724
cat_multi_mean_pace365_p55_r70_month24_cap2,10,sym,82.49959871646847,62.900943144759076,102.98449080549264,716
cat_multi_mean_pace365_p55_r70_month24_cap2,10,forward,128.7465952186875,92.85960631974537,162.93369609278182,716
cat_multi_mean_pace365_p55_r70_month24_cap2,20,sym,91.90715986034743,60.99386334229209,122.16323275674729,707
cat_multi_mean_pace365_p55_r70_month24_cap2,20,forward,122.93246955830453,63.88069883796298,175.3051280468324,707
known_next_not_lower_cd3,1,sym,26.56403232616659,21.334802323719625,32.030100571862135,967
known_next_not_lower_cd3,1,forward,63.21552328836044,55.415078973786,71.29421834656962,967
known_next_not_lower_cd3,3,sym,41.10111569663991,32.035457050051,50.670194098712535,962
known_next_not_lower_cd3,3,forward,69.97117307419252,58.55000377485476,81.07704343045174,962
known_next_not_lower_cd3,5,sym,44.424363611080274,34.44495292050289,54.55815309400358,957
known_next_not_lower_cd3,5,forward,71.48041241752762,55.59302319460247,87.41513765231424,957
known_next_not_lower_cd3,10,sym,46.841083218503854,31.852750692920843,61.345290816857975,951
known_next_not_lower_cd3,10,forward,72.94801765357498,42.85934996536024,101.35301815800841,951
known_next_not_lower_cd3,20,sym,55.00354473092315,25.315782098595168,84.72161653941498,931
known_next_not_lower_cd3,20,forward,74.11017150510715,16.435136776624407,128.66674910032268,931
extra_multi_mean_pace365_p55_r70_month24_cap2,1,sym,31.739006704891793,25.5520174537052,39.3902770117272,655
extra_multi_mean_pace365_p55_r70_month24_cap2,1,forward,94.44912050836469,81.73454661058686,109.41368642679537,655
extra_multi_mean_pace365_p55_r70_month24_cap2,3,sym,61.43481409925024,49.594439864281306,77.21173068827916,655
extra_multi_mean_pace365_p55_r70_month24_cap2,3,forward,121.05254498528993,100.88561967226929,142.30000625057113,655
extra_multi_mean_pace365_p55_r70_month24_cap2,5,sym,74.52815371184417,60.30923347602507,92.6415911932528,654
extra_multi_mean_pace365_p55_r70_month24_cap2,5,forward,130.02180664311237,103.59421607800546,157.05900681714465,654
extra_multi_mean_pace365_p55_r70_month24_cap2,10,sym,82.60887587575182,62.96098046062558,104.03323224252442,646
extra_multi_mean_pace365_p55_r70_month24_cap2,10,forward,128.5475973862375,92.3124094987892,163.03654802676297,646
extra_multi_mean_pace365_p55_r70_month24_cap2,20,sym,89.53161187545302,56.21631681614509,121.12848292824023,638
extra_multi_mean_pace365_p55_r70_month24_cap2,20,forward,117.8050423873195,54.56797251273299,175.12246009643243,638
extra_multi_geom_pace365_p55_r70_month24_cap2,1,sym,31.445457109973304,24.945573566267036,39.62966831495269,637
extra_multi_geom_pace365_p55_r70_month24_cap2,1,forward,92.90135425069283,79.49327524730349,108.70388324461184,637
extra_multi_geom_pace365_p55_r70_month24_cap2,3,sym,61.63998981570507,49.10663123085898,78.26977804471352,637
extra_multi_geom_pace365_p55_r70_month24_cap2,3,forward,120.17436044039685,98.96389727291242,142.67718935726995,637
