candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,min_benefit_lower_ci,max_weekly_signals,early_forward_ratio_min,empty_complete_months,calendar_gap_max,rate_cap_pass,joint_early_pass
ap26_guarded_core_mature_precision_fallback_cap2,1.924535333302278,2.1137720633080925,0.8562691131498471,0.9418960244648318,113.94737516020648,47.94505514496057,37.56886417584933,2,1.213496141485083,2,62,False,False
ap26_core_mature_precision_calendar_fallback_cap2,1.9262457478225115,2.084041669657042,1.0703363914373087,1.1559633027522935,109.89690404474676,42.264123920497646,30.943796383221436,2,1.1703601669802164,0,38,True,True
ap26_core_ap23_calendar_fallback_cap2,1.9262457478225115,2.084041669657042,1.0703363914373087,1.1559633027522935,109.89690404474676,42.264123920497646,30.943796383221436,2,1.1703601669802164,0,38,True,True
mature_brier_hedge_core_calendar_fallback_cap2,1.9166410807491558,2.073560552435623,1.0061162079510704,1.1345565749235473,108.58415725421769,41.37172147604681,30.213393219483002,2,1.1563799137026465,0,40,True,True
residual_survival_core_calendar_fallback_cap2,1.9237288135593222,2.0775404592581386,1.0275229357798166,1.1773700305810397,109.95597963538636,40.21421332553584,29.72549848658284,2,1.1709892995179014,0,39,True,True
distributional_cat_core_calendar_fallback_cap2,1.9194789365430032,2.080264554264806,1.0275229357798166,1.1345565749235473,109.27173631007179,41.32568011266907,30.201101394074026,2,1.1637023687400863,0,39,True,True
ap26_core_ap23_deficit_decision_cap2,1.9262457478225115,2.084041669657042,1.0703363914373087,1.1559633027522935,109.89690404474676,42.264123920497646,30.943796383221436,2,1.1703601669802164,0,38,True,True
soft730_pace_competence_dual_month24_cap2,1.9091373550795834,2.0618802017288,0.9847094801223242,1.1345565749235473,109.36654377174557,41.8246885727115,30.53792934616301,2,1.1647120320935718,0,40,False,False
y20_shrink200_coldstart_dual_month24_cap2,1.9262457478225115,2.084041669657042,1.0703363914373087,1.1559633027522935,109.89690404474676,42.264123920497646,30.943796383221436,2,1.1703601669802164,0,38,True,True
roll_cat_dual_pace_month24_cap2,1.9262457478225115,2.084041669657042,1.0703363914373087,1.1559633027522935,109.89690404474676,42.264123920497646,30.943796383221436,2,1.1703601669802164,0,38,True,True
known_next_not_lower_cd3,1.7533151059466847,1.7591109063345092,1.348623853211009,1.4770642201834863,93.90007208490756,40.69317390950933,-10.206092906394302,2,1.0,0,17,True,False
