rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,330,1.305084745762712,20,0,0.4909090909090909,0.3379032258064516,1.4528097201128227,0.6336326559088835,40.34543946061519,1.4528097201128227,1.4528097201128227,1,1,1.2853107344632768,1.3248587570621468,1.3532338308457712,0.84,1.4528097201128227,1.305084745762712,1.305084745762712,0.6840909090909091,1.7977272727272728,4,hierarchical_interaction_logit,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3532338308457712,1
0.22,319,1.2580281690140844,20,0,0.36990595611285265,0.22186234817813766,1.667276845983113,0.6760977388213313,38.889116511591986,1.667276845983113,1.667276845983113,1,1,1.1830985915492958,1.3408450704225352,1.4874539979926396,0.802547770700637,1.667276845983113,1.2580281690140844,1.2580281690140844,0.9333333333333335,1.7384615384615385,4,hierarchical_interaction_logit,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4874539979926396,1
0.22,236,1.4684444444444444,20,0,0.5635593220338984,0.3401273885350318,1.656906620961087,0.7072795106502971,102.15570373593347,1.656906620961087,1.656906620961087,1,1,1.3688888888888888,1.5866666666666664,1.3771929824561404,0.8484848484848485,1.656906620961087,1.4684444444444444,1.4684444444444444,1.182222222222222,1.8181818181818181,3,hierarchical_interaction_logit,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3771929824561404,1
0.22,555,1.3102866779089377,20,0,0.45225225225225224,0.26782178217821784,1.6886313300361357,0.7022492341955585,65.79166531329393,1.656906620961087,1.6620917334721002,2,2,1.2630691399662732,1.345699831365936,1.517022696929239,0.8145454545454546,1.6620917334721002,1.2580281690140844,1.4684444444444444,0.9333333333333335,1.8181818181818181,7,hierarchical_interaction_logit,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.517022696929239,1
0.22,329,1.301129943502825,20,0,0.48936170212765956,0.3379032258064516,1.4482303356522623,0.6317096852025733,38.34768539303337,1.4482303356522623,1.4482303356522623,1,1,1.265536723163842,1.344632768361582,1.3134328358208955,0.8364197530864198,1.4482303356522623,1.301129943502825,1.301129943502825,0.7318181818181818,1.7818181818181817,4,global50_hierarchical50,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3134328358208955,2
0.22,320,1.2619718309859154,20,0,0.371875,0.22186234817813766,1.6761519160583942,0.6711796562279255,40.537299858045664,1.6761519160583942,1.6761519160583942,1,1,1.1830985915492958,1.36056338028169,1.4282312925170066,0.8,1.6761519160583942,1.2619718309859154,1.2619718309859154,0.9333333333333335,1.723076923076923,4,global50_hierarchical50,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4282312925170066,2
0.22,241,1.4995555555555555,20,0,0.5643153526970954,0.3401273885350318,1.6591294077423968,0.7056382224921551,101.61532480137151,1.6591294077423968,1.6591294077423968,1,1,1.3688888888888888,1.5555555555555554,1.439792663476874,0.8771186440677966,1.6591294077423968,1.4995555555555555,1.4995555555555555,1.1199999999999999,1.8727272727272728,3,global50_hierarchical50,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.439792663476874,2
0.22,561,1.324451939291737,20,0,0.45454545454545453,0.26782178217821784,1.6971937489497562,0.6987460928663645,66.77580968218386,1.6591294077423968,1.6676406619003954,2,2,1.2866779089376055,1.3575042158516022,1.5370109999172938,0.8255395683453237,1.6676406619003954,1.2619718309859154,1.4995555555555555,0.9333333333333335,1.8727272727272728,7,global50_hierarchical50,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5370109999172938,2
0.22,315,1.2457627118644068,20,0,0.5301587301587302,0.3379032258064516,1.5689661703981514,0.6719801511050905,59.13954108441066,1.5689661703981514,1.5689661703981514,1,1,1.1864406779661016,1.305084745762712,1.448703906535232,0.8096774193548387,1.5689661703981514,1.2457627118644068,1.2457627118644068,0.8431818181818181,1.940909090909091,4,primary75_hierarchical25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.448703906535232,3
0.22,317,1.2501408450704226,20,0,0.3943217665615142,0.22186234817813766,1.777326210596606,0.7314707915264664,42.17978144759147,1.777326210596606,1.777326210596606,1,1,1.1830985915492958,1.36056338028169,1.54375,0.8237179487179487,1.777326210596606,1.2501408450704226,1.2501408450704226,1.1538461538461537,1.6,4,primary75_hierarchical25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.54375,3
