candidate,h,metric,mean_bps,ci_lo,ci_hi,n
joint_allh_cat_core_ap37_fallback_cap2,1,sym,31.69871696150442,25.673213108477178,39.047223892190985,653
joint_allh_cat_core_ap37_fallback_cap2,1,forward,96.24714392633581,83.74989962429302,110.11617412831015,653
joint_allh_cat_core_ap37_fallback_cap2,3,sym,62.895028363067524,50.70684884383852,78.56312056168646,653
joint_allh_cat_core_ap37_fallback_cap2,3,forward,124.17760006473996,104.44857033912649,144.1946302880174,653
joint_allh_cat_core_ap37_fallback_cap2,5,sym,76.4210451213696,60.86950318715958,94.80190164462734,653
joint_allh_cat_core_ap37_fallback_cap2,5,forward,133.20761604249938,109.75759379021714,157.34731035700818,653
joint_allh_cat_core_ap37_fallback_cap2,10,sym,82.65973632664605,61.65325393351313,104.37019981569709,644
joint_allh_cat_core_ap37_fallback_cap2,10,forward,132.24305951870906,97.87894093703294,163.6039074195012,644
joint_allh_cat_core_ap37_fallback_cap2,20,sym,91.49866105407943,58.20385890508964,123.29019667905207,634
joint_allh_cat_core_ap37_fallback_cap2,20,forward,130.3027069993725,68.16613148358361,185.0974683533043,634
known_next_not_lower_cd3,1,sym,26.56403232616659,21.334802323719625,32.030100571862135,967
known_next_not_lower_cd3,1,forward,63.21552328836044,55.415078973786,71.29421834656962,967
known_next_not_lower_cd3,3,sym,41.10111569663991,32.035457050051,50.670194098712535,962
known_next_not_lower_cd3,3,forward,69.97117307419252,58.55000377485476,81.07704343045174,962
known_next_not_lower_cd3,5,sym,44.424363611080274,34.44495292050289,54.55815309400358,957
known_next_not_lower_cd3,5,forward,71.48041241752762,55.59302319460247,87.41513765231424,957
known_next_not_lower_cd3,10,sym,46.841083218503854,31.852750692920843,61.345290816857975,951
known_next_not_lower_cd3,10,forward,72.94801765357498,42.85934996536024,101.35301815800841,951
known_next_not_lower_cd3,20,sym,55.00354473092315,25.315782098595168,84.72161653941498,931
known_next_not_lower_cd3,20,forward,74.11017150510715,16.435136776624407,128.66674910032268,931
