candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
noon_consensus,554,1.994968536671627,1.7239581956741994,2.2906515989814236,0.00024993751562109475,53.00972150910073,116.59538406039265
fixing_basis,565,1.9363028151734742,1.6377249798213778,2.2704724424879386,0.00024993751562109475,62.587577295570846,116.75099278199009
availability_route,506,2.0587698085086177,1.7267832570895267,2.433657453055094,0.00024993751562109475,64.12951018767673,122.98020225752992
selected,506,2.0587698085086177,1.7267832570895267,2.433657453055094,0.00024993751562109475,64.12951018767673,122.98020225752992
matched_stale20,521,0.9889981231883801,0.7888825680035474,1.1633511146746807,0.6045988502874281,-43.59687705931431,23.597791298429446
