hypothesis,aggregate,control,challenger,control_lift,challenger_lift,lift_difference,lift_difference_ci_low,lift_difference_ci_high,p_challenger_not_better
fixing_vs_noon,minimum,noon_consensus,selected,1.7138720541352086,1.7081293096028234,-0.005742744532385213,-0.10594618468182271,0.1782529139213822,0.45163709072731817
fixing_vs_noon,mean,noon_consensus,selected,1.8915237412322903,1.8832680537125353,-0.008255687519755028,-0.10086617862029032,0.10694502478816169,0.5361159710072482
fresh_vs_stale,minimum,matched_stale20,selected,0.7824127777282057,1.7081293096028234,0.9257165318746177,0.6383319834634554,1.1670492613943864,0.00024993751562109475
fresh_vs_stale,mean,matched_stale20,selected,0.8675235685388426,1.8832680537125353,1.0157444851736925,0.755350473616381,1.2826224528496881,0.00024993751562109475
