candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
kazakh_nbk_cny_basis,1.0771943405152022,1.2792248978059675,3.6974734913348644,8.864795514248662
kazakh_nbk_consensus_basis,0.9198813056379821,1.1146828045781032,18.035217562207183,-3.7866030606691075
kazakh_nbk_consensus_stale20,0.727643832121444,0.853910484801158,-57.92584019410771,-9.297695434668038
kazakh_nbk_direct_basis,0.8885834887601843,0.9313392831882081,12.610438531822487,-22.296379904265727
kazakh_nbk_direct_cny_disagreement,0.763700351935646,0.8344217775803848,-26.5303238353102,-16.99227292259531
kazakh_nbk_direct_usd_disagreement,0.8885834887601843,0.9313392831882081,12.610438531822487,-22.296379904265727
kazakh_nbk_inverse_rub_momentum_1,0.8327228327228325,0.9448130484979126,-37.452927816386584,3.697655057515465
kazakh_nbk_inverse_rub_momentum_10,0.7005649717514125,0.9769183544659187,-103.3357214900835,-24.801395221322643
kazakh_nbk_inverse_rub_momentum_2,0.9387057387057385,1.0063048481592067,-50.61782543784372,1.641033728289543
kazakh_nbk_inverse_rub_momentum_5,0.37606837606837606,0.7531851482294107,-80.10412024580552,-19.892428674185698
kazakh_nbk_negative_cny_basis,0.8530331457160725,0.9590332239126423,-26.73471992516805,1.6918835770248561
kazakh_nbk_negative_consensus_basis,0.839031339031339,0.9751228689347767,-52.21967008626129,5.5341455948050955
kazakh_nbk_negative_direct_basis,1.0441616766467066,1.115105990890695,-34.815792135392904,24.220391406387268
kazakh_nbk_negative_usd_basis,0.8717948717948718,0.9266708547940159,-0.7097470444032361,2.801472304623937
kazakh_nbk_usd_basis,1.1102971102971102,1.1784273357593187,-0.6217533840754063,9.660203534448984
kazakh_nbk_usd_cny_disagreement,0.8530331457160725,0.9590332239126423,-26.73471992516805,1.6918835770248561
