policy,history,first,second,fallback,fallback_weekday,cap,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
h20_f80_s88_b70_d4,20,0.8,0.88,0.7,4,2,3,1.6149903369464753,0.39334346906398726,1.6099554497371666,15.242067979858884,64.10678507882074,244
h20_f80_s88_b70_d4,20,0.8,0.88,0.7,4,2,5,1.6176012461059193,0.3395029085140137,1.601029173658807,22.49209630539223,69.81485316673111,244
h20_f80_s88_b70_d4,20,0.8,0.88,0.7,4,2,10,1.4675451439726694,0.270888418826018,1.4493683792115841,25.323710831227352,77.62953758444814,244
h20_f80_s88_b70_d4,20,0.8,0.88,0.7,4,2,20,1.449280418665504,0.18946655208884186,1.450877562179982,38.54936799239019,100.58030493505841,244
h20_f80_s92_b50_d3,20,0.8,0.92,0.5,3,2,1,1.392958882020962,0.5436243571762507,1.3899430335909344,2.328193057505766,38.03114254299641,276
h20_f80_s92_b50_d3,20,0.8,0.92,0.5,3,2,3,1.4602370127450248,0.39203482935951384,1.4518694813378825,10.181500749320689,40.16466452262332,276
h20_f80_s92_b50_d3,20,0.8,0.92,0.5,3,2,5,1.4362520528999914,0.33803763440860213,1.4187294562308863,16.919535790306853,44.95161077701054,276
h20_f80_s92_b50_d3,20,0.8,0.92,0.5,3,2,10,1.4119178007916282,0.2694454184198224,1.3939046545718583,22.245000848854897,54.35913309512332,276
h20_f80_s92_b50_d3,20,0.8,0.92,0.5,3,2,20,1.3818294381674663,0.18878564749883123,1.370757377811132,29.97737742717523,71.30765947483195,276
h20_f80_s92_b50_d4,20,0.8,0.92,0.5,4,2,1,1.447916356379018,0.5436423111802046,1.4467481960248934,5.830200495545575,46.792427883547475,249
h20_f80_s92_b50_d4,20,0.8,0.92,0.5,4,2,3,1.5873802444664682,0.3921492421298096,1.5779850189651041,16.149987141055785,54.48628702993063,249
h20_f80_s92_b50_d4,20,0.8,0.92,0.5,4,2,5,1.5557151750227458,0.33817528177225026,1.5346157603799937,22.06336934220663,60.085297103167875,249
h20_f80_s92_b50_d4,20,0.8,0.92,0.5,4,2,10,1.4603136453764343,0.26951353802306005,1.4356794272796345,25.92989931025435,68.16166351001513,249
h20_f80_s92_b50_d4,20,0.8,0.92,0.5,4,2,20,1.4258989101518924,0.18870643865785722,1.4114032095189597,38.852000949019086,90.25270871246906,249
h20_f80_s92_b60_d3,20,0.8,0.92,0.6,3,2,1,1.418980241833197,0.5439562124371398,1.4132914553139628,4.4365070742463715,40.56365266604789,263
h20_f80_s92_b60_d3,20,0.8,0.92,0.6,3,2,3,1.5107188878909759,0.39263154666993744,1.4982835288093788,13.734815496069533,43.07062867100897,263
h20_f80_s92_b60_d3,20,0.8,0.92,0.6,3,2,5,1.5041187652756405,0.3387403409787808,1.481069858490551,20.112486277623184,48.63472135509509,263
h20_f80_s92_b60_d3,20,0.8,0.92,0.6,3,2,10,1.4641235240690282,0.2700846314240157,1.44262462723059,25.058816159483506,62.593611546031475,263
h20_f80_s92_b60_d3,20,0.8,0.92,0.6,3,2,20,1.448762677484787,0.18896418496259046,1.4374677560114653,34.842771836964694,83.11014179712289,263
h20_f80_s92_b60_d4,20,0.8,0.92,0.6,4,2,1,1.474673889355873,0.5442023583626999,1.4716157436481259,6.388310786909321,49.338265171716316,238
h20_f80_s92_b60_d4,20,0.8,0.92,0.6,4,2,3,1.6253179838744447,0.39294185416101923,1.612251159111573,17.387987364684857,57.28209616854685,238
h20_f80_s92_b60_d4,20,0.8,0.92,0.6,4,2,5,1.610791906070447,0.3390993494171862,1.5839692179258769,23.124478115808056,62.81389576686666,238
h20_f80_s92_b60_d4,20,0.8,0.92,0.6,4,2,10,1.5073626167053074,0.27038153971265927,1.4765638086623625,27.22770987516936,72.69114818261194,238
h20_f80_s92_b60_d4,20,0.8,0.92,0.6,4,2,20,1.4876891395827736,0.18922811059907835,1.47561318036103,40.93782204429619,97.46658750802044,238
h20_f80_s92_b70_d3,20,0.8,0.92,0.7,3,2,1,1.4730320932460483,0.544267936596218,1.4684201231896838,4.866794882090155,46.936482598299946,232
h20_f80_s92_b70_d3,20,0.8,0.92,0.7,3,2,3,1.6444896335263695,0.39316254171301446,1.6301413307546935,17.545787261964225,59.15313602176015,232
h20_f80_s92_b70_d3,20,0.8,0.92,0.7,3,2,5,1.6135245901639341,0.33926585094549505,1.5838666141882733,23.426092436714487,65.26230621446467,232
h20_f80_s92_b70_d3,20,0.8,0.92,0.7,3,2,10,1.5448240431543796,0.2706479421579533,1.5182154268223875,28.58470047647609,78.69222363515381,232
h20_f80_s92_b70_d3,20,0.8,0.92,0.7,3,2,20,1.5266446159500184,0.18916852057842046,1.520882959956992,41.16401105033479,102.77500582840774,232
h20_f80_s92_b70_d4,20,0.8,0.92,0.7,4,2,1,1.4874147876245414,0.5443905224093634,1.4856696810476546,6.462916577216361,51.38032910039603,226
h20_f80_s92_b70_d4,20,0.8,0.92,0.7,4,2,3,1.6314309046366027,0.39327005423922357,1.6191927922618312,18.636781310421586,62.55136473316154,226
h20_f80_s92_b70_d4,20,0.8,0.92,0.7,4,2,5,1.6165694159701411,0.33940550956323157,1.5882735610264354,24.967935949640587,68.5727753192295,226
h20_f80_s92_b70_d4,20,0.8,0.92,0.7,4,2,10,1.5193675889328062,0.27083928061661433,1.486373514936011,29.708518783534277,80.13962636177642,226
h20_f80_s92_b70_d4,20,0.8,0.92,0.7,4,2,20,1.4955243569207575,0.18935555238367116,1.4812482900304886,43.99273551293502,105.21800632167046,226
h20_f80_s96_b50_d3,20,0.8,0.96,0.5,3,2,1,1.3825618807938582,0.5432472656790807,1.3811426280249874,2.0655620783468653,36.33008451156811,233
h20_f80_s96_b50_d3,20,0.8,0.96,0.5,3,2,3,1.4252243490561864,0.391475148830126,1.4195442572404724,10.324079010892085,36.8975165502834,233
h20_f80_s96_b50_d3,20,0.8,0.96,0.5,3,2,5,1.386540828887977,0.33739443444552125,1.3735034575207206,16.75845436762033,40.20404219023078,233
h20_f80_s96_b50_d3,20,0.8,0.96,0.5,3,2,10,1.3259469208966759,0.26865568323411326,1.3193704213634379,22.84046537432354,46.87796987092654,233
h20_f80_s96_b50_d3,20,0.8,0.96,0.5,3,2,20,1.2070897235742493,0.1884431676588675,1.2074470471616536,23.761639258350915,52.86125054761174,233
h20_f80_s96_b50_d4,20,0.8,0.96,0.5,4,2,1,1.4476794465263765,0.5432195427497651,1.447021615561441,6.264148562010079,46.69722763267807,206
h20_f80_s96_b50_d4,20,0.8,0.96,0.5,4,2,3,1.5745638154276858,0.39154008769182586,1.5691623145635016,17.55710194586522,53.78038552633362,206
h20_f80_s96_b50_d4,20,0.8,0.96,0.5,4,2,5,1.524737544225973,0.33747651111807075,1.510691356748715,22.95488813466163,57.87444774057117,206
h20_f80_s96_b50_d4,20,0.8,0.96,0.5,4,2,10,1.3733605362867969,0.26863451299718133,1.3631368265622235,27.372587991197893,62.58107019255155,206
h20_f80_s96_b50_d4,20,0.8,0.96,0.5,4,2,20,1.2374220374220373,0.18830253679924838,1.2378163606924866,33.67404860971433,73.34311568905204,206
h20_f80_s96_b60_d3,20,0.8,0.96,0.6,3,2,1,1.413081591368847,0.5436217008797654,1.4080079607415534,4.570436549591017,39.25706818408616,220
h20_f80_s96_b60_d3,20,0.8,0.96,0.6,3,2,3,1.4836418022060196,0.3921554252199414,1.4736673786360188,14.58033035541651,40.1784058565789,220
h20_f80_s96_b60_d3,20,0.8,0.96,0.6,3,2,5,1.4649902449598962,0.33819648093841637,1.446565525724101,20.565963093389737,44.32649532844941,220
h20_f80_s96_b60_d3,20,0.8,0.96,0.6,3,2,10,1.383683744981969,0.26937316715542525,1.3766330206980113,26.239440217625436,56.27984582853695,220
h20_f80_s96_b60_d3,20,0.8,0.96,0.6,3,2,20,1.2771084337349399,0.1886363636363636,1.2812047950280265,29.210703501895974,65.88056661446926,220
h20_f80_s96_b60_d4,20,0.8,0.96,0.6,4,2,1,1.4803437000988522,0.5438792390405293,1.4776911495438976,6.969808449577676,49.79908441126585,195
h20_f80_s96_b60_d4,20,0.8,0.96,0.6,4,2,3,1.6202318229715489,0.3924731182795699,1.611525480328836,19.147472797540207,57.15288633890332,195
h20_f80_s96_b60_d4,20,0.8,0.96,0.6,4,2,5,1.5904232578024795,0.33856492969396196,1.5704451068895104,24.300275800477753,61.08002281222115,195
h20_f80_s96_b60_d4,20,0.8,0.96,0.6,4,2,10,1.4263803680981593,0.26964433416046324,1.412002841513487,29.037964862685854,67.79456160581279,195
h20_f80_s96_b60_d4,20,0.8,0.96,0.6,4,2,20,1.3029772329246936,0.18891645988420183,1.3093317454817064,35.92773037865585,81.19387276640401,195
h20_f80_s96_b70_d3,20,0.8,0.96,0.7,3,2,1,1.4785064323815498,0.5439494794333505,1.473823542430729,5.120587793799704,46.86549371499443,189
h20_f80_s96_b70_d3,20,0.8,0.96,0.7,3,2,3,1.6436332029552367,0.39272913466461856,1.6327597826105325,19.397030939158967,59.44551060857328,189
h20_f80_s96_b70_d3,20,0.8,0.96,0.7,3,2,5,1.593147751605996,0.3387523468168629,1.5694418338361977,24.707838279622255,64.03043543716754,189
h20_f80_s96_b70_d3,20,0.8,0.96,0.7,3,2,10,1.470007112937643,0.26994794333504013,1.4622406437707192,30.7611571877031,75.00551391019859,189
h20_f80_s96_b70_d3,20,0.8,0.96,0.7,3,2,20,1.3449327759575187,0.18883341867212838,1.3580888218172835,36.04632984641837,87.19343235307147,189
h20_f80_s96_b70_d4,20,0.8,0.96,0.7,4,2,1,1.4964564856437048,0.544090428344791,1.4948081447839006,7.100075556470631,52.351195224141335,183
h20_f80_s96_b70_d4,20,0.8,0.96,0.7,4,2,3,1.6274608783442708,0.39284769962982546,1.6184764100528823,20.80507529442963,63.65181627140166,183
h20_f80_s96_b70_d4,20,0.8,0.96,0.7,4,2,5,1.5962551199531891,0.33890798519301957,1.574018033755491,26.65399734507988,68.07838512576353,183
h20_f80_s96_b70_d4,20,0.8,0.96,0.7,4,2,10,1.4360981975369054,0.2701612903225807,1.419394457672728,32.22040132793542,76.67214100236788,183
h20_f80_s96_b70_d4,20,0.8,0.96,0.7,4,2,20,1.3006993006993006,0.18905341089370703,1.3035891493142908,39.3719344438181,89.69959995211715,183
h20_f85_s88_b50_d3,20,0.85,0.88,0.5,3,2,1,1.3840625875997046,0.543745150205077,1.3816780419041987,1.4432841208060505,41.0595391762367,291
h20_f85_s88_b50_d3,20,0.85,0.88,0.5,3,2,3,1.4281071150992721,0.39222370025496067,1.4251527480075268,7.919471680623246,42.81246278901683,291
h20_f85_s88_b50_d3,20,0.85,0.88,0.5,3,2,5,1.4324689689074597,0.3382524110409046,1.4229633120107619,15.707848493612454,48.25390015940302,291
h20_f85_s88_b50_d3,20,0.85,0.88,0.5,3,2,10,1.312708772290457,0.2696347411595167,1.310577059853168,19.583608438342644,55.82369810533858,291
h20_f85_s88_b50_d3,20,0.85,0.88,0.5,3,2,20,1.346342894871983,0.18887872741381218,1.3456529499586236,27.47198373942687,72.20750022259521,291
h20_f85_s88_b50_d4,20,0.85,0.88,0.5,4,2,1,1.430285465874511,0.543488533266129,1.4304468191379998,3.520136584572138,48.695451375345996,256
h20_f85_s88_b50_d4,20,0.85,0.88,0.5,4,2,3,1.554796447373709,0.3919323336693548,1.5519644651589268,12.331999547441024,56.54436919609836,256
h20_f85_s88_b50_d4,20,0.85,0.88,0.5,4,2,5,1.5491329479768785,0.337890625,1.5388467079308759,19.278070138138418,62.12302216255847,256
h20_f85_s88_b50_d4,20,0.85,0.88,0.5,4,2,10,1.3487719298245613,0.2693422379032258,1.342225882470117,21.665571517814328,66.69973017754938,256
h20_f85_s88_b50_d4,20,0.85,0.88,0.5,4,2,20,1.4293351152689608,0.1885710685483871,1.4249048757849099,35.85118102186435,91.8127289032609,256
h20_f85_s88_b60_d3,20,0.85,0.88,0.6,3,2,1,1.3984962406015038,0.5440626460963067,1.3946449238471643,3.008800961370565,43.343067889894016,276
h20_f85_s88_b60_d3,20,0.85,0.88,0.6,3,2,3,1.47602574117472,0.39275070126227213,1.4710568184855894,10.559960318864754,44.579155663553045,276
h20_f85_s88_b60_d3,20,0.85,0.88,0.6,3,2,5,1.4968097947922057,0.3388849929873773,1.484564778365354,18.66050968931943,51.867418212828866,276
h20_f85_s88_b60_d3,20,0.85,0.88,0.6,3,2,10,1.3677949605277386,0.2701905095839177,1.3643073654123976,22.239288526080976,64.06123938165565,276
h20_f85_s88_b60_d3,20,0.85,0.88,0.6,3,2,20,1.4179092945993976,0.18909244974287048,1.4205180455679138,32.37257975192528,84.15300203809434,276
h20_f85_s88_b60_d4,20,0.85,0.88,0.6,4,2,1,1.4525044231590507,0.5439731846541882,1.4514043321724537,3.5272385075948978,51.26808890632756,243
h20_f85_s88_b60_d4,20,0.85,0.88,0.6,4,2,3,1.603583805257375,0.3926390548254347,1.5992596745205048,12.711121954490771,58.76242882880591,243
h20_f85_s88_b60_d4,20,0.85,0.88,0.6,4,2,5,1.6158330475677265,0.33872627107394127,1.6030672579397642,20.137618766292977,65.37763762335223,243
h20_f85_s88_b60_d4,20,0.85,0.88,0.6,4,2,10,1.4015602924012531,0.27012810301340767,1.3925022534118638,22.116479303184175,70.7982203075084,243
h20_f85_s88_b60_d4,20,0.85,0.88,0.6,4,2,20,1.5023705004389816,0.18900172574007698,1.5019841774021003,36.747157507576304,98.00819979839704,243
h20_f85_s88_b70_d3,20,0.85,0.88,0.7,3,2,1,1.451441809425105,0.544371432364264,1.4489817520043344,3.352424743208127,50.07814862901139,243
h20_f85_s88_b70_d3,20,0.85,0.88,0.7,3,2,3,1.6116808034772336,0.3932198327359617,1.6072008607394597,14.560716055472744,61.94805668785113,243
h20_f85_s88_b70_d3,20,0.85,0.88,0.7,3,2,5,1.612830668426972,0.33935682994822775,1.5971852361260441,22.668348785849627,70.30104079348219,243
h20_f85_s88_b70_d3,20,0.85,0.88,0.7,3,2,10,1.4443354585581165,0.27067569361476174,1.43733704142682,26.267357212908642,81.89896422122328,243
h20_f85_s88_b70_d3,20,0.85,0.88,0.7,3,2,20,1.4996056436771537,0.18935019248639318,1.510989145662507,38.94456803559487,104.79494310050673,243
h20_f85_s88_b70_d4,20,0.85,0.88,0.7,4,2,1,1.4685952820114552,0.5441435413438512,1.4682014152583052,3.577446426441996,53.76800409459673,229
h20_f85_s88_b70_d4,20,0.85,0.88,0.7,4,2,3,1.6227311432797025,0.3928898436399493,1.619178243285404,14.531497827359528,66.09746001054316,229
h20_f85_s88_b70_d4,20,0.85,0.88,0.7,4,2,5,1.6361558441558441,0.3389561910128187,1.6221989300444117,22.90571012957241,73.59095254504719,229
h20_f85_s88_b70_d4,20,0.85,0.88,0.7,4,2,10,1.420648353079026,0.2704958444851388,1.409733165625291,25.379812551975352,80.52882102487015,229
h20_f85_s88_b70_d4,20,0.85,0.88,0.7,4,2,20,1.5235967606813738,0.18916396675588112,1.5221232214799079,40.484769887703415,107.64769739808278,229
h20_f85_s92_b50_d3,20,0.85,0.92,0.5,3,2,1,1.4066317626527047,0.5436432637571158,1.4036151974398954,2.8726520591998996,39.50857970045151,272
h20_f85_s92_b50_d3,20,0.85,0.92,0.5,3,2,3,1.4252334681840524,0.39209262333965844,1.418726508443818,9.287133854717611,38.95929891400914,272
h20_f85_s92_b50_d3,20,0.85,0.92,0.5,3,2,5,1.4136010873854519,0.3381018738140418,1.3984979524473728,15.721617538967715,43.32406828914027,272
h20_f85_s92_b50_d3,20,0.85,0.92,0.5,3,2,10,1.3230667693323068,0.2695386622390892,1.3144886062031733,20.878616205196533,53.15726999833945,272
h20_f85_s92_b50_d3,20,0.85,0.92,0.5,3,2,20,1.382754829590074,0.18877490512333964,1.3732501242831345,29.870098023021452,71.87654827526467,272
h20_f85_s92_b50_d4,20,0.85,0.92,0.5,4,2,1,1.470599192797268,0.5434269132136591,1.4701016949079082,6.817491235978952,50.155113420045716,239
h20_f85_s92_b50_d4,20,0.85,0.92,0.5,4,2,3,1.5695526757652731,0.3918713726548792,1.563117469179645,16.229635318261362,55.85260420893011,239
h20_f85_s92_b50_d4,20,0.85,0.92,0.5,4,2,5,1.5481422293248102,0.3378323660413011,1.5313100998401576,22.825409863216088,62.907327368645085,239
h20_f85_s92_b50_d4,20,0.85,0.92,0.5,4,2,10,1.3984086210137208,0.26928397894452694,1.382845331960001,27.100438653624416,71.13688013621292,239
h20_f85_s92_b50_d4,20,0.85,0.92,0.5,4,2,20,1.4650912996777659,0.18848697530031042,1.4514838204026925,41.76604858392864,97.4037478473357,239
h20_f85_s92_b60_d3,20,0.85,0.92,0.6,3,2,1,1.43059040696836,0.5439782854273879,1.4253639614349898,4.81462158067426,42.12683520547914,257
h20_f85_s92_b60_d3,20,0.85,0.92,0.6,3,2,3,1.4765443938304166,0.3926509351073177,1.4670335177487046,12.377589885019773,40.84909019413739,257
h20_f85_s92_b60_d3,20,0.85,0.92,0.6,3,2,5,1.4816598740274176,0.3387724362997364,1.4622654986836845,19.025279456356042,47.10858186883404,257
h20_f85_s92_b60_d3,20,0.85,0.92,0.6,3,2,10,1.38281930649939,0.27012991088238986,1.3713565031563855,23.916574516292066,61.95805715977285,257
h20_f85_s92_b60_d3,20,0.85,0.92,0.6,3,2,20,1.4617300348663458,0.18899836826911007,1.4525263137259412,35.38282924965253,84.81233361823341,257
h20_f85_s92_b60_d4,20,0.85,0.92,0.6,4,2,1,1.4967691147046285,0.5439444761632886,1.4942750623047745,7.0147982172303625,53.00523079442456,226
h20_f85_s92_b60_d4,20,0.85,0.92,0.6,4,2,3,1.6228301372352993,0.39262774764487585,1.6132345971323108,16.861476070180622,58.197717243951125,226
h20_f85_s92_b60_d4,20,0.85,0.92,0.6,4,2,5,1.6198051092968133,0.3387275192691978,1.597894618879804,23.953665319267273,66.45187393790177,226
h20_f85_s92_b60_d4,20,0.85,0.92,0.6,4,2,10,1.457859973579921,0.27012560662289464,1.4368997189835944,27.89788938198904,75.79889806118052,226
h20_f85_s92_b60_d4,20,0.85,0.92,0.6,4,2,20,1.5456090651558074,0.18894518983728234,1.5327269614995618,43.06965727567572,104.38685702340229,226
h20_f85_s92_b70_d3,20,0.85,0.92,0.7,3,2,1,1.4927406819459603,0.5443008352534562,1.488876715253125,5.45342809595796,49.25401797788912,224
h20_f85_s92_b70_d3,20,0.85,0.92,0.7,3,2,3,1.6238095238095236,0.3931451612903226,1.612538160883942,16.985471222871812,59.141727642412924,224
h20_f85_s92_b70_d3,20,0.85,0.92,0.7,3,2,5,1.6053483312994108,0.33926771313364057,1.5788975991557634,23.42680759371786,66.40469208198995,224
h20_f85_s92_b70_d3,20,0.85,0.92,0.7,3,2,10,1.468041237113402,0.27064732142857145,1.4486479990462455,28.53340991172103,80.99895949322287,224
h20_f85_s92_b70_d3,20,0.85,0.92,0.7,3,2,20,1.5567814342781057,0.18926411290322578,1.5514013766974126,42.95573722445928,107.3022872803352,224
h20_f85_s92_b70_d4,20,0.85,0.92,0.7,4,2,1,1.5170581655480986,0.5441265976871575,1.515362347664026,7.299342789640185,55.82032779700474,212
h20_f85_s92_b70_d4,20,0.85,0.92,0.7,4,2,3,1.6447693275887108,0.39289790018259285,1.6350791434604801,19.101905468796673,66.08364261390331,212
h20_f85_s92_b70_d4,20,0.85,0.92,0.7,4,2,5,1.6420154864773875,0.33897595861229457,1.617283713989373,27.195729347251383,75.39474386937269,212
h20_f85_s92_b70_d4,20,0.85,0.92,0.7,4,2,10,1.4821064473036631,0.2705226719415703,1.4572903730765279,31.80469624555718,86.64001623489396,212
h20_f85_s92_b70_d4,20,0.85,0.92,0.7,4,2,20,1.5713567333802674,0.18911670724284846,1.5552770122455843,47.52450742568752,115.22056528509148,212
h20_f85_s96_b50_d3,20,0.85,0.96,0.5,3,2,1,1.398632223770784,0.5432631356529088,1.3970329168933966,2.70766829906376,38.055231562668865,229
h20_f85_s96_b50_d3,20,0.85,0.96,0.5,3,2,3,1.3829825508184925,0.39153401887589806,1.3796245501475095,9.264264677766528,35.4087478278711,229
h20_f85_s96_b50_d3,20,0.85,0.96,0.5,3,2,5,1.3587268458126793,0.33745950133821667,1.348929074651909,15.332785852096345,38.18796432539308,229
h20_f85_s96_b50_d3,20,0.85,0.96,0.5,3,2,10,1.2186332962065125,0.2687526412170728,1.2219270672997076,21.22791181548861,45.31975408393092,229
h20_f85_s96_b50_d3,20,0.85,0.96,0.5,3,2,20,1.2051210167274085,0.18842442597548953,1.2079908140163504,23.525643840861285,53.2147532463402,229
h20_f85_s96_b50_d4,20,0.85,0.96,0.5,4,2,1,1.4753514455685652,0.5429353192890058,1.4754375169271778,7.490179009092845,50.792788044486144,196
h20_f85_s96_b50_d4,20,0.85,0.96,0.5,4,2,3,1.5521194909014409,0.39117017774851875,1.549920573248891,17.72601552953985,55.41044058115456,196
h20_f85_s96_b50_d4,20,0.85,0.96,0.5,4,2,5,1.5138566719570261,0.3370227123107307,1.5046480691424446,23.929596667548417,61.20279845395425,196
h20_f85_s96_b50_d4,20,0.85,0.96,0.5,4,2,10,1.293053212697439,0.2683097432521396,1.290819944422137,28.873535898722803,65.92428876646296,196
h20_f85_s96_b50_d4,20,0.85,0.96,0.5,4,2,20,1.275413064886749,0.18801431863067808,1.2764297049745148,36.963221371705835,81.20027090843443,196
h20_f85_s96_b60_d3,20,0.85,0.96,0.6,3,2,1,1.4268681547206432,0.5436388302683147,1.4229653139297167,5.028282367366881,41.09771493989017,214
h20_f85_s96_b60_d3,20,0.85,0.96,0.6,3,2,3,1.4417911881996828,0.3921653602653,1.4350915155994655,12.974097211100123,37.429393120865925,214
h20_f85_s96_b60_d3,20,0.85,0.96,0.6,3,2,5,1.4368802228412256,0.3382197769068435,1.4226895659569638,19.273013129973585,42.372910262426196,214
h20_f85_s96_b60_d3,20,0.85,0.96,0.6,3,2,10,1.283536158903343,0.26940759722640945,1.2871748678396542,24.900784339348103,55.33956512024987,214
h20_f85_s96_b60_d3,20,0.85,0.96,0.6,3,2,20,1.2879256965944272,0.1886682242990654,1.295283408336673,29.701368665682715,67.44171543189674,214
h20_f85_s96_b60_d4,20,0.85,0.96,0.6,4,2,1,1.5080265931571268,0.5435395734179446,1.5068793058241938,7.78163430315459,54.35790442004543,183
h20_f85_s96_b60_d4,20,0.85,0.96,0.6,4,2,3,1.6168156016410948,0.3920544685351666,1.6122304863956713,18.6126218283397,58.275180574344006,183
h20_f85_s96_b60_d4,20,0.85,0.96,0.6,4,2,5,1.6002085641660693,0.33807068570421295,1.5861341152941546,25.40140082888114,65.45912986794896,183
h20_f85_s96_b60_d4,20,0.85,0.96,0.6,4,2,10,1.3596268717780868,0.26927992243962634,1.3544133369102132,29.984323487775715,71.31146015026583,183
h20_f85_s96_b60_d4,20,0.85,0.96,0.6,4,2,20,1.3621596353862333,0.1885466243610083,1.3677695118150042,38.23195804151973,88.67315327775319,183
h20_f85_s96_b70_d3,20,0.85,0.96,0.7,3,2,1,1.503153411417807,0.5439761183389769,1.4997447874331118,5.85780427556802,49.73046616782055,181
h20_f85_s96_b70_d3,20,0.85,0.96,0.7,3,2,3,1.6179724286605777,0.3926884690785956,1.6106850924595846,18.78542406988194,59.4443145849309,181
h20_f85_s96_b70_d3,20,0.85,0.96,0.7,3,2,5,1.5821111476487997,0.33873195508821957,1.5621953896436902,24.765375085766,65.38976951510834,181
h20_f85_s96_b70_d3,20,0.85,0.96,0.7,3,2,10,1.3714097061736545,0.26991623596506864,1.3703665051932579,30.793878553364326,77.69731034339101,181
h20_f85_s96_b70_d3,20,0.85,0.96,0.7,3,2,20,1.3743662303973585,0.18893690964177512,1.3887139030759772,38.037518870576115,92.10756747698895,181
h20_f85_s96_b70_d4,20,0.85,0.96,0.7,4,2,1,1.534424503049717,0.5437344913151365,1.5329856371727808,8.202102673295546,58.001324510611624,169
h20_f85_s96_b70_d4,20,0.85,0.96,0.7,4,2,3,1.6438822670882998,0.3923458675319717,1.637592568314328,21.568166639705563,68.17400107763017,169
h20_f85_s96_b70_d4,20,0.85,0.96,0.7,4,2,5,1.6265162200282088,0.3383279251765604,1.6080190794434952,29.58829947424934,76.595165421159,169
h20_f85_s96_b70_d4,20,0.85,0.96,0.7,4,2,10,1.3821656050955415,0.26970795953426224,1.3718482267394436,35.05801066267194,84.53922891993712,169
h20_f85_s96_b70_d4,20,0.85,0.96,0.7,4,2,20,1.379519595448799,0.18872876503149455,1.3794324094697312,43.419534624503854,100.96164025431547,169
h40_f70_s88_b50_d3,40,0.7,0.88,0.5,3,2,1,1.3854748603351958,0.5439084101382488,1.3860724112980116,2.460836805237517,38.82610418308407,280
h40_f70_s88_b50_d3,40,0.7,0.88,0.5,3,2,3,1.4833406722442393,0.3924539170506912,1.4822219755981685,16.583015776711687,48.05668646231953,280
h40_f70_s88_b50_d3,40,0.7,0.88,0.5,3,2,5,1.4770696843359143,0.338508064516129,1.470300071980951,24.632111139869853,52.85032292551197,280
h40_f70_s88_b50_d3,40,0.7,0.88,0.5,3,2,10,1.42870859337494,0.26997407834101383,1.4237619006710147,30.12658724138845,65.51943112692886,280
h40_f70_s88_b50_d3,40,0.7,0.88,0.5,3,2,20,1.4169269444656052,0.18904089861751153,1.4232948941912285,35.57004841567966,86.92257093180804,280
h40_f70_s88_b50_d4,40,0.7,0.88,0.5,4,2,1,1.456077759361744,0.5436980694037146,1.457135868740929,4.289301222206706,47.9417292850122,264
h40_f70_s88_b50_d4,40,0.7,0.88,0.5,4,2,3,1.5841090555014605,0.3921523704789834,1.5795394632108264,18.97531636611559,60.5712518862213,264
h40_f70_s88_b50_d4,40,0.7,0.88,0.5,4,2,5,1.5794037940379402,0.33815982404692085,1.5664543967916849,26.909665628744634,65.28960472533093,264
h40_f70_s88_b50_d4,40,0.7,0.88,0.5,4,2,10,1.4752705229165486,0.2695961632453568,1.4601491818337637,30.713681091346583,72.71331538156662,264
h40_f70_s88_b50_d4,40,0.7,0.88,0.5,4,2,20,1.4642510514396634,0.18884408602150538,1.4582186784875266,38.74172825486644,95.53856589016846,264
h40_f70_s88_b60_d3,40,0.7,0.88,0.6,3,2,1,1.4082507594900768,0.5441385490050674,1.4093267041735535,4.667588644139987,45.42677689107252,261
h40_f70_s88_b60_d3,40,0.7,0.88,0.6,3,2,3,1.5803013019706562,0.39276665430725505,1.5813283508296494,20.385729503360956,56.469588691129736,261
h40_f70_s88_b60_d3,40,0.7,0.88,0.6,3,2,5,1.5829306100118536,0.3388641700655049,1.5760577043714177,29.589629744371567,62.21988310528781,261
h40_f70_s88_b60_d3,40,0.7,0.88,0.6,3,2,10,1.4599074126993197,0.2703157829687307,1.4542519322006684,33.63926954613845,73.63403022043265,261
h40_f70_s88_b60_d3,40,0.7,0.88,0.6,3,2,20,1.4170271814545752,0.189268940798418,1.4159640069893331,37.76251407696026,95.58314463100172,261
h40_f70_s88_b60_d4,40,0.7,0.88,0.6,4,2,1,1.442286119147429,0.5441781262048578,1.444103358118337,3.902642089442542,48.08242821791854,251
h40_f70_s88_b60_d4,40,0.7,0.88,0.6,4,2,3,1.6023554428723314,0.39284796298676267,1.5997995611857583,19.966176280005794,63.2075728593176,251
h40_f70_s88_b60_d4,40,0.7,0.88,0.6,4,2,5,1.5984076584048146,0.3389827785631667,1.585066688348911,28.00772548255859,68.163020913505,251
h40_f70_s88_b60_d4,40,0.7,0.88,0.6,4,2,10,1.473559120617944,0.2703701323737309,1.4579331763346028,32.04820456579631,76.81489887971496,251
h40_f70_s88_b60_d4,40,0.7,0.88,0.6,4,2,20,1.4102868782889153,0.18927515743477702,1.3985989807318127,38.254151546500786,99.82921082511082,251
h40_f70_s92_b50_d3,40,0.7,0.92,0.5,3,2,1,1.3808389324624568,0.5438016769535344,1.381712069744701,2.7480471882618804,38.82537272017106,277
