candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
tail50_hist_primary50,448,1.1670685610010427,0.9290102204867697,1.4662787775673252,0.11297175706073481,-68.19117272738211,41.3653678436574,2025
tail65_extra_primary50,426,1.311983825091669,0.91943446034303,1.738518558396412,0.06823294176455887,-77.9968403455997,55.43765559736567,2025
tail50_extra_primary50,339,1.462545485864393,1.0755204522059154,1.7951841258531804,0.009997500624843789,-28.375734927663288,67.23477074648217,2025
tail50_hist_primary25,418,1.1537823490378234,0.8644010870210114,1.4795223454090907,0.16420894776305925,-80.09586543235719,35.92584702567271,2025
tail65_hist_primary50,347,1.1560508214308252,0.8364668401802577,1.736942975584614,0.18395401149712573,-74.9301948009017,53.99207789936982,2025
tail50_extra_primary25,418,1.3263105507631054,0.9746104592269232,1.6202731503755168,0.03549112721819545,-60.986311335184006,43.204379174100254,2025
tail50_extra,416,1.3110173357664234,0.9141653671605365,1.6193899182783411,0.06623344163959011,-62.387831958709434,40.087146496925534,2025
tail65_hist_primary25,307,1.2479493093035974,0.8745195535940666,1.6981472385011942,0.09647588102974257,-78.40532769205242,39.5027806462277,2025
tail50_hist_primary50,778,1.0990311191785183,0.8567457724423269,1.3841469321216613,0.20294926268432892,-47.49221285919219,49.86184656080867,2025_2026
tail65_extra_primary50,750,1.2744793592113368,0.9911814087366952,1.584359454577345,0.028742814296425893,-44.61775095628547,71.6680666698905,2025_2026
tail50_extra_primary50,634,1.3839892243012997,1.051960463609486,1.6531190386330448,0.012996750812296926,-20.922943463506762,81.03087069856424,2025_2026
tail50_hist_primary25,707,1.1037760760496433,0.8563755082867924,1.3979400448289647,0.18370407398150462,-56.71978944645473,47.493873093994644,2025_2026
tail65_hist_primary50,581,1.1503526649507985,0.8254650435050288,1.5325813604098706,0.1702074481379655,-59.128977876999244,56.709382727857836,2025_2026
tail50_extra_primary25,700,1.2695009242144177,0.9886039660655066,1.5097046293028777,0.029242689327668082,-36.7542501481072,60.73122409874383,2025_2026
tail50_extra,694,1.2643359772435503,0.9704735472475763,1.4976196346663133,0.03974006498375406,-38.355899438869514,56.656817890514766,2025_2026
tail65_hist_primary25,536,1.1772698430214914,0.8500156279366028,1.5113156751698438,0.13371657085728567,-61.53683564196574,55.66931708696713,2025_2026
