rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.22,581,1.3716694772344016,40,0,0.3080895008605852,0.26782178217821784,1.1503526649507985,0.5476804655191161,-6.66595354349801,1.1307980409104006,1.143424431170613,2,2,1.3102866779089377,1.4755480607082632,1.0685180593437473,0.8732638888888888,1.143424431170613,1.3684507042253522,1.4559999999999997,0.6,2.7282051282051283,7,combined_2025_2026,tail65_hist_primary50,rolling,0.22,40,0,0,0.0,0.0,0,0,1.0685180593437473
0.3,418,1.648450704225352,60,0,0.2942583732057416,0.22186234817813766,1.3263105507631054,0.5828079783072682,-8.022120453341632,1.3263105507631054,1.3263105507631054,1,1,1.5577464788732394,1.7154929577464788,1.2204705882352942,0.9128329297820823,1.3263105507631054,1.648450704225352,1.648450704225352,0.7076923076923076,2.6743589743589746,4,retrospective_2025,tail50_extra_primary25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.2204705882352942
0.3,282,1.7546666666666664,60,0,0.4078014184397163,0.3401273885350318,1.1989667171354956,0.5389643254811795,49.171782998771235,1.1989667171354956,1.1989667171354956,1,1,1.5244444444444443,1.9911111111111108,1.0118152524167563,0.9133574007220217,1.1989667171354956,1.7546666666666664,1.7546666666666664,0.9177777777777778,2.85,3,retrospective_2026,tail50_extra_primary25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0118152524167563
0.3,700,1.6526138279932547,60,0,0.34,0.26782178217821784,1.2695009242144177,0.5721737098179192,15.018852080223843,1.1989667171354956,1.2626386339493005,2,2,1.581787521079258,1.7470489038785837,1.0988980331984934,0.9064748201438849,1.2626386339493005,1.648450704225352,1.7546666666666664,0.7076923076923076,2.85,7,combined_2025_2026,tail50_extra_primary25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0988980331984934
0.3,416,1.6405633802816901,60,0,0.29086538461538464,0.22186234817813766,1.3110173357664234,0.5701178061174111,-9.548729340342245,1.3110173357664234,1.3110173357664234,1,1,1.5577464788732394,1.7549295774647886,1.1101123595505618,0.9051094890510949,1.3110173357664234,1.6405633802816901,1.6405633802816901,0.6461538461538462,2.8307692307692305,4,retrospective_2025,tail50_extra,rolling,0.3,60,0,0,0.0,0.0,0,0,1.1101123595505618
0.3,278,1.7297777777777776,60,0,0.41007194244604317,0.3401273885350318,1.2056422277908012,0.5417913901059969,47.017770365878164,1.2056422277908012,1.2056422277908012,1,1,1.462222222222222,1.9911111111111108,1.0548712206047033,0.8974358974358975,1.2056422277908012,1.7297777777777776,1.7297777777777776,0.9177777777777778,3.025,3,retrospective_2026,tail50_extra,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0548712206047033
0.3,694,1.6384485666104556,60,0,0.33861671469740634,0.26782178217821784,1.2643359772435503,0.5477448293359028,13.110473712005412,1.2056422277908012,1.2583297817786123,2,2,1.5935919055649241,1.6998313659359192,1.0549752611324903,0.895500725689405,1.2583297817786123,1.6405633802816901,1.7297777777777776,0.6461538461538462,3.025,7,combined_2025_2026,tail50_extra,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0549752611324903
0.2,307,1.2107042253521125,20,0,0.2768729641693811,0.22186234817813766,1.2479493093035974,0.5622222897377276,-26.263215402632206,1.2479493093035974,1.2479493093035974,1,1,1.123943661971831,1.3014084507042254,0.8263633322181331,0.8079470198675497,1.2479493093035974,1.2107042253521125,1.2107042253521125,0.8769230769230769,1.9743589743589745,4,retrospective_2025,tail65_hist_primary25,rolling,0.2,20,0,0,0.0,0.0,0,0,0.8263633322181331
0.2,229,1.4248888888888886,20,0,0.36681222707423583,0.3401273885350318,1.0784554241695699,0.46554379419547964,18.335316595121313,1.0784554241695699,1.0784554241695699,1,1,1.3688888888888888,1.4933333333333332,0.9606643356643357,0.8526785714285714,1.0784554241695699,1.4248888888888886,1.4248888888888886,1.1977777777777778,2.05,3,retrospective_2026,tail65_hist_primary25,rolling,0.2,20,0,0,0.0,0.0,0,0,0.9606643356643357
0.2,536,1.2654300168634065,20,0,0.31529850746268656,0.26782178217821784,1.1772698430214914,0.5127309130038655,-7.208991843890495,1.0784554241695699,1.1632023667365836,2,2,1.2158516020236088,1.33389544688027,1.0391837434622309,0.8192090395480226,1.1632023667365836,1.2107042253521125,1.4248888888888886,0.8769230769230769,2.05,7,combined_2025_2026,tail65_hist_primary25,rolling,0.2,20,0,0,0.0,0.0,0,0,1.0391837434622309
