rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.15,275,1.0875706214689267,20,0,0.3527272727272727,0.3379032258064516,1.043870687784769,0.49318457321096865,21.019559180330713,1.043870687784769,1.043870687784769,1,1,0.8700564971751413,1.2062146892655368,0.923994038748137,0.8333333333333334,1.043870687784769,1.0875706214689267,1.0875706214689267,0.9280898876404495,1.4875,4,tail50_hist,rolling,0.15,20,0,0,0.0,0.0,0,0
0.15,193,0.7632768361581922,40,0,0.47668393782383417,0.3379032258064516,1.4107114150395093,0.49318457321096865,59.76953700835501,1.4107114150395093,1.4107114150395093,1,1,0.5338983050847458,0.8898305084745763,1.2338308457711442,0.7712765957446809,1.4107114150395093,0.7632768361581922,0.7632768361581922,0.11136363636363636,1.5575,4,tail50_hist,rolling,0.15,40,0,0,0.0,0.0,0,0
0.15,179,0.707909604519774,60,0,0.441340782122905,0.3379032258064516,1.3061159184544207,0.49318457321096865,49.41730589766029,1.3061159184544207,1.3061159184544207,1,1,0.4943502824858757,0.8700564971751413,1.1111111111111112,0.8103448275862069,1.3061159184544207,0.707909604519774,0.707909604519774,0.03181818181818182,1.54,4,tail50_hist,rolling,0.15,60,0,0,0.0,0.0,0,0
0.15,110,0.43502824858757067,120,0,0.4818181818181818,0.3379032258064516,1.4259058364070298,0.49318457321096865,50.41577437791159,1.4259058364070298,1.4259058364070298,1,1,0.3163841807909605,0.4943502824858757,1.1567164179104479,0.7619047619047619,1.4259058364070298,0.43502824858757067,0.43502824858757067,0.0,1.54,4,tail50_hist,rolling,0.15,120,0,0,0.0,0.0,0,0
0.15,90,0.3559322033898305,250,0,0.4111111111111111,0.3379032258064516,1.2166534075841953,0.49318457321096865,32.777984074175514,1.2166534075841953,1.2166534075841953,1,1,0.2768361581920904,0.3954802259887006,1.0575692963752665,0.8235294117647058,1.2166534075841953,0.3559322033898305,0.3559322033898305,0.0,1.54,4,tail50_hist,rolling,0.15,250,0,0,0.0,0.0,0,0
0.15,119,0.4706214689265537,40,3,0.44537815126050423,0.3379032258064516,1.3180642185275067,0.49318457321096865,55.78171467013798,1.3180642185275067,1.3180642185275067,1,1,0.3361581920903955,0.5338983050847458,0.8709394205443372,0.6140350877192983,1.3180642185275067,0.4706214689265537,0.4706214689265537,0.09545454545454546,0.91,4,tail50_hist,rolling,0.15,40,3,0,0.0,0.0,0,0
0.15,105,0.4152542372881356,60,3,0.3904761904761905,0.3379032258064516,1.155585862029776,0.49318457321096865,45.018486357707594,1.155585862029776,1.155585862029776,1,1,0.3163841807909605,0.5141242937853108,0.9253731343283582,0.67,1.155585862029776,0.4152542372881356,0.4152542372881356,0.03181818181818182,0.8925,4,tail50_hist,rolling,0.15,60,3,0,0.0,0.0,0,0
0.15,67,0.2649717514124294,120,3,0.4626865671641791,0.3379032258064516,1.369287215473943,0.49318457321096865,45.40571243504772,1.369287215473943,1.369287215473943,1,1,0.1977401129943503,0.3361581920903955,0.7402985074626867,0.5967741935483871,1.369287215473943,0.2649717514124294,0.2649717514124294,0.0,0.8925,4,tail50_hist,rolling,0.15,120,3,0,0.0,0.0,0,0
0.18,308,1.2180790960451977,20,0,0.3474025974025974,0.3379032258064516,1.02811269875709,0.49318457321096865,20.761123405617397,1.02811269875709,1.02811269875709,1,1,0.9689265536723164,1.364406779661017,0.9393939393939393,0.8481848184818482,1.02811269875709,1.2180790960451977,1.2180790960451977,1.0340909090909092,1.6275000000000002,4,tail50_hist,rolling,0.18,20,0,0,0.0,0.0,0,0
0.18,227,0.8977401129943503,40,0,0.4581497797356828,0.3379032258064516,1.3558609233227845,0.49318457321096865,52.27202995404791,1.3558609233227845,1.3558609233227845,1,1,0.731638418079096,1.0480225988700564,1.2865612648221343,0.8018018018018018,1.3558609233227845,0.8977401129943503,0.8977401129943503,0.17500000000000002,1.785,4,tail50_hist,rolling,0.18,40,0,0,0.0,0.0,0,0
0.18,208,0.8225988700564972,60,0,0.4423076923076923,0.3379032258064516,1.3089774187626215,0.49318457321096865,47.770870400285496,1.3089774187626215,1.3089774187626215,1,1,0.632768361581921,0.9689265536723164,1.0793650793650793,0.8423645320197044,1.3089774187626215,0.8225988700564972,0.8225988700564972,0.03181818181818182,1.8025,4,tail50_hist,rolling,0.18,60,0,0,0.0,0.0,0,0
0.18,135,0.5338983050847458,120,0,0.4444444444444444,0.3379032258064516,1.3153009811721028,0.49318457321096865,46.129943941057725,1.3153009811721028,1.3153009811721028,1,1,0.4745762711864407,0.5932203389830508,1.0796019900497513,0.7923076923076923,1.3153009811721028,0.5338983050847458,0.5338983050847458,0.0,1.8025,4,tail50_hist,rolling,0.18,120,0,0,0.0,0.0,0,0
0.18,107,0.4231638418079096,250,0,0.411214953271028,0.3379032258064516,1.2169607208975532,0.49318457321096865,31.938603536732057,1.2169607208975532,1.2169607208975532,1,1,0.37570621468926557,0.43502824858757067,1.1528925619834711,0.8431372549019608,1.2169607208975532,0.4231638418079096,0.4231638418079096,0.0,1.8025,4,tail50_hist,rolling,0.18,250,0,0,0.0,0.0,0,0
0.18,136,0.5378531073446328,40,3,0.4264705882352941,0.3379032258064516,1.262108662080584,0.49318457321096865,49.93695507686868,1.262108662080584,1.262108662080584,1,1,0.4745762711864407,0.5932203389830508,1.0796019900497513,0.6564885496183206,1.262108662080584,0.5378531073446328,0.5378531073446328,0.1431818181818182,1.015,4,tail50_hist,rolling,0.18,40,3,0,0.0,0.0,0,0
0.18,118,0.46666666666666673,60,3,0.423728813559322,0.3379032258064516,1.2539945795073015,0.49318457321096865,47.18267152883756,1.2539945795073015,1.2539945795073015,1,1,0.4152542372881356,0.5141242937853108,1.0434782608695652,0.6902654867256637,1.2539945795073015,0.46666666666666673,0.46666666666666673,0.03181818181818182,1.0325,4,tail50_hist,rolling,0.18,60,3,0,0.0,0.0,0,0
0.18,82,0.32429378531073444,120,3,0.4146341463414634,0.3379032258064516,1.2270795738983642,0.49318457321096865,43.00887293718015,1.2270795738983642,1.2270795738983642,1,1,0.2966101694915254,0.37570621468926557,0.6940298507462687,0.6363636363636364,1.2270795738983642,0.32429378531073444,0.32429378531073444,0.0,1.0325,4,tail50_hist,rolling,0.18,120,3,0,0.0,0.0,0,0
0.2,328,1.2971751412429378,20,0,0.3567073170731707,0.3379032258064516,1.0556493393096222,0.49318457321096865,22.251502045738675,1.0556493393096222,1.0556493393096222,1,1,1.1468926553672316,1.423728813559322,0.9393939393939393,0.8544891640866873,1.0556493393096222,1.2971751412429378,1.2971751412429378,1.0977272727272729,1.6974999999999998,4,tail50_hist,rolling,0.2,20,0,0,0.0,0.0,0,0
0.2,246,0.9728813559322035,40,0,0.44308943089430897,0.3379032258064516,1.3112909172051148,0.49318457321096865,48.316866522948935,1.3112909172051148,1.3112909172051148,1,1,0.8305084745762712,1.0875706214689267,1.1457000710732055,0.8215767634854771,1.3112909172051148,0.9728813559322035,0.9728813559322035,0.2545454545454546,1.82,4,tail50_hist,rolling,0.2,40,0,0,0.0,0.0,0,0
0.2,221,0.8740112994350283,60,0,0.4479638009049774,0.3379032258064516,1.325716260434778,0.49318457321096865,47.663755827362074,1.325716260434778,1.325716260434778,1,1,0.652542372881356,1.0480225988700564,1.1851851851851851,0.8611111111111112,1.325716260434778,0.8740112994350283,0.8740112994350283,0.03181818181818182,1.8375,4,tail50_hist,rolling,0.2,60,0,0,0.0,0.0,0,0
0.2,148,0.5853107344632769,120,0,0.4594594594594595,0.3379032258064516,1.35973682513062,0.49318457321096865,47.20583898142889,1.35973682513062,1.35973682513062,1,1,0.4745762711864407,0.692090395480226,1.0796019900497513,0.8041958041958042,1.35973682513062,0.5853107344632769,0.5853107344632769,0.0,1.8375,4,tail50_hist,rolling,0.2,120,0,0,0.0,0.0,0,0
0.2,110,0.43502824858757067,250,0,0.41818181818181815,0.3379032258064516,1.2375786504664785,0.49318457321096865,34.26673696347732,1.2375786504664785,1.2375786504664785,1,1,0.3954802259887006,0.4745762711864407,1.11044776119403,0.8571428571428571,1.2375786504664785,0.43502824858757067,0.43502824858757067,0.0,1.8375,4,tail50_hist,rolling,0.2,250,0,0,0.0,0.0,0,0
0.2,148,0.5853107344632769,40,3,0.40540540540540543,0.3379032258064516,1.1997677868799588,0.49318457321096865,43.892281529232335,1.1997677868799588,1.1997677868799588,1,1,0.5338983050847458,0.632768361581921,0.9253731343283582,0.6783216783216783,1.1997677868799588,0.5853107344632769,0.5853107344632769,0.19090909090909092,1.0325,4,tail50_hist,rolling,0.2,40,3,0,0.0,0.0,0,0
0.2,123,0.48644067796610174,60,3,0.43089430894308944,0.3379032258064516,1.2752003415022217,0.49318457321096865,45.96396193383113,1.2752003415022217,1.2752003415022217,1,1,0.43502824858757067,0.5536723163841808,1.0094979647218454,0.6949152542372882,1.2752003415022217,0.48644067796610174,0.48644067796610174,0.03181818181818182,1.05,4,tail50_hist,rolling,0.2,60,3,0,0.0,0.0,0,0
0.2,88,0.34802259887005654,120,3,0.4090909090909091,0.3379032258064516,1.2106747667606856,0.49318457321096865,42.56401660080194,1.2106747667606856,1.2106747667606856,1,1,0.2966101694915254,0.4152542372881356,0.6940298507462687,0.6385542168674698,1.2106747667606856,0.34802259887005654,0.34802259887005654,0.0,1.05,4,tail50_hist,rolling,0.2,120,3,0,0.0,0.0,0,0
0.22,353,1.396045197740113,20,0,0.35127478753541075,0.3379032258064516,1.0395721635892825,0.49318457321096865,21.166334530294808,1.0395721635892825,1.0395721635892825,1,1,1.265536723163842,1.4830508474576272,0.8879202988792029,0.8649425287356322,1.0395721635892825,1.396045197740113,1.396045197740113,1.1772727272727272,1.75,4,tail50_hist,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,257,1.0163841807909604,40,0,0.4357976653696498,0.3379032258064516,1.2897114679197275,0.49318457321096865,46.92663619607647,1.2897114679197275,1.2897114679197275,1,1,0.8502824858757062,1.0875706214689267,1.2003367003367003,0.8373015873015873,1.2897114679197275,1.0163841807909604,1.0163841807909604,0.30227272727272725,1.855,4,tail50_hist,rolling,0.22,40,0,0,0.0,0.0,0,0
0.22,237,0.9372881355932203,60,0,0.4430379746835443,0.3379032258064516,1.311138636294976,0.49318457321096865,47.47315536910959,1.311138636294976,1.311138636294976,1,1,0.7514124293785311,1.0875706214689267,1.1347517730496455,0.8706896551724138,1.311138636294976,0.9372881355932203,0.9372881355932203,0.06363636363636364,1.925,4,tail50_hist,rolling,0.22,60,0,0,0.0,0.0,0,0
0.22,166,0.6564971751412431,120,0,0.4578313253012048,0.3379032258064516,1.3549184806049974,0.49318457321096865,45.652010401728425,1.3549184806049974,1.3549184806049974,1,1,0.4943502824858757,0.7514124293785311,1.1844776119402987,0.8260869565217391,1.3549184806049974,0.6564971751412431,0.6564971751412431,0.01590909090909091,1.925,4,tail50_hist,rolling,0.22,120,0,0,0.0,0.0,0,0
0.22,116,0.45875706214689266,250,0,0.4224137931034483,0.3379032258064516,1.2501028721915892,0.49318457321096865,35.34665455085297,1.2501028721915892,1.2501028721915892,1,1,0.4152542372881356,0.5141242937853108,1.0568181818181817,0.8648648648648649,1.2501028721915892,0.45875706214689266,0.45875706214689266,0.0,1.925,4,tail50_hist,rolling,0.22,250,0,0,0.0,0.0,0,0
