candidate,breakdown,group,n_scope,n_signals,frequency,base_rate,hit_rate,lift,forward_benefit_bps
tail50_hist_primary50,overall,all,2020,778,1.836762225969646,0.26782178217821784,0.2943444730077121,1.0990311191785183,-0.05139864649181899
tail50_hist_primary50,year,2025,1235,448,1.7667605633802816,0.22186234817813766,0.25892857142857145,1.1670685610010427,-19.102878780259726
tail50_hist_primary50,quarter,2025Q1,285,199,3.5717948717948715,0.15087719298245614,0.17587939698492464,1.1657122823419424,-83.04146322643663
tail50_hist_primary50,quarter,2025Q2,295,80,1.2727272727272727,0.16610169491525423,0.25,1.5051020408163267,-8.329817600292644
tail50_hist_primary50,quarter,2025Q3,330,89,1.3692307692307693,0.34545454545454546,0.39325842696629215,1.1383796570076878,55.307242696030926
tail50_hist_primary50,quarter,2025Q4,325,80,1.2307692307692308,0.20923076923076922,0.325,1.553308823529412,46.39002870726487
tail50_hist_primary50,year,2026,785,330,2.0533333333333332,0.3401273885350318,0.3424242424242424,1.0067529224832596,25.81242892904765
tail50_hist_primary50,quarter,2026Q1,270,152,2.7636363636363637,0.2851851851851852,0.2894736842105263,1.0150375939849623,21.77270549495208
tail50_hist_primary50,quarter,2026Q2,310,71,1.1044444444444443,0.3032258064516129,0.1267605633802817,0.41804015582858856,-91.04369534071772
tail50_hist_primary50,quarter,2026Q3,205,107,2.675,0.4682926829268293,0.5607476635514018,1.197429906542056,109.09114654713987
tail50_hist_primary50,currency,TJS,404,160,1.888701517706577,0.2995049504950495,0.31875,1.0642561983471075,4.42382537826659
tail50_hist_primary50,currency,UZS,404,153,1.806070826306914,0.2698019801980198,0.29411764705882354,1.0901241230437129,-1.49367991448179
tail50_hist_primary50,currency,KGS,404,151,1.7824620573355818,0.24257425742574257,0.25165562913907286,1.0374374915529125,-9.288435667193252
tail50_hist_primary50,currency,AMD,404,155,1.8296795952782463,0.2623762376237624,0.3032258064516129,1.1556908094948264,1.9858809614457114
tail50_hist_primary50,currency,KZT,404,159,1.8768971332209108,0.26485148514851486,0.3018867924528302,1.13983424440134,3.619339975751694
tail65_extra_primary50,overall,all,2020,750,1.7706576728499157,0.26782178217821784,0.3413333333333333,1.2744793592113368,11.267236496143855
tail65_extra_primary50,year,2025,1235,426,1.68,0.22186234817813766,0.29107981220657275,1.311983825091669,-19.356141916030545
tail65_extra_primary50,quarter,2025Q1,285,175,3.141025641025641,0.15087719298245614,0.16,1.06046511627907,-98.88054482588444
tail65_extra_primary50,quarter,2025Q2,295,83,1.3204545454545455,0.16610169491525423,0.24096385542168675,1.450700762232604,-11.984270435180232
tail65_extra_primary50,quarter,2025Q3,330,94,1.4461538461538461,0.34545454545454546,0.6382978723404256,1.8477043673012319,109.5269838315844
tail65_extra_primary50,quarter,2025Q4,325,74,1.1384615384615384,0.20923076923076922,0.21621621621621623,1.0333863275039747,-3.276528996597466
tail65_extra_primary50,year,2026,785,324,2.0159999999999996,0.3401273885350318,0.4074074074074074,1.1978082951865723,51.531308112150946
tail65_extra_primary50,quarter,2026Q1,270,152,2.7636363636363637,0.2851851851851852,0.34868421052631576,1.2226589200273408,50.545333716775666
tail65_extra_primary50,quarter,2026Q2,310,71,1.1044444444444443,0.3032258064516129,0.2676056338028169,0.8825292178603535,-41.33082390165369
tail65_extra_primary50,quarter,2026Q3,205,101,2.525,0.4682926829268293,0.594059405940594,1.2685643564356435,118.29447129113282
tail65_extra_primary50,currency,TJS,404,148,1.7470489038785837,0.2995049504950495,0.38513513513513514,1.285905740451195,12.28198404288419
tail65_extra_primary50,currency,UZS,404,147,1.7352445193929176,0.2698019801980198,0.35374149659863946,1.311115271796792,13.917587610297371
tail65_extra_primary50,currency,KGS,404,152,1.794266441821248,0.24257425742574257,0.3157894736842105,1.301825993555317,5.826236717946986
