period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,tail50_hist_primary50,1.1670685610010427,0.17345663584103974,0.3929017745563609,8,1.462545485864393,1.3898588527314417
retrospective_2025,tail65_extra_primary50,1.311983825091669,0.016245938515371157,0.11872031992002,8,1.462545485864393,1.3898588527314417
retrospective_2025,tail50_extra_primary50,1.462545485864393,0.00024993751562109475,0.007248187953011747,8,1.462545485864393,1.3898588527314417
retrospective_2025,tail50_hist_primary25,1.1537823490378234,0.20244938765308673,0.4071482129467633,8,1.462545485864393,1.3898588527314417
retrospective_2025,tail65_hist_primary50,1.1560508214308252,0.22594351412146962,0.4071482129467633,8,1.462545485864393,1.3898588527314417
retrospective_2025,tail50_extra_primary25,1.3263105507631054,0.003999000249937516,0.1094726318420395,8,1.462545485864393,1.3898588527314417
retrospective_2025,tail50_extra,1.3110173357664234,0.010247438140464884,0.11872031992002,8,1.462545485864393,1.3898588527314417
retrospective_2025,tail65_hist_primary25,1.2479493093035974,0.08222944263934016,0.23144213946513373,8,1.462545485864393,1.3898588527314417
retrospective_2025_2026,tail50_hist_primary50,1.0990311191785183,0.25368657835541114,0.5581104723819045,8,1.3839892243012997,1.2887273429525201
retrospective_2025_2026,tail65_extra_primary50,1.2744793592113368,0.02599350162459385,0.057485628592851785,8,1.3839892243012997,1.2887273429525201
retrospective_2025_2026,tail50_extra_primary50,1.3839892243012997,0.00024993751562109475,0.012996750812296926,8,1.3839892243012997,1.2887273429525201
retrospective_2025_2026,tail50_hist_primary25,1.1037760760496433,0.18345413646588352,0.5433641589602599,8,1.3839892243012997,1.2887273429525201
retrospective_2025_2026,tail65_hist_primary50,1.1503526649507985,0.17345663584103974,0.3181704573856536,8,1.3839892243012997,1.2887273429525201
retrospective_2025_2026,tail50_extra_primary25,1.2695009242144177,0.0017495626093476631,0.06573356660834791,8,1.3839892243012997,1.2887273429525201
retrospective_2025_2026,tail50_extra,1.2643359772435503,0.0032491877030742314,0.07498125468632842,8,1.3839892243012997,1.2887273429525201
retrospective_2025_2026,tail65_hist_primary25,1.1772698430214914,0.09197700574856287,0.24493876530867284,8,1.3839892243012997,1.2887273429525201
