date,currency,decision_at,reference_kind,local_source_term,cny_basis_last_z,cny_last_missing,cny_basis_mean_z,cny_mean_missing,cny_basis_post_z,cny_post_missing,cny_n,cny_age,cny_quality,cny_range,cny_late_z,cny_max_source,local_basis_last_z,local_last_missing,local_basis_mean_z,local_mean_missing,local_basis_post_z,local_post_missing,local_n,local_age,local_quality,local_range,local_late_z,local_max_source
2022-01-12,AMD,2022-01-12T18:30:00+03:00,effective,TOD,-0.3147984317283827,0.0,-0.7570492704599356,0.0,-0.7257077153600101,0.0,45.0,40.916666666666664,0.7110786601170797,40.07336471661611,0.28300584368516696,2022-01-12T18:10:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-12,KGS,2022-01-12T18:30:00+03:00,effective,TOD,-0.3147984317283827,0.0,-0.7570492704599356,0.0,-0.7257077153600101,0.0,45.0,40.916666666666664,0.7110786601170797,40.07336471661611,0.28300584368516696,2022-01-12T18:10:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-12,KZT,2022-01-12T18:30:00+03:00,effective,TOD,-0.3147984317283827,0.0,-0.7570492704599356,0.0,-0.7257077153600101,0.0,45.0,40.916666666666664,0.7110786601170797,40.07336471661611,0.28300584368516696,2022-01-12T18:10:00,-1.1155183816738725,0.0,-1.1155183816738927,0.0,0.0,1.0,1.0,465.95,0.0008579450566934015,0.0,0.0,2022-01-12T11:10:00
2022-01-12,TJS,2022-01-12T18:30:00+03:00,effective,TOD,-0.3147984317283827,0.0,-0.7570492704599356,0.0,-0.7257077153600101,0.0,45.0,40.916666666666664,0.7110786601170797,40.07336471661611,0.28300584368516696,2022-01-12T18:10:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-12,UZS,2022-01-12T18:30:00+03:00,effective,TOD,-0.3147984317283827,0.0,-0.7570492704599356,0.0,-0.7257077153600101,0.0,45.0,40.916666666666664,0.7110786601170797,40.07336471661611,0.28300584368516696,2022-01-12T18:10:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-13,AMD,2022-01-13T18:30:00+03:00,effective,TOD,4.2846921563347165,0.0,1.4552306482622916,0.0,3.240266676613844,0.0,48.0,20.016666666666666,0.8463641661483698,202.70878657238237,1.9833695995230698,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-13,KGS,2022-01-13T18:30:00+03:00,effective,TOD,4.2846921563347165,0.0,1.4552306482622916,0.0,3.240266676613844,0.0,48.0,20.016666666666666,0.8463641661483698,202.70878657238237,1.9833695995230698,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-13,KZT,2022-01-13T18:30:00+03:00,effective,TOM,4.2846921563347165,0.0,1.4552306482622916,0.0,3.240266676613844,0.0,48.0,20.016666666666666,0.8463641661483698,202.70878657238237,1.9833695995230698,2022-01-13T18:30:00,1.7736291482989959,0.0,1.7736291482989959,0.0,0.0,1.0,1.0,330.01666666666665,0.002663290956402298,0.0,0.0,2022-01-13T13:20:00
2022-01-13,TJS,2022-01-13T18:30:00+03:00,effective,TOD,4.2846921563347165,0.0,1.4552306482622916,0.0,3.240266676613844,0.0,48.0,20.016666666666666,0.8463641661483698,202.70878657238237,1.9833695995230698,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-13,UZS,2022-01-13T18:30:00+03:00,effective,TOD,4.2846921563347165,0.0,1.4552306482622916,0.0,3.240266676613844,0.0,48.0,20.016666666666666,0.8463641661483698,202.70878657238237,1.9833695995230698,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-14,AMD,2022-01-14T18:30:00+03:00,effective,TOD,4.733374481365525,0.0,4.921145859134222,0.0,5.615882121439965,0.0,49.0,20.016666666666666,0.8463641661483698,172.6046080172715,-1.682583530856623,2022-01-14T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-14,KGS,2022-01-14T18:30:00+03:00,effective,TOD,4.733374481365525,0.0,4.921145859134222,0.0,5.615882121439965,0.0,49.0,20.016666666666666,0.8463641661483698,172.6046080172715,-1.682583530856623,2022-01-14T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-14,KZT,2022-01-14T18:30:00+03:00,effective,TOM,4.733374481365525,0.0,4.921145859134222,0.0,5.615882121439965,0.0,49.0,20.016666666666666,0.8463641661483698,172.6046080172715,-1.682583530856623,2022-01-14T18:30:00,2.9938590081017917,0.0,2.109634979407788,0.0,0.0,1.0,2.0,360.93333333333334,0.004116778135202264,90.87693267477748,0.0,2022-01-14T12:50:00
2022-01-14,TJS,2022-01-14T18:30:00+03:00,effective,TOD,4.733374481365525,0.0,4.921145859134222,0.0,5.615882121439965,0.0,49.0,20.016666666666666,0.8463641661483698,172.6046080172715,-1.682583530856623,2022-01-14T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-14,UZS,2022-01-14T18:30:00+03:00,effective,TOD,4.733374481365525,0.0,4.921145859134222,0.0,5.615882121439965,0.0,49.0,20.016666666666666,0.8463641661483698,172.6046080172715,-1.682583530856623,2022-01-14T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-17,AMD,2022-01-17T18:30:00+03:00,effective,TOD,0.8343078318266762,0.0,1.2251217429763344,0.0,1.4698367677702766,0.0,48.0,20.016666666666666,0.8463641661483698,125.51019874424104,-0.6088918575087118,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-17,KGS,2022-01-17T18:30:00+03:00,effective,TOD,0.8343078318266762,0.0,1.2251217429763344,0.0,1.4698367677702766,0.0,48.0,20.016666666666666,0.8463641661483698,125.51019874424104,-0.6088918575087118,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-17,KZT,2022-01-17T18:30:00+03:00,effective,TOM,0.8343078318266762,0.0,1.2251217429763344,0.0,1.4698367677702766,0.0,48.0,20.016666666666666,0.8463641661483698,125.51019874424104,-0.6088918575087118,2022-01-17T18:30:00,2.8852592353305817,0.0,3.3296504500483923,0.0,0.0,1.0,4.0,228.95,0.024731534829859132,307.37105013565093,0.0,2022-01-17T15:10:00
2022-01-17,TJS,2022-01-17T18:30:00+03:00,effective,TOD,0.8343078318266762,0.0,1.2251217429763344,0.0,1.4698367677702766,0.0,48.0,20.016666666666666,0.8463641661483698,125.51019874424104,-0.6088918575087118,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-17,UZS,2022-01-17T18:30:00+03:00,effective,TOD,0.8343078318266762,0.0,1.2251217429763344,0.0,1.4698367677702766,0.0,48.0,20.016666666666666,0.8463641661483698,125.51019874424104,-0.6088918575087118,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-18,AMD,2022-01-18T18:30:00+03:00,effective,TOD,1.2972070255564794,0.0,0.7643766803072807,0.0,0.8450220095614005,0.0,49.0,20.016666666666666,0.8463641661483698,85.16063647383035,0.5207828976888719,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-18,KGS,2022-01-18T18:30:00+03:00,effective,TOD,1.2972070255564794,0.0,0.7643766803072807,0.0,0.8450220095614005,0.0,49.0,20.016666666666666,0.8463641661483698,85.16063647383035,0.5207828976888719,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-18,KZT,2022-01-18T18:30:00+03:00,effective,TOM,1.2972070255564794,0.0,0.7643766803072807,0.0,0.8450220095614005,0.0,49.0,20.016666666666666,0.8463641661483698,85.16063647383035,0.5207828976888719,2022-01-18T18:30:00,7.272744225626411,0.0,3.092791646443483,0.0,0.0,1.0,3.0,281.9166666666667,0.011929426725222753,380.5719480637336,0.0,2022-01-18T14:10:00
2022-01-18,TJS,2022-01-18T18:30:00+03:00,effective,TOD,1.2972070255564794,0.0,0.7643766803072807,0.0,0.8450220095614005,0.0,49.0,20.016666666666666,0.8463641661483698,85.16063647383035,0.5207828976888719,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-18,UZS,2022-01-18T18:30:00+03:00,effective,TOD,1.2972070255564794,0.0,0.7643766803072807,0.0,0.8450220095614005,0.0,49.0,20.016666666666666,0.8463641661483698,85.16063647383035,0.5207828976888719,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-19,AMD,2022-01-19T18:30:00+03:00,effective,TOD,0.509995486777158,0.0,0.3390345619151826,0.0,-0.022191593718696306,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9646089577853182,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-19,KGS,2022-01-19T18:30:00+03:00,effective,TOD,0.509995486777158,0.0,0.3390345619151826,0.0,-0.022191593718696306,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9646089577853182,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-19,KZT,2022-01-19T18:30:00+03:00,effective,TOM,0.509995486777158,0.0,0.3390345619151826,0.0,-0.022191593718696306,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9646089577853182,2022-01-19T18:30:00,-4.918614349682974,0.0,-4.918614349682954,0.0,0.0,1.0,1.0,430.01666666666665,0.001157461478385542,0.0,0.0,2022-01-19T11:40:00
2022-01-19,TJS,2022-01-19T18:30:00+03:00,effective,TOD,0.509995486777158,0.0,0.3390345619151826,0.0,-0.022191593718696306,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9646089577853182,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-19,UZS,2022-01-19T18:30:00+03:00,effective,TOD,0.509995486777158,0.0,0.3390345619151826,0.0,-0.022191593718696306,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9646089577853182,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-20,AMD,2022-01-20T18:30:00+03:00,effective,TOD,-0.5298849875609469,0.0,-0.45855721692452417,0.0,-0.37108726656989716,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2366380963784626,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-20,KGS,2022-01-20T18:30:00+03:00,effective,TOD,-0.5298849875609469,0.0,-0.45855721692452417,0.0,-0.37108726656989716,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2366380963784626,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-20,KZT,2022-01-20T18:30:00+03:00,effective,TOD,-0.5298849875609469,0.0,-0.45855721692452417,0.0,-0.37108726656989716,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2366380963784626,2022-01-20T18:20:00,4.894146913704653,0.0,2.465168147146765,0.0,0.0,1.0,2.0,405.95,0.002829024528124877,280.1303622767389,0.0,2022-01-20T12:10:00
2022-01-20,TJS,2022-01-20T18:30:00+03:00,effective,TOD,-0.5298849875609469,0.0,-0.45855721692452417,0.0,-0.37108726656989716,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2366380963784626,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-20,UZS,2022-01-20T18:30:00+03:00,effective,TOD,-0.5298849875609469,0.0,-0.45855721692452417,0.0,-0.37108726656989716,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2366380963784626,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-21,AMD,2022-01-21T18:30:00+03:00,effective,TOD,1.4688902619326116,0.0,0.42141325103006233,0.0,0.5845842831765602,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1429997250572306,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-21,KGS,2022-01-21T18:30:00+03:00,effective,TOD,1.4688902619326116,0.0,0.42141325103006233,0.0,0.5845842831765602,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1429997250572306,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-21,KZT,2022-01-21T18:30:00+03:00,effective,TOM,1.4688902619326116,0.0,0.42141325103006233,0.0,0.5845842831765602,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1429997250572306,2022-01-21T18:30:00,-0.39192518653273184,0.0,-0.39192518653273184,0.0,0.0,1.0,1.0,398.93333333333334,0.0014996878766005515,0.0,0.0,2022-01-21T12:20:00
2022-01-21,TJS,2022-01-21T18:30:00+03:00,effective,TOD,1.4688902619326116,0.0,0.42141325103006233,0.0,0.5845842831765602,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1429997250572306,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-21,UZS,2022-01-21T18:30:00+03:00,effective,TOD,1.4688902619326116,0.0,0.42141325103006233,0.0,0.5845842831765602,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1429997250572306,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-24,AMD,2022-01-24T18:30:00+03:00,effective,TOD,5.954631802759566,0.0,4.006128878961287,0.0,5.146794542656442,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.721781346186752,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-24,KGS,2022-01-24T18:30:00+03:00,effective,TOD,5.954631802759566,0.0,4.006128878961287,0.0,5.146794542656442,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.721781346186752,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-24,KZT,2022-01-24T18:30:00+03:00,effective,TOM,5.954631802759566,0.0,4.006128878961287,0.0,5.146794542656442,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.721781346186752,2022-01-24T18:30:00,-3.664173100971182,0.0,-3.664173100971182,0.0,0.0,1.0,1.0,331.4166666666667,0.0026323997775064252,0.0,0.0,2022-01-24T13:20:00
2022-01-24,TJS,2022-01-24T18:30:00+03:00,effective,TOD,5.954631802759566,0.0,4.006128878961287,0.0,5.146794542656442,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.721781346186752,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-24,UZS,2022-01-24T18:30:00+03:00,effective,TOD,5.954631802759566,0.0,4.006128878961287,0.0,5.146794542656442,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.721781346186752,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-25,AMD,2022-01-25T18:30:00+03:00,effective,TOD,3.670810541492549,0.0,2.7627021321207335,0.0,3.2546644767074695,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.9364938281572931,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-25,KGS,2022-01-25T18:30:00+03:00,effective,TOD,3.670810541492549,0.0,2.7627021321207335,0.0,3.2546644767074695,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.9364938281572931,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-25,KZT,2022-01-25T18:30:00+03:00,effective,TOM,3.670810541492549,0.0,2.7627021321207335,0.0,3.2546644767074695,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.9364938281572931,2022-01-25T18:30:00,2.37253303852574,0.0,2.372533038525703,0.0,0.0,1.0,1.0,453.93333333333334,0.000948307626210777,0.0,0.0,2022-01-25T11:20:00
2022-01-25,TJS,2022-01-25T18:30:00+03:00,effective,TOD,3.670810541492549,0.0,2.7627021321207335,0.0,3.2546644767074695,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.9364938281572931,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-25,UZS,2022-01-25T18:30:00+03:00,effective,TOD,3.670810541492549,0.0,2.7627021321207335,0.0,3.2546644767074695,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.9364938281572931,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-26,AMD,2022-01-26T18:30:00+03:00,effective,TOD,1.1658320969134115,0.0,0.7775453996063794,0.0,0.9536341246183658,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.23242042783890227,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-26,KGS,2022-01-26T18:30:00+03:00,effective,TOD,1.1658320969134115,0.0,0.7775453996063794,0.0,0.9536341246183658,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.23242042783890227,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-26,KZT,2022-01-26T18:30:00+03:00,effective,TOD,1.1658320969134115,0.0,0.7775453996063794,0.0,0.9536341246183658,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.23242042783890227,2022-01-26T18:30:00,1.1113445535581128,0.0,1.0373460858692827,0.0,0.0,1.0,2.0,410.45,0.0027249006330851634,9.647854100989033,0.0,2022-01-26T12:00:00
2022-01-26,TJS,2022-01-26T18:30:00+03:00,effective,TOD,1.1658320969134115,0.0,0.7775453996063794,0.0,0.9536341246183658,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.23242042783890227,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-26,UZS,2022-01-26T18:30:00+03:00,effective,TOD,1.1658320969134115,0.0,0.7775453996063794,0.0,0.9536341246183658,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.23242042783890227,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-27,AMD,2022-01-27T18:30:00+03:00,effective,TOD,-3.231796468291093,0.0,-1.8871582308031838,0.0,-3.105355841183733,0.0,49.0,20.016666666666666,0.8463641661483698,313.6159626208963,-1.9615356454852249,2022-01-27T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-27,KGS,2022-01-27T18:30:00+03:00,effective,TOD,-3.231796468291093,0.0,-1.8871582308031838,0.0,-3.105355841183733,0.0,49.0,20.016666666666666,0.8463641661483698,313.6159626208963,-1.9615356454852249,2022-01-27T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-27,KZT,2022-01-27T18:30:00+03:00,effective,TOM,-3.231796468291093,0.0,-1.8871582308031838,0.0,-3.105355841183733,0.0,49.0,20.016666666666666,0.8463641661483698,313.6159626208963,-1.9615356454852249,2022-01-27T18:30:00,4.13010197764299,0.0,3.072005903832268,0.0,0.0,1.0,3.0,246.38333333333333,0.016040540403431752,573.61435743586,0.0,2022-01-27T14:50:00
2022-01-27,TJS,2022-01-27T18:30:00+03:00,effective,TOD,-3.231796468291093,0.0,-1.8871582308031838,0.0,-3.105355841183733,0.0,49.0,20.016666666666666,0.8463641661483698,313.6159626208963,-1.9615356454852249,2022-01-27T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-27,UZS,2022-01-27T18:30:00+03:00,effective,TOD,-3.231796468291093,0.0,-1.8871582308031838,0.0,-3.105355841183733,0.0,49.0,20.016666666666666,0.8463641661483698,313.6159626208963,-1.9615356454852249,2022-01-27T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-28,AMD,2022-01-28T18:30:00+03:00,effective,TOD,-1.4726472604990548,0.0,-1.910735733952645,0.0,-2.153558304081856,0.0,48.0,20.016666666666666,0.8463641661483698,117.24401740133752,0.6619802305067759,2022-01-28T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-28,KGS,2022-01-28T18:30:00+03:00,effective,TOD,-1.4726472604990548,0.0,-1.910735733952645,0.0,-2.153558304081856,0.0,48.0,20.016666666666666,0.8463641661483698,117.24401740133752,0.6619802305067759,2022-01-28T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-28,KZT,2022-01-28T18:30:00+03:00,effective,TOM,-1.4726472604990548,0.0,-1.910735733952645,0.0,-2.153558304081856,0.0,48.0,20.016666666666666,0.8463641661483698,117.24401740133752,0.6619802305067759,2022-01-28T18:30:00,-2.2387070472751467,0.0,-2.1949374751683672,0.0,0.0,1.0,2.0,310.93333333333334,0.006244727564729356,5.581914741640169,0.0,2022-01-28T13:40:00
2022-01-28,TJS,2022-01-28T18:30:00+03:00,effective,TOD,-1.4726472604990548,0.0,-1.910735733952645,0.0,-2.153558304081856,0.0,48.0,20.016666666666666,0.8463641661483698,117.24401740133752,0.6619802305067759,2022-01-28T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-28,UZS,2022-01-28T18:30:00+03:00,effective,TOD,-1.4726472604990548,0.0,-1.910735733952645,0.0,-2.153558304081856,0.0,48.0,20.016666666666666,0.8463641661483698,117.24401740133752,0.6619802305067759,2022-01-28T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-31,AMD,2022-01-31T18:30:00+03:00,effective,TOD,-0.5217734697112865,0.0,-0.5319149136131692,0.0,-0.4291163403177692,0.0,48.0,20.016666666666666,0.8463641661483698,67.04706890442053,-0.2006863264729245,2022-01-31T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
2022-01-31,KGS,2022-01-31T18:30:00+03:00,effective,TOD,-0.5217734697112865,0.0,-0.5319149136131692,0.0,-0.4291163403177692,0.0,48.0,20.016666666666666,0.8463641661483698,67.04706890442053,-0.2006863264729245,2022-01-31T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
