candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value,min_benefit_lower_ci,max_weekly_signals,early_forward_ratio_min,joint_early_pass
announced_survival_mean_urgent_cap2,1.747363559387268,1.8141261356285558,1.198776758409786,1.348623853211009,77.09044661443315,27.013378895928017,0.0,1.747363559387268,23.504127270843107,2,1.052992846121749,True
announced_survival_mean_gated_urgent_cap2,1.752985996705107,1.8197000904895553,1.1773700305810397,1.348623853211009,77.39131121488047,27.030350250115248,0.0,1.752985996705107,23.50671509252538,2,1.057330323775605,True
market_hist_urgent_cap2,1.754325444578152,1.8619396717112096,1.198776758409786,1.2629969418960245,71.58992908641443,26.52008328547415,0.0,1.754325444578152,21.967440136760228,2,0.9807004627671957,True
market_hist_gated_urgent_cap2,1.754325444578152,1.8619396717112096,1.198776758409786,1.2629969418960245,71.58992908641443,26.52008328547415,0.0,1.754325444578152,21.967440136760228,2,0.9807004627671957,True
market_logit_urgent_cap2,1.6166209438301882,1.7145155634529303,1.1345565749235473,1.2415902140672783,63.82758969432297,22.96774954017343,0.0,1.6166209438301882,4.529887314354836,2,0.8743652570877596,True
market_logit_gated_urgent_cap2,1.7545893719806762,1.870301140057687,1.1131498470948011,1.198776758409786,74.82133579974946,26.897400776041135,0.0,1.7545893719806762,3.9153419562421696,2,0.9855794360808247,True
market_survival_h5_urgent_cap2,1.753553993884448,1.8796836664934755,1.1559633027522935,1.3058103975535167,70.54362544069268,26.277113590422175,0.0,1.753553993884448,22.837736152090383,2,0.9663672949229347,True
market_survival_h5_gated_urgent_cap2,1.753553993884448,1.8796836664934755,1.1559633027522935,1.3058103975535167,70.54362544069268,26.277113590422175,0.0,1.753553993884448,22.837736152090383,2,0.9663672949229347,True
market_survival_mean_urgent_cap2,1.7530338849487785,1.8703074918896658,1.1559633027522935,1.3058103975535167,70.19957821296767,26.26220238846861,0.0,1.7530338849487785,22.436588900984543,2,0.961654239892018,True
market_survival_mean_gated_urgent_cap2,1.7530338849487785,1.8703074918896658,1.1559633027522935,1.3058103975535167,70.19957821296767,26.26220238846861,0.0,1.7530338849487785,22.436588900984543,2,0.961654239892018,True
known_change_z_urgent_cap2,1.755431637645326,1.8498810066670401,1.1773700305810397,1.3272171253822629,87.18170106567354,30.296893862373334,0.0,1.755431637645326,2.8837958986028593,2,1.1362578373456118,True
known_next_not_lower_cd3,1.7533151059466847,1.758252149551281,1.348623853211009,1.4770642201834863,72.99877159679576,24.485525249064096,0.0,1.7533151059466847,-10.206092906394302,2,1.0,False
cny_hist50_urgent_cap2,0.9200463207713414,1.0460477884903943,1.2844036697247707,1.348623853211009,-4.5178881237775705,-3.434102521949527,0.0,0.9200463207713414,-11.674781168836082,2,-0.06188991985689634,False
past_market_hist_urgent_cap2,1.3789541459044843,1.4693938763583536,1.1345565749235473,1.2201834862385321,53.57418415460838,16.702512620685596,0.0,1.3789541459044843,-12.129247433341742,2,0.7339052833727409,False
past_market_logit_urgent_cap2,1.2607273280584297,1.2861063133816057,1.0275229357798166,1.198776758409786,45.7678392509437,17.133796338425757,0.0,1.2607273280584297,-28.571862507081665,2,0.6269672523222658,False
past_market_survival_h5_urgent_cap2,1.3000278009452324,1.3878945943067336,1.1773700305810397,1.198776758409786,46.66076631363653,13.409214672130773,0.0,1.3000278009452324,7.719449742739761,2,0.6391993357280642,False
past_market_survival_mean_urgent_cap2,1.326851201348883,1.4261388746687937,1.1559633027522935,1.198776758409786,50.69541793400649,14.95713306542857,0.0,1.326851201348883,6.176206522661902,2,0.6944694660619706,False
