h,period,slice,group,n,mae_candidate,mae_baseline,mae_delta,rmse_candidate,rmse_baseline,rmse_delta,bias_candidate,bias_baseline,spearman_candidate,spearman_baseline,spearman_delta
1,validation_2024,hard_direct,ALL,431,56.78406491554635,67.36455019779467,-10.580485282248318,88.32790343036534,98.87235591128263,-10.544452480917286,17.97499687694576,12.205388681010218,0.6667287181424126,0.6087957217455949,0.057932996396817704
1,validation_2024,currency_all,AMD,248,60.55311873305721,63.6028382112043,-3.0497194781470895,88.80247459454444,91.8672513960401,-3.0647768014956682,29.294295764573565,13.755145624064452,0.5896636041357541,0.5928192330507874,-0.003155628915033293
1,validation_2024,currency_hard,AMD,195,58.777577938999805,62.6561955317202,-3.8786175927203956,89.54496845442048,93.39437856279146,-3.849410108370975,32.458032998966885,12.695421538216834,0.6780948065189597,0.6719432261405751,0.006151580378384591
1,validation_2024,currency_all,KGS,248,59.19982864893458,59.75228305614108,-0.5524544072065041,88.17692426737939,87.27983221360176,0.8970920537776266,5.594025768040766,7.317069794255843,0.5937869277816502,0.6021563070880885,-0.00836937930643833
1,validation_2024,currency_hard,KGS,36,41.592980285084536,45.3987773125071,-3.805797027422564,66.41654175583746,57.678765324242725,8.737776431594732,-6.762637529860781,5.107221317398647,0.8151866151866152,0.8666666666666668,-0.051480051480051636
1,validation_2024,currency_all,KZT,248,59.81952114773506,74.67955141157337,-14.860030263838311,91.74542910199024,107.06677279847807,-15.32134369648783,11.433321105220967,15.24561057432057,0.5705284242625458,0.4643644448500545,0.10616397941249128
1,validation_2024,currency_hard,KZT,195,58.12352969964437,77.02243998391053,-18.898910284266158,91.43367699959377,110.60783693719237,-19.174159937598603,8.400680027833335,13.249130224431802,0.6559177199825211,0.5063344608263606,0.14958325915616055
1,validation_2024,currency_all,TJS,248,61.33315448861404,61.33315448861404,0.0,91.46856187475645,91.46856187475645,0.0,10.509298109932354,10.509298109932354,0.6098018822055886,0.6098018822055886,0.0
1,validation_2024,currency_hard,TJS,0,,,,,,,,,,,
1,validation_2024,currency_all,UZS,248,61.29919208514257,61.22484743856769,0.07434464657487894,90.11435460346345,90.04834595276796,0.066008650695494,10.604734620455057,10.581530570293776,0.5892899008860307,0.5905030596461855,-0.00121315876015482
1,validation_2024,currency_hard,UZS,5,36.17373976036484,32.4862452902507,3.687494470114139,44.70009313889519,37.5265293740976,7.173563764797592,4.645912962513277,3.494992074513766,0.3,0.39999999999999997,-0.09999999999999998
3,screen_2023,all,ALL,1235,109.88804593600506,116.0948151531407,-6.206769217135644,148.89766688867059,156.99257333634333,-8.094906447672741,36.620724784513236,39.98697703092452,0.46888050064288955,0.44598096705397183,0.02289953358891772
3,screen_2023,hard_direct,ALL,485,108.42176367457245,124.22662961923744,-15.804865944664996,149.74889860075265,169.49922683743043,-19.750328236677774,26.220857937688905,34.79265489504547,0.4845453388408715,0.42633646682381454,0.058208872017056934
3,screen_2023,currency_all,AMD,247,107.13589867460767,121.32371203431678,-14.18781335970911,146.5472279655494,164.18326255163737,-17.63603458608796,36.60378277988805,47.588715245377465,0.4992856847074412,0.43870028062955296,0.06058540407788826
3,screen_2023,currency_hard,AMD,189,105.64567739305271,124.18742289489478,-18.541745501842072,147.12689241528147,169.72944866377742,-22.602556248495944,36.97473845529561,51.330708396966955,0.5245862884160757,0.4464316820419844,0.07815460637409127
3,screen_2023,currency_all,KGS,247,107.69150041651106,110.2369022522581,-2.545401835747043,145.13648448619983,148.10115300167195,-2.9646685154721126,41.60627317498106,44.198070794822605,0.49568305105801475,0.49140910437444457,0.004273946683570173
3,screen_2023,currency_hard,KGS,79,116.94607842198114,124.9044866932409,-7.958408271259756,162.74116877145724,170.8882377281799,-8.147068956722649,43.97330798163887,52.07677648924472,0.5156523855890945,0.5057205452775073,0.009931840311587226
3,screen_2023,currency_all,KZT,247,106.63024977555014,120.79226558959685,-14.162015814046711,143.90342863567884,163.35182517105545,-19.448396535376617,7.666414410821435,10.729703888599943,0.4403972771607042,0.3860575529485215,0.054339724212182694
3,screen_2023,currency_hard,KZT,195,108.08726987608276,126.0258232405419,-17.93855336445914,148.0346706017157,171.70726518525439,-23.672594583538682,13.609216849893913,17.489383521746685,0.4702341840780721,0.4000631180307174,0.07017106604735468
3,screen_2023,currency_all,TJS,247,117.81775088144775,117.81775088144775,0.0,158.89867486129353,158.89867486129353,0.0,63.04589988490146,63.04589988490146,0.4788954471757072,0.4788954471757072,0.0
3,screen_2023,currency_hard,TJS,0,,,,,,,,,,,
3,screen_2023,currency_all,UZS,247,110.16482993190867,110.30344500808404,-0.13861507617536972,149.51555512811674,149.70182875276114,-0.18627362464440012,34.18125367197415,34.37249534092111,0.46828583441900756,0.4682022189165342,8.361550247337757e-05
3,screen_2023,currency_hard,UZS,22,104.62566062309247,106.1819298874248,-1.5562692643323288,138.0494978515396,140.29764991850837,-2.248152066968771,-18.127185661387966,-15.980063287301551,0.13043478260869568,0.13382269904009036,-0.0033879164313946886
3,validation_2024,all,ALL,1240,100.4378257609853,110.20002797803649,-9.762202217051183,139.5073395973508,149.73471697839682,-10.227377381046011,38.29054074729913,47.04239220550864,0.3963051128163393,0.3733630935990715,0.022942019217267795
3,validation_2024,hard_direct,ALL,431,83.76303913042938,111.8491893604606,-28.086150230031222,119.50625508617665,150.9719846493413,-31.465729563164643,26.341347673296248,51.520688295523136,0.5686268338159559,0.4721191028615622,0.09650773095439369
3,validation_2024,currency_all,AMD,248,96.27340156298898,112.47572463518767,-16.202323072198695,132.82805434287687,151.71319430708056,-18.885139964203688,42.245097358834286,51.109453443980385,0.4332613200614919,0.4096833986068342,0.023577921454657647
3,validation_2024,currency_hard,AMD,195,88.06159141607954,108.66762281046559,-20.60603139438605,122.02964454010088,147.39522628315194,-25.365581743051067,38.23487226179974,49.508514872652206,0.5502597549725678,0.4993672012817815,0.050892553690786324
3,validation_2024,currency_all,KGS,248,100.19314275812809,101.87106619373868,-1.6779234356105945,136.64294795276786,137.68784541401658,-1.0448974612487234,34.18590307660894,38.48293005268572,0.3813378104293889,0.3908196453044776,-0.00948183487508869
3,validation_2024,currency_hard,KGS,36,80.2530148606718,91.81204297265587,-11.559028111984077,121.65626855522088,129.51807131737806,-7.861802762157183,29.53152414114439,59.13326553189553,0.6797940797940798,0.7145431145431147,-0.0347490347490349
3,validation_2024,currency_all,KZT,248,91.06962669613118,121.9446621102017,-30.875035414070524,133.31546673668979,163.98013813736762,-30.664671400677832,22.438166956578442,52.70477756558559,0.40327537130368146,0.30061004105228534,0.10266533025139613
3,validation_2024,currency_hard,KZT,195,80.10064716259286,119.36735886869283,-39.26671170609997,117.21355855318048,159.16438259949018,-41.950824046309705,12.725095513406405,51.21801567255397,0.567037822266099,0.39420447005130355,0.17283335221479545
3,validation_2024,currency_all,TJS,248,104.88707249372386,104.88707249372386,0.0,143.767157462285,143.767157462285,0.0,43.68806109315322,43.68806109315322,0.4086944617965135,0.4086944617965135,0.0
3,validation_2024,currency_hard,TJS,0,,,,,,,,,,,
3,validation_2024,currency_all,UZS,248,109.76588529395437,109.82161445733045,-0.05572916337608547,150.18286362268114,150.23018995213732,-0.0473263294561832,48.89547525132076,49.22673887213826,0.36200043742948806,0.3619005209816673,9.991644782075815e-05
3,validation_2024,currency_hard,UZS,5,84.2249614779519,86.98912798140597,-2.764166503454078,89.13355352391972,93.0052457782045,-3.871692254284781,70.55845238885756,86.98912798140597,0.3,0.7999999999999999,-0.49999999999999994
5,screen_2023,all,ALL,1235,153.09727134745228,161.19558980975575,-8.098318462303467,202.17998092109283,212.69710192888144,-10.517121007788603,92.30697169879669,102.76487063184733,0.44016473237057785,0.4201212300592906,0.020043502311287265
5,screen_2023,hard_direct,ALL,485,139.37075321835013,159.9922445605044,-20.621491342154258,188.76578928364822,216.2018180457057,-27.436028762057475,63.63718016058945,90.26708775299672,0.487037720745937,0.4286116396706837,0.05842608107525327
5,screen_2023,currency_all,AMD,247,155.56188652811957,173.0014497682075,-17.43956324008792,203.8621518266014,225.8367846067788,-21.974632780177387,88.15490155137327,115.64083448517349,0.43755196106225136,0.39742209424183833,0.04012986682041303
5,screen_2023,currency_hard,AMD,189,152.05751284098378,174.848899720887,-22.79138687990323,203.29924414573443,231.6694847288862,-28.37024058315177,82.77743431479313,118.69820381028867,0.46357916066762656,0.4128974919568425,0.050681668710784056
5,screen_2023,currency_all,KGS,247,154.6645922441988,159.02176861013095,-4.357176365932162,200.37467193149357,205.30354853570498,-4.9288766042114105,101.56791166307545,106.75661271576448,0.44645342855413667,0.44240484555818516,0.004048582995951511
5,screen_2023,currency_hard,KGS,79,150.05108880098953,163.67415921092942,-13.623070409939885,199.50942400860038,214.60598779933275,-15.096563790732375,77.05670321390781,93.27960397358108,0.5187682570593963,0.5112950340798442,0.007473222979552108
5,screen_2023,currency_all,KZT,247,125.37120069666216,143.7014683212944,-18.330267624632256,171.03839063617627,198.66019611586916,-27.62180547969288,42.002464772083286,61.13184019776926,0.5222743735208019,0.44287866673886794,0.07939570678193392
5,screen_2023,currency_hard,KZT,195,123.98499296824508,147.20333195944593,-23.218338991200852,170.01023390467176,204.54425780632135,-34.53402390164959,42.4445597065614,66.67510191243029,0.5536972600301024,0.45643237469452486,0.09726488533557759
5,screen_2023,currency_all,TJS,247,171.85301810400205,171.85301810400205,0.0,226.39789186965305,226.39789186965305,0.0,132.7428163124793,132.7428163124793,0.41716490888299235,0.41716490888299235,0.0
5,screen_2023,currency_hard,TJS,0,,,,,,,,,,,
5,screen_2023,currency_all,UZS,247,158.03565916427866,158.40024424514377,-0.3645850808651119,205.33825949589863,205.73431059992157,-0.39605110402294486,97.0667641949722,97.55224944805009,0.43551731716873127,0.43500129006775246,0.0005160271009788109
5,screen_2023,currency_hard,UZS,22,128.40162453945075,132.49492067461804,-4.093296135167293,177.04625611743467,182.13522808164313,-5.0889719642084685,38.86039071417246,44.31106605554711,0.07509881422924902,0.06493506493506496,0.010163749294184066
5,validation_2024,all,ALL,1240,131.86112168573678,147.5834479174028,-15.722326231666017,177.67702962147175,192.79829679204155,-15.121267170569809,55.00123821869054,75.25646385881126,0.3125855688411063,0.3002982026711986,0.012287366169907665
5,validation_2024,hard_direct,ALL,431,103.3063751386761,148.53998193047636,-45.233606791800256,143.44583940013462,191.55676456102339,-48.11092516088877,23.7456715386128,82.02056665172113,0.4972120301923896,0.42034673885021917,0.0768652913421704
5,validation_2024,currency_all,AMD,248,119.38260652097541,153.7725199262356,-34.389913405260174,165.078758696204,199.01441909454164,-33.93566039833763,46.908787923928735,83.91253860888341,0.3828601594572098,0.3492449620868219,0.03361519737038793
5,validation_2024,currency_hard,AMD,195,105.63100930415779,149.3679248144374,-43.736915510279616,143.96552698446283,190.89275215624394,-46.92722517178112,34.84465516344233,81.90583552174365,0.5197818381912638,0.4469662884979526,0.07281554969331117
5,validation_2024,currency_all,KGS,248,132.74514760325977,134.89962276375545,-2.1544751604956787,173.5170612056181,175.4775984791489,-1.9605372735308038,56.07214398526773,61.90604023028121,0.28403649861297087,0.2950556306458693,-0.011019132032898449
5,validation_2024,currency_hard,KGS,36,96.72701644115426,111.56895643568001,-14.841939994525745,123.71469855640221,141.48788567764558,-17.773187121243367,31.739600338723207,71.92866335992719,0.6543114543114543,0.687001287001287,-0.03268983268983272
5,validation_2024,currency_all,KZT,248,116.15494539949326,157.60418868919965,-41.44924328970639,169.91671435288225,209.003501485884,-39.086787133001735,24.54887985162706,82.3693618193944,0.31125940355387854,0.24170339448429737,0.06955600906958118
5,validation_2024,currency_hard,KZT,195,101.45850199761315,154.17343705323967,-52.71493505562651,146.43850680856517,200.70003105118124,-54.261524242616076,8.392977820688786,81.92877027200318,0.4534075644532198,0.3411416271504636,0.11226593730275619
5,validation_2024,currency_all,TJS,248,141.63965876662732,141.63965876662732,0.0,184.38052572549108,184.38052572549108,0.0,70.12339613340052,70.12339613340052,0.3405152541732818,0.3405152541732818,0.0
5,validation_2024,currency_hard,TJS,0,,,,,,,,,,,
5,validation_2024,currency_all,UZS,248,149.38325013832807,150.00124944119617,-0.6179993028680997,193.95514710918476,194.366014914761,-0.41086780557623115,77.35298319922866,77.97098250209676,0.2782374109209464,0.2734327672450282,0.004804643675918208
5,validation_2024,currency_hard,UZS,5,132.08407780850274,162.73684323076012,-30.652765422257374,137.37499808527141,163.66277468754865,-26.287776602277233,132.08407780850274,162.73684323076012,0.3,0.3,0.0
10,screen_2023,all,ALL,1235,268.8645234382157,286.05992885347183,-17.19540541525612,339.8242157726486,358.8560960391657,-19.031880266517135,217.09305110003447,242.95138306063194,0.4427960787908745,0.42174791300582515,0.021048165785049366
10,screen_2023,hard_direct,ALL,485,223.61633104425815,267.4025695758896,-43.786238531631426,286.0689122211905,340.140122671573,-54.07121045038252,150.2972501759465,216.14269341581837,0.5051858794126836,0.43516178130361194,0.07002409810907162
10,screen_2023,currency_all,AMD,247,263.4339208502515,302.39031773331044,-38.956396883058915,333.68526120872184,376.4287443483242,-42.74348313960235,204.55389207719764,268.1839945642386,0.4816969646776263,0.43246654583562943,0.04923041884199686
10,screen_2023,currency_hard,AMD,189,255.6688456518995,306.58011565251087,-50.91127000061138,324.13699461039454,380.4367708406345,-56.29977623023996,188.40964638168663,271.5664469864438,0.49340372207113525,0.42489023978385687,0.06851348228727838
10,screen_2023,currency_all,KGS,247,283.2767083150657,293.3867898733373,-10.110081558271588,350.8923318958366,361.49746322034014,-10.605131324503532,241.41065433984147,253.16887623708396,0.46109649388253054,0.4451546010823827,0.01594189280014785
10,screen_2023,currency_hard,KGS,79,239.03156413688458,270.6415659709741,-31.61000183408953,295.25580824608636,332.86225650813685,-37.60644826205049,176.27007704643128,213.03312525679715,0.4858325219084713,0.45024342745861734,0.035589094449853975
10,screen_2023,currency_all,KZT,247,191.95636260677662,227.92957371775506,-35.97321111097844,248.69076009382027,299.55756874452516,-50.86680865070488,108.45493122966988,161.29230782821924,0.5329898992473011,0.4547218072415803,0.07826809200572082
10,screen_2023,currency_hard,KZT,195,184.84804120289172,230.41410861013102,-45.5660674072393,236.27892785534323,301.91402640627626,-65.63509855093304,100.52048263141644,167.4478263229123,0.5774086002362879,0.47630322549321075,0.10110537474307718
10,screen_2023,currency_all,TJS,247,328.0308631009787,328.0308631009787,0.0,401.5853198215463,401.5853198215463,0.0,301.8025068642322,301.8025068642322,0.385637086421798,0.385637086421798,0.0
10,screen_2023,currency_hard,TJS,0,,,,,,,,,,,
10,screen_2023,currency_all,UZS,247,277.624762318006,278.5620998419775,-0.9373375239715074,346.1406401219475,347.1368127232446,-0.9961726012970757,229.2432709892311,230.30922980938558,0.42931702857579707,0.4249777821664856,0.004339246409311492
10,screen_2023,currency_hard,UZS,22,236.5294148581108,247.05315887724552,-10.52374401913471,305.9726144710549,318.39137055974254,-12.418756088687644,170.81422588186354,182.78203627178,0.06832298136645965,0.009599096555618296,0.05872388481084135
10,validation_2024,all,ALL,1240,185.6214899985201,211.225183158053,-25.603693159532895,237.76781088086486,264.33728980473387,-26.569478923869013,77.17306774476921,120.12025306713186,0.23640815448987929,0.226935436352391,0.00947271813748829
10,validation_2024,hard_direct,ALL,431,143.15579678367408,216.81839427281759,-73.66259748914351,186.42324514179427,270.4350917821562,-84.01184664036191,10.373821253696205,133.9341688168741,0.34839490518414595,0.279686834895112,0.06870807028903397
10,validation_2024,currency_all,AMD,248,162.65883721034768,225.55075794071814,-62.89192073037046,213.09767730850433,279.5703900808557,-66.47271277235137,48.649146178613954,143.4522436546918,0.31182349877504,0.26685952376831346,0.04496397500672655
10,validation_2024,currency_hard,AMD,195,142.75201304196332,222.737635304178,-79.98562226221469,180.72177573954295,272.5992457446503,-91.87747000510737,19.995481336273446,140.5655745366186,0.41916360517244167,0.3379792519704154,0.08118435320202627
10,validation_2024,currency_all,KGS,248,188.64729036487492,192.5519471663471,-3.9046568014721856,231.49555166287706,235.88480696050968,-4.389255297632616,91.0697076168468,100.44253226737979,0.22368775087289208,0.22564280892670852,-0.001955058053816433
10,validation_2024,currency_hard,KGS,36,111.86691419260161,138.7656610471874,-26.89874685458578,137.24343411523836,181.570876337502,-44.32744222226364,28.72570968081415,93.29405727337466,0.5232947232947233,0.40772200772200773,0.11557271557271553
10,validation_2024,currency_all,KZT,248,169.50459702117058,229.4758346977064,-59.97123767653582,230.95030239256735,290.80199440291506,-59.851692010347705,23.23215655046639,132.54151044638246,0.155033350064749,0.11005127995329889,0.04498207011145011
10,validation_2024,currency_hard,KZT,195,146.65853487492348,222.92964740713316,-76.27111253220968,197.61380895469586,280.65373627223653,-83.03992731754067,-8.718000552700062,130.30107517133678,0.2430270760167667,0.19102267393872693,0.052004402078039774
10,validation_2024,currency_all,TJS,248,197.29529020346104,197.29529020346104,0.0,249.35939359195228,249.35939359195228,0.0,109.90843591273294,109.90843591273294,0.2880921623020749,0.2880921623020749,0.0
10,validation_2024,currency_hard,TJS,0,,,,,,,,,,,
10,validation_2024,currency_all,UZS,248,210.0014351927461,211.2520857820324,-1.2506505892862947,261.0530589624451,262.3430228165812,-1.28996385413609,113.005892465186,114.25654305447226,0.2309069109138657,0.2209341479801929,0.009972762933672802
10,validation_2024,currency_hard,UZS,5,247.5765318073896,309.6088010359889,-62.03226922859929,251.78082761727612,311.2581271058694,-59.477299488593275,247.5765318073896,309.6088010359889,0.6,0.49999999999999994,0.10000000000000003
20,screen_2023,all,ALL,1235,352.1422862000884,349.12041514802127,3.0218710520671266,433.88934501230887,432.9405363861646,0.9488086261442845,23.271833037218848,19.898519769694097,-0.17835400392824227,-0.1638562850188159,-0.01449771890942636
20,screen_2023,hard_direct,ALL,485,364.7509364396208,357.05606891528475,7.6948675243360185,449.37150081784426,447.03517916961465,2.336321648229614,10.07848645131985,1.4887093680351793,-0.19699641420978503,-0.16323024054982815,-0.03376617365995688
20,screen_2023,currency_all,AMD,247,350.51063514245743,346.5811039215274,3.9295312209300164,420.34834238346144,416.77186365470374,3.5764787287577064,67.62004505647934,63.69051383554934,-0.13190066796841401,-0.11046722750105913,-0.02143344046735489
20,screen_2023,currency_hard,AMD,189,351.98834291610643,346.85292380727196,5.135419108834469,421.14944267377155,416.47825203121613,4.671190642555416,80.28616543997308,75.15074633113865,-0.1471533443537923,-0.11889475461703905,-0.028258589736753242
20,screen_2023,currency_all,KGS,247,328.26574625663494,328.9694720482499,-0.7037257916149429,399.145433884157,401.0526737501007,-1.9072398659437226,23.404544918150158,24.10827070976517,-0.13587120982872358,-0.13762076467571518,0.0017495548469916022
20,screen_2023,currency_hard,KGS,79,280.0577243186622,282.2579809076357,-2.2002565889735024,357.99734372575153,364.6008685552717,-6.603524829520154,91.3810985294481,93.58135511842171,0.165603700097371,0.16277994157740994,0.002823758519961056
20,screen_2023,currency_all,KZT,247,407.15597674354086,395.06721107136264,12.088765672178226,506.3260233982368,503.45123135730046,2.87479204093637,-80.33375520036206,-94.17973194982821,-0.31713050707626045,-0.27373963565938386,-0.043390871416876586
20,screen_2023,currency_hard,KZT,195,410.8158618359859,395.5034253178936,15.31243651809234,506.52299399734693,502.88024147795124,3.6427525193956853,-66.38922764688985,-83.92746486288026,-0.3503568596352101,-0.3019938824062535,-0.048362977228956605
20,screen_2023,currency_all,TJS,247,314.3751139647983,314.3751139647983,0.0,384.17360283282954,384.17360283282954,0.0,128.96360549903113,128.96360549903113,-0.02804065783899317,-0.02804065783899317,0.0
20,screen_2023,currency_hard,TJS,0,,,,,,,,,,,
20,screen_2023,currency_all,UZS,247,360.4039588930106,360.6091747341679,-0.2052158411572691,448.7032573506991,448.9910993623827,-0.28784201168360823,-23.29527508720427,-23.09005924604698,-0.2583169553126901,-0.25942306895969575,0.0011061136470056354
20,screen_2023,currency_hard,UZS,22,370.2160946763815,372.5201088930111,-2.304014216629639,440.0893367377911,443.3730775521071,-3.2837408143159905,-207.23757872489315,-204.9335645082635,-0.2377188029361943,-0.25014116318464147,0.012422360248447173
20,validation_2024,all,ALL,1240,247.6330675864304,289.86698929137685,-42.233921704946454,329.93484932197975,379.66884876206774,-49.733999440087985,167.21651374614353,222.3666409839402,0.1396346029143175,0.04517136677839722,0.09446323613592028
20,validation_2024,hard_direct,ALL,431,179.58839308733863,301.0966597094584,-121.50826662211975,238.7103725349681,398.1421232669354,-159.43175073196733,84.41167510702846,243.08025463108396,0.261087129864446,0.05397414222078335,0.20711298764366265
20,validation_2024,currency_all,AMD,248,209.36837979416214,306.2002817169726,-96.83190192281046,284.71630626963395,401.452919126213,-116.73661285657903,143.67320102949822,255.99522821009688,0.21767309541155344,0.07084076150494625,0.1468323339066072
20,validation_2024,currency_hard,AMD,195,179.2910337576775,302.44135004925175,-123.15031629157426,229.74538093836895,393.2620902963904,-163.51670935802144,107.75192974626462,250.60250790415418,0.3003123533314991,0.11732994545954781,0.18298240787195127
20,validation_2024,currency_all,KGS,248,247.79446513085048,254.01781245049463,-6.223347319644148,319.26812886302577,325.07922364179643,-5.811094778770666,167.51809374279415,176.1547781072772,0.0634957224745921,0.041516464185067284,0.021979258289524822
20,validation_2024,currency_hard,KGS,36,145.3826222751997,188.25457047719289,-42.87194820199318,178.7685918070836,240.317943097895,-61.549351290811416,70.95392105888773,130.45108001421565,0.2743886743886744,0.04993564993564994,0.22445302445302448
20,validation_2024,currency_all,KZT,248,217.4603216961319,323.8516325915486,-106.3913108954167,312.43053210190703,434.0820558174499,-121.65152371554285,101.35569593378466,254.42457219082567,0.08582193472859702,-0.07945403135330927,0.16527596608190628
20,validation_2024,currency_hard,KZT,195,178.77238994937605,314.0803135497009,-135.30792360032487,246.46892018445644,419.81449347095315,-173.34557328649672,53.687226239114686,248.35943809422326,0.13455631261227724,-0.04276651183867678,0.17732282445095401
20,validation_2024,currency_all,TJS,248,270.14882425445364,270.14882425445364,0.0,348.7260463035093,348.7260463035093,0.0,204.22520592736456,204.22520592736456,0.07928645494869643,0.07928645494869643,0.0
20,validation_2024,currency_hard,TJS,0,,,,,,,,,,,
20,validation_2024,currency_all,UZS,248,293.3933470565538,295.11639544341466,-1.723048386860853,376.91752156421137,379.2942645623282,-2.3767429981168107,219.31037209727594,221.0334204841368,0.05790984232083092,0.04827144545270018,0.009638396868130741
20,validation_2024,currency_hard,UZS,5,469.2910791720672,554.754279160367,-85.46319998829978,504.12275319751626,585.9068827491433,-81.78412955162702,469.2910791720672,554.754279160367,-0.49999999999999994,-0.7,0.2
3,open_2025,all,ALL,1235,84.70151105599685,85.478329181982,-0.7768181259851588,108.54228142764643,109.1427125418381,-0.6004311141916645,13.973749714175684,16.898169404042992,0.5236692555317712,0.5334811717096479,-0.00981191617787669
3,open_2025,hard_direct,ALL,388,77.94017665564147,80.41278074221795,-2.4726040865764816,99.86768211457907,101.92931913947565,-2.0616370248965836,0.23522865620891925,9.543626380399967,0.6028543682179787,0.6074363381877191,-0.004581969969740474
3,open_2025,currency_all,AMD,247,77.52170457499996,79.32759036409593,-1.8058857890959672,99.6183856748495,102.24238181460703,-2.623996139757523,6.072881659976425,21.91442363152968,0.5461589427178064,0.5710899002029068,-0.024930957485100436
3,open_2025,currency_hard,AMD,189,71.02716750245821,73.38724046492757,-2.36007296246936,91.019706530518,94.74606444830566,-3.7263579177876665,-6.4870464310612626,14.21592111906388,0.6603512326916583,0.6550223075419044,0.005328925149753916
3,open_2025,currency_all,KGS,247,78.68798502738912,78.74558958110791,-0.057604553718789475,101.41366421442021,101.3139307483678,0.09973346605241318,17.08644335797706,17.436686102821525,0.570887630320733,0.5714609937662651,-0.0005733634455321601
3,open_2025,currency_hard,KGS,8,116.25506447527674,118.03360507134487,-1.778540596068126,140.0462744092397,137.79951313269774,2.246761276541946,11.657628178799909,22.471372925872764,0.523809523809524,0.523809523809524,0.0
3,open_2025,currency_all,KZT,247,88.35205613462476,90.3726564217358,-2.020600287111037,113.79721570243602,114.42843776804591,-0.6312220656098901,15.686721889125774,14.117035622064604,0.45236146105747327,0.4733354144302837,-0.02097395337281044
3,open_2025,currency_hard,KZT,191,83.17598622315221,85.7890138195733,-2.613027596421091,106.02400979592724,106.89896875918599,-0.8749589632587487,6.408688317535287,4.378779898875035,0.5533738633232295,0.5714108569853954,-0.018036993662165934
3,open_2025,currency_all,TJS,247,88.947754178104,88.947754178104,0.0,112.60658284294148,112.60658284294148,0.0,19.878864075947597,19.878864075947597,0.5254875978301379,0.5254875978301379,0.0
3,open_2025,currency_hard,TJS,0,,,,,,,,,,,
3,open_2025,currency_all,UZS,247,89.99805536486639,89.99805536486639,0.0,114.31767769047252,114.31767769047252,0.0,11.143837587851573,11.143837587851573,0.5372670312833466,0.5372670312833466,0.0
3,open_2025,currency_hard,UZS,0,,,,,,,,,,,
3,open_2026,all,ALL,795,74.14888331777215,74.70127617939859,-0.5523928616264442,96.8188154481368,97.71134229210105,-0.892526843964248,-12.540529500420876,-13.0619835984586,0.655173854157437,0.6472300430912702,0.007943811066166817
