currency,date,decision_at,cny_announced_price,cny_announced_effective_date,cny_source_received_at,local_source_term,cny_basis_last_z,cny_last_missing,cny_basis_mean_z,cny_mean_missing,cny_basis_post_z,cny_post_missing,cny_n,cny_age,cny_quality,cny_range,cny_late_z,cny_max_source,local_basis_last_z,local_last_missing,local_basis_mean_z,local_mean_missing,local_basis_post_z,local_post_missing,local_n,local_age,local_quality,local_range,local_late_z,local_max_source
AMD,2022-01-10,2022-01-10T18:30:00+03:00,11.7907,2022-01-11,2022-01-10T18:00:00+03:00,TOD,-0.24170055932703438,0.0,-0.4303946286467989,0.0,-0.310086553303658,0.0,49.0,0.016666666666666666,0.9998611207557263,70.76893796505281,0.1600722661343004,2022-01-10T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-10,2022-01-10T18:30:00+03:00,11.7907,2022-01-11,2022-01-10T18:00:00+03:00,TOD,-0.24170055932703438,0.0,-0.4303946286467989,0.0,-0.310086553303658,0.0,49.0,0.016666666666666666,0.9998611207557263,70.76893796505281,0.1600722661343004,2022-01-10T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-10,2022-01-10T18:30:00+03:00,11.7907,2022-01-11,2022-01-10T18:00:00+03:00,TOM,-0.24170055932703438,0.0,-0.4303946286467989,0.0,-0.310086553303658,0.0,49.0,0.016666666666666666,0.9998611207557263,70.76893796505281,0.1600722661343004,2022-01-10T18:30:00,-0.8807365664262778,0.0,-0.8807365664262778,0.0,-0.8807365664262778,0.0,1.0,146.38333333333333,0.012302965581729575,0.0,0.0,2022-01-10T16:10:00
TJS,2022-01-10,2022-01-10T18:30:00+03:00,11.7907,2022-01-11,2022-01-10T18:00:00+03:00,TOD,-0.24170055932703438,0.0,-0.4303946286467989,0.0,-0.310086553303658,0.0,49.0,0.016666666666666666,0.9998611207557263,70.76893796505281,0.1600722661343004,2022-01-10T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-10,2022-01-10T18:30:00+03:00,11.7907,2022-01-11,2022-01-10T18:00:00+03:00,TOD,-0.24170055932703438,0.0,-0.4303946286467989,0.0,-0.310086553303658,0.0,49.0,0.016666666666666666,0.9998611207557263,70.76893796505281,0.1600722661343004,2022-01-10T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-11,2022-01-11T18:30:00+03:00,11.7446,2022-01-12,2022-01-11T18:00:00+03:00,TOD,-0.7484185716864392,0.0,-0.1488848170077921,0.0,-0.1779572290270357,0.0,50.0,0.016666666666666666,0.9998611207557263,42.04822543743323,-0.6661872679151941,2022-01-11T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-11,2022-01-11T18:30:00+03:00,11.7446,2022-01-12,2022-01-11T18:00:00+03:00,TOD,-0.7484185716864392,0.0,-0.1488848170077921,0.0,-0.1779572290270357,0.0,50.0,0.016666666666666666,0.9998611207557263,42.04822543743323,-0.6661872679151941,2022-01-11T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-11,2022-01-11T18:30:00+03:00,11.7446,2022-01-12,2022-01-11T18:00:00+03:00,TOM,-0.7484185716864392,0.0,-0.1488848170077921,0.0,-0.1779572290270357,0.0,50.0,0.016666666666666666,0.9998611207557263,42.04822543743323,-0.6661872679151941,2022-01-11T18:30:00,0.1491968985119278,0.0,-0.3774598744498558,0.0,0.1491968985119278,0.0,2.0,143.41666666666666,0.025221826240478952,58.30920310793144,1.0533135459235472,2022-01-11T16:10:00
TJS,2022-01-11,2022-01-11T18:30:00+03:00,11.7446,2022-01-12,2022-01-11T18:00:00+03:00,TOD,-0.7484185716864392,0.0,-0.1488848170077921,0.0,-0.1779572290270357,0.0,50.0,0.016666666666666666,0.9998611207557263,42.04822543743323,-0.6661872679151941,2022-01-11T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-11,2022-01-11T18:30:00+03:00,11.7446,2022-01-12,2022-01-11T18:00:00+03:00,TOD,-0.7484185716864392,0.0,-0.1488848170077921,0.0,-0.1779572290270357,0.0,50.0,0.016666666666666666,0.9998611207557263,42.04822543743323,-0.6661872679151941,2022-01-11T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-12,2022-01-12T18:30:00+03:00,11.7088,2022-01-13,2022-01-12T18:00:00+03:00,TOD,0.5748568321558813,0.0,-0.10488563701576036,0.0,-0.04346743885963084,0.0,46.0,0.016666666666666666,0.9998611207557263,51.067574688432785,0.5304405527449061,2022-01-12T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-12,2022-01-12T18:30:00+03:00,11.7088,2022-01-13,2022-01-12T18:00:00+03:00,TOD,0.5748568321558813,0.0,-0.10488563701576036,0.0,-0.04346743885963084,0.0,46.0,0.016666666666666666,0.9998611207557263,51.067574688432785,0.5304405527449061,2022-01-12T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-12,2022-01-12T18:30:00+03:00,11.7088,2022-01-13,2022-01-12T18:00:00+03:00,TOD,0.5748568321558813,0.0,-0.10488563701576036,0.0,-0.04346743885963084,0.0,46.0,0.016666666666666666,0.9998611207557263,51.067574688432785,0.5304405527449061,2022-01-12T18:30:00,-0.6293742177500593,0.0,-0.6293742177501015,0.0,0.0,1.0,1.0,465.95,0.0008579450566934015,0.0,0.0,2022-01-12T10:50:00
TJS,2022-01-12,2022-01-12T18:30:00+03:00,11.7088,2022-01-13,2022-01-12T18:00:00+03:00,TOD,0.5748568321558813,0.0,-0.10488563701576036,0.0,-0.04346743885963084,0.0,46.0,0.016666666666666666,0.9998611207557263,51.067574688432785,0.5304405527449061,2022-01-12T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-12,2022-01-12T18:30:00+03:00,11.7088,2022-01-13,2022-01-12T18:00:00+03:00,TOD,0.5748568321558813,0.0,-0.10488563701576036,0.0,-0.04346743885963084,0.0,46.0,0.016666666666666666,0.9998611207557263,51.067574688432785,0.5304405527449061,2022-01-12T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-13,2022-01-13T18:30:00+03:00,11.7246,2022-01-14,2022-01-13T18:00:00+03:00,TOD,5.054612045474096,0.0,1.323368918530512,0.0,3.206841766393903,0.0,50.0,0.016666666666666666,0.9998611207557263,267.2130260837887,3.037047723487739,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-13,2022-01-13T18:30:00+03:00,11.7246,2022-01-14,2022-01-13T18:00:00+03:00,TOD,5.054612045474096,0.0,1.323368918530512,0.0,3.206841766393903,0.0,50.0,0.016666666666666666,0.9998611207557263,267.2130260837887,3.037047723487739,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-13,2022-01-13T18:30:00+03:00,11.7246,2022-01-14,2022-01-13T18:00:00+03:00,TOM,5.054612045474096,0.0,1.323368918530512,0.0,3.206841766393903,0.0,50.0,0.016666666666666666,0.9998611207557263,267.2130260837887,3.037047723487739,2022-01-13T18:30:00,1.7323238602474207,0.0,1.7323238602474207,0.0,0.0,1.0,1.0,330.01666666666665,0.002663290956402298,0.0,0.0,2022-01-13T13:00:00
TJS,2022-01-13,2022-01-13T18:30:00+03:00,11.7246,2022-01-14,2022-01-13T18:00:00+03:00,TOD,5.054612045474096,0.0,1.323368918530512,0.0,3.206841766393903,0.0,50.0,0.016666666666666666,0.9998611207557263,267.2130260837887,3.037047723487739,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-13,2022-01-13T18:30:00+03:00,11.7246,2022-01-14,2022-01-13T18:00:00+03:00,TOD,5.054612045474096,0.0,1.323368918530512,0.0,3.206841766393903,0.0,50.0,0.016666666666666666,0.9998611207557263,267.2130260837887,3.037047723487739,2022-01-13T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-14,2022-01-14T18:30:00+03:00,11.9457,2022-01-15,2022-01-14T18:00:00+03:00,TOD,0.5428468249180777,0.0,0.6490755053628653,0.0,1.1427051525009189,0.0,50.0,10.016666666666667,0.9199166395563213,172.6046080172715,-1.2465049956547023,2022-01-14T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-14,2022-01-14T18:30:00+03:00,11.9457,2022-01-15,2022-01-14T18:00:00+03:00,TOD,0.5428468249180777,0.0,0.6490755053628653,0.0,1.1427051525009189,0.0,50.0,10.016666666666667,0.9199166395563213,172.6046080172715,-1.2465049956547023,2022-01-14T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-14,2022-01-14T18:30:00+03:00,11.9457,2022-01-15,2022-01-14T18:00:00+03:00,TOM,0.5428468249180777,0.0,0.6490755053628653,0.0,1.1427051525009189,0.0,50.0,10.016666666666667,0.9199166395563213,172.6046080172715,-1.2465049956547023,2022-01-14T18:20:00,0.4205302965842173,0.0,-0.36497882672641363,0.0,0.0,1.0,2.0,360.93333333333334,0.004116778135202264,90.87693267477748,0.0,2022-01-14T12:30:00
TJS,2022-01-14,2022-01-14T18:30:00+03:00,11.9457,2022-01-15,2022-01-14T18:00:00+03:00,TOD,0.5428468249180777,0.0,0.6490755053628653,0.0,1.1427051525009189,0.0,50.0,10.016666666666667,0.9199166395563213,172.6046080172715,-1.2465049956547023,2022-01-14T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-14,2022-01-14T18:30:00+03:00,11.9457,2022-01-15,2022-01-14T18:00:00+03:00,TOD,0.5428468249180777,0.0,0.6490755053628653,0.0,1.1427051525009189,0.0,50.0,10.016666666666667,0.9199166395563213,172.6046080172715,-1.2465049956547023,2022-01-14T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-17,2022-01-17T18:30:00+03:00,11.9798,2022-01-18,2022-01-17T18:00:00+03:00,TOD,-0.563053621797984,0.0,0.736622787843909,0.0,0.8948349637561458,0.0,50.0,0.016666666666666666,0.9998611207557263,125.51019874424104,-1.5544423081252403,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-17,2022-01-17T18:30:00+03:00,11.9798,2022-01-18,2022-01-17T18:00:00+03:00,TOD,-0.563053621797984,0.0,0.736622787843909,0.0,0.8948349637561458,0.0,50.0,0.016666666666666666,0.9998611207557263,125.51019874424104,-1.5544423081252403,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-17,2022-01-17T18:30:00+03:00,11.9798,2022-01-18,2022-01-17T18:00:00+03:00,TOM,-0.563053621797984,0.0,0.736622787843909,0.0,0.8948349637561458,0.0,50.0,0.016666666666666666,0.9998611207557263,125.51019874424104,-1.5544423081252403,2022-01-17T18:30:00,1.9513867105418279,0.0,2.3974176515148526,0.0,0.0,1.0,4.0,228.95,0.024731534829859132,307.37105013565093,0.0,2022-01-17T14:50:00
TJS,2022-01-17,2022-01-17T18:30:00+03:00,11.9798,2022-01-18,2022-01-17T18:00:00+03:00,TOD,-0.563053621797984,0.0,0.736622787843909,0.0,0.8948349637561458,0.0,50.0,0.016666666666666666,0.9998611207557263,125.51019874424104,-1.5544423081252403,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-17,2022-01-17T18:30:00+03:00,11.9798,2022-01-18,2022-01-17T18:00:00+03:00,TOD,-0.563053621797984,0.0,0.736622787843909,0.0,0.8948349637561458,0.0,50.0,0.016666666666666666,0.9998611207557263,125.51019874424104,-1.5544423081252403,2022-01-17T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-18,2022-01-18T18:30:00+03:00,12.018,2022-01-19,2022-01-18T18:00:00+03:00,TOD,0.4901908100650082,0.0,0.24114923493617182,0.0,0.3384794535219999,0.0,51.0,0.016666666666666666,0.9998611207557263,85.16063647383035,0.250586286274703,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-18,2022-01-18T18:30:00+03:00,12.018,2022-01-19,2022-01-18T18:00:00+03:00,TOD,0.4901908100650082,0.0,0.24114923493617182,0.0,0.3384794535219999,0.0,51.0,0.016666666666666666,0.9998611207557263,85.16063647383035,0.250586286274703,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-18,2022-01-18T18:30:00+03:00,12.018,2022-01-19,2022-01-18T18:00:00+03:00,TOM,0.4901908100650082,0.0,0.24114923493617182,0.0,0.3384794535219999,0.0,51.0,0.016666666666666666,0.9998611207557263,85.16063647383035,0.250586286274703,2022-01-18T18:30:00,6.732694046653219,0.0,2.5338177850029533,0.0,0.0,1.0,3.0,281.9166666666667,0.011929426725222753,380.5719480637336,0.0,2022-01-18T13:50:00
TJS,2022-01-18,2022-01-18T18:30:00+03:00,12.018,2022-01-19,2022-01-18T18:00:00+03:00,TOD,0.4901908100650082,0.0,0.24114923493617182,0.0,0.3384794535219999,0.0,51.0,0.016666666666666666,0.9998611207557263,85.16063647383035,0.250586286274703,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-18,2022-01-18T18:30:00+03:00,12.018,2022-01-19,2022-01-18T18:00:00+03:00,TOD,0.4901908100650082,0.0,0.24114923493617182,0.0,0.3384794535219999,0.0,51.0,0.016666666666666666,0.9998611207557263,85.16063647383035,0.250586286274703,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.5730725889178143,0.0,-0.8112164156563928,0.0,-1.1046153318928775,0.0,51.0,0.016666666666666666,0.9998611207557263,157.69543184387544,1.032836728251162,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.5730725889178143,0.0,-0.8112164156563928,0.0,-1.1046153318928775,0.0,51.0,0.016666666666666666,0.9998611207557263,157.69543184387544,1.032836728251162,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOM,-0.5730725889178143,0.0,-0.8112164156563928,0.0,-1.1046153318928775,0.0,51.0,0.016666666666666666,0.9998611207557263,157.69543184387544,1.032836728251162,2022-01-19T18:30:00,-5.762072024686389,0.0,-5.762072024686368,0.0,0.0,1.0,1.0,430.01666666666665,0.001157461478385542,0.0,0.0,2022-01-19T11:20:00
TJS,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.5730725889178143,0.0,-0.8112164156563928,0.0,-1.1046153318928775,0.0,51.0,0.016666666666666666,0.9998611207557263,157.69543184387544,1.032836728251162,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.5730725889178143,0.0,-0.8112164156563928,0.0,-1.1046153318928775,0.0,51.0,0.016666666666666666,0.9998611207557263,157.69543184387544,1.032836728251162,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.3435983000163227,0.0,0.2229180600725706,0.0,0.30415691278046925,0.0,49.0,0.016666666666666666,0.9998611207557263,88.657036936314,-0.0381333245187118,2022-01-20T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.3435983000163227,0.0,0.2229180600725706,0.0,0.30415691278046925,0.0,49.0,0.016666666666666666,0.9998611207557263,88.657036936314,-0.0381333245187118,2022-01-20T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.3435983000163227,0.0,0.2229180600725706,0.0,0.30415691278046925,0.0,49.0,0.016666666666666666,0.9998611207557263,88.657036936314,-0.0381333245187118,2022-01-20T18:30:00,5.400198864642371,0.0,3.032413102333957,0.0,0.0,1.0,2.0,405.95,0.002829024528124877,280.1303622767389,0.0,2022-01-20T11:50:00
TJS,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.3435983000163227,0.0,0.2229180600725706,0.0,0.30415691278046925,0.0,49.0,0.016666666666666666,0.9998611207557263,88.657036936314,-0.0381333245187118,2022-01-20T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.3435983000163227,0.0,0.2229180600725706,0.0,0.30415691278046925,0.0,49.0,0.016666666666666666,0.9998611207557263,88.657036936314,-0.0381333245187118,2022-01-20T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,1.0154545567511428,0.0,-0.15040655793610214,0.0,0.09322123348175619,0.0,50.0,0.016666666666666666,0.9998611207557263,128.15656436846726,1.313306531846195,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,1.0154545567511428,0.0,-0.15040655793610214,0.0,0.09322123348175619,0.0,50.0,0.016666666666666666,0.9998611207557263,128.15656436846726,1.313306531846195,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOM,1.0154545567511428,0.0,-0.15040655793610214,0.0,0.09322123348175619,0.0,50.0,0.016666666666666666,0.9998611207557263,128.15656436846726,1.313306531846195,2022-01-21T18:30:00,-0.8888554994627101,0.0,-0.8888554994627101,0.0,0.0,1.0,1.0,398.93333333333334,0.0014996878766005515,0.0,0.0,2022-01-21T12:00:00
TJS,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,1.0154545567511428,0.0,-0.15040655793610214,0.0,0.09322123348175619,0.0,50.0,0.016666666666666666,0.9998611207557263,128.15656436846726,1.313306531846195,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,1.0154545567511428,0.0,-0.15040655793610214,0.0,0.09322123348175619,0.0,50.0,0.016666666666666666,0.9998611207557263,128.15656436846726,1.313306531846195,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,3.5066281597071285,0.0,2.284627091756602,0.0,3.365917987853813,0.0,51.0,0.016666666666666666,0.9998611207557263,312.14863914387615,0.09780629325876068,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,3.5066281597071285,0.0,2.284627091756602,0.0,3.365917987853813,0.0,51.0,0.016666666666666666,0.9998611207557263,312.14863914387615,0.09780629325876068,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOM,3.5066281597071285,0.0,2.284627091756602,0.0,3.365917987853813,0.0,51.0,0.016666666666666666,0.9998611207557263,312.14863914387615,0.09780629325876068,2022-01-24T18:30:00,-5.074464560131129,0.0,-5.074464560131129,0.0,0.0,1.0,1.0,331.4166666666667,0.0026323997775064252,0.0,0.0,2022-01-24T13:00:00
TJS,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,3.5066281597071285,0.0,2.284627091756602,0.0,3.365917987853813,0.0,51.0,0.016666666666666666,0.9998611207557263,312.14863914387615,0.09780629325876068,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,3.5066281597071285,0.0,2.284627091756602,0.0,3.365917987853813,0.0,51.0,0.016666666666666666,0.9998611207557263,312.14863914387615,0.09780629325876068,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.6423631489803437,0.0,-0.02309679531416239,0.0,0.41343904458994596,0.0,49.0,0.016666666666666666,0.9998611207557263,113.51151672571986,0.7172953669495331,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.6423631489803437,0.0,-0.02309679531416239,0.0,0.41343904458994596,0.0,49.0,0.016666666666666666,0.9998611207557263,113.51151672571986,0.7172953669495331,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOM,0.6423631489803437,0.0,-0.02309679531416239,0.0,0.41343904458994596,0.0,49.0,0.016666666666666666,0.9998611207557263,113.51151672571986,0.7172953669495331,2022-01-25T18:30:00,-0.22579641130923392,0.0,-0.225796411309251,0.0,0.0,1.0,1.0,453.93333333333334,0.000948307626210777,0.0,0.0,2022-01-25T11:00:00
TJS,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.6423631489803437,0.0,-0.02309679531416239,0.0,0.41343904458994596,0.0,49.0,0.016666666666666666,0.9998611207557263,113.51151672571986,0.7172953669495331,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.6423631489803437,0.0,-0.02309679531416239,0.0,0.41343904458994596,0.0,49.0,0.016666666666666666,0.9998611207557263,113.51151672571986,0.7172953669495331,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,1.3102605200642663,0.0,0.19483881659869315,0.0,0.4346763454370737,0.0,51.0,0.016666666666666666,0.9998611207557263,121.81878054001402,0.9949573604191987,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,1.3102605200642663,0.0,0.19483881659869315,0.0,0.4346763454370737,0.0,51.0,0.016666666666666666,0.9998611207557263,121.81878054001402,0.9949573604191987,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,1.3102605200642663,0.0,0.19483881659869315,0.0,0.4346763454370737,0.0,51.0,0.016666666666666666,0.9998611207557263,121.81878054001402,0.9949573604191987,2022-01-26T18:30:00,0.2664742548145503,0.0,0.1907991079241019,0.0,0.0,1.0,2.0,410.45,0.0027249006330851634,9.647854100989033,0.0,2022-01-26T11:40:00
TJS,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,1.3102605200642663,0.0,0.19483881659869315,0.0,0.4346763454370737,0.0,51.0,0.016666666666666666,0.9998611207557263,121.81878054001402,0.9949573604191987,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,1.3102605200642663,0.0,0.19483881659869315,0.0,0.4346763454370737,0.0,51.0,0.016666666666666666,0.9998611207557263,121.81878054001402,0.9949573604191987,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-27,2022-01-27T18:30:00+03:00,12.4054,2022-01-28,2022-01-27T18:00:00+03:00,TOD,-2.152400779827193,0.0,-0.9111951821823105,0.0,-2.0386946243519857,0.0,51.0,0.016666666666666666,0.9998611207557263,313.6159626208963,-1.8812921711492165,2022-01-27T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-27,2022-01-27T18:30:00+03:00,12.4054,2022-01-28,2022-01-27T18:00:00+03:00,TOD,-2.152400779827193,0.0,-0.9111951821823105,0.0,-2.0386946243519857,0.0,51.0,0.016666666666666666,0.9998611207557263,313.6159626208963,-1.8812921711492165,2022-01-27T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
