candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
change_z_r25,1.2058918222794592,1.3375436332705148,1.1773700305810397,1.3058103975535167,43.54679586643655,-58.828162118182995,0.0,0.6176102010976293
change_z_r35,1.1947814401433425,1.2875698048960862,1.6483180428134556,1.8837920489296636,36.36215270396595,-29.733377406700825,0.0,0.8974476660763343
change_z_r35_cd3,1.165579316177359,1.3161441887275462,1.0061162079510704,1.1345565749235473,26.60759492592215,-29.439900135094078,0.0,0.8711803148264183
cny_last_r25,1.4143980061349692,1.538283558895229,1.3700305810397553,1.3700305810397553,72.92046598957563,18.591115370253362,0.0,1.4143980061349692
cny_last_r35,1.4442172233583277,1.5697845357822149,1.7339449541284404,1.7339449541284404,68.51445416007691,16.57869914495988,0.0,1.4442172233583277
cny_last_r35_cd3,1.3918483076377812,1.4286854535576008,1.1773700305810397,1.1773700305810397,63.38733867951597,18.738391452910143,0.0,1.3918483076377812
cny_post_r25,1.4263308925390856,1.6698301921864434,1.3272171253822629,1.3272171253822629,78.7134688783857,16.47864652463643,0.0,1.4263308925390856
cny_post_r35,1.4010274225737307,1.614617787342364,1.7767584097859326,1.7767584097859326,65.89731412773864,16.129440243514654,0.0,1.4010274225737307
cny_post_r35_cd3,1.3410588502613043,1.505989574491235,1.1559633027522935,1.1559633027522935,59.83311243569203,16.97440534135031,0.0,1.3410588502613043
cny_late_r25,1.321272127212721,1.3521864197781075,1.1773700305810397,1.1773700305810397,62.75874779235954,-0.8438886790143434,0.0,1.3128332404225775
cny_late_r35,1.3033663677835456,1.3942644247370723,1.6697247706422018,1.6697247706422018,52.02381213908737,10.920698067191363,0.0,1.3033663677835456
cny_late_r35_cd3,1.3215850757480907,1.3797288855615117,1.0489296636085628,1.0489296636085628,53.94839312064411,18.05613733409129,0.0,1.3215850757480907
local_mix_w25_r25,1.4549753073447513,1.601123803481272,0.7492354740061162,1.5198776758409787,79.04012120683187,19.359701495449535,0.25076452599388377,0.9534462553569838
local_mix_w25_r35,1.4275339745337021,1.5475868637391241,1.2629969418960245,1.9480122324159022,67.99858505394694,16.69855388356095,0.0,1.4275339745337021
local_mix_w25_r35_cd3,1.399562450278441,1.4456800821978413,0.963302752293578,1.2415902140672783,62.86429566669898,19.206378337910284,0.03669724770642202,1.326167954865597
local_mix_w50_r25,1.406194690265487,1.5437611864256124,0.6422018348623854,1.5626911314984708,72.70324200599272,18.262142154576008,0.35779816513761464,0.6905983599902576
local_mix_w50_r35,1.4129004123057407,1.509604883801296,0.9847094801223242,2.0978593272171255,64.4481801593431,16.45349471055387,0.11314984709480136,1.186600718116138
local_mix_w50_r35_cd3,1.3891044776119401,1.4369257324828766,0.7064220183486238,1.2629969418960245,61.165317137705955,19.804156378054362,0.29357798165137616,0.8019485143091878
local_mix_w100_r25,1.3713225334561414,1.4914944754781936,0.4709480122324159,1.7125382262996942,64.33940490464951,16.77112317542319,0.5290519877675841,0.3132185579209732
local_mix_w100_r35,1.3505408653846156,1.4592781779967852,0.72782874617737,2.2262996941896023,56.35697428598949,14.364312273606995,0.49847094801223224,0.3535989693601511
local_mix_w100_r35_cd3,1.3307857581338243,1.4191652228977305,0.5565749235474006,1.2844036697247707,53.28767598979793,16.329638892502405,0.44342507645259943,0.4439356052286254
cny_cbr_w25_r25,1.5460988980563708,1.767339140080896,1.1559633027522935,1.2201834862385321,87.70027268395648,9.567142068739036,0.0,1.5460988980563708
cny_cbr_w25_r35,1.4774357969025684,1.6469411922344352,1.6055045871559632,1.7553516819571866,70.21236334526186,6.561797183712658,0.0,1.4774357969025684
cny_cbr_w25_r35_cd3,1.4540925266903915,1.5759130988601033,0.9847094801223242,1.0489296636085628,63.576806375422514,6.946790732992138,0.015290519877675823,1.4235114869350398
cbr_hist_r25,1.0770668583752696,1.2768912790957476,1.1559633027522935,1.5626911314984708,25.748530435302122,-0.8414510106085717,0.0,1.0686523482691839
cbr_hist_r35,1.1033992460816087,1.2664524459018067,1.8623853211009174,2.1406727828746175,25.68932311394757,-1.6848070321243849,0.14067278287461749,0.8052056100111299
cbr_hist_r35_cd3,1.0713531640067069,1.275588712576599,1.0275229357798166,1.1131498470948011,31.986050313266638,1.3058990044530356,0.0,1.0713531640067069
market_hist_r25,1.3918263626614447,1.681433578382873,1.198776758409786,1.6055045871559632,58.48878865918943,10.39279412593981,0.0,1.3918263626614447
market_hist_r35,1.3858453388461787,1.6083043747608496,1.8837920489296636,2.1406727828746175,54.54419745534949,10.222416962876618,0.14067278287461749,1.1044997730969437
market_hist_r35_cd3,1.3931722286152666,1.5266878490536686,1.1345565749235473,1.2629969418960245,55.67889332414345,13.866087073992615,0.0,1.3931722286152666
market_logit_r25,0.7657731582786287,0.8631481374407057,0.4709480122324159,0.8134556574923547,-20.55573060210148,6.336543635349162,0.5290519877675841,-0.29233081725653953
market_logit_r35,0.9692083584488648,1.0185925183139724,0.8562691131498471,1.45565749235474,-14.399639020782402,5.910048350734244,0.1437308868501529,0.681746584748559
market_logit_r35_cd3,1.1172359484201202,1.2105011757140243,0.5351681957186544,0.7920489296636085,22.781826206766198,7.795187619260541,0.46483180428134563,0.18757233985742894
market_extra_r25,1.422451546775997,1.612237813291614,1.3058103975535167,1.5198776758409787,68.05691552109532,13.756405815706396,0.0,1.422451546775997
market_extra_r35,1.3230810616929698,1.4122906216807762,2.1192660550458715,2.3547400611620795,49.69208212745518,7.400763475650809,0.35474006116207946,0.6136009393688109
market_extra_r35_cd3,1.2878027492908575,1.381128207255538,1.1345565749235473,1.2844036697247707,53.497256691477546,12.529936903400506,0.0,1.2878027492908575
multi_hist_r25,1.406733234905587,1.640804172118654,1.5626911314984708,1.7767584097859326,57.538944909836076,9.18724816994567,0.0,1.406733234905587
multi_hist_r35,1.3129264649896037,1.4953212134195044,2.076452599388379,2.3547400611620795,47.613108303988845,8.307638247625531,0.35474006116207946,0.6034463426654448
multi_hist_r35_cd3,1.3017668939863607,1.4439623609676437,1.2201834862385321,1.3272171253822629,46.13126213583249,10.061732867772434,0.0,1.3017668939863607
floor_quantile_r25,1.1910263046444873,1.2356074002878243,1.3058103975535167,1.5412844036697246,35.77179091994484,6.07997494995693,0.0,1.1910263046444873
floor_quantile_r35,1.0677328316086545,1.1072992813933482,2.1406727828746175,2.547400611620795,28.885063835526935,5.678961448901902,0.547400611620795,-0.027068391632935507
floor_quantile_r35_cd3,1.035978273042894,1.1308885157403685,1.0489296636085628,1.2415902140672783,27.203711970177235,6.400173007943023,0.0,1.035978273042894
local_ridge_r25,1.0450234785010588,1.1282495470833247,0.9418960244648318,1.6483180428134556,41.14852084604641,10.963914117422808,0.05810397553516822,0.9288155274307224
local_ridge_r35,0.9844802867383512,1.0557884237391844,1.3914373088685015,2.2691131498470947,30.787833063483617,8.799142670982029,0.26911314984709467,0.44625398704416186
local_ridge_r35_cd3,1.106132636082719,1.1338972454833505,0.6850152905198776,1.1773700305810397,29.914350359843624,9.401301701203403,0.31498470948012236,0.47616321712247434
residual_w25_r25,1.0813149949681315,1.1473421040091454,0.72782874617737,1.4984709480122325,35.27819745231856,-4.956562345566222,0.27217125382262997,0.4874068638672094
residual_w25_r35,1.040364966572762,1.0914093376584852,1.3700305810397553,1.9051987767584098,29.804737391984528,5.711297766250716,0.0,1.040364966572762
residual_w25_r35_cd3,1.0554866707997521,1.1222514453116057,0.7492354740061162,0.8776758409785933,18.87469738476865,1.6311583277058175,0.25076452599388377,0.5539576188119846
residual_w50_r25,1.001122604442306,1.0935412894747019,0.6207951070336392,1.4770642201834863,30.029078204053945,-15.417788928980952,0.37920489296636084,0.08853492921977485
residual_w50_r35,1.0297167191260876,1.0740421121703625,1.0275229357798166,1.7767584097859326,26.821501793487055,-3.5562465448448135,0.0,0.9941542536776395
residual_w50_r35_cd3,1.0556385982394951,1.1034366604703725,0.7064220183486238,0.963302752293578,17.86948751780381,-4.646428963496522,0.29357798165137616,0.42201834530177756
residual_w100_r25,0.9026305057096247,1.0185871715981816,0.2782874617737003,1.45565749235474,19.88854318057627,-35.8033236703011,0.7217125382262997,-0.8988278074459857
residual_w100_r35,0.9365652398143373,0.9660834975855908,1.1773700305810397,1.691131498470948,15.463871669725593,-16.847363700444664,0.0,0.7680916028098906
residual_w100_r35_cd3,0.9497096994535519,0.9682420832708496,0.599388379204893,0.7920489296636085,4.810037347171061,-12.488003449500852,0.40061162079510704,0.023606423368329285
stale20_cny_r35,0.8892560294318027,0.9210938931298654,1.7553516819571866,1.7553516819571866,-3.0360512908301294,-3.310766467054249,0.0,0.8561483647612602
