candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
change_z_r25,0.9390053713001709,1.0447643019938597,1.2532751091703056,1.3287380699893954,14.898735472809603,-39.48188495593427,0.0,0.9390053713001709
change_z_r35,1.0669424616937038,1.1175393903499014,1.7194323144104804,1.8040468583599574,18.207548097530047,-30.61530151832506,0.0,1.0669424616937038
change_z_r35_cd3,1.0205536244607256,1.0695027467179112,1.0775109170305677,1.1357370095440085,11.07109266026979,-23.730979960740708,0.0,1.0205536244607256
cny_last_r25,1.5761436889933722,1.6529658783416168,1.2762008733624455,1.3021505376344085,51.76216060651061,14.690393215318316,0.0,1.5761436889933722
cny_last_r35,1.534813496031769,1.6300800498099115,1.658296943231441,1.678494623655914,56.76569106214446,15.330438787131252,0.0,1.534813496031769
cny_last_r35_cd3,1.4836992979587171,1.5861905543220598,1.1462882096069869,1.1516129032258065,49.86673128466139,19.89265661697701,0.0,1.4836992979587171
cny_post_r25,1.5737731839951086,1.6646909404263837,1.1921397379912664,1.2248144220572639,65.44606830242493,15.881885242930833,0.0,1.5737731839951086
cny_post_r35,1.4856654437163732,1.5729755236853893,1.7041484716157205,1.7444326617179213,53.62006106356803,15.762385791337868,0.0,1.4856654437163732
cny_post_r35_cd3,1.4396751718123837,1.5379545158451238,1.1462882096069869,1.1629392971246006,47.24915978356859,20.309774758464506,0.0,1.4396751718123837
cny_late_r25,1.470251472271255,1.5056437644190401,1.1615720524017468,1.1741935483870967,40.36282897424322,15.706389174056373,0.0,1.470251472271255
cny_late_r35,1.3837035990596334,1.425394084718825,1.5971615720524017,1.610816542948038,28.34099704633098,9.915874022161477,0.0,1.3837035990596334
cny_late_r35_cd3,1.348911416181821,1.3630665982289674,1.0927947598253274,1.1060445387062565,25.283916310253712,14.05455639707198,0.0,1.348911416181821
local_mix_w25_r25,1.5438388041274853,1.623288014111396,1.2456331877729256,1.471718249733191,57.42879798772247,16.511684233091536,0.0,1.5438388041274853
local_mix_w25_r35,1.4766120813686527,1.568280014033213,1.6200873362445414,1.9050160085378869,51.23398090404565,15.00972822007561,0.0,1.4766120813686527
local_mix_w25_r35_cd3,1.4479803689581272,1.5438728794139878,1.0927947598253274,1.1516129032258065,47.83253227841107,19.870351329505446,0.0,1.4479803689581272
local_mix_w50_r25,1.4808535645594891,1.5563768882950793,1.237991266375546,1.5165421558164354,52.729659320945444,15.916611574657669,0.0,1.4808535645594891
local_mix_w50_r35,1.426060673209481,1.5203225192141043,1.5818777292576418,1.9573105656350054,46.61379300834813,14.713632677628524,0.0,1.426060673209481
local_mix_w50_r35_cd3,1.409231542006422,1.5199756088967733,1.046943231441048,1.1516129032258065,44.54315849516588,19.7946437812715,0.0,1.409231542006422
local_mix_w100_r25,1.386989712277277,1.4892511758816134,1.1692139737991265,1.6286019210245464,42.38736359854818,13.746466202348827,0.0,1.386989712277277
local_mix_w100_r35,1.3427196021439134,1.4388840092832529,1.5513100436681222,1.9946638207043756,36.92285413532228,11.970998316829753,0.0,1.3427196021439134
local_mix_w100_r35_cd3,1.3357358145466494,1.4257548531321247,0.955240174672489,1.1516129032258065,36.9545028967259,16.641573551779917,0.044759825327510994,1.2462161638916274
cny_cbr_w25_r25,1.5422507015251952,1.6093972613636527,1.1921397379912664,1.2693531283138917,61.99400209378409,1.3862563680267683,0.0,1.5422507015251952
cny_cbr_w25_r35,1.4794883850057876,1.547643203659674,1.5971615720524017,1.7593184238551651,55.28247293769293,1.9276073033569487,0.0,1.4794883850057876
cny_cbr_w25_r35_cd3,1.4057985152711827,1.4989233042806365,1.046943231441048,1.1480298189563365,52.108318301645696,5.025870642249925,0.0,1.4057985152711827
cbr_hist_r25,1.1256378910757696,1.269973638282138,0.8388123011664899,0.978494623655914,8.889229863130007,-7.908694850912141,0.16118769883351014,0.8032624934087493
cbr_hist_r35,1.0852215486847097,1.18953892464643,1.2619300106044538,1.467741935483871,7.140347143676548,-7.082039199709451,0.0,1.0852215486847097
cbr_hist_r35_cd3,1.047065525540706,1.1070980743502818,0.7489082969432315,0.8580645161290322,7.651294897022046,-8.198614603956996,0.25109170305676853,0.5448821194271689
market_hist_r25,1.5985746748194418,1.783228424540043,1.1004366812227073,1.249462365591398,60.40470084167434,13.615392715964816,0.0,1.5985746748194418
market_hist_r35,1.4850198040736182,1.584466875564934,1.5580404685835996,1.6483870967741936,50.29953445512668,11.330458017120739,0.0,1.4850198040736182
market_hist_r35_cd3,1.4483050083221034,1.5562506359583674,1.016008537886873,1.0838709677419354,48.82988497090333,14.382540890238543,0.0,1.4483050083221034
market_logit_r25,1.3934555839373208,1.4814814397838447,1.3449781659388647,1.5959703075291622,47.22146346050964,8.550258335167642,0.0,1.3934555839373208
market_logit_r35,1.330642669542214,1.4104876538785427,1.8340611353711789,2.146964856230032,38.85090610050673,8.122083854450185,0.14696485623003186,1.0367129570821503
market_logit_r35_cd3,1.3227896860822315,1.403185103918485,1.039301310043668,1.215122470713525,41.28359284018554,14.000090561564202,0.0,1.3227896860822315
market_extra_r25,1.65248430497006,1.7657151381987124,1.1157205240174672,1.2193548387096773,68.92621156128074,14.343642357995826,0.0,1.65248430497006
market_extra_r35,1.5396067112143719,1.6353503598548997,1.574235807860262,1.686021505376344,56.70828853374082,12.116671015809676,0.0,1.5396067112143719
market_extra_r35_cd3,1.5174730708416457,1.578261158957797,1.0927947598253274,1.1405750798722045,54.89192464689909,17.34422310467824,0.0,1.5174730708416457
multi_hist_r25,1.6460257201602921,1.8034673980116067,0.9989350372736955,1.0612903225806452,66.02009209231556,14.605309012316194,0.0010649627263045192,1.643895794707683
multi_hist_r35,1.555152858152101,1.672510315020609,1.4418356456776946,1.5655913978494622,54.55490154675184,12.859156312689697,0.0,1.555152858152101
multi_hist_r35_cd3,1.5012316863148951,1.585248881192625,0.9487726787620063,1.054585152838428,51.89533122523567,15.825507271752983,0.05122732123799367,1.3987770438389078
floor_quantile_r25,1.3540843684440433,1.4928171579493896,1.0540827147401908,1.2838427947598252,37.33816175963208,5.887017914758218,0.0,1.3540843684440433
floor_quantile_r35,1.2659978716163405,1.3635737058317057,1.5959703075291622,1.8034934497816593,29.960320088212967,5.807074589565731,0.0,1.2659978716163405
floor_quantile_r35_cd3,1.1559889021138994,1.217803179933242,0.9427359490986214,0.9858078602620087,26.556109678711387,5.8237669062204445,0.05726405090137865,1.041460800311142
