candidate,h,metric,mean_bps,ci_lo,ci_hi,n
full_recent50_pace365_p55_r70_month24_cap2,1,sym,31.02507257004857,25.133525395823373,37.923745263208076,700
full_recent50_pace365_p55_r70_month24_cap2,1,forward,94.98663219024348,83.13770443511515,108.69274886444313,700
full_recent50_pace365_p55_r70_month24_cap2,3,sym,59.297617810908434,48.471649096214875,73.39086755149236,700
full_recent50_pace365_p55_r70_month24_cap2,3,forward,121.6786520501364,103.3773758462925,141.25820136482662,700
full_recent50_pace365_p55_r70_month24_cap2,5,sym,70.80249627620425,57.31599023113322,86.89453867690689,700
full_recent50_pace365_p55_r70_month24_cap2,5,forward,130.46681794890694,106.25001211750867,153.68844210830196,700
full_recent50_pace365_p55_r70_month24_cap2,10,sym,75.65554424826313,56.82370660432238,95.5066971749826,690
full_recent50_pace365_p55_r70_month24_cap2,10,forward,130.35018296245306,96.3536059483925,162.1599192045676,690
full_recent50_pace365_p55_r70_month24_cap2,20,sym,83.99938057871881,51.85861447778265,114.888659072598,676
full_recent50_pace365_p55_r70_month24_cap2,20,forward,124.50248280258337,64.9958986242923,180.64470698103042,676
known_next_not_lower_cd3,1,sym,26.56403232616659,21.334802323719625,32.030100571862135,967
known_next_not_lower_cd3,1,forward,63.21552328836044,55.415078973786,71.29421834656962,967
known_next_not_lower_cd3,3,sym,41.10111569663991,32.035457050051,50.670194098712535,962
known_next_not_lower_cd3,3,forward,69.97117307419252,58.55000377485476,81.07704343045174,962
known_next_not_lower_cd3,5,sym,44.424363611080274,34.44495292050289,54.55815309400358,957
known_next_not_lower_cd3,5,forward,71.48041241752762,55.59302319460247,87.41513765231424,957
known_next_not_lower_cd3,10,sym,46.841083218503854,31.852750692920843,61.345290816857975,951
known_next_not_lower_cd3,10,forward,72.94801765357498,42.85934996536024,101.35301815800841,951
known_next_not_lower_cd3,20,sym,55.00354473092315,25.315782098595168,84.72161653941498,931
known_next_not_lower_cd3,20,forward,74.11017150510715,16.435136776624407,128.66674910032268,931
resid_hist100_pace365_p55_r70_month24_cap2,1,sym,33.938000429158656,28.267106300141997,40.99765557891707,724
resid_hist100_pace365_p55_r70_month24_cap2,1,forward,92.50598132271776,81.56158757298338,104.10767001946698,724
resid_hist100_pace365_p55_r70_month24_cap2,3,sym,63.30292937664315,53.05852314714344,75.34837939750342,724
resid_hist100_pace365_p55_r70_month24_cap2,3,forward,113.02498887597068,95.01572741337941,130.73429596682635,724
resid_hist100_pace365_p55_r70_month24_cap2,5,sym,76.70148839013754,63.02663956189463,92.02052905073742,724
resid_hist100_pace365_p55_r70_month24_cap2,5,forward,121.06019142402864,97.14539068123241,144.61632868558925,724
resid_hist100_pace365_p55_r70_month24_cap2,10,sym,81.26672155956737,62.839231490795015,100.57856907184194,714
resid_hist100_pace365_p55_r70_month24_cap2,10,forward,117.05611572912825,82.38366534786243,147.72036028355754,714
resid_hist100_pace365_p55_r70_month24_cap2,20,sym,88.31156978947627,55.78570819478551,119.16029577202703,700
resid_hist100_pace365_p55_r70_month24_cap2,20,forward,108.25692309961322,42.47589487139659,164.90984857451173,700
resid_hist50_pace365_p55_r70_month24_cap2,1,sym,33.31768371686271,27.570757673612764,40.20857087770585,736
resid_hist50_pace365_p55_r70_month24_cap2,1,forward,92.77430977099725,81.33149224961606,105.29123891690473,736
resid_hist50_pace365_p55_r70_month24_cap2,3,sym,60.944589467844175,50.04054590477299,74.34210986255333,736
resid_hist50_pace365_p55_r70_month24_cap2,3,forward,114.0763212362965,95.74856608355807,132.53744781170002,736
resid_hist50_pace365_p55_r70_month24_cap2,5,sym,72.82379150268234,58.33845908302903,88.96160458399453,736
resid_hist50_pace365_p55_r70_month24_cap2,5,forward,121.80596835229845,97.69579571580793,145.2892742406473,736
resid_hist50_pace365_p55_r70_month24_cap2,10,sym,78.2469879022597,58.59554938615195,98.16574595739323,726
resid_hist50_pace365_p55_r70_month24_cap2,10,forward,121.48014443879151,87.06567001133043,152.28690121634935,726
resid_hist50_pace365_p55_r70_month24_cap2,20,sym,85.25473645214792,53.32176731668365,114.94990630306485,712
resid_hist50_pace365_p55_r70_month24_cap2,20,forward,114.44132148231567,52.87478485138526,168.43675875679713,712
resid_ridge_pace365_p55_r70_month24_cap2,1,sym,31.71942656540428,25.880682866223708,38.14313402604815,736
resid_ridge_pace365_p55_r70_month24_cap2,1,forward,92.88839730467411,81.70900130116426,105.3419414946736,736
resid_ridge_pace365_p55_r70_month24_cap2,3,sym,55.63765127461502,45.3148569499199,67.50594748764931,732
resid_ridge_pace365_p55_r70_month24_cap2,3,forward,113.11597633245071,96.2309384354166,129.2682528852725,732
resid_ridge_pace365_p55_r70_month24_cap2,5,sym,67.32116442076405,54.21843603486992,80.72411636394114,732
resid_ridge_pace365_p55_r70_month24_cap2,5,forward,120.36578098424891,98.59478224722858,141.39086343758692,732
resid_ridge_pace365_p55_r70_month24_cap2,10,sym,73.7448735037912,53.96876788987613,92.7372356286479,721
resid_ridge_pace365_p55_r70_month24_cap2,10,forward,119.94360581873642,86.61142496084784,150.5837579691308,721
resid_ridge_pace365_p55_r70_month24_cap2,20,sym,81.09735000978473,46.02511444080308,114.73503684807137,708
resid_ridge_pace365_p55_r70_month24_cap2,20,forward,115.4691743097038,52.73154340959863,172.2687410332285,708
local_resid_ridge_pace365_p55_r70_month24_cap2,1,sym,32.02115219795267,26.280726419665775,38.31187985955507,720
local_resid_ridge_pace365_p55_r70_month24_cap2,1,forward,94.5480519857994,83.89814159310495,106.63467933184147,720
local_resid_ridge_pace365_p55_r70_month24_cap2,3,sym,56.67369989829232,46.39924602538319,68.29015338686787,716
local_resid_ridge_pace365_p55_r70_month24_cap2,3,forward,115.75154164098639,99.15673926350713,132.5103010844405,716
local_resid_ridge_pace365_p55_r70_month24_cap2,5,sym,68.35699251620272,55.271591333943626,82.0649972793634,716
local_resid_ridge_pace365_p55_r70_month24_cap2,5,forward,123.39062362514184,101.4496533132762,144.29434065798395,716
local_resid_ridge_pace365_p55_r70_month24_cap2,10,sym,75.03437699566202,54.733364495289486,94.1090469808424,706
local_resid_ridge_pace365_p55_r70_month24_cap2,10,forward,122.51067894977167,88.92042696607287,152.53699574625136,706
local_resid_ridge_pace365_p55_r70_month24_cap2,20,sym,82.31382502943217,46.39670364663288,116.69937247417047,693
local_resid_ridge_pace365_p55_r70_month24_cap2,20,forward,117.21719279693136,51.98170156088075,174.31212741223024,693
stack_logit_pace365_p55_r70_month24_cap2,1,sym,32.188526923257115,26.074708327314024,38.59500678087261,726
stack_logit_pace365_p55_r70_month24_cap2,1,forward,93.88390376194798,82.83538942878059,106.49122111572953,726
stack_logit_pace365_p55_r70_month24_cap2,3,sym,55.94439422983741,45.0929939017882,67.91080774477092,722
stack_logit_pace365_p55_r70_month24_cap2,3,forward,114.02406900298763,96.63364312964616,130.93429253821884,722
stack_logit_pace365_p55_r70_month24_cap2,5,sym,67.58874578110793,53.81510182859053,81.32420535561779,722
stack_logit_pace365_p55_r70_month24_cap2,5,forward,122.18831142040783,99.52935245046274,144.1149675267247,722
stack_logit_pace365_p55_r70_month24_cap2,10,sym,73.35612748055381,52.7506640304984,92.89876153269914,711
stack_logit_pace365_p55_r70_month24_cap2,10,forward,120.02127676742657,85.89104102728051,149.82207128562092,711
stack_logit_pace365_p55_r70_month24_cap2,20,sym,81.30697445029017,46.44331949705302,115.178812964588,699
stack_logit_pace365_p55_r70_month24_cap2,20,forward,114.68300762393045,50.66680809762512,171.83109994738876,699
