hypothesis,horizon,control,challenger,control_lift,challenger_lift,lift_difference,lift_difference_ci_low,lift_difference_ci_high,p_lift_not_better,control_symmetric,challenger_symmetric,symmetric_difference,symmetric_difference_ci_low,symmetric_difference_ci_high,p_symmetric_not_better,control_future,challenger_future,future_difference,future_difference_ci_low,future_difference_ci_high,p_future_not_better,n_challenger,p_lift_holm_10,lift_increment_supported,p_symmetric_holm_10,symmetric_increment_supported,p_future_holm_10,future_increment_supported
geometry_vs_incumbent,1,incumbent,selected,1.6230036627345803,1.65901227234891,0.03600860961432972,-0.026603937176854126,0.10200495315646504,0.13421644588852788,18.007536172632168,17.579590701028604,-0.42794547160356444,-4.208600054994894,2.999724935719859,0.6110972256935766,70.28340285633575,74.36699594656953,4.0835930902337765,-2.5638347263760632,10.043154754159264,0.1184703824043989,521,0.6710822294426394,False,1.0,False,0.5923519120219946,False
geometry_vs_incumbent,3,incumbent,selected,1.9134256869073194,1.9298259557016775,0.016400268794358075,-0.11872300518011095,0.15658373093288938,0.40114971257185705,31.313342954072297,28.40238004983441,-2.9109629042378877,-11.218370144499744,4.184321728831161,0.7823044238940265,81.4877064222842,83.3185469327701,1.8308405104858991,-6.739656648393771,9.284252905050105,0.3609097725568608,521,1.0,False,1.0,False,1.0,False
geometry_vs_incumbent,5,incumbent,selected,1.9305707003955412,1.9044991733489607,-0.026071527046580556,-0.1905082289700275,0.12746218511645355,0.6150962259435141,38.141343349206494,33.91915376118886,-4.222189588017635,-15.351122233044691,5.602771363022759,0.7963009247688078,85.28894873540864,84.71623880087475,-0.57270993453389,-10.846131250217397,8.96896109884412,0.5583604098975257,521,1.0,False,1.0,False,1.0,False
geometry_vs_incumbent,10,incumbent,selected,1.9265250031338068,1.8835820468703084,-0.04294295626349842,-0.22604861431520135,0.14358272138074024,0.6790802299425144,47.07010942164931,40.396992629576715,-6.673116792072598,-19.5500509481158,5.104161172746623,0.8472881779555111,87.53711963893554,80.0620517809092,-7.475067858026335,-23.336127462042736,6.935994580875846,0.8287928017995501,516,1.0,False,1.0,False,1.0,False
geometry_vs_incumbent,20,incumbent,selected,1.8792155066718188,1.7949698954277955,-0.0842456112440233,-0.38577539384075277,0.12922178901664738,0.8195451137215696,70.30061550609504,59.43286262646654,-10.867752879628505,-25.352084971678828,1.3108914840145682,0.9610097475631092,79.40391667072346,62.70943435347069,-16.69448231725277,-36.58192019982327,-2.2850573069531013,0.9877530617345663,497,1.0,False,1.0,False,1.0,False
fresh_vs_stale,1,matched_stale20,selected,1.2879888644639714,1.65901227234891,0.3710234078849386,0.22361037356279956,0.5348982824429083,0.00024993751562109475,-0.5641497936826683,17.579590701028604,18.14374049471127,10.790983130940631,25.541413381336955,0.00024993751562109475,33.278348141403576,74.36699594656953,41.088647805165955,26.397868655480256,54.043775486529064,0.00024993751562109475,521,0.0024993751562109477,True,0.0024993751562109477,True,0.0024993751562109477,True
fresh_vs_stale,3,matched_stale20,selected,1.455136309454238,1.9298259557016775,0.4746896462474395,0.2476144502468377,0.7657335169435802,0.00024993751562109475,-3.078837189213273,28.40238004983441,31.481217239047684,20.236646258496343,42.8222753713211,0.00024993751562109475,35.836613516485265,83.3185469327701,47.48193341628484,26.116303184604845,67.96170152974824,0.00024993751562109475,521,0.0024993751562109477,True,0.0024993751562109477,True,0.0024993751562109477,True
fresh_vs_stale,5,matched_stale20,selected,1.3986719847732187,1.9044991733489607,0.5058271885757419,0.23571720836702234,0.8410983867987115,0.00024993751562109475,-5.563422840336503,33.91915376118886,39.48257660152536,23.838759906689695,55.30251305833039,0.00024993751562109475,34.19195523928149,84.71623880087475,50.52428356159326,22.931409425602567,76.32784666041718,0.000999750062484379,521,0.0024993751562109477,True,0.0024993751562109477,True,0.007998000499875032,True
fresh_vs_stale,10,matched_stale20,selected,1.4240644583706359,1.8835820468703084,0.4595175884996725,0.1192205469710876,0.9088141052684128,0.0029992501874531365,-3.747097380707118,40.396992629576715,44.14409001028383,18.868594143716756,71.28058965369421,0.0007498125468632841,33.342636315860126,80.0620517809092,46.719415465049074,6.494237241676093,87.75024769545405,0.011747063234191453,516,0.020994751312171954,True,0.0052486878280429885,True,0.08222944263934018,False
fresh_vs_stale,20,matched_stale20,selected,1.212684278557977,1.7949698954277955,0.5822856168698185,0.15937854261788728,1.2788244576228471,0.004498875281179705,10.108363903982857,59.43286262646654,49.32449872248368,15.696777827246889,84.24991030481812,0.0012496875781054736,21.159740875170755,62.70943435347069,41.549693478299936,-16.12115369253023,97.82896475477501,0.07498125468632842,497,0.02699325168707823,True,0.007498125468632842,True,0.4498875281179705,False
