scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
no_same_day_receipt,21:15,brier,50,0.004666319093958455,0.0005454053804372689,0.008709650563864064
no_same_day_receipt,21:15,auc,50,-0.0710647167212395,-0.12043136454265055,-0.02614584396451103
no_same_day_receipt,22:15,brier,20,0.004661111022535653,0.0010343758830502984,0.00832052801014667
no_same_day_receipt,22:15,auc,20,-0.07218815158040598,-0.11351520982074363,-0.032472548388418315
no_same_day_receipt,22:15,brier,50,0.004718403735129701,0.0007076397642883301,0.009141964225313149
no_same_day_receipt,22:15,auc,50,-0.07188880531741162,-0.12060519492597789,-0.03006237213565299
no_same_day_receipt,23:15,brier,20,0.004713646713600395,0.00132482966947836,0.008506516265796174
no_same_day_receipt,23:15,auc,20,-0.07297996451242972,-0.11513662345300438,-0.034708682562271734
no_same_day_receipt,23:15,brier,50,0.004749731122649049,0.0004479327508308551,0.00860154124358053
no_same_day_receipt,23:15,auc,50,-0.07111748580313502,-0.11679557096879593,-0.023246163338218585
