candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
incumbent,535,1.9471729403838514,1.6472621161473173,2.2883929809416457,0.00024993751562109475,50.11031514514253,114.35451140265049
kyrgyz_selected,505,1.0203327171903882,0.7779765227666091,1.3546895084201405,0.3934016495876031,-33.146891689954174,36.02663535925363
incumbent90_kyrgyz10,542,1.908246993745353,1.6210039349408751,2.242420512878441,0.00024993751562109475,46.731388723413865,109.10353238586713
incumbent75_kyrgyz25,537,1.856483441588616,1.573948492494928,2.1760736760455517,0.00024993751562109475,47.234391169184335,106.84546266244695
incumbent60_kyrgyz40,543,1.732825440916657,1.489968497663475,2.0581737935482423,0.00024993751562109475,33.25891644230341,97.16774819496152
incumbent_kgs_local_overlay,539,1.7249030346468952,1.4854910858761639,2.018948014290379,0.00024993751562109475,33.793910775389556,93.91032664966784
