candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
kyrgyz_nbkr_cny_basis,1.049891196834817,1.3121796697047639,2.0840837630309332,10.219939666897293
kyrgyz_nbkr_consensus_basis,0.9361145051492405,1.0850348672920824,19.82008116092567,-1.3103616063470402
kyrgyz_nbkr_consensus_stale20,0.9588929588929587,1.0518086459366445,-25.943851483417593,11.903145350363353
kyrgyz_nbkr_direct_basis,0.8972877297100319,1.0523531637692656,22.561182449079094,-13.856006389924403
kyrgyz_nbkr_direct_cny_disagreement,0.6500284900284898,0.7808559186416575,-22.700499479743343,-21.075593026399176
kyrgyz_nbkr_direct_usd_disagreement,0.8908324223020461,1.0165395618856032,22.941455007397995,-17.792760892572307
kyrgyz_nbkr_inverse_rub_momentum_1,0.7434621762979972,0.8955981977803594,-59.07380400440506,-23.153238276769002
kyrgyz_nbkr_inverse_rub_momentum_10,0.58698224852071,0.9206506909034283,-99.94197577583131,-39.12718419780948
kyrgyz_nbkr_inverse_rub_momentum_2,0.52991452991453,0.690495266843609,-75.64708755334594,-40.89244835981015
kyrgyz_nbkr_inverse_rub_momentum_5,0.8074888074888074,0.9449843603382828,-57.93470893332179,-5.8433445709931915
kyrgyz_nbkr_negative_cny_basis,0.46797646797646797,0.7186396694875574,-34.86245561690032,-29.485552492184553
kyrgyz_nbkr_negative_consensus_basis,0.5068747677443329,0.7673885444989264,-74.86877669978695,-27.64753151765265
kyrgyz_nbkr_negative_direct_basis,0.8916022249355582,0.9927726134763384,-49.385735207056655,8.256157423669631
kyrgyz_nbkr_negative_usd_basis,0.7364913805591773,0.9117069700886692,-8.061325087125898,-13.007972046244042
kyrgyz_nbkr_usd_basis,0.9604184479203339,1.1725999712818238,-11.119934502000373,2.3936179802981368
kyrgyz_nbkr_usd_cny_disagreement,0.6744366744366743,0.8692914623132039,-36.146842431397914,-16.22976910558462
