candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value,min_benefit_lower_ci,max_weekly_signals,early_forward_ratio_min,joint_early_pass
t1810_cny_urgent_cap2,1.3609871723368656,1.4565701659274979,1.4128440366972477,1.4128440366972477,56.32604670984632,20.450530369900164,0.0,1.132012471385536,-11.448735047566487,2,0.9269479674890155,False
t1810_cny_hist50_urgent_cap2,1.3498131158681617,1.501077421879824,1.3058103975535167,1.3700305810397553,49.89392732056158,16.2061869026793,0.0,1.3498131158681617,1.0386075935094454,2,0.9929534830278312,True
t1810_cny_hazard50_urgent_cap2,1.3381098437649765,1.463313634825528,1.348623853211009,1.3914373088685015,52.87345325512172,16.59259114141809,0.0,1.3381098437649765,3.273035164566698,2,0.9687600495143515,True
t1830_cny_urgent_cap2,1.3557120282580406,1.3908324878371388,1.4128440366972477,1.4128440366972477,56.05880452123562,21.3754328718398,0.0,1.0131733159831655,-17.12693561374375,2,0.9750315337393509,False
t1830_cny_hist50_urgent_cap2,1.3099425430926803,1.4097937509250202,1.2844036697247707,1.348623853211009,47.765673843118904,17.539238241098772,0.0,1.3099425430926803,7.37906754563444,2,1.0,True
t1830_cny_hazard50_urgent_cap2,1.3375037609066294,1.4129792048566885,1.2629969418960245,1.3914373088685015,54.88962556807014,17.937269012857666,0.0,1.3375037609066294,2.6322055544005574,2,0.9873788763949082,True
t1850_cny_urgent_cap2,1.308235731548615,1.3724959152232943,1.4128440366972477,1.4128440366972477,55.0971161238712,17.445939636047665,0.0,1.0520281838356587,-12.810377385647817,2,0.9966696068926871,False
t1850_cny_hist50_urgent_cap2,1.2720106372874918,1.3744493770957695,1.3272171253822629,1.4128440366972477,48.42062079749649,15.903572327790064,0.0,1.2720106372874918,9.901206690414147,2,0.9559899898560061,False
t1850_cny_hazard50_urgent_cap2,1.318021461120094,1.4364932657916627,1.3272171253822629,1.348623853211009,52.831678638181444,15.658510384671672,0.0,1.318021461120094,10.06332873832962,2,1.0397278136608417,True
t1930_cny_urgent_cap2,1.392638036809816,1.4539577909628174,1.45565749235474,1.45565749235474,58.70071561722374,20.904991040884955,0.0,1.392638036809816,1.3625672319885436,2,1.0783237353379935,True
t1930_cny_hist50_urgent_cap2,1.2945282926109827,1.4356971926114268,1.3272171253822629,1.348623853211009,49.48806125092453,15.16424118039859,0.0,1.2945282926109827,1.7955776355586193,2,1.0253480369437138,False
t1930_cny_hazard50_urgent_cap2,1.3244860462806634,1.4584831562120055,1.2844036697247707,1.3914373088685015,50.077363811423346,16.635643427034623,0.0,1.3244860462806634,11.46806480228895,2,1.0483964693117684,True
t1850_frozen1830_cny_urgent_cap2,1.3557120282580406,1.3908324878371388,1.4128440366972477,1.4128440366972477,56.05880452123562,21.3754328718398,0.0,1.0131733159831655,-17.12693561374375,2,0.9750315337393509,False
t1850_frozen1830_cny_hist50_urgent_cap2,1.3099425430926803,1.4097937509250202,1.2844036697247707,1.348623853211009,47.765673843118904,17.539238241098772,0.0,1.3099425430926803,7.37906754563444,2,1.0,True
t1850_frozen1830_cny_hazard50_urgent_cap2,1.3375037609066294,1.4129792048566885,1.2629969418960245,1.3914373088685015,54.88962556807014,17.937269012857666,0.0,1.3375037609066294,2.6322055544005574,2,0.9873788763949082,True
t1930_frozen1830_cny_urgent_cap2,1.3557120282580406,1.3908324878371388,1.4128440366972477,1.4128440366972477,56.05880452123562,21.3754328718398,0.0,1.0131733159831655,-17.12693561374375,2,0.9750315337393509,False
t1930_frozen1830_cny_hist50_urgent_cap2,1.3099425430926803,1.4097937509250202,1.2844036697247707,1.348623853211009,47.765673843118904,17.539238241098772,0.0,1.3099425430926803,7.37906754563444,2,1.0,True
t1930_frozen1830_cny_hazard50_urgent_cap2,1.3375037609066294,1.4129792048566885,1.2629969418960245,1.3914373088685015,54.88962556807014,17.937269012857666,0.0,1.3375037609066294,2.6322055544005574,2,0.9873788763949082,True
cny_hist50_urgent_cap2,1.3099425430926803,1.4097937509250202,1.2844036697247707,1.348623853211009,47.765673843118904,17.539238241098772,0.0,1.3099425430926803,7.37906754563444,2,1.0,True
cny50_hazard_hist_h5_urgent_cap2,1.3375037609066294,1.4129792048566885,1.2629969418960245,1.3914373088685015,54.88962556807014,17.937269012857666,0.0,1.3375037609066294,2.6322055544005574,2,0.9873788763949082,True
