candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
t1810_cny_urgent_cap2,1.4130338329905399,1.4440980405284263,1.3881230116648993,1.3940362087326943,37.69609263652417,17.146503167425056,0.0,1.4130338329905399
t1810_cny_hist50_urgent_cap2,1.419118415648132,1.476531992477688,1.34185303514377,1.3831877729257642,41.469341743046364,18.643092226655416,0.0,1.419118415648132
t1810_cny_hazard50_urgent_cap2,1.4322210201739909,1.505985071379143,1.3045793397231098,1.3831877729257642,44.141513447928794,18.250514431495414,0.0,1.4322210201739909
t1830_cny_urgent_cap2,1.4979509655911047,1.5569549420760243,1.3940362087326943,1.4,46.90730924238595,19.790582535191092,0.0,1.4979509655911047
t1830_cny_hist50_urgent_cap2,1.5032617719706234,1.5524711905392805,1.334398296059638,1.3831877729257642,48.198912070070506,19.677498417883786,0.0,1.5032617719706234
t1830_cny_hazard50_urgent_cap2,1.4776399147598245,1.5506139382223298,1.326943556975506,1.3679039301310043,46.93280122312076,21.140797167380946,0.0,1.4776399147598245
t1850_cny_urgent_cap2,1.4740279096181284,1.5200690362023817,1.4313099041533546,1.4376344086021504,42.04272892055368,19.989930484278585,0.0,1.4740279096181284
t1850_cny_hist50_urgent_cap2,1.4843140659214482,1.5839903707434786,1.356762513312034,1.390829694323144,48.12307154803055,22.204456313310676,0.0,1.4843140659214482
t1850_cny_hazard50_urgent_cap2,1.5112069067151797,1.6013837159348985,1.3045793397231098,1.3831877729257642,48.55111409898648,21.84431140234051,0.0,1.5112069067151797
t1930_cny_urgent_cap2,1.5066758893767354,1.5902346842906812,1.3510074231177094,1.356762513312034,52.27815475923813,22.945971333257333,0.0,1.5066758893767354
t1930_cny_hist50_urgent_cap2,1.4370717136873057,1.5220327831058102,1.326943556975506,1.3602620087336244,46.8226961753424,20.819083672586324,0.0,1.4370717136873057
t1930_cny_hazard50_urgent_cap2,1.4607845713801988,1.5417044250399863,1.326943556975506,1.390829694323144,46.904677121880084,20.441402338729013,0.0,1.4607845713801988
t1850_frozen1830_cny_urgent_cap2,1.4979509655911047,1.5569549420760243,1.3940362087326943,1.4,46.90730924238595,19.790582535191092,0.0,1.4979509655911047
t1850_frozen1830_cny_hist50_urgent_cap2,1.5032617719706234,1.5524711905392805,1.334398296059638,1.3831877729257642,48.198912070070506,19.677498417883786,0.0,1.5032617719706234
t1850_frozen1830_cny_hazard50_urgent_cap2,1.4776399147598245,1.5506139382223298,1.326943556975506,1.3679039301310043,46.93280122312076,21.140797167380946,0.0,1.4776399147598245
t1930_frozen1830_cny_urgent_cap2,1.4979509655911047,1.5569549420760243,1.3940362087326943,1.4,46.90730924238595,19.790582535191092,0.0,1.4979509655911047
t1930_frozen1830_cny_hist50_urgent_cap2,1.5032617719706234,1.5524711905392805,1.334398296059638,1.3831877729257642,48.198912070070506,19.677498417883786,0.0,1.5032617719706234
t1930_frozen1830_cny_hazard50_urgent_cap2,1.4776399147598245,1.5506139382223298,1.326943556975506,1.3679039301310043,46.93280122312076,21.140797167380946,0.0,1.4776399147598245
cny_hist50_urgent_cap2,1.5032617719706234,1.5524711905392805,1.334398296059638,1.3831877729257642,48.198912070070506,19.677498417883786,0.0,1.5032617719706234
cny50_hazard_hist_h5_urgent_cap2,1.4776399147598245,1.5506139382223298,1.326943556975506,1.3679039301310043,46.93280122312076,21.140797167380946,0.0,1.4776399147598245
