candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
t1930_cny_urgent_cap2,2024,1,1240,330,2024-01-09,2024-12-28,0.7787878787878788,0.5435483870967742,1.432784821508857,1.432784821508857,1.3014084507042254,1.3014084507042254,1.3014084507042254,17.682826885813494,39.76849638828629
t1930_cny_urgent_cap2,2024,3,1240,330,2024-01-09,2024-12-28,0.603030303030303,0.3919354838709677,1.5385958348921314,1.5385958348921311,1.3014084507042254,1.3014084507042254,1.3014084507042254,28.14204201082626,50.48188428663971
t1930_cny_urgent_cap2,2024,5,1240,330,2024-01-09,2024-12-28,0.5515151515151515,0.3379032258064516,1.6321689448181096,1.6321689448181096,1.3014084507042254,1.3014084507042254,1.3014084507042254,32.29760335606861,60.176182709242504
t1930_cny_urgent_cap2,2024,10,1240,330,2024-01-09,2024-12-28,0.4484848484848485,0.2693548387096774,1.665033569225186,1.6650335692251859,1.3014084507042254,1.3014084507042254,1.3014084507042254,32.041710281822475,71.59953111955622
t1930_cny_urgent_cap2,2024,20,1240,330,2024-01-09,2024-12-28,0.3090909090909091,0.18870967741935485,1.637917637917638,1.6379176379176377,1.3014084507042254,1.3014084507042254,1.3014084507042254,29.16304862749621,85.77767218520913
t1930_cny_urgent_cap2,2025,1,1235,335,2025-01-09,2025-12-30,0.746268656716418,0.4631578947368421,1.6112618724559025,1.6112618724559022,1.3174157303370788,1.3174157303370788,1.3174157303370788,28.69036883688573,57.02138786580228
t1930_cny_urgent_cap2,2025,3,1235,335,2025-01-09,2025-12-30,0.48059701492537316,0.28421052631578947,1.6909894969596464,1.6909894969596462,1.3174157303370788,1.3174157303370788,1.3174157303370788,41.1359446748859,56.1681877801127
t1930_cny_urgent_cap2,2025,5,1235,335,2025-01-09,2025-12-30,0.4,0.22186234817813766,1.8029197080291972,1.802919708029197,1.3174157303370788,1.3174157303370788,1.3174157303370788,42.56928890633331,47.842710641403585
t1930_cny_urgent_cap2,2025,10,1235,335,2025-01-09,2025-12-30,0.2537313432835821,0.14736842105263157,1.7217484008528787,1.7217484008528785,1.3174157303370788,1.3174157303370788,1.3174157303370788,42.27586967464144,23.864538129913218
t1930_cny_urgent_cap2,2025,20,1235,335,2025-01-09,2025-12-30,0.1582089552238806,0.09635627530364373,1.641916468079769,1.6419164680797693,1.3174157303370788,1.3174157303370788,1.3174157303370788,41.91320546253512,-16.43424052705496
t1930_cny_urgent_cap2,2026,1,805,245,2026-01-12,2026-08-31,0.8244897959183674,0.55527950310559,1.484819431128156,1.484819431128156,1.4784482758620687,1.4784482758620687,1.4784482758620687,22.180520328934684,62.64225341929983
t1930_cny_urgent_cap2,2026,3,795,245,2026-01-12,2026-08-27,0.6081632653061224,0.4050314465408805,1.5015211053365445,1.5015211053365443,1.5043859649122808,1.5043859649122808,1.5043859649122808,27.427539957168058,69.72193945798504
t1930_cny_urgent_cap2,2026,5,785,240,2026-01-12,2026-08-25,0.525,0.3401273885350318,1.5435393258426968,1.5435393258426966,1.4867256637168142,1.4867256637168142,1.4867256637168142,28.581913962962172,73.79205707598786
t1930_cny_urgent_cap2,2026,10,760,235,2026-01-12,2026-08-18,0.44680851063829785,0.29210526315789476,1.5296147211040827,1.529614721104083,1.5022831050228311,1.5022831050228311,1.5022831050228311,28.312510253396596,94.70188858377443
t1930_cny_urgent_cap2,2026,20,710,220,2026-01-12,2026-08-04,0.36818181818181817,0.24647887323943662,1.4937662337662336,1.493766233766234,1.502439024390244,1.502439024390244,1.502439024390244,49.783735038263906,130.41131690590842
t1930_cny_urgent_cap2,AMD,1,656,182,2024-01-09,2026-08-31,0.7802197802197802,0.524390243902439,1.4878609762330692,1.485189969366923,1.3510074231177094,1.3510074231177094,1.3510074231177094,22.671307655037577,51.64500807989889
t1930_cny_urgent_cap2,AMD,3,654,182,2024-01-09,2026-08-27,0.554945054945055,0.35932721712538224,1.5444002805704935,1.5398651977312339,1.356762513312034,1.356762513312034,1.356762513312034,32.607393523174544,58.510492910011614
t1930_cny_urgent_cap2,AMD,5,652,181,2024-01-09,2026-08-25,0.4861878453038674,0.29754601226993865,1.6339921398872244,1.6306799901692863,1.3521878335112059,1.3521878335112059,1.3521878335112059,35.04613336573475,60.41547884532233
t1930_cny_urgent_cap2,AMD,10,647,180,2024-01-09,2026-08-18,0.37222222222222223,0.23338485316846985,1.5948859455481974,1.5868307207401224,1.3548387096774193,1.3548387096774193,1.3548387096774193,34.82128167412811,62.75861516746141
t1930_cny_urgent_cap2,AMD,20,637,177,2024-01-09,2026-08-04,0.2655367231638418,0.1726844583987441,1.5376990241397022,1.52017365196776,1.3526200873362444,1.3526200873362444,1.3526200873362444,38.93604636169125,64.96473474811509
t1930_cny_urgent_cap2,KGS,1,656,182,2024-01-09,2026-08-31,0.7747252747252747,0.4954268292682927,1.5637531699070162,1.565717159863154,1.3510074231177094,1.3510074231177094,1.3510074231177094,23.640943081393704,51.98999276064469
