candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
t1810_cny_urgent_cap2,1,3280,935,2024-01-09,2026-08-31,0.7304812834224599,0.5161585365853658,1.4152265857210091,1.4130338329905399,1.3881230116648993,1.3881230116648993,1.3881230116648993,17.146503167425056,40.75270453661326
t1810_cny_urgent_cap2,3,3270,935,2024-01-09,2026-08-27,0.5122994652406417,0.354434250764526,1.4454005619817933,1.4405881683887605,1.3940362087326943,1.3940362087326943,1.3940362087326943,25.5727081503717,45.59948740255602
t1810_cny_urgent_cap2,5,3260,930,2024-01-09,2026-08-25,0.44408602150537635,0.294478527607362,1.5080421146953404,1.5031863750979129,1.3895410885805763,1.3895410885805763,1.3895410885805763,28.68628926434707,46.93433913241593
t1810_cny_urgent_cap2,10,3235,925,2024-01-09,2026-08-18,0.3264864864864865,0.22812982998454404,1.4311433384604118,1.4217501118997378,1.3924731182795698,1.3924731182795698,1.3924731182795698,30.994489716025363,43.543239891884774
t1810_cny_urgent_cap2,20,3185,910,2024-01-09,2026-08-04,0.24175824175824176,0.16577708006279435,1.4583333333333333,1.4419317142651804,1.390829694323144,1.390829694323144,1.390829694323144,35.34160143059265,37.69609263652417
t1810_cny_hist50_urgent_cap2,1,3280,920,2024-01-09,2026-08-31,0.7336956521739131,0.5161585365853658,1.4214540691851358,1.419118415648132,1.3658536585365852,1.3435843054082715,1.3732767762460232,18.643092226655416,43.43557982164654
t1810_cny_hist50_urgent_cap2,3,3270,915,2024-01-09,2026-08-27,0.521311475409836,0.354434250764526,1.4708270272563966,1.466358843215553,1.364217252396166,1.34185303514377,1.3716719914802982,27.568806543178848,48.571360313742034
t1810_cny_hist50_urgent_cap2,5,3260,915,2024-01-09,2026-08-25,0.45901639344262296,0.294478527607362,1.5587431693989071,1.5529957184697396,1.367129135538954,1.3447171824973319,1.374599786552828,30.96524065886629,50.60640647280936
t1810_cny_hist50_urgent_cap2,10,3235,910,2024-01-09,2026-08-18,0.3384615384615385,0.22812982998454404,1.4836356055868252,1.4725208015628968,1.3698924731182796,1.3473118279569891,1.3774193548387097,34.00370171636039,47.533012998151094
t1810_cny_hist50_urgent_cap2,20,3185,897,2024-01-09,2026-08-04,0.24749163879598662,0.16577708006279435,1.4929183135704875,1.471666183492119,1.3709606986899563,1.3449781659388647,1.3831877729257642,41.66468377384228,41.469341743046364
t1810_cny_hazard50_urgent_cap2,1,3280,903,2024-01-09,2026-08-31,0.7397563676633444,0.5161585365853658,1.4331960342207737,1.4322210201739909,1.3406150583244962,1.3064687168610816,1.3732767762460232,18.250514431495414,44.141513447928794
t1810_cny_hazard50_urgent_cap2,3,3270,899,2024-01-09,2026-08-27,0.5216907675194661,0.354434250764526,1.471897161163636,1.4702708494112315,1.3403620873269435,1.3045793397231098,1.3791267305644304,27.930484135468877,49.166569453178504
t1810_cny_hazard50_urgent_cap2,5,3260,898,2024-01-09,2026-08-25,0.4665924276169265,0.294478527607362,1.5844701187824795,1.5833237799350628,1.3417289220917823,1.3073639274279616,1.374599786552828,32.38282449263213,51.77147980267793
t1810_cny_hazard50_urgent_cap2,10,3235,893,2024-01-09,2026-08-18,0.3482642777155655,0.22812982998454404,1.526605607601429,1.5214339958185477,1.3443010752688171,1.3096774193548386,1.3774193548387097,37.87550961405841,51.49817623772592
t1810_cny_hazard50_urgent_cap2,20,3185,882,2024-01-09,2026-08-04,0.25510204081632654,0.16577708006279435,1.5388257575757576,1.5226757115568825,1.3480349344978166,1.314410480349345,1.3831877729257642,47.99381980663921,49.21094373286814
t1830_cny_urgent_cap2,1,3280,940,2024-01-09,2026-08-31,0.7734042553191489,0.5161585365853658,1.4983850900453684,1.4979509655911047,1.3955461293743372,1.3955461293743372,1.3955461293743372,19.790582535191092,47.18786550504043
t1830_cny_urgent_cap2,3,3270,935,2024-01-09,2026-08-27,0.546524064171123,0.354434250764526,1.5419617686277585,1.541823105813072,1.3940362087326943,1.3940362087326943,1.3940362087326943,28.17497377531923,53.16111277657782
t1830_cny_urgent_cap2,5,3260,935,2024-01-09,2026-08-25,0.4823529411764706,0.294478527607362,1.6379901960784313,1.638272816988416,1.3970117395944504,1.3970117395944504,1.3970117395944504,29.86001814870034,52.33888927321422
t1830_cny_urgent_cap2,10,3235,930,2024-01-09,2026-08-18,0.35591397849462364,0.22812982998454404,1.5601378325611213,1.556512280071455,1.4,1.4,1.4,32.167169032799656,51.36736398395378
t1830_cny_urgent_cap2,20,3185,915,2024-01-09,2026-08-04,0.25901639344262295,0.16577708006279435,1.5624379036264282,1.550215541916074,1.398471615720524,1.398471615720524,1.398471615720524,36.931281566720244,46.90730924238595
