candidate,h,control,lift_lo,lift_hi,delta_lo,delta_hi,draws,block
cny50_hazard_hist_h5_urgent_cap2,1,cny50_hazard_hist_h5_urgent_cap2,1.395941078370218,1.5591394039566833,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,3,cny50_hazard_hist_h5_urgent_cap2,1.3996483021205044,1.6509720159022865,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,5,cny50_hazard_hist_h5_urgent_cap2,1.4792803143496882,1.796702299913417,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,10,cny50_hazard_hist_h5_urgent_cap2,1.4192472652132941,1.7308138510541233,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,20,cny50_hazard_hist_h5_urgent_cap2,1.4011210106684928,1.7586698078265852,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,mean,cny50_hazard_hist_h5_urgent_cap2,,,0.0,0.0,1000,
t1810_cny_urgent_cap2,1,cny50_hazard_hist_h5_urgent_cap2,1.3366461322827603,1.490375501976524,-0.12630248697840274,-0.0031787444611931018,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_urgent_cap2,3,cny50_hazard_hist_h5_urgent_cap2,1.3202607748246078,1.5752441977871583,-0.16945879511402018,-0.0005712098218353958,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_urgent_cap2,5,cny50_hazard_hist_h5_urgent_cap2,1.3707724383420536,1.6537298571386834,-0.22534952737523453,-0.04892194282611851,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_urgent_cap2,10,cny50_hazard_hist_h5_urgent_cap2,1.2716882162467844,1.590617333923005,-0.2588209510050206,-0.05079871276891584,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_urgent_cap2,20,cny50_hazard_hist_h5_urgent_cap2,1.256913957352714,1.6327544953930044,-0.2726938830755426,0.007513413625353337,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_urgent_cap2,mean,cny50_hazard_hist_h5_urgent_cap2,,,-0.20173136617788764,-0.029990118097919082,1000,
t1810_cny_hist50_urgent_cap2,1,cny50_hazard_hist_h5_urgent_cap2,1.3295168100964245,1.5107198965337467,-0.1100397020977825,-0.01001311163596054,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_hist50_urgent_cap2,3,cny50_hazard_hist_h5_urgent_cap2,1.337109357645615,1.6078893445328124,-0.13104256709982007,0.014862073519647629,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_hist50_urgent_cap2,5,cny50_hazard_hist_h5_urgent_cap2,1.408313872159105,1.7204535758400763,-0.15571614305555131,-0.005474871176824015,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_hist50_urgent_cap2,10,cny50_hazard_hist_h5_urgent_cap2,1.3276584230038626,1.6371649646283313,-0.19166809903271828,-0.010077075978107686,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_hist50_urgent_cap2,20,cny50_hazard_hist_h5_urgent_cap2,1.3160939251950348,1.6333104775269682,-0.22021413753032915,0.011688878525260024,1000,"20 announcement dates, circular, all currencies together"
t1810_cny_hist50_urgent_cap2,mean,cny50_hazard_hist_h5_urgent_cap2,,,-0.15093940350672805,-0.007637114945975821,1000,
t1810_cny_hazard50_urgent_cap2,1,cny50_hazard_hist_h5_urgent_cap2,1.3470219885682229,1.5210988878723575,-0.09868588252419526,-0.0011681069272462172,1000,"20 announcement dates, circular, all currencies together"
