candidate,control,h,metric,block_dates,draws,estimate,ci_lo,ci_hi,difference,delta_lo,delta_hi
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,1,lift,20,1000,1.5066758893767354,1.3905510252107798,1.6241182738294595,0.0034141174061119717,-0.09196465404991604,0.100153806377663
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,1,sym,20,1000,22.945971333257333,16.868288058791713,30.70640527212278,3.268472915373547,-1.0467190339149686,8.501338856814364
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,1,forward,20,1000,52.27815475923813,40.12839569271876,63.650400392669376,4.0792426891676214,-4.741111755748873,12.890319868914338
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,3,lift,20,1000,1.5720456779581433,1.4146835140320695,1.7424473421398217,0.024454880366494125,-0.08992088656801325,0.1406188683265612
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,3,sym,20,1000,32.733145735346824,23.519942628493776,43.61821496139266,2.6562544222163176,-4.566379214760361,10.174467092737972
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,3,forward,20,1000,57.75520866828044,42.34602870712895,73.27004411251747,3.941392207685638,-7.9865753832400745,14.81388787540747
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,5,lift,20,1000,1.6525679662396773,1.4770324874315075,1.8494816165029568,0.022510462704529166,-0.09369347980984802,0.15019408614212862
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,5,sym,20,1000,35.11445330633727,25.265894718884482,47.031217401244184,1.7208352554177395,-7.422263975968012,11.4211879004971
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,5,forward,20,1000,59.22159343332301,39.61661095078301,77.89770315467166,4.314400553474961,-9.019020633774284,17.418494477990766
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,10,lift,20,1000,1.6336374285321575,1.451226347067441,1.8478062016597125,0.09878002992650536,-0.045774125956946694,0.25406878800430005
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,10,sym,20,1000,34.877356270616104,18.284819930282005,51.972840638610435,-2.7721531754417015,-14.650981577910077,10.589420178948354
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,10,forward,20,1000,59.86378817795719,25.986235706986708,91.31952815493194,5.886284866105015,-8.170780181615333,20.745273970426563
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,20,lift,20,1000,1.5862464593466916,1.3969964641516324,1.8211981858538548,0.03965797835336193,-0.12279163779146177,0.22315726650314674
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,20,sym,20,1000,39.1154255202724,6.814691905149553,70.1910301737029,-7.75594001116265,-23.642353164294775,9.125594114749957
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,20,forward,20,1000,58.18265645633385,-3.0532325513861767,113.49013025596395,6.48758631863619,-10.949309854155345,24.76934245218284
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,1,lift,50,1000,1.5066758893767354,1.374789845778759,1.6666855018679427,0.0034141174061119717,-0.08132303045577531,0.09506246777343831
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,1,sym,50,1000,22.945971333257333,16.721161939719988,30.729860150615842,3.268472915373547,-0.6327234029115628,8.304508357118355
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,1,forward,50,1000,52.27815475923813,40.70917415139568,64.90759397863303,4.0792426891676214,-3.7918642716810624,13.157199377856214
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,3,lift,50,1000,1.5720456779581433,1.3762112588251005,1.7974639527930114,0.024454880366494125,-0.10262819332001022,0.14771214378727598
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,3,sym,50,1000,32.733145735346824,23.02958410575597,44.76491682830126,2.6562544222163176,-3.5454783049827325,10.429769697480248
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,3,forward,50,1000,57.75520866828044,43.77429604822356,72.99160489004736,3.941392207685638,-7.6849513293048295,16.10538361197134
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,5,lift,50,1000,1.6525679662396773,1.4476618072668341,1.9225610249774352,0.022510462704529166,-0.10591461634448984,0.1424089282527256
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,5,sym,50,1000,35.11445330633727,25.27301756550868,47.843757250025455,1.7208352554177395,-5.819122469962321,11.265376152915591
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,5,forward,50,1000,59.22159343332301,41.081218034430655,77.96260012018924,4.314400553474961,-8.54780191513,17.37122450799586
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,10,lift,50,1000,1.6336374285321575,1.4309218166678503,1.92164632779611,0.09878002992650536,-0.051912603142475665,0.27120788523189376
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,10,sym,50,1000,34.877356270616104,21.316280845943226,51.45099114194559,-2.7721531754417015,-12.037729479653933,8.453278407186053
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,10,forward,50,1000,59.86378817795719,26.89125177606884,96.04044405694185,5.886284866105015,-7.769571373654295,18.907992594635402
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,20,lift,50,1000,1.5862464593466916,1.3771313046707236,1.9011364211691777,0.03965797835336193,-0.1315886663389819,0.26784586368528684
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,20,sym,50,1000,39.1154255202724,11.422481477584737,67.91998497294085,-7.75594001116265,-19.971077553078704,6.602759525737257
t1930_cny_urgent_cap2,cny_hist50_urgent_cap2,20,forward,50,1000,58.18265645633385,-11.860482534747932,127.87299459150138,6.48758631863619,-10.68510474108333,22.547416512307436
