scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
calendar_assumed_replay,12:45,auc,20,-0.04308139875369696,-0.11538705240329525,-0.0021214456890855144
calendar_assumed_replay,12:45,brier,50,0.0014189434048034913,-0.00023321268228940873,0.003940779766641914
calendar_assumed_replay,12:45,auc,50,-0.04380006996721763,-0.12543236124281967,0.0
calendar_assumed_replay,13:45,brier,20,0.0016183806023720138,-0.0002727662510509186,0.004401535607890002
calendar_assumed_replay,13:45,auc,20,-0.04709219390193554,-0.126704084855117,-0.004412927284113661
calendar_assumed_replay,13:45,brier,50,0.001558612752472047,-0.00013079292555405665,0.004293890235656831
calendar_assumed_replay,13:45,auc,50,-0.04469610645894674,-0.12816196227170096,-0.0006129805891209913
calendar_assumed_replay,14:45,brier,20,0.0016181887249790013,-0.0002954327124022572,0.004617511646406488
calendar_assumed_replay,14:45,auc,20,-0.046659676311962966,-0.11851252974814971,-0.0048423059670756755
calendar_assumed_replay,14:45,brier,50,0.0014755103185161687,-0.00018527191331329086,0.003973211915084401
calendar_assumed_replay,14:45,auc,50,-0.04442215983377109,-0.12112306254041602,-0.000908639338587541
calendar_assumed_replay,15:10,brier,20,0.0021172834075510938,9.284496131182505e-05,0.0054364501807754725
calendar_assumed_replay,15:10,auc,20,-0.04304638456307014,-0.11467917039456461,-0.0028244064337911803
calendar_assumed_replay,15:10,brier,50,0.002187657496006272,0.0,0.005626294346073146
calendar_assumed_replay,15:10,auc,50,-0.0424241180413029,-0.12059089391680808,0.0
calendar_assumed_replay,15:25,brier,20,0.005681635182051393,0.0010611168060701188,0.011886514067545532
calendar_assumed_replay,15:25,auc,20,-0.05587795771622441,-0.12757217276903413,-0.009372829480192886
calendar_assumed_replay,15:25,brier,50,0.0057010018595407864,0.0005872287389928609,0.012463980928318
calendar_assumed_replay,15:25,auc,50,-0.05499507924703163,-0.12921951129465883,-0.005460259381324859
calendar_assumed_replay,15:45,brier,20,0.005451320255388839,0.0007394132435323182,0.010993151482665055
calendar_assumed_replay,15:45,auc,20,-0.055457816157679814,-0.12441323553272336,-0.008108802270191987
calendar_assumed_replay,15:45,brier,50,0.005418314737994812,0.0005644737128265678,0.01140850204047446
calendar_assumed_replay,15:45,auc,50,-0.054023556294031064,-0.12275583338472523,-0.006092079427328981
calendar_assumed_replay,16:45,brier,20,0.002781069944929945,0.0002889112112209467,0.006023723069465381
calendar_assumed_replay,16:45,auc,20,-0.020993136826062766,-0.045903972665179704,-0.002646317153928538
calendar_assumed_replay,16:45,brier,50,0.002722091226268626,1.072969158444806e-05,0.006981817376650565
calendar_assumed_replay,16:45,auc,50,-0.01998573445014669,-0.04951811623729904,0.0
calendar_assumed_replay,17:45,brier,20,0.0003160284515861026,-0.0001923970600152647,0.0011596656223642453
calendar_assumed_replay,17:45,auc,20,-0.00892220787380676,-0.021669211343867845,0.0007660309314938465
calendar_assumed_replay,17:45,brier,50,0.0003282281693363663,-0.00012115576477858642,0.0010394383848454413
