rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.22,358,1.415819209039548,20,0,0.5782122905027933,0.3379032258064516,1.7111771843042094,0.7577492957828366,81.66918734699773,1.7111771843042094,1.7111771843042094,1,1,1.3248587570621468,1.4830508474576272,1.6021385609267098,0.8441926345609065,1.7111771843042094,1.415819209039548,1.415819209039548,1.101123595505618,2.135,4,noon_consensus,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,317,1.2501408450704226,20,0,0.45741324921135645,0.22186234817813766,2.0616984042920627,0.797904782882794,67.80915250860677,2.0616984042920627,2.0616984042920627,1,1,1.2225352112676056,1.2816901408450705,1.8481514084507042,0.7564102564102564,2.0616984042920627,1.2501408450704226,1.2501408450704226,1.0977272727272729,1.4461538461538461,4,noon_consensus,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,237,1.4746666666666666,20,0,0.6371308016877637,0.3401273885350318,1.8732122821157098,0.8264464303790147,110.67229412512404,1.8732122821157098,1.8732122821157098,1,1,1.4,1.5244444444444443,1.5302144249512672,0.8448275862068966,1.8732122821157098,1.4746666666666666,1.4746666666666666,1.431111111111111,1.5818181818181818,3,noon_consensus,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,554,1.3079258010118044,20,0,0.5342960288808665,0.26782178217821784,1.994968536671627,0.8157751340704552,86.14591164780279,1.8732122821157098,1.9674553432038864,2,2,1.2748735244519394,1.3220910623946038,1.7480096919349255,0.7868852459016393,1.9674553432038864,1.2501408450704226,1.4746666666666666,1.0977272727272729,1.5818181818181818,7,noon_consensus,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,300,1.1864406779661016,20,0,0.5566666666666666,0.3379032258064516,1.647414478918059,0.7005892458989706,74.66190915389957,1.647414478918059,1.647414478918059,1,1,1.1864406779661016,1.1864406779661016,1.4189054726368162,0.7796610169491526,1.647414478918059,1.1864406779661016,1.1864406779661016,1.1797752808988764,1.3125,4,signed_spot,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,375,1.4788732394366197,20,0,0.4053333333333333,0.22186234817813766,1.8269586374695863,0.7276369657519159,47.24405763585469,1.8269586374695863,1.8269586374695863,1,1,1.4788732394366197,1.4788732394366197,1.5307042253521128,0.7702702702702703,1.8269586374695863,1.4788732394366197,1.4788732394366197,1.0340909090909092,2.1538461538461537,4,signed_spot,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,235,1.462222222222222,20,0,0.6042553191489362,0.3401273885350318,1.7765559008685952,0.7963718132257459,104.12514622781052,1.7765559008685952,1.7765559008685952,1,1,1.462222222222222,1.462222222222222,1.4650989175065323,0.8695652173913043,1.7765559008685952,1.462222222222222,1.462222222222222,1.125,1.711111111111111,3,signed_spot,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,610,1.4401349072512648,20,0,0.4819672131147541,0.26782178217821784,1.7995818308536105,0.7555274771008537,69.15726389669013,1.7765559008685952,1.8017572691690908,2,2,1.4401349072512648,1.4401349072512648,1.64026352075992,0.8016528925619835,1.8017572691690908,1.462222222222222,1.4788732394366197,1.0340909090909092,2.1538461538461537,7,signed_spot,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,335,1.3248587570621468,20,0,0.5462686567164179,0.3379032258064516,1.61664232536601,0.7683815941325411,70.51435970364315,1.61664232536601,1.61664232536601,1,1,1.2853107344632768,1.344632768361582,1.5563093622795117,0.8515151515151516,1.61664232536601,1.3248587570621468,1.3248587570621468,1.006741573033708,1.8025,4,static_equal,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,323,1.2738028169014084,20,0,0.4458204334365325,0.22186234817813766,2.0094461142121083,0.7984554562233682,68.40482216212159,2.0094461142121083,2.0094461142121083,1,1,1.2422535211267605,1.3211267605633803,1.7566481137909709,0.7484276729559748,2.0094461142121083,1.2738028169014084,1.2738028169014084,1.0181818181818183,1.5256410256410258,4,static_equal,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,227,1.4124444444444442,20,0,0.6211453744493393,0.3401273885350318,1.826213928624462,0.8238905036657845,109.84623199714046,1.826213928624462,1.826213928624462,1,1,1.4,1.431111111111111,1.437070938215103,0.8468468468468469,1.826213928624462,1.4124444444444442,1.4124444444444442,1.225,1.6,3,static_equal,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,550,1.2984822934232716,20,0,0.5181818181818182,0.26782178217821784,1.934800873802722,0.8055356631785228,85.5088222213021,1.826213928624462,1.9178300214182853,2,2,1.2748735244519394,1.33389544688027,1.6372508477379868,0.781651376146789,1.9178300214182853,1.2738028169014084,1.4124444444444442,1.0181818181818183,1.6,7,static_equal,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,325,1.2853107344632768,20,0,0.5661538461538461,0.3379032258064516,1.6754910960161555,0.773846726298623,76.35639466420118,1.6754910960161555,1.6754910960161555,1,1,1.225988700564972,1.3248587570621468,1.5522388059701495,0.828125,1.6754910960161555,1.2853107344632768,1.2853107344632768,1.053932584269663,1.5431818181818182,4,online_global_w250_eta5,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,311,1.2264788732394367,20,0,0.4565916398713826,0.22186234817813766,2.0579951651137134,0.7954514382068557,72.87023578249753,2.0579951651137134,2.0579951651137134,1,1,1.1830985915492958,1.2619718309859154,1.8525,0.7352941176470589,2.0579951651137134,1.2264788732394367,1.2264788732394367,0.9545454545454546,1.4307692307692308,4,online_global_w250_eta5,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,229,1.4248888888888886,20,0,0.6331877729257642,0.3401273885350318,1.8616194821974716,0.8256040952670167,111.69070062508666,1.8616194821974716,1.8616194821974716,1,1,1.3688888888888888,1.4933333333333332,1.549342105263158,0.8482142857142857,1.8616194821974716,1.4248888888888886,1.4248888888888886,1.3,1.6,3,online_global_w250_eta5,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,540,1.2748735244519394,20,0,0.5314814814814814,0.26782178217821784,1.9844595057164371,0.8056087754752612,89.33298846574365,1.8616194821974716,1.9598073236555926,2,2,1.2512647554806071,1.3220910623946038,1.7192923898531374,0.7757009345794392,1.9598073236555926,1.2264788732394367,1.4248888888888886,0.9545454545454546,1.6,7,online_global_w250_eta5,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,324,1.2813559322033898,20,0,0.558641975308642,0.3379032258064516,1.6532602610566016,0.7202157564411524,76.54693816054687,1.6532602610566016,1.6532602610566016,1,1,1.225988700564972,1.344632768361582,1.5748663101604277,0.7711598746081505,1.6532602610566016,1.2813559322033898,1.2813559322033898,0.9386363636363637,1.7340909090909091,4,matched_stale20,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,301,1.1870422535211267,20,0,0.42857142857142855,0.22186234817813766,1.9316996871741396,0.7771083193449646,57.45348158997908,1.9316996871741396,1.9316996871741396,1,1,1.143661971830986,1.2028169014084507,1.6527266644362661,0.7094594594594594,1.9316996871741396,1.1870422535211267,1.1870422535211267,1.0818181818181818,1.3384615384615384,4,matched_stale20,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,200,1.2444444444444442,20,0,0.66,0.3401273885350318,1.9404494382022475,0.7858661229447745,111.35890942449443,1.9404494382022475,1.9404494382022475,1,1,1.182222222222222,1.3066666666666666,1.5221606648199448,0.8051282051282052,1.9404494382022475,1.2444444444444442,1.2444444444444442,1.1818181818181819,1.425,3,matched_stale20,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,501,1.182799325463744,20,0,0.5209580838323353,0.26782178217821784,1.9451669673591816,0.7750534594614186,78.97261445804907,1.9316996871741396,1.9360745626881934,2,2,1.1568296795952784,1.2158516020236088,1.6566851039481212,0.7399193548387096,1.9360745626881934,1.1870422535211267,1.2444444444444442,1.0818181818181818,1.425,7,matched_stale20,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,307,1.2141242937853107,20,0,0.5146579804560261,0.3379032258064516,1.5230928299891942,0.696593594748822,66.06946219992902,1.5230928299891942,1.5230928299891942,1,1,1.1468926553672316,1.265536723163842,1.4814814814814816,0.7450331125827815,1.5230928299891942,1.2141242937853107,1.2141242937853107,0.9545454545454546,1.5750000000000002,4,static_equal_stale20,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,327,1.2895774647887326,20,0,0.42507645259938837,0.22186234817813766,1.9159467845264402,0.7671392330069802,48.395150081643095,1.9159467845264402,1.9159467845264402,1,1,1.2619718309859154,1.3014084507042254,1.73943661971831,0.7608695652173914,1.9159467845264402,1.2895774647887326,1.2895774647887326,1.1931818181818181,1.4307692307692308,4,static_equal_stale20,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,194,1.2071111111111108,20,0,0.6391752577319587,0.3401273885350318,1.879223136028418,0.7043548363773083,111.03642679899386,1.879223136028418,1.879223136028418,1,1,1.182222222222222,1.2133333333333332,1.5537561853351327,0.7936507936507936,1.879223136028418,1.2071111111111108,1.2071111111111108,1.1199999999999999,1.3272727272727272,3,static_equal_stale20,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,521,1.2300168634064081,20,0,0.5047984644913628,0.26782178217821784,1.884829756511188,0.7294938754391425,71.72030878253761,1.879223136028418,1.897584960277429,2,2,1.2040472175379429,1.239460370994941,1.6541165999109924,0.7655038759689923,1.897584960277429,1.2071111111111108,1.2895774647887326,1.1199999999999999,1.4307692307692308,7,static_equal_stale20,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
