date,currency,noon_rank,signed_spot_rank,stale_spot_rank,noon_weight,stale_system_noon_weight,online_score
2024-08-14,UZS,0.4527027027027027,0.88,0.508,0.6396726241276756,0.7022468776366484,0.6066696165551744
2024-08-15,UZS,0.013422818791946308,0.524,0.504,0.6256288258671253,0.6869406514279495,0.2045681976062589
2024-08-16,UZS,0.22,0.964,0.664,0.619699494239231,0.6980463822916735,0.502943576286012
2024-08-17,UZS,0.7682119205298014,0.524,0.504,0.6306475057019791,0.6846706823176052,0.6780116385448092
2024-08-20,UZS,0.3092105263157895,0.524,0.508,0.6231861301366308,0.6760832950633137,0.3901461791006532
2024-08-21,UZS,0.6405228758169934,0.944,0.512,0.635113586126055,0.6571002690236583,0.7512575553529085
2024-08-22,UZS,0.01948051948051948,0.52,0.516,0.6220050427555137,0.6431066888233156,0.208674359119513
2024-08-23,UZS,0.0064516129032258064,0.52,0.516,0.6089832533793879,0.6334612953496053,0.20725763245806922
2024-08-24,UZS,0.7564102564102564,0.52,0.516,0.5899931133133968,0.609275564231555,0.6594804231987056
2024-08-27,UZS,0.10191082802547771,0.808,0.52,0.5653952878008923,0.5902913184003302,0.4087805093983713
2024-08-28,UZS,0.6582278481012658,0.936,0.664,0.5922122193050819,0.6217735704292727,0.7714999374629024
2024-08-29,UZS,0.5723270440251572,0.832,0.52,0.6222333099645004,0.6292502059722281,0.6704228370955077
2024-08-30,UZS,0.65625,0.948,0.856,0.614935722953761,0.6158707115589542,0.7685925028282401
2024-08-31,UZS,0.8944099378881988,0.52,0.52,0.5956543921689816,0.5740999077044258,0.7430189239748213
2024-09-03,UZS,0.24691358024691357,0.764,0.524,0.6061337507016988,0.5865631831647311,0.45057646895814873
2024-09-04,UZS,0.6012269938650306,0.992,0.528,0.5821882474402726,0.5490326244929511,0.7644965484113152
2024-09-05,UZS,0.7134146341463414,0.608,0.82,0.6282810381121224,0.5679819546753943,0.674230015773673
2024-09-06,UZS,0.6,0.672,0.592,0.6174852927551443,0.5462605556692492,0.6275410589216296
2024-09-07,UZS,0.8373493975903614,0.52,0.528,0.6585193341761911,0.5581430784492329,0.7289807140024201
2024-09-10,UZS,0.9940119760479041,0.816,0.984,0.655320915189271,0.5543688005437556,0.9326549710583631
2024-09-11,UZS,0.48214285714285715,0.54,0.88,0.6800392704759943,0.5465028851063584,0.5006548707796032
2024-09-12,UZS,0.3727810650887574,0.64,0.524,0.6761475601119583,0.5487574044406546,0.45932056914404706
2024-09-13,UZS,0.611764705882353,0.52,0.964,0.6835226968590961,0.5246173635734255,0.5827232592411877
2024-09-14,UZS,0.8245614035087719,0.52,0.524,0.7013409858512679,0.5537140466937597,0.7336013949890879
2024-09-17,UZS,0.7267441860465116,0.964,0.524,0.6728503361841746,0.5566460557320178,0.8043623458197454
2024-09-18,UZS,0.6820809248554913,0.692,0.944,0.6872663051050775,0.5801024172686994,0.685182953875374
2024-09-19,UZS,1.0,0.964,0.52,0.6442438949895303,0.5933246155358232,0.9871927802196231
2024-09-20,UZS,0.6628571428571428,0.52,0.52,0.6638455859497705,0.6106549618581536,0.61483508370711
2024-09-21,UZS,0.9772727272727273,0.52,0.52,0.6344065723705097,0.6193632834461604,0.8100968235476058
2024-09-24,UZS,0.9943502824858758,0.92,0.808,0.6616504583456309,0.6389688586451557,0.9691938984849069
2024-09-25,UZS,0.4157303370786517,0.52,0.936,0.6278797612608611,0.6304525767447827,0.45453118893819333
2024-09-26,UZS,0.7206703910614525,0.836,0.832,0.6199314973544943,0.6351910150817516,0.764503542841418
2024-09-27,UZS,0.9944444444444445,0.828,0.948,0.6065637093265803,0.6463027249896423,0.9289591596190243
2024-09-28,UZS,0.9779005524861878,0.516,0.52,0.5869114728918166,0.6471811013355853,0.7870947335892123
2024-10-01,UZS,0.8076923076923077,0.52,0.764,0.5802924143171916,0.6314727878338421,0.6869456638112535
2024-10-02,UZS,0.9836065573770492,0.968,0.992,0.5649448061592576,0.6216785982812725,0.9768168435321904
2024-10-03,UZS,0.9891304347826086,0.9,0.608,0.5608189614003859,0.609951993514847,0.9499860378639475
2024-10-04,UZS,0.6486486486486487,0.524,0.672,0.5477614891066869,0.6082513661395598,0.5922777293989201
2024-10-05,UZS,0.9247311827956989,0.524,0.52,0.5469977730176602,0.5789000667172939,0.7431990645679802
2024-10-08,UZS,0.6844919786096256,0.616,0.816,0.5410759458106523,0.5796692332936334,0.6530593621066461
2024-10-09,UZS,0.973404255319149,0.808,0.54,0.5246012283180896,0.5557764054024156,0.8947712755094646
2024-10-10,UZS,0.5132275132275133,0.568,0.64,0.5215832139278213,0.5953967272393544,0.5394315903143871
2024-10-11,UZS,0.13157894736842105,0.528,0.52,0.5250411058988582,0.5937284532223481,0.3198626521247263
2024-10-12,UZS,0.44502617801047123,0.528,0.52,0.5176112997536289,0.6050219041820922,0.4850518121544738
2024-10-15,UZS,0.9270833333333334,0.748,0.964,0.5507535542199019,0.6191887304153183,0.8466307823348809
2024-10-16,UZS,0.9119170984455959,0.728,0.692,0.5397873637761826,0.627761200073901,0.8272761257233128
2024-10-17,UZS,0.3917525773195876,0.52,0.964,0.5432504157989846,0.6088040561928507,0.45032953430371786
2024-10-18,UZS,0.3435897435897436,0.524,0.52,0.5356042958102981,0.6074534063510957,0.42737149165842925
2024-10-19,UZS,0.39285714285714285,0.524,0.52,0.5463993777674379,0.6327168300302083,0.45234362445849885
2024-10-22,UZS,0.9390862944162437,0.82,0.92,0.5368685514914201,0.6187334812290167,0.8839336863857294
2024-10-23,UZS,0.7222222222222222,0.524,0.52,0.5335421749396958,0.6459804063921778,0.6297599155658241
2024-10-24,UZS,0.5025125628140703,0.584,0.836,0.5264037984627543,0.6093781686295704,0.5411047035383314
2024-10-25,UZS,0.47,0.52,0.828,0.5206018116964086,0.6197462977501774,0.4939699094151796
2024-10-26,UZS,0.6218905472636815,0.52,0.516,0.5355450759617002,0.6084301382444753,0.5745669808741076
2024-10-29,UZS,0.9108910891089109,0.52,0.52,0.5191848129353815,0.5974675226531506,0.7229447169771175
2024-10-30,UZS,0.09359605911330049,0.52,0.968,0.5161586523100933,0.5876274390143834,0.2999079165322085
2024-10-31,UZS,0.6274509803921569,0.592,0.9,0.5072377467814887,0.5862317147741644,0.6099820754153122
2024-11-01,UZS,0.47804878048780486,0.556,0.524,0.5196122166509335,0.6232977241864782,0.5154955940386249
2024-11-02,UZS,0.9077669902912622,0.624,0.524,0.5107747587404012,0.6141735078957496,0.7689410160045093
2024-11-03,UZS,0.927536231884058,0.516,0.616,0.5365837945279702,0.6554050009724931,0.7368236728900905
2024-11-06,UZS,0.6009615384615384,0.52,0.808,0.5358341364252966,0.6448517444538581,0.5633819560452019
2024-11-07,UZS,0.13875598086124402,0.52,0.568,0.5339312912635986,0.6449479679344555,0.31644188857472
2024-11-08,UZS,0.3142857142857143,0.52,0.528,0.5346910348690618,0.6342830074822522,0.4100064156840787
2024-11-09,UZS,0.44549763033175355,0.52,0.528,0.5358903183968093,0.6401425725983083,0.4800749013971666
2024-11-12,UZS,0.10849056603773585,0.524,0.748,0.5378137873323346,0.650230309671914,0.30053329764844017
2024-11-13,UZS,0.8732394366197183,0.86,0.728,0.5298461483516652,0.6447854134732007,0.8670148644993038
2024-11-14,UZS,0.8644859813084113,0.74,0.52,0.5377432973083247,0.6750784051811662,0.8069415020574475
2024-11-15,UZS,0.9813953488372092,0.936,0.524,0.5379064777825368,0.6644159220995763,0.9604184522007329
2024-11-16,UZS,0.5462962962962963,0.516,0.524,0.5389642007126307,0.657702904238027,0.5323286191178863
2024-11-19,UZS,0.6405529953917051,0.58,0.82,0.5293248502984524,0.6380164676795647,0.6120522052208373
2024-11-20,UZS,0.9357798165137615,0.716,0.524,0.522488502461959,0.6222048214736208,0.8308324272016394
2024-11-21,UZS,0.867579908675799,0.736,0.584,0.5190150220782858,0.62209547381084,0.8042919492064287
2024-11-22,UZS,0.9636363636363636,0.852,0.52,0.5207358377437925,0.6278711842379512,0.9101330553408525
2024-11-23,UZS,0.9230769230769231,0.504,0.52,0.5129234954197784,0.6250183453383814,0.7189544002343811
2024-11-26,UZS,0.9099099099099099,0.98,0.52,0.5127079367796286,0.6238276463151871,0.9440642545212116
2024-11-27,UZS,0.9461883408071748,0.996,0.52,0.5160477702962355,0.622991310922876,0.9702948043387867
2024-11-28,UZS,0.45535714285714285,0.508,0.592,0.5223467288553952,0.6342543948423031,0.4805021757738267
2024-11-29,UZS,0.1288888888888889,0.684,0.556,0.5197107802180181,0.6264959826084836,0.3955027713367536
2024-11-30,UZS,0.22123893805309736,0.504,0.624,0.5123782866470764,0.6251807423821991,0.3591193715491382
2024-12-03,UZS,0.030837004405286344,0.508,0.516,0.5266273769646425,0.6305398728041964,0.25671290324536467
2024-12-04,UZS,0.10087719298245613,0.508,0.52,0.5385187518726136,0.648569066252013,0.2887567341060373
2024-12-05,UZS,0.5283842794759825,0.512,0.52,0.5636572780895304,0.6614005103801205,0.5212351183728905
2024-12-06,UZS,0.017391304347826087,0.512,0.52,0.5749156592674418,0.6696221397913824,0.22764171565972097
2024-12-07,UZS,0.15584415584415584,0.516,0.52,0.5905585613371193,0.6710848389140063,0.3033068828181689
2024-12-10,UZS,0.7543103448275862,0.692,0.524,0.5941007386379938,0.6702109032785871,0.7290186218868571
2024-12-11,UZS,0.6781115879828327,0.972,0.86,0.605293755203176,0.6645711497297125,0.7941111794794306
2024-12-12,UZS,0.8461538461538461,0.92,0.74,0.6126163547617045,0.6275891746982029,0.8747606384175973
2024-12-13,UZS,0.3829787234042553,0.876,0.936,0.600875590088184,0.5998967061739605,0.5797555494995021
2024-12-14,UZS,0.2966101694915254,0.504,0.516,0.6214685834888468,0.5987062773124331,0.3751137358039063
2024-12-17,UZS,0.5738396624472574,0.884,0.58,0.6194275147087327,0.6060048593299251,0.691878152948483
2024-12-18,UZS,0.8823529411764706,0.812,0.716,0.6339931577506764,0.6134541257583447,0.8566032833335182
2024-12-19,UZS,0.8870292887029289,0.892,0.736,0.6243281135282892,0.6013368254904528,0.8888966451930058
2024-12-20,UZS,0.3958333333333333,0.5,0.852,0.6175264044860346,0.571038486944056,0.435674332866038
2024-12-21,UZS,0.35684647302904565,0.5,0.504,0.6162193266131892,0.5625266998149407,0.41178603000765546
2024-12-24,UZS,0.17768595041322313,0.504,0.98,0.6040626565318099,0.5544332993767958,0.30688586834295883
2024-12-25,UZS,0.5473251028806584,0.508,0.996,0.6219962521769664,0.5561930947284438,0.5324600666082431
2024-12-26,UZS,0.14344262295081966,0.512,0.508,0.6303377639936821,0.5840872563935622,0.27968436704744326
2024-12-27,UZS,0.27755102040816326,0.512,0.684,0.6530189034916702,0.609383844170932,0.35890038442219785
2024-12-28,UZS,0.5447154471544715,0.512,0.504,0.6768522031308972,0.6706614783678264,0.5341435224829165
2024-12-29,UZS,0.902834008097166,0.516,0.508,0.6702085229012598,0.6702056937231476,0.7752594491747755
2025-01-10,UZS,0.42338709677419356,0.516,0.508,0.6773952943607324,0.679155000791807,0.4532644551577528
2025-01-11,UZS,0.3172690763052209,0.516,0.512,0.6688423828576405,0.6778210949797301,0.383080335448484
2025-01-14,UZS,0.776,0.932,0.512,0.6703634676545599,0.6874455267091539,0.8274232990458887
2025-01-15,UZS,0.552,0.512,0.516,0.6484684569670374,0.6844633622005162,0.5379387382786815
2025-01-16,UZS,0.216,0.512,0.692,0.6592953069887464,0.692173311340841,0.31684858913133107
2025-01-17,UZS,0.488,0.648,0.972,0.6385731853329082,0.7101187220804165,0.5458282903467346
2025-01-18,UZS,0.396,0.508,0.92,0.6410489041912834,0.7087632814365958,0.43620252273057636
2025-01-21,UZS,0.06,0.512,0.876,0.6337801369051479,0.6943156891814694,0.22553137811887314
2025-01-22,UZS,0.416,0.516,0.504,0.6181185163468024,0.6602560581145315,0.45418814836531973
2025-01-23,UZS,0.732,0.712,0.884,0.6287437279840289,0.6809893895912865,0.7245748745596805
2025-01-24,UZS,0.376,0.52,0.812,0.6117790320667424,0.6666857987345816,0.4319038193823891
2025-01-25,UZS,0.14,0.52,0.892,0.6242577385423072,0.689888716515626,0.28278205935392325
2025-01-28,UZS,0.624,0.836,0.5,0.6306127193805106,0.7155497345858571,0.7023101034913317
2025-01-29,UZS,0.216,0.524,0.5,0.6568101061529724,0.7524801477470899,0.3217024873048845
2025-01-30,UZS,0.556,0.616,0.504,0.6611588408439415,0.7628218686460612,0.5763304695493635
2025-01-31,UZS,0.148,0.528,0.508,0.6699462072145962,0.7897089891094355,0.27342044125845344
2025-02-01,UZS,0.468,0.528,0.512,0.6497842639606431,0.8065495384939013,0.4890129441623615
2025-02-04,UZS,0.056,0.528,0.512,0.6572410264251534,0.8317860410263174,0.21778223552732756
2025-02-05,UZS,0.14,0.532,0.512,0.6379357558503506,0.8287546907529664,0.28192918370666264
2025-02-06,UZS,0.108,0.536,0.516,0.6355036592572828,0.8109459628227854,0.26400443383788297
2025-02-07,UZS,0.936,0.984,0.516,0.6197958970567458,0.796650259331931,0.9542497969412762
2025-02-08,UZS,0.64,0.536,0.516,0.6314888601591113,0.7969074171990858,0.6016748414565476
2025-02-11,UZS,0.244,0.536,0.932,0.6313946181344806,0.7970145780595684,0.3516327715047316
2025-02-12,UZS,0.152,0.54,0.512,0.6315319274804507,0.7638737726062406,0.2949656121375851
2025-02-13,UZS,0.028,0.544,0.512,0.6434486373620193,0.7592569914048114,0.211980503121198
2025-02-14,UZS,0.844,0.544,0.648,0.6520389612747295,0.7352538168107015,0.7396116883824189
2025-02-15,UZS,0.828,0.544,0.508,0.6708135216012734,0.7215740343914044,0.7345110401347617
2025-02-18,UZS,0.344,0.548,0.512,0.6553173595590395,0.6982726664948318,0.41431525864995594
2025-02-19,UZS,0.36,0.552,0.516,0.6777154216729575,0.7231281577379141,0.4218786390387922
2025-02-20,UZS,0.352,0.556,0.712,0.6754465282336121,0.7227806046135075,0.41820890824034307
2025-02-21,UZS,0.748,0.56,0.52,0.7025597636032089,0.7494967246110612,0.6920812355574033
2025-02-22,UZS,0.364,0.56,0.52,0.6870688096908337,0.7286303686694414,0.4253345133005966
2025-02-25,UZS,0.048,0.564,0.836,0.6680356418516609,0.7045073331845042,0.21929360880454296
2025-02-26,UZS,0.12,0.568,0.524,0.6624708052929655,0.7228980833488425,0.2712130792287514
2025-02-27,UZS,0.916,0.984,0.616,0.6621958436403073,0.7307373980944312,0.9389706826324591
2025-02-28,UZS,0.792,0.936,0.528,0.6645693124931809,0.7317489588542755,0.8403020190009819
2025-03-01,UZS,0.752,0.564,0.528,0.640039668185932,0.7148713103531293,0.6843274576189553
2025-03-04,UZS,0.704,0.728,0.528,0.636226608591408,0.6999763575863801,0.7127305613938061
2025-03-05,UZS,0.9,0.956,0.532,0.6280598242473127,0.6804035996163216,0.9208286498421505
2025-03-06,UZS,0.8,0.664,0.536,0.6314745436955593,0.682160979380633,0.749880537942596
2025-03-07,UZS,0.468,0.56,0.984,0.6213026441058466,0.680504698797752,0.5028401567422621
2025-03-08,UZS,0.204,0.56,0.536,0.6094360735469841,0.6522369139140292,0.34304075781727367
2025-03-11,UZS,0.0,0.56,0.536,0.6225805478568749,0.659388113969097,0.21135489320015013
2025-03-12,UZS,0.712,0.736,0.54,0.6212502398661871,0.6630074581234031,0.7210899942432115
2025-03-13,UZS,0.844,0.56,0.544,0.6250840656596821,0.6597753177712957,0.7375238746473497
2025-03-14,UZS,0.34,0.564,0.544,0.6114168230208601,0.6491781150400144,0.4270426316433273
2025-03-15,UZS,0.576,0.568,0.544,0.6179705351917526,0.6454983010941323,0.5729437642815339
2025-03-18,UZS,0.0,0.572,0.548,0.6174979556853728,0.6342935644999763,0.21879116934796666
2025-03-19,UZS,0.736,0.956,0.552,0.6020784315211244,0.598515044562175,0.8235427450653526
2025-03-20,UZS,0.988,0.98,0.556,0.6102429213938595,0.5843997618226471,0.9848819433711509
2025-03-21,UZS,0.46,0.572,0.56,0.5888260771172,0.5533290258020539,0.5060514793628736
2025-03-22,UZS,0.252,0.576,0.56,0.6031246786649753,0.6057409311641887,0.380587604112548
2025-03-25,UZS,0.924,0.892,0.564,0.5967016911246753,0.5980443605937822,0.9110944541159897
2025-03-26,UZS,0.736,0.576,0.568,0.6085008678641227,0.6011340694069502,0.6733601388582595
2025-03-27,UZS,0.556,0.628,0.984,0.5950734618864715,0.5907218825437328,0.5851547107441741
2025-03-28,UZS,0.168,0.572,0.936,0.5904841148562086,0.56571068159854,0.33344441759809174
2025-03-29,UZS,0.832,0.576,0.564,0.5999479697262833,0.5681540133655932,0.7295866802499285
2025-04-01,UZS,0.116,0.576,0.728,0.5971660372204126,0.5785341249152199,0.30130362287861023
2025-04-02,UZS,0.112,0.58,0.956,0.6051928524521457,0.5975660313350217,0.29676974505239584
2025-04-03,UZS,0.48,0.64,0.664,0.5850980663207499,0.6011438136969149,0.5463843093886801
2025-04-04,UZS,0.9,0.904,0.56,0.6018662019705219,0.6333108849652097,0.901592535192118
2025-04-05,UZS,0.812,0.58,0.56,0.6070927878980553,0.6466307234039493,0.7208455267923488
2025-04-08,UZS,0.256,0.584,0.56,0.6225155800413762,0.6628073084140995,0.37981488974642863
2025-04-09,UZS,0.556,0.752,0.736,0.6148952706268758,0.6518889392732703,0.6314805269571324
2025-04-10,UZS,0.26,0.584,0.56,0.6152134794006209,0.6458555611580397,0.3846708326741989
2025-04-11,UZS,0.48,0.588,0.564,0.6038639090083117,0.665899439412006,0.5227826978271023
2025-04-12,UZS,0.196,0.592,0.568,0.6086852595591037,0.669621203445027,0.3509606372145949
2025-04-15,UZS,0.04,0.596,0.572,0.6103031995258958,0.6651498599560277,0.2566714210636019
2025-04-16,UZS,0.84,0.824,0.956,0.6314765543460772,0.6848307820901344,0.834103624869537
2025-04-17,UZS,0.272,0.592,0.98,0.6528491952902489,0.7152767103112246,0.3830882575071204
2025-04-18,UZS,0.26,0.596,0.572,0.6598955525571514,0.6889889519168609,0.37427509434079714
2025-04-19,UZS,0.42,0.6,0.576,0.6643040429250435,0.6697244117131135,0.4804252722734922
2025-04-22,UZS,0.952,0.848,0.892,0.6547731358522152,0.6594955522280345,0.9160964061286303
2025-04-23,UZS,0.884,0.98,0.576,0.6550079681504295,0.6609181497791524,0.9171192350575589
2025-04-24,UZS,0.916,0.832,0.628,0.6526278193808572,0.6669458658068972,0.8868207368279921
2025-04-25,UZS,0.544,0.592,0.572,0.6735344510741846,0.7024995702622295,0.5596703463484392
2025-04-26,UZS,0.412,0.592,0.576,0.6707218839745078,0.715734177003165,0.47127006088458856
2025-04-29,UZS,0.14,0.592,0.576,0.6728308488297645,0.7217304413660434,0.28788045632894643
2025-04-30,UZS,0.212,0.596,0.58,0.6560488655338028,0.7067276514547374,0.3440772356350197
2025-05-01,UZS,0.216,0.596,0.64,0.6482147085943588,0.7014385995475033,0.34967841073414363
2025-05-06,UZS,0.096,0.596,0.904,0.6382131933613626,0.7137185501791533,0.27689340331931867
2025-05-07,UZS,0.46,0.6,0.58,0.6264175425935606,0.689997069538394,0.5123015440369015
2025-05-08,UZS,0.824,0.952,0.584,0.6242923279744741,0.6934228521937387,0.8720905820192673
2025-05-13,UZS,0.56,0.596,0.752,0.6233387808561434,0.6909152378759993,0.5735598038891788
2025-05-14,UZS,0.292,0.6,0.584,0.6369711924480854,0.699491465793646,0.40381287272598965
2025-05-15,UZS,0.224,0.6,0.588,0.6318573040081784,0.6627325680255846,0.362421653692925
2025-05-16,UZS,0.8,0.752,0.592,0.6347059557754825,0.6483728191253089,0.7824658858772232
2025-05-17,UZS,0.72,0.6,0.596,0.6415012041589196,0.6549334114812336,0.6769801444990704
2025-05-20,UZS,0.684,0.74,0.824,0.6484028761464814,0.6461047415513822,0.703689438935797
2025-05-21,UZS,0.496,0.6,0.592,0.6240621768405472,0.6156557773165812,0.5350975336085831
2025-05-22,UZS,0.256,0.6,0.596,0.630391854713453,0.6294560190841193,0.3831452019785721
2025-05-23,UZS,0.716,0.768,0.6,0.633247196373454,0.6553456555073538,0.7350711457885805
2025-05-24,UZS,0.496,0.596,0.848,0.624922066191399,0.6368704772792166,0.5335077933808601
2025-05-27,UZS,0.696,0.636,0.98,0.6030516029260009,0.6038342080276119,0.6721830961755599
2025-05-28,UZS,0.576,0.596,0.832,0.5827106099020196,0.5872782570609445,0.5843457878019596
2025-05-29,UZS,0.14,0.596,0.592,0.5743283801502631,0.5810063496231203,0.33410625865148
2025-05-30,UZS,0.396,0.596,0.592,0.5583717464596324,0.5785000270192198,0.4843256507080735
2025-05-31,UZS,0.732,0.6,0.592,0.5573449624572746,0.5772527184077594,0.6735695350443602
2025-06-03,UZS,0.068,0.604,0.596,0.5328288632160393,0.5792070340413248,0.3184037293162029
2025-06-04,UZS,0.164,0.608,0.596,0.5534017083025379,0.6033103346811367,0.3622896415136732
2025-06-05,UZS,0.844,0.956,0.596,0.5465884671743108,0.5876473274053867,0.894782091676477
2025-06-06,UZS,0.424,0.604,0.6,0.5594280023414002,0.6006134392848297,0.503302959578548
2025-06-07,UZS,0.676,0.608,0.952,0.5682562351813433,0.6098825523761146,0.6466414239923314
2025-06-10,UZS,0.208,0.608,0.596,0.5761059395424549,0.6217149274230419,0.377557624183018
2025-06-11,UZS,0.536,0.664,0.6,0.5772221848266291,0.6437787030788787,0.5901155603421915
2025-06-12,UZS,0.78,0.608,0.6,0.5965217113315692,0.6676631151852724,0.7106017343490298
2025-06-17,UZS,0.7,0.664,0.752,0.5978543437538831,0.6704184831115002,0.6855227563751397
2025-06-18,UZS,0.292,0.608,0.6,0.5919351265426226,0.6591266004591759,0.42094850001253115
2025-06-19,UZS,0.708,0.612,0.74,0.5785857775094533,0.644479513419971,0.6675442346409075
2025-06-20,UZS,0.544,0.752,0.6,0.5734276049182117,0.6293901867000887,0.6327270581770119
2025-06-21,UZS,0.808,0.608,0.6,0.5774739325658239,0.627496616976914,0.7234947865131649
2025-06-24,UZS,0.948,0.896,0.768,0.5549612563072793,0.5844565744137833,0.9248579853279785
2025-06-25,UZS,0.488,0.608,0.596,0.5466811736224294,0.5759120463123979,0.5423982591653085
2025-06-26,UZS,0.62,0.628,0.636,0.5403907557074135,0.5955777987967952,0.6236768739543408
2025-06-27,UZS,0.844,0.66,0.596,0.5437341131507339,0.5880645939752871,0.7600470768197352
2025-06-28,UZS,0.808,0.604,0.596,0.5269222566941676,0.5669349149277763,0.7114921403656103
2025-07-01,UZS,0.424,0.608,0.596,0.5225269792108915,0.5512294365109195,0.511855035825196
2025-07-02,UZS,0.716,0.692,0.6,0.521797136034331,0.5534558825662389,0.7045231312648239
2025-07-03,UZS,0.896,0.748,0.604,0.5384931998877426,0.5601638058921712,0.8276969935833859
2025-07-04,UZS,0.776,0.656,0.608,0.5379250174811492,0.5614210210545664,0.7205510020977379
2025-07-05,UZS,0.632,0.604,0.956,0.5458000548848896,0.5660391198443533,0.6192824015367768
2025-07-08,UZS,0.088,0.608,0.604,0.5401989694474639,0.5630571883192778,0.32709653588731874
2025-07-09,UZS,0.296,0.612,0.608,0.5462824892087671,0.5796016248851683,0.43937473341002964
2025-07-10,UZS,0.14,0.616,0.608,0.5459189660718387,0.5708342501564911,0.3561425721498048
2025-07-11,UZS,0.512,0.728,0.664,0.5452731022055622,0.5619530379218161,0.6102210099235985
2025-07-12,UZS,0.78,0.612,0.608,0.5456935142734141,0.5572172212925214,0.7036765103979337
2025-07-15,UZS,0.244,0.612,0.664,0.537980297135198,0.5619315331087509,0.41402325065424717
2025-07-16,UZS,0.328,0.616,0.608,0.5552312970541676,0.582203896217824,0.4560933864483997
2025-07-17,UZS,0.572,0.76,0.612,0.567754099219325,0.5914213214579561,0.6532622293467669
2025-07-18,UZS,0.444,0.616,0.752,0.5650328696485136,0.5839679595667542,0.5188143464204557
2025-07-19,UZS,0.856,0.608,0.608,0.5575068780854648,0.5739023513345479,0.7462617057651953
2025-07-22,UZS,0.364,0.612,0.896,0.5546037600291199,0.5931941249403059,0.47445826751277825
2025-07-23,UZS,0.94,0.884,0.608,0.56098509207431,0.5881166077579194,0.9154151651561615
2025-07-24,UZS,0.852,0.932,0.628,0.5715391068543707,0.5991240490378016,0.8862768714516503
2025-07-25,UZS,0.828,0.704,0.66,0.56391269025693,0.5841239052229601,0.7739251735918593
2025-07-26,UZS,0.804,0.604,0.604,0.5631711038473161,0.5987623116416404,0.7166342207694631
2025-07-29,UZS,0.984,1.0,0.608,0.5554831318292033,0.5779055736963425,0.9911122698907328
2025-07-30,UZS,0.248,0.6,0.692,0.5550696874635181,0.5873441059783345,0.40461547001284165
2025-07-31,UZS,0.024,0.6,0.748,0.5371549033772425,0.573104612306366,0.29059877565470826
2025-08-01,UZS,0.504,0.684,0.656,0.5364775559048365,0.5737341003380758,0.5874340399371294
2025-08-02,UZS,0.42,0.596,0.604,0.5305030338164419,0.5837595911849228,0.5026314660483062
2025-08-05,UZS,0.58,0.66,0.608,0.5375949109756706,0.5934026041754326,0.6169924071219464
2025-08-06,UZS,0.948,0.692,0.612,0.5500076884611718,0.6187110698707731,0.8328019682460599
2025-08-07,UZS,0.272,0.596,0.616,0.5529499168579821,0.6122285640460648,0.41684422693801376
2025-08-08,UZS,0.652,0.7,0.728,0.5758309183855975,0.6414039086930106,0.6723601159174912
2025-08-09,UZS,0.724,0.592,0.612,0.5857945538666623,0.6387666455431135,0.6693248811103993
2025-08-12,UZS,0.612,0.632,0.612,0.5865358646109053,0.6395330992444013,0.6202692827077819
2025-08-13,UZS,0.78,0.6,0.616,0.5772299939828253,0.6141555865281644,0.7039013989169086
2025-08-14,UZS,0.872,0.736,0.76,0.5769829716943509,0.6145473256984321,0.8144696841504316
2025-08-15,UZS,0.624,0.604,0.616,0.5794354568023032,0.6232152558122003,0.6155887091360461
2025-08-16,UZS,0.652,0.588,0.608,0.5785093903604234,0.6141332164605188,0.6250246009830671
2025-08-19,UZS,0.72,0.632,0.612,0.5640865149105081,0.5848019093066184,0.6816396133121246
2025-08-20,UZS,0.348,0.588,0.884,0.5442461189952711,0.5637194109095593,0.4573809314411349
2025-08-21,UZS,0.568,0.648,0.932,0.5146389350465401,0.5288358863419633,0.6068288851962768
2025-08-22,UZS,0.804,0.752,0.704,0.5049199212044141,0.5241855905589408,0.7782558359026295
2025-08-23,UZS,0.904,0.584,0.604,0.48630750438073267,0.5077170671451178,0.7396184014018345
2025-08-26,UZS,0.212,0.588,1.0,0.49281745411465483,0.5277579902182544,0.4027006372528898
2025-08-27,UZS,0.872,0.74,0.6,0.47190378824390156,0.5041932616865471,0.802291300048195
2025-08-28,UZS,0.592,0.764,0.6,0.4834998335979903,0.537525942384161,0.6808380286211457
2025-08-29,UZS,0.94,0.812,0.684,0.471658252838021,0.520480773910194,0.8723722563632667
2025-08-30,UZS,0.824,0.58,0.596,0.48299751808678926,0.5391116923540747,0.6978513944131766
2025-09-02,UZS,0.704,0.584,0.66,0.48135265271814204,0.5329175183326916,0.6417623183261769
2025-09-03,UZS,0.956,0.76,0.692,0.4845699410569448,0.5353591180325432,0.8549757084471612
2025-09-04,UZS,0.972,0.88,0.596,0.4915072968677475,0.5480544957356435,0.9252186713118329
2025-09-05,UZS,0.952,0.744,0.7,0.4943003269007618,0.5348355506252732,0.8468144679953584
2025-09-06,UZS,0.8,0.584,0.592,0.49599792546945104,0.5349407957070907,0.6911355519014014
2025-09-09,UZS,0.94,0.988,0.632,0.486536615296044,0.5155123800502595,0.9646462424657898
2025-09-10,UZS,0.98,0.98,0.6,0.5107601784329902,0.5631311121467765,0.9800000000000001
2025-09-11,UZS,0.848,0.724,0.736,0.49400332754590925,0.5243334017754899,0.7852564126156927
2025-09-12,UZS,0.052,0.584,0.604,0.5063628564916242,0.5338246591212443,0.31461496034645586
