candidate,h,control,lift_lo,lift_hi,delta_lo,delta_hi,draws,block
change_z_r25,1,change_z_r25,1.0444638293305326,1.2285221223999194,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
change_z_r25,3,change_z_r25,0.9679718744004413,1.2294452840872667,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
change_z_r25,5,change_z_r25,0.9057107759870816,1.1961503511618785,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
change_z_r25,10,change_z_r25,0.8002834415911414,1.1322270136707904,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
change_z_r25,20,change_z_r25,0.739800415041393,1.123122702574708,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
change_z_r25,mean,change_z_r25,,,0.0,0.0,1000,
cny_cbr_w25_r25,1,change_z_r25,1.4271273262746647,1.7007318709399784,0.30487504092818446,0.5520772651215305,1000,"20 announcement dates, circular, all currencies together"
cny_cbr_w25_r25,3,change_z_r25,1.455898814696989,1.8528755538617603,0.38386099305742344,0.7321067817246365,1000,"20 announcement dates, circular, all currencies together"
cny_cbr_w25_r25,5,change_z_r25,1.4395802679709675,1.886183381987034,0.4208744537111336,0.8060098801452918,1000,"20 announcement dates, circular, all currencies together"
cny_cbr_w25_r25,10,change_z_r25,1.3377002947100034,1.8106653992472028,0.4002952997611919,0.803875567714078,1000,"20 announcement dates, circular, all currencies together"
cny_cbr_w25_r25,20,change_z_r25,1.2496306681085003,1.8722117338063313,0.3523111918575765,0.9298483418233915,1000,"20 announcement dates, circular, all currencies together"
cny_cbr_w25_r25,mean,change_z_r25,,,0.38754075872256827,0.7564950518363707,1000,
cny_last_r25,1,change_z_r25,1.4818200418929053,1.7748290336957855,0.33206311399199945,0.6450177403809753,1000,"20 announcement dates, circular, all currencies together"
cny_last_r25,3,change_z_r25,1.5345408924965704,1.9598679767611111,0.41601957833940106,0.8887765695928393,1000,"20 announcement dates, circular, all currencies together"
cny_last_r25,5,change_z_r25,1.5204393131115872,1.9938226609429286,0.46019431901291985,0.9871754988308565,1000,"20 announcement dates, circular, all currencies together"
cny_last_r25,10,change_z_r25,1.445370248218292,1.9916360481882256,0.4700718890456594,1.0565922531013756,1000,"20 announcement dates, circular, all currencies together"
cny_last_r25,20,change_z_r25,1.3677577194785386,2.057830991871138,0.4350703963808413,1.1762298942339604,1000,"20 announcement dates, circular, all currencies together"
cny_last_r25,mean,change_z_r25,,,0.4345893756428761,0.9189490877518222,1000,
stale20_cny_r35,1,change_z_r25,0.887838949173499,1.0803680741087407,-0.29892934703988566,-0.005599903992985614,1000,"20 announcement dates, circular, all currencies together"
stale20_cny_r35,3,change_z_r25,0.8854124679149816,1.1248546915165376,-0.29726746663027515,0.11669689931911047,1000,"20 announcement dates, circular, all currencies together"
stale20_cny_r35,5,change_z_r25,0.8636832710596143,1.14391968062323,-0.25404484168795843,0.15655696635476737,1000,"20 announcement dates, circular, all currencies together"
stale20_cny_r35,10,change_z_r25,0.8230154566962261,1.1586057686587088,-0.24037384050182278,0.2778537360180379,1000,"20 announcement dates, circular, all currencies together"
stale20_cny_r35,20,change_z_r25,0.8640153779544306,1.2419360708409988,-0.1619172810757048,0.40899610443182616,1000,"20 announcement dates, circular, all currencies together"
stale20_cny_r35,mean,change_z_r25,,,-0.2142289567744145,0.1618353916053286,1000,
