candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
change_z_r25,1.2058918222794592,1.3375436332705148,1.1773700305810397,1.3058103975535167,43.54679586643655,-58.828162118182995,0.0,0.6176102010976293
change_z_r35,1.1947814401433425,1.2875698048960862,1.6483180428134556,1.8837920489296636,36.36215270396595,-29.733377406700825,0.0,0.8974476660763343
change_z_r35_cd3,1.165579316177359,1.3161441887275462,1.0061162079510704,1.1345565749235473,26.60759492592215,-29.439900135094078,0.0,0.8711803148264183
cny_last_r25,1.4589541338007594,1.621734021531817,1.348623853211009,1.348623853211009,78.23603324310203,21.6113225905319,0.0,1.4589541338007594
cny_last_r35,1.429501984843017,1.5930755573354918,1.819571865443425,1.819571865443425,66.94373780102045,19.903392567194363,0.0,1.429501984843017
cny_last_r35_cd3,1.386420902716915,1.4984382294580454,1.198776758409786,1.198776758409786,59.86753884172543,20.732679457815134,0.0,1.386420902716915
cny_post_r25,1.4097606356230514,1.678964169637475,1.3058103975535167,1.3058103975535167,77.34764696737996,15.583165305841565,0.0,1.4097606356230514
cny_post_r35,1.4184276300840717,1.645270174797901,1.7339449541284404,1.7339449541284404,67.98567500589,16.350167830229193,0.0,1.4184276300840717
cny_post_r35_cd3,1.3797432401726881,1.5431100916338842,1.1559633027522935,1.1559633027522935,62.14259834489425,19.237358303552828,0.0,1.3797432401726881
cny_late_r25,1.3254493595953072,1.4365694224156869,1.2201834862385321,1.2201834862385321,58.24709970884916,13.621934960957336,0.0,1.3254493595953072
cny_late_r35,1.292482561559795,1.39172992600909,1.5626911314984708,1.5626911314984708,50.47202037120886,11.700700100692288,0.0,1.292482561559795
cny_late_r35_cd3,1.2718480030048829,1.375695453940439,1.0489296636085628,1.0489296636085628,45.623206587679185,13.595680452137929,0.0,1.2718480030048829
local_mix_w25_r25,1.4669670442842433,1.628606366847277,0.9204892966360856,1.45565749235474,79.43607354148611,21.373901740583413,0.07951070336391441,1.3079456375564145
local_mix_w25_r35,1.419926143643078,1.5543151812990352,1.2844036697247707,2.0122324159021407,67.66636370743494,19.96867837186282,0.012232415902140747,1.3954613118387964
local_mix_w25_r35_cd3,1.38135202168772,1.4730873281045784,0.9204892966360856,1.2844036697247707,62.987465621358496,22.087366299611542,0.07951070336391441,1.2223306149598911
local_mix_w50_r25,1.4626767869819255,1.6039288118890718,0.6207951070336392,1.45565749235474,77.97689210720503,22.142953394774178,0.37920489296636084,0.7042670010492038
local_mix_w50_r35,1.4269319492502883,1.5526025200855655,1.0489296636085628,2.076452599388379,66.37225731492052,18.58602896984921,0.07645259938837912,1.27402675047353
local_mix_w50_r35_cd3,1.3770667301058641,1.4631417691574555,0.7492354740061162,1.2415902140672783,60.08021719294038,20.44371392359825,0.25076452599388377,0.8755376781180966
local_mix_w100_r25,1.368574043171664,1.5314200868016554,0.42813455657492355,1.7339449541284404,63.12003490803356,16.571977120820964,0.5718654434250765,0.22484315632151097
local_mix_w100_r35,1.3689299272382158,1.4935448764073027,0.7492354740061162,2.1406727828746175,56.41304760413646,16.218190448327363,0.39143730886850125,0.5860553095012133
local_mix_w100_r35_cd3,1.3421814064662223,1.4406923673520011,0.5565749235474006,1.2629969418960245,53.65028556183354,19.00668617329608,0.44342507645259943,0.45533125356102344
cny_cbr_w25_r25,1.5360528190236151,1.7311982827867864,1.1559633027522935,1.2415902140672783,85.88548064540207,9.791223158122056,0.0,1.5360528190236151
cny_cbr_w25_r35,1.4704564717278121,1.6610906290707903,1.5626911314984708,1.6697247706422018,72.53679853489031,7.066482216131472,0.0,1.4704564717278121
cny_cbr_w25_r35_cd3,1.4432819753750923,1.5999505530859537,0.963302752293578,1.0061162079510704,66.50243047041722,7.648063512528982,0.03669724770642202,1.3698874799622482
cbr_hist_r25,1.0770668583752696,1.2768912790957476,1.1559633027522935,1.5626911314984708,25.748530435302122,-0.8414510106085717,0.0,1.0686523482691839
cbr_hist_r35,1.1033992460816087,1.2664524459018067,1.8623853211009174,2.1406727828746175,25.68932311394757,-1.6848070321243849,0.14067278287461749,0.8052056100111299
cbr_hist_r35_cd3,1.0713531640067069,1.275588712576599,1.0275229357798166,1.1131498470948011,31.986050313266638,1.3058990044530356,0.0,1.0713531640067069
market_hist_r25,1.38264753654575,1.594362820046155,1.2629969418960245,1.5412844036697246,54.91199437201972,7.722394079328509,0.0,1.38264753654575
market_hist_r35,1.2832589358443844,1.466139430571222,1.819571865443425,2.162079510703364,45.3557251210891,6.98925914143348,0.1620795107033639,0.9590999144376566
market_hist_r35_cd3,1.2699873669012813,1.3815653586987862,1.0061162079510704,1.1345565749235473,41.804872039290984,9.339260408710699,0.0,1.2699873669012813
market_logit_r25,0.8498767235868869,0.926716691388858,0.4923547400611621,0.8348623853211009,-3.1573913140494048,7.920915991596823,0.5076452599388379,-0.1654137962907889
market_logit_r35,0.970180782078994,1.0110444643478356,0.9204892966360856,1.45565749235474,-8.565332527028081,4.345878152209938,0.07951070336391441,0.8111593753511652
market_logit_r35_cd3,1.118650492797574,1.1945657875430027,0.5565749235474006,0.8348623853211009,30.113270783443483,7.309404449892622,0.44342507645259943,0.23180033989237514
market_extra_r25,1.4616772871084178,1.6564923577744621,1.3914373088685015,1.5626911314984708,71.0512735248516,13.724108645124124,0.0,1.4616772871084178
market_extra_r35,1.3182550252423575,1.451604732906352,2.0336391437308867,2.2262996941896023,53.24035770691584,10.147530580870725,0.22629969418960227,0.8656556368631529
market_extra_r35_cd3,1.1876503833025573,1.3118794978893704,1.1345565749235473,1.2201834862385321,45.82656811839476,10.956615529391414,0.0,1.1876503833025573
multi_hist_r25,1.3845133916732961,1.5668670275751952,1.3700305810397553,1.5626911314984708,60.10100508635651,11.063336706495186,0.0,1.3845133916732961
multi_hist_r35,1.3291636170071195,1.4805518176603958,1.9051987767584098,2.0336391437308867,50.7748547745141,9.128920919863312,0.03363914373088672,1.261885329545346
multi_hist_r35_cd3,1.2883232187008318,1.3949408941916424,1.091743119266055,1.2201834862385321,46.11895424191875,10.188334098633884,0.0,1.2883232187008318
floor_quantile_r25,1.122311447016218,1.210555266176596,1.1345565749235473,1.4984709480122325,36.5103920461235,5.28075263816868,0.0,1.122311447016218
floor_quantile_r35,1.0959134549632101,1.1394745153433399,2.0978593272171255,2.63302752293578,24.857166489575896,4.5992146171232,0.6330275229357798,-0.17014159090834946
floor_quantile_r35_cd3,1.040590098349725,1.1616698810077672,1.0703363914373087,1.2844036697247707,23.79916319152328,5.799572177724068,0.0,1.040590098349725
local_ridge_r25,1.0318650847765807,1.106643190732599,0.9204892966360856,1.6483180428134556,37.544796994615744,10.635459734459456,0.07951070336391441,0.8728436780487518
local_ridge_r35,0.9973130968374424,1.0626689138047727,1.4128440366972477,2.2477064220183487,30.677142632807932,8.31034529109722,0.2477064220183487,0.501900252800745
local_ridge_r35_cd3,1.087907037815126,1.1204982378598038,0.6850152905198776,1.1559633027522935,27.22118603521808,5.484681251123717,0.31498470948012236,0.4579376188548814
residual_w25_r25,0.9753409303194469,1.0780278706180808,0.7492354740061162,1.5626911314984708,31.384468714973057,2.425830240881737,0.25076452599388377,0.47381187833167937
residual_w25_r35,1.010021623419827,1.0608455822022278,1.4128440366972477,1.9908256880733946,27.02386656574761,5.150613495622519,0.0,1.010021623419827
residual_w25_r35_cd3,1.051963838030844,1.1222081866592002,0.72782874617737,0.9418960244648318,20.555201265222916,2.307746927660543,0.27217125382262997,0.5076213303855841
residual_w50_r25,1.0080392006737615,1.0967584567918844,0.6636085626911314,1.4770642201834863,30.562805933887347,4.798932217580684,0.33639143730886856,0.3352563260560244
residual_w50_r35,0.9745049938671806,1.0241769527017532,1.1773700305810397,1.8409785932721712,24.315789813080514,-0.8324849747877565,0.0,0.966180144119303
residual_w50_r35_cd3,1.027066332713905,1.0876490480264511,0.72782874617737,0.8990825688073394,18.0885455085862,2.590497456264763,0.27217125382262997,0.482723825068645
residual_w100_r25,1.0031424923892762,1.0837592148369226,0.363914373088685,1.4770642201834863,26.28686960608736,-5.953315015558506,0.636085626911315,-0.3285619115889388
residual_w100_r35,0.9596925294258948,0.974021611659569,1.2629969418960245,1.691131498470948,12.534719390771484,-10.401164333658336,0.0,0.8556808860893115
residual_w100_r35_cd3,0.9061054159484713,0.9479425328768232,0.6850152905198776,0.7706422018348623,1.726033554177226,-5.626918918345813,0.31498470948012236,0.21986680780476842
stale20_cny_r35,0.8549407881964667,0.9085696201333799,1.819571865443425,1.819571865443425,1.1175413655704949,-0.7049816598869414,0.0,0.8478909715975973
