candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
change_z_r25,1,3280,878,2024-01-09,2026-08-31,0.5933940774487472,0.5161585365853658,1.1496353065752456,1.1389618835884214,1.3034994697773064,1.2841993637327678,1.3287380699893954,-27.505405405984018,19.14129368100835
change_z_r25,3,3270,874,2024-01-09,2026-08-27,0.40045766590389015,0.354434250764526,1.1298503602292673,1.109399709617175,1.3030883919062834,1.2896698615548456,1.326943556975506,-37.187797018458554,23.865329464424597
change_z_r25,5,3260,869,2024-01-09,2026-08-25,0.3187571921749137,0.294478527607362,1.082446298427311,1.0602589325820466,1.2983991462113127,1.2849519743863393,1.3223052294557096,-36.94243736524566,24.98648443866811
change_z_r25,10,3235,864,2024-01-09,2026-08-18,0.23032407407407407,0.22812982998454404,1.009618400582154,0.9761956128814847,1.3006451612903227,1.2870967741935484,1.324731182795699,-39.48188495593427,24.457125236477825
change_z_r25,20,3185,829,2024-01-09,2026-08-04,0.16164053075995174,0.16577708006279435,0.9750475198303907,0.9390053713001709,1.2670305676855893,1.2532751091703056,1.2914847161572052,-37.04016126671288,14.898735472809603
change_z_r35,1,3280,1193,2024-01-09,2026-08-31,0.5993294216261525,0.5161585365853658,1.1611343785787245,1.150971528764404,1.771155885471898,1.7518557794273595,1.8038176033934252,-22.46627828643954,18.207548097530047
change_z_r35,3,3270,1189,2024-01-09,2026-08-27,0.4121110176619008,0.354434250764526,1.1627291007372007,1.1444133176697684,1.772736954206603,1.7518636847710332,1.8040468583599574,-29.827307608280233,23.267556916040753
change_z_r35,5,3260,1184,2024-01-09,2026-08-25,0.3454391891891892,0.294478527607362,1.1730539132882882,1.1507227858201128,1.769050160085379,1.7481323372465314,1.8004268943436499,-28.776344413442732,26.062531859752376
change_z_r35,10,3235,1173,2024-01-09,2026-08-18,0.25234441602728047,0.22812982998454404,1.1061438832632147,1.0746468578015185,1.765806451612903,1.7462365591397848,1.7913978494623655,-30.61530151832506,26.372087004268934
change_z_r35,20,3185,1134,2024-01-09,2026-08-04,0.18253968253968253,0.16577708006279435,1.1011153198653199,1.0669424616937038,1.733187772925764,1.7194323144104804,1.75764192139738,-26.465188435079753,22.419274227537276
change_z_r35_cd3,1,3280,750,2024-01-09,2026-08-31,0.5666666666666667,0.5161585365853658,1.0978539082496555,1.0944570920279406,1.1134676564156945,1.0986214209968186,1.1357370095440085,-23.730979960740708,11.07109266026979
change_z_r35_cd3,3,3270,746,2024-01-09,2026-08-27,0.38605898123324395,0.354434250764526,1.0892259436002654,1.0837762598298897,1.112247071352503,1.0958466453674123,1.1331203407880726,-21.87987270473088,17.018881369888685
change_z_r35_cd3,5,3260,741,2024-01-09,2026-08-25,0.3252361673414305,0.294478527607362,1.1044478182636077,1.0988350272490401,1.1071504802561365,1.0907150480256136,1.1280683030949838,-17.06231474383686,20.565144127102997
change_z_r35_cd3,10,3235,736,2024-01-09,2026-08-18,0.23505434782608695,0.22812982998454404,1.0303534081536467,1.0205536244607256,1.1079569892473118,1.0913978494623655,1.129032258064516,-15.517484905111681,20.96954205497661
change_z_r35_cd3,20,3185,716,2024-01-09,2026-08-04,0.17597765363128492,0.16577708006279435,1.0615318689690199,1.04989173002196,1.0943231441048034,1.0775109170305677,1.1157205240174672,-8.615845890700694,17.421563092686988
cny_last_r25,1,3280,830,2024-01-09,2026-08-31,0.8433734939759037,0.5161585365853658,1.6339427408393172,1.6163430782983315,1.232237539766702,1.232237539766702,1.232237539766702,16.256177097600666,67.13248255432839
cny_last_r25,3,3270,825,2024-01-09,2026-08-27,0.6254545454545455,0.354434250764526,1.764656051455016,1.730061436011844,1.2300319488817892,1.2300319488817892,1.2300319488817892,22.182249223208046,72.13103256754873
cny_last_r25,5,3260,820,2024-01-09,2026-08-25,0.5231707317073171,0.294478527607362,1.7766006097560976,1.7409523243971845,1.2251867662753468,1.2251867662753468,1.2251867662753468,23.62901461308971,70.03844331917507
cny_last_r25,10,3235,815,2024-01-09,2026-08-18,0.4,0.22812982998454404,1.7533875338753389,1.6865043378208353,1.2268817204301075,1.2268817204301075,1.2268817204301075,25.971140836698996,70.18918023442384
cny_last_r25,20,3185,785,2024-01-09,2026-08-04,0.29426751592356687,0.16577708006279435,1.7750796178343948,1.6677434189101725,1.1997816593886463,1.1997816593886463,1.1997816593886463,33.61900776656708,61.271119241361
cny_last_r35,1,3280,1150,2024-01-09,2026-08-31,0.7860869565217391,0.5161585365853658,1.5229564190143559,1.511235188005824,1.707317073170732,1.7073170731707317,1.7073170731707317,13.052017416926475,54.31610845463037
cny_last_r35,3,3270,1145,2024-01-09,2026-08-27,0.5816593886462882,0.354434250764526,1.6410924942824523,1.6178227453941647,1.7071352502662407,1.7071352502662407,1.7071352502662407,19.396462839748754,58.07716369520734
cny_last_r35,5,3260,1135,2024-01-09,2026-08-25,0.48722466960352423,0.294478527607362,1.6545337738619676,1.630902621698539,1.695837780149413,1.6958377801494129,1.6958377801494129,22.00226773810404,55.75927455547294
cny_last_r35,10,3235,1130,2024-01-09,2026-08-18,0.3584070796460177,0.22812982998454404,1.5710662637599828,1.528380222582443,1.701075268817204,1.7010752688172042,1.7010752688172042,25.26003338295861,55.02310047596629
cny_last_r35,20,3185,1100,2024-01-09,2026-08-04,0.2690909090909091,0.16577708006279435,1.6232093663911846,1.5527734207613422,1.6812227074235806,1.6812227074235808,1.6812227074235808,30.62445748254148,47.982898653514205
cny_last_r35_cd3,1,3280,765,2024-01-09,2026-08-31,0.7633986928104575,0.5161585365853658,1.479000420802304,1.4736757989060154,1.1357370095440085,1.1357370095440085,1.1357370095440085,17.1901691254775,48.2952667242829
cny_last_r35_cd3,3,3270,765,2024-01-09,2026-08-27,0.5464052287581699,0.354434250764526,1.5416264866602376,1.5306455360591236,1.1405750798722045,1.1405750798722045,1.1405750798722045,26.440329744896445,53.491582531841196
cny_last_r35_cd3,5,3260,760,2024-01-09,2026-08-25,0.4763157894736842,0.294478527607362,1.6174890350877191,1.6062232347051533,1.135538954108858,1.135538954108858,1.135538954108858,28.28887085587876,52.503417057213454
cny_last_r35_cd3,10,3235,755,2024-01-09,2026-08-18,0.3509933774834437,0.22812982998454404,1.5385685313806783,1.5178050488155899,1.1365591397849462,1.1365591397849462,1.1365591397849462,29.38752120917475,51.19902462918494
cny_last_r35_cd3,20,3185,740,2024-01-09,2026-08-04,0.25,0.16577708006279435,1.5080492424242424,1.4739512707814022,1.131004366812227,1.131004366812227,1.131004366812227,31.286789620197343,45.37396770684222
cny_post_r25,1,3280,830,2024-01-09,2026-08-31,0.8132530120481928,0.5161585365853658,1.5755876429521989,1.5582255245170193,1.232237539766702,1.232237539766702,1.232237539766702,15.91403826790576,63.77711447751135
cny_post_r25,3,3270,825,2024-01-09,2026-08-27,0.6060606060606061,0.354434250764526,1.7099380343556356,1.6752297150987905,1.2300319488817892,1.2300319488817892,1.2300319488817892,25.667104583920302,70.90260117672906
cny_post_r25,5,3260,815,2024-01-09,2026-08-25,0.5153374233128835,0.294478527607362,1.75,1.7126023282718161,1.2177161152614728,1.2177161152614728,1.2177161152614728,28.549317830690054,69.25728908734555
cny_post_r25,10,3235,810,2024-01-09,2026-08-18,0.38641975308641974,0.22812982998454404,1.6938589447622872,1.6312288610809416,1.2193548387096773,1.2193548387096773,1.2193548387096773,33.12648413417168,68.88558106517796
cny_post_r25,20,3185,785,2024-01-09,2026-08-04,0.2789808917197452,0.16577708006279435,1.6828676896352055,1.592402397039977,1.1997816593886463,1.1997816593886463,1.1997816593886463,41.836932316819414,61.080475572191006
cny_post_r35,1,3280,1200,2024-01-09,2026-08-31,0.7666666666666667,0.5161585365853658,1.4853317582201222,1.47222851686705,1.7815482502651112,1.7815482502651112,1.7815482502651112,14.8773369402622,51.298183667655046
cny_post_r35,3,3270,1195,2024-01-09,2026-08-27,0.5732217573221757,0.354434250764526,1.6172865801928513,1.5905927886797364,1.7816826411075612,1.7816826411075612,1.7816826411075612,23.423743813214703,57.76433777943845
cny_post_r35,5,3260,1185,2024-01-09,2026-08-25,0.47341772151898737,0.294478527607362,1.6076476793248944,1.5785924872354993,1.7705442902881536,1.7705442902881536,1.7705442902881536,24.712794770583052,56.44631457160797
cny_post_r35,10,3235,1180,2024-01-09,2026-08-18,0.3559322033898305,0.22812982998454404,1.5602177208212762,1.5122575202534487,1.7763440860215056,1.7763440860215054,1.7763440860215054,25.826283460953224,54.534280305890135
cny_post_r35,20,3185,1140,2024-01-09,2026-08-04,0.26842105263157895,0.16577708006279435,1.6191686602870814,1.554508891578581,1.74235807860262,1.74235807860262,1.74235807860262,34.633133640781594,52.234131093937314
cny_post_r35_cd3,1,3280,795,2024-01-09,2026-08-31,0.740880503144654,0.5161585365853658,1.4353739222176405,1.4263651991625874,1.1802757158006363,1.1802757158006363,1.1802757158006363,18.68534978307055,44.28907877202602
cny_post_r35_cd3,3,3270,795,2024-01-09,2026-08-27,0.5371069182389937,0.354434250764526,1.5153922542204568,1.496572587077519,1.1853035143769968,1.1853035143769968,1.1853035143769968,28.308017620230853,53.394454122900946
cny_post_r35_cd3,5,3260,790,2024-01-09,2026-08-25,0.4810126582278481,0.294478527607362,1.6334388185654007,1.6096266817543474,1.1803628601921023,1.1803628601921023,1.1803628601921023,28.853145103106336,55.309149490278436
cny_post_r35_cd3,10,3235,785,2024-01-09,2026-08-18,0.3592356687898089,0.22812982998454404,1.5746983584485525,1.5395445729473456,1.1817204301075268,1.1817204301075268,1.1817204301075268,30.10117165104558,56.44993523582571
cny_post_r35_cd3,20,3185,765,2024-01-09,2026-08-04,0.2627450980392157,0.16577708006279435,1.5849301841948902,1.5447898456628757,1.1692139737991265,1.1692139737991265,1.1692139737991265,37.03594612878944,56.50597800486866
cny_late_r25,1,3280,770,2024-01-09,2026-08-31,0.7662337662337663,0.5161585365853658,1.4844930615751646,1.4745888197190162,1.1431601272534464,1.1431601272534464,1.1431601272534464,15.963707843456714,52.61959415527385
cny_late_r25,3,3270,765,2024-01-09,2026-08-27,0.5424836601307189,0.354434250764526,1.5305621817320543,1.5126867229950176,1.1405750798722045,1.1405750798722045,1.1405750798722045,19.178537759820436,52.11554852516753
cny_late_r25,5,3260,765,2024-01-09,2026-08-25,0.465359477124183,0.294478527607362,1.5802832244008713,1.5629350786730472,1.143009605122732,1.143009605122732,1.143009605122732,20.8172598242811,50.43156840552848
cny_late_r25,10,3235,760,2024-01-09,2026-08-18,0.34210526315789475,0.22812982998454404,1.4996077592354873,1.4613641243409594,1.1440860215053763,1.1440860215053763,1.1440860215053763,18.780041407872183,45.10088577937285
cny_late_r25,20,3185,745,2024-01-09,2026-08-04,0.2644295302013423,0.16577708006279435,1.5950910107789305,1.5109165325462066,1.138646288209607,1.138646288209607,1.138646288209607,21.251869937962386,36.29128138442614
cny_late_r35,1,3280,1100,2024-01-09,2026-08-31,0.6990909090909091,0.5161585365853658,1.354411211942222,1.3512381582120248,1.6330858960763517,1.633085896076352,1.633085896076352,10.152469344824452,35.70865736427957
cny_late_r35,3,3270,1095,2024-01-09,2026-08-27,0.4894977168949772,0.354434250764526,1.3810677603507984,1.3758204866761845,1.6325878594249201,1.6325878594249201,1.6325878594249201,11.08499950297211,34.27095823471622
cny_late_r35,5,3260,1090,2024-01-09,2026-08-25,0.42018348623853213,0.294478527607362,1.4268730886850152,1.4245497529141236,1.6286019210245464,1.6286019210245464,1.6286019210245464,11.207062051015434,30.92643812671235
