candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
joint_allh_cat_rate120_ap37_fallback_cap2,2024,1,1240,246,2024-01-09,2024-12-28,1.0,0.5443548387096774,1.8370370370370372,1.8368158005660262,0.9701408450704225,0.9661971830985915,0.9859154929577465,29.17670262304327,96.36731134636975
joint_allh_cat_rate120_ap37_fallback_cap2,2024,3,1240,246,2024-01-09,2024-12-28,0.9024390243902439,0.38870967741935486,2.3216273656512496,2.3212749810270683,0.9701408450704225,0.9661971830985915,0.9859154929577465,68.13017225948455,138.91351091385502
joint_allh_cat_rate120_ap37_fallback_cap2,2024,5,1240,246,2024-01-09,2024-12-28,0.7845528455284553,0.3346774193548387,2.3442060926633363,2.3437469395749684,0.9701408450704225,0.9661971830985915,0.9859154929577465,83.23445827624344,149.79722595338419
joint_allh_cat_rate120_ap37_fallback_cap2,2024,10,1240,246,2024-01-09,2024-12-28,0.6463414634146342,0.2693548387096774,2.3995910617788816,2.398831974692785,0.9701408450704225,0.9661971830985915,0.9859154929577465,92.60723117731166,159.58332599145294
joint_allh_cat_rate120_ap37_fallback_cap2,2024,20,1240,246,2024-01-09,2024-12-28,0.4715447154471545,0.18870967741935485,2.4987839621985963,2.497439013803281,0.9701408450704225,0.9661971830985915,0.9859154929577465,94.2748753914861,166.42509562564462
joint_allh_cat_rate120_ap37_fallback_cap2,2025,1,1235,277,2025-01-09,2025-12-30,1.0,0.4647773279352227,2.151567944250871,2.150188560653677,1.089325842696629,1.0814606741573034,1.1207865168539326,37.55376798260239,97.87081589313676
joint_allh_cat_rate120_ap37_fallback_cap2,2025,3,1235,277,2025-01-09,2025-12-30,0.7906137184115524,0.28582995951417006,2.7660281649809266,2.7622427615789205,1.089325842696629,1.0814606741573034,1.1207865168539326,66.00442912473925,108.24833593766628
joint_allh_cat_rate120_ap37_fallback_cap2,2025,5,1235,277,2025-01-09,2025-12-30,0.6498194945848376,0.2251012145748988,2.8867880424901955,2.8806531035376444,1.089325842696629,1.0814606741573034,1.1207865168539326,74.04483106884629,101.96306179235455
joint_allh_cat_rate120_ap37_fallback_cap2,2025,10,1235,277,2025-01-09,2025-12-30,0.4151624548736462,0.14736842105263157,2.817173800928314,2.8090387658227844,1.089325842696629,1.0814606741573034,1.1207865168539326,75.03023737410903,71.2455546386574
joint_allh_cat_rate120_ap37_fallback_cap2,2025,20,1235,277,2025-01-09,2025-12-30,0.27075812274368233,0.09635627530364373,2.809968752844098,2.7996070726915527,1.089325842696629,1.0814606741573034,1.1207865168539326,75.5664960722021,24.69545840874811
joint_allh_cat_rate120_ap37_fallback_cap2,2026,1,805,174,2026-01-12,2026-08-31,1.0,0.5515527950310559,1.813063063063063,1.8140257721945219,1.0499999999999998,0.9956896551724137,1.1163793103448274,24.69716525756099,89.5034397047196
joint_allh_cat_rate120_ap37_fallback_cap2,2026,3,795,174,2026-01-12,2026-08-27,0.896551724137931,0.4075471698113208,2.1998722860791826,2.200887311446318,1.0684210526315792,1.0131578947368423,1.1359649122807018,46.8706887196936,128.00383907209408
joint_allh_cat_rate120_ap37_fallback_cap2,2026,5,785,174,2026-01-12,2026-08-25,0.7931034482758621,0.3401273885350318,2.331783546429033,2.334698275862069,1.0778761061946902,1.0221238938053097,1.1460176991150444,63.479659126971164,160.82472339686868
joint_allh_cat_rate120_ap37_fallback_cap2,2026,10,760,164,2026-01-12,2026-08-18,0.6707317073170732,0.29210526315789476,2.2961986376620525,2.2992299229922994,1.0484018264840183,0.9908675799086758,1.1187214611872147,68.38891745293198,198.38548301838279
joint_allh_cat_rate120_ap37_fallback_cap2,2026,20,710,150,2026-01-12,2026-08-04,0.5733333333333334,0.24366197183098592,2.352986512524085,2.3520801232665636,1.024390243902439,0.9560975609756098,1.0926829268292684,105.120720344907,268.01235373911396
joint_allh_cat_rate120_ap37_fallback_cap2,AMD,1,656,142,2024-01-09,2026-08-31,1.0,0.524390243902439,1.9069767441860463,1.9106089984710894,1.0540827147401908,1.0540827147401908,1.0540827147401908,30.405354723199732,89.5971390115057
joint_allh_cat_rate120_ap37_fallback_cap2,AMD,3,654,142,2024-01-09,2026-08-27,0.8661971830985915,0.35932721712538224,2.41060833083608,2.417732189424929,1.058572949946752,1.058572949946752,1.058572949946752,60.98285092874659,122.02896784830007
joint_allh_cat_rate120_ap37_fallback_cap2,AMD,5,652,142,2024-01-09,2026-08-25,0.7464788732394366,0.29754601226993865,2.5087846667634675,2.521284444623991,1.0608324439701173,1.0608324439701173,1.0608324439701173,73.2510292961149,133.68750052398767
joint_allh_cat_rate120_ap37_fallback_cap2,AMD,10,647,140,2024-01-09,2026-08-18,0.5857142857142857,0.23338485316846985,2.5096499526963103,2.5282392645293457,1.053763440860215,1.053763440860215,1.053763440860215,78.81648216667959,135.53388815565407
joint_allh_cat_rate120_ap37_fallback_cap2,AMD,20,637,137,2024-01-09,2026-08-04,0.43795620437956206,0.1726844583987441,2.536164565361646,2.5562815181389804,1.046943231441048,1.046943231441048,1.046943231441048,88.54684729563579,137.06383138978745
joint_allh_cat_rate120_ap37_fallback_cap2,KGS,1,656,140,2024-01-09,2026-08-31,1.0,0.4954268292682927,2.0184615384615383,2.031071757563988,1.039236479321315,1.039236479321315,1.039236479321315,29.60683379524671,90.12492164285791
joint_allh_cat_rate120_ap37_fallback_cap2,KGS,3,654,140,2024-01-09,2026-08-27,0.8642857142857143,0.3486238532110092,2.4791353383458645,2.499321498654357,1.0436634717784878,1.0436634717784878,1.0436634717784878,60.3818095837816,119.17533848919369
joint_allh_cat_rate120_ap37_fallback_cap2,KGS,5,652,140,2024-01-09,2026-08-25,0.7214285714285714,0.2929447852760736,2.462677636499626,2.4913626132324587,1.0458911419423693,1.0458911419423693,1.0458911419423693,73.67391981993167,129.5717309171526
joint_allh_cat_rate120_ap37_fallback_cap2,KGS,10,647,138,2024-01-09,2026-08-18,0.5362318840579711,0.22565687789799072,2.3763152670240224,2.408937785078431,1.0387096774193547,1.0387096774193547,1.0387096774193547,78.71765491125417,125.5185147618001
joint_allh_cat_rate120_ap37_fallback_cap2,KGS,20,637,135,2024-01-09,2026-08-04,0.4074074074074074,0.1664050235478807,2.4482879105520614,2.4820732858890295,1.0316593886462881,1.0316593886462881,1.0316593886462881,87.82790552851309,118.38900594755445
joint_allh_cat_rate120_ap37_fallback_cap2,KZT,1,656,138,2024-01-09,2026-08-31,1.0,0.5137195121951219,1.9465875370919883,1.949820640561527,1.024390243902439,1.024390243902439,1.024390243902439,35.21642054942341,102.09809203142831
joint_allh_cat_rate120_ap37_fallback_cap2,KZT,3,654,138,2024-01-09,2026-08-27,0.8043478260869565,0.3302752293577982,2.4353864734299515,2.4437177755496062,1.0287539936102237,1.0287539936102237,1.0287539936102237,64.67766630031595,122.19164495674654
joint_allh_cat_rate120_ap37_fallback_cap2,KZT,5,652,138,2024-01-09,2026-08-25,0.6811594202898551,0.2668711656441718,2.552390471430951,2.560229709700735,1.030949839914621,1.030949839914621,1.030949839914621,77.95080699199514,127.43739763572829
joint_allh_cat_rate120_ap37_fallback_cap2,KZT,10,647,136,2024-01-09,2026-08-18,0.5073529411764706,0.20401854714064915,2.486798128342246,2.5074580114223877,1.0236559139784946,1.0236559139784946,1.0236559139784946,82.7246959788129,122.68990129599109
joint_allh_cat_rate120_ap37_fallback_cap2,KZT,20,637,134,2024-01-09,2026-08-04,0.3656716417910448,0.14599686028257458,2.5046541486117797,2.53451818630315,1.0240174672489082,1.0240174672489082,1.0240174672489082,91.89794078297881,118.51908431253146
joint_allh_cat_rate120_ap37_fallback_cap2,TJS,1,656,139,2024-01-09,2026-08-31,1.0,0.5259146341463414,1.901449275362319,1.9058192683756643,1.031813361611877,1.031813361611877,1.031813361611877,29.16443660314258,94.14530908280082
joint_allh_cat_rate120_ap37_fallback_cap2,TJS,3,654,139,2024-01-09,2026-08-27,0.8633093525179856,0.37767584097859325,2.2858474354119944,2.298051469187301,1.0362087326943556,1.0362087326943556,1.0362087326943556,58.559542238694405,122.84194357262668
