candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
extra_ap12_pace365_p55_r70_cap2,2024,1,1240,251,2024-01-09,2024-12-28,1.0,0.5443548387096774,1.8370370370370372,1.8368202071468618,0.9898591549295774,0.9859154929577465,1.0056338028169014,26.71628644732874,93.88396031573795
extra_ap12_pace365_p55_r70_cap2,2024,3,1240,251,2024-01-09,2024-12-28,0.896414342629482,0.38870967741935486,2.3061281843580037,2.3057851239669427,0.9898591549295774,0.9859154929577465,1.0056338028169014,60.82473305168,133.5844189146157
extra_ap12_pace365_p55_r70_cap2,2024,5,1240,251,2024-01-09,2024-12-28,0.7768924302788844,0.3346774193548387,2.3213171410742572,2.3208715266113162,0.9898591549295774,0.9859154929577465,1.0056338028169014,74.65173152491845,145.20892049933934
extra_ap12_pace365_p55_r70_cap2,2024,10,1240,251,2024-01-09,2024-12-28,0.6414342629482072,0.2693548387096774,2.381372712741847,2.3806343906510854,0.9898591549295774,0.9859154929577465,1.0056338028169014,83.14476489587685,157.7958000494962
extra_ap12_pace365_p55_r70_cap2,2024,20,1240,251,2024-01-09,2024-12-28,0.46613545816733065,0.18870967741935485,2.47011952191235,2.468816472390028,0.9898591549295774,0.9859154929577465,1.0056338028169014,86.10755891708742,164.71129386339442
extra_ap12_pace365_p55_r70_cap2,2025,1,1235,270,2025-01-09,2025-12-30,1.0,0.4647773279352227,2.151567944250871,2.1461672137478276,1.0617977528089888,0.9831460674157304,1.1601123595505618,36.65961330042798,100.45171005740497
extra_ap12_pace365_p55_r70_cap2,2025,3,1235,270,2025-01-09,2025-12-30,0.7666666666666667,0.28582995951417006,2.682247403210576,2.669782256801211,1.0617977528089888,0.9831460674157304,1.1601123595505618,63.282744962885204,109.21689927094049
extra_ap12_pace365_p55_r70_cap2,2025,5,1235,270,2025-01-09,2025-12-30,0.6296296296296297,0.2251012145748988,2.797095656807887,2.780978872773032,1.0617977528089888,0.9831460674157304,1.1601123595505618,70.53218720653693,101.69182186524723
extra_ap12_pace365_p55_r70_cap2,2025,10,1235,270,2025-01-09,2025-12-30,0.3962962962962963,0.14736842105263157,2.6891534391534395,2.6701353808850268,1.0617977528089888,0.9831460674157304,1.1601123595505618,71.0644154695806,70.54173145873374
extra_ap12_pace365_p55_r70_cap2,2025,20,1235,270,2025-01-09,2025-12-30,0.27037037037037037,0.09635627530364373,2.805944600062247,2.775280898876405,1.0617977528089888,0.9831460674157304,1.1601123595505618,72.0935643541628,28.72152957975133
