rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.3,431,1.6997183098591548,60,0,0.2088167053364269,0.22186234817813766,0.9411993835419241,0.5427341501021594,-33.1309785837464,0.9411993835419241,0.9411993835419241,0,1,1.656338028169014,1.8140845070422535,0.7645238095238096,0.9342723004694836,0.9411993835419241,1.6997183098591548,1.6997183098591548,0.29230769230769227,3.5358974358974358,4,retrospective_2025,target_panel_hist_benefit50,rolling,0.3,60,0,0,0.0,0.0,0,0,0.7645238095238096
0.3,263,1.6364444444444444,60,0,0.42585551330798477,0.3401273885350318,1.2520471084148617,0.5476913510621375,66.26375866045842,1.2520471084148617,1.2520471084148617,1,1,1.5244444444444443,1.7733333333333332,1.153469387755102,0.9147286821705426,1.2520471084148617,1.6364444444444444,1.6364444444444444,0.2955555555555555,3.0181818181818185,3,retrospective_2026,target_panel_hist_benefit50,rolling,0.3,60,0,0,0.0,0.0,0,0,1.153469387755102
0.3,694,1.6384485666104556,60,0,0.2910662824207493,0.26782178217821784,1.086790925119988,0.5558365483997155,4.535903109662641,0.9411993835419241,1.096623245978393,1,2,1.5935919055649241,1.6644182124789209,1.0233029381965553,0.9201741654571843,1.096623245978393,1.6364444444444444,1.6997183098591548,0.29230769230769227,3.5358974358974358,7,combined_2025_2026,target_panel_hist_benefit50,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0233029381965553
0.25,355,1.4,20,0,0.18873239436619718,0.22186234817813766,0.8506733833658887,0.5016159414235475,-41.22634388208031,0.8506733833658887,0.8506733833658887,0,1,1.3014084507042254,1.4985915492957746,0.6175,0.8542857142857143,0.8506733833658887,1.4,1.4,0.49230769230769234,2.082051282051282,4,retrospective_2025,target_panel_hist,rolling,0.25,20,0,0,0.0,0.0,0,0,0.6175
0.25,271,1.686222222222222,20,0,0.44649446494464945,0.3401273885350318,1.3127271722155425,0.5598094081240148,51.75152777709923,1.3127271722155425,1.3127271722155425,1,1,1.6177777777777775,1.7733333333333332,1.2182860998650473,0.8533834586466166,1.3127271722155425,1.686222222222222,1.686222222222222,1.0266666666666666,2.2181818181818183,3,retrospective_2026,target_panel_hist,rolling,0.25,20,0,0,0.0,0.0,0,0,1.2182860998650473
0.25,626,1.4779089376053964,20,0,0.3003194888178914,0.26782178217821784,1.1213407900409254,0.51756819752568,-0.9755400168444368,0.8506733833658887,1.0817002777907156,1,2,1.4165261382799326,1.5227655986509276,1.0062670737586374,0.8470209339774557,1.0817002777907156,1.4,1.686222222222222,0.49230769230769234,2.2181818181818183,7,combined_2025_2026,target_panel_hist,rolling,0.25,20,0,0,0.0,0.0,0,0,1.0062670737586374
0.35,463,1.8259154929577464,20,0,0.16414686825053995,0.22186234817813766,0.7398590594504264,0.503575578966557,-43.288713231791476,0.7398590594504264,0.7398590594504264,0,1,1.7154929577464788,1.912676056338028,0.5311827956989248,0.888646288209607,0.7398590594504264,1.8259154929577464,1.8259154929577464,0.8615384615384615,2.5128205128205128,4,retrospective_2025,target_panel_hist_anchor25,rolling,0.35,20,0,0,0.0,0.0,0,0,0.5311827956989248
0.35,331,2.0595555555555554,20,0,0.4259818731117825,0.3401273885350318,1.2524186157031807,0.5844504215290732,47.61474540605662,1.2524186157031807,1.2524186157031807,1,1,1.9599999999999997,2.1155555555555554,1.1544117647058822,0.911042944785276,1.2524186157031807,2.0595555555555554,2.0595555555555554,1.2133333333333332,2.6727272727272724,3,retrospective_2026,target_panel_hist_anchor25,rolling,0.35,20,0,0,0.0,0.0,0,0,1.1544117647058822
0.35,794,1.8745362563237777,20,0,0.27329974811083124,0.26782178217821784,1.0204537729831407,0.5528445682562655,-5.393190802159585,0.7398590594504264,0.9961388375768035,1,2,1.794266441821248,1.900505902192243,0.8705792876156675,0.8922686945500634,0.9961388375768035,1.8259154929577464,2.0595555555555554,0.8615384615384615,2.6727272727272724,7,combined_2025_2026,target_panel_hist_anchor25,rolling,0.35,20,0,0,0.0,0.0,0,0,0.8705792876156675
0.25,354,1.396056338028169,60,0,0.23163841807909605,0.22186234817813766,1.0440636727287722,0.5861386025809491,-38.21174189572606,1.0440636727287722,1.0440636727287722,1,1,1.3408450704225352,1.5380281690140845,0.8591304347826086,0.8939828080229226,1.0440636727287722,1.396056338028169,1.396056338028169,0.3384615384615385,3.0512820512820515,4,retrospective_2025,target_panel_xgb_primary50,rolling,0.25,60,0,0,0.0,0.0,0,0,0.8591304347826086
0.25,245,1.5244444444444443,60,0,0.49795918367346936,0.3401273885350318,1.4640373003133837,0.5778238109698784,89.34440786621649,1.4640373003133837,1.4640373003133837,1,1,1.4,1.6488888888888886,1.388846153846154,0.9416666666666667,1.4640373003133837,1.5244444444444443,1.5244444444444443,0.09333333333333332,2.6,3,retrospective_2026,target_panel_xgb_primary50,rolling,0.25,60,0,0,0.0,0.0,0,0,1.388846153846154
0.25,599,1.4141652613827993,60,0,0.34056761268781305,0.26782178217821784,1.2716202913666956,0.5904261634540998,13.960639893382327,1.0440636727287722,1.254050486521078,2,2,1.3811129848229344,1.451939291736931,1.1979766265480551,0.9057239057239057,1.254050486521078,1.396056338028169,1.5244444444444443,0.09333333333333332,3.0512820512820515,7,combined_2025_2026,target_panel_xgb_primary50,rolling,0.25,60,0,0,0.0,0.0,0,0,1.1979766265480551
0.35,462,1.8219718309859156,60,0,0.22294372294372294,0.22186234817813766,1.0048740796915978,0.5586960814844634,-31.874106576561196,1.0048740796915978,1.0048740796915978,1,1,1.7943661971830986,1.8732394366197183,0.8489795918367347,0.9190371991247265,1.0048740796915978,1.8219718309859156,1.8219718309859156,0.4,3.5358974358974358,4,retrospective_2025,target_panel_xgb_benefit50,rolling,0.35,60,0,0,0.0,0.0,0,0,0.8489795918367347
0.35,303,1.8853333333333333,60,0,0.4389438943894389,0.3401273885350318,1.290527929197414,0.5627955403236302,72.4798072461012,1.290527929197414,1.290527929197414,1,1,1.8666666666666665,1.9288888888888887,1.2580128205128207,0.9161073825503355,1.290527929197414,1.8853333333333333,1.8853333333333333,0.42,3.2,3,retrospective_2026,target_panel_xgb_benefit50,rolling,0.35,60,0,0,0.0,0.0,0,0,1.2580128205128207
0.35,765,1.806070826306914,60,0,0.3084967320261438,0.26782178217821784,1.1518731953656385,0.5708364421681733,9.45822791790509,1.0048740796915978,1.147701004444506,2,2,1.794266441821248,1.8414839797639124,1.0929193131027992,0.9118421052631579,1.147701004444506,1.8219718309859156,1.8853333333333333,0.4,3.5358974358974358,7,combined_2025_2026,target_panel_xgb_benefit50,rolling,0.35,60,0,0,0.0,0.0,0,0,1.0929193131027992
0.3,457,1.8022535211267607,60,0,0.25601750547045954,0.22186234817813766,1.1539475155329106,0.5786779282529603,-18.51537532865225,1.1539475155329106,1.1539475155329106,1,1,1.676056338028169,1.952112676056338,1.0410381543921916,0.9292035398230089,1.1539475155329106,1.8022535211267607,1.8022535211267607,0.8909090909090909,3.5,4,retrospective_2025,target_panel_only_extra_benefit50,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0410381543921916
0.3,276,1.7173333333333332,60,0,0.48188405797101447,0.3401273885350318,1.4167752266189002,0.5808063279973392,77.64126199625984,1.4167752266189002,1.4167752266189002,1,1,1.3688888888888888,1.8977777777777776,1.3771929824561404,0.933579335793358,1.4167752266189002,1.7173333333333332,1.7173333333333332,0.32666666666666666,2.725,3,retrospective_2026,target_panel_only_extra_benefit50,rolling,0.3,60,0,0,0.0,0.0,0,0,1.3771929824561404
0.3,733,1.730522765598651,60,0,0.34106412005457026,0.26782178217821784,1.2734741636048648,0.5812140140650562,17.690943773224614,1.1539475155329106,1.2853613710759055,2,2,1.688026981450253,1.7706576728499157,1.2145611397947846,0.9244505494505495,1.2853613710759055,1.7173333333333332,1.8022535211267607,0.32666666666666666,3.5,7,combined_2025_2026,target_panel_only_extra_benefit50,rolling,0.3,60,0,0,0.0,0.0,0,0,1.2145611397947846
0.3,395,1.5577464788732394,60,0,0.22278481012658227,0.22186234817813766,1.0041578120668946,0.5668099683267885,-38.40889168862775,1.0041578120668946,1.0041578120668946,1,1,1.4985915492957746,1.695774647887324,0.8129113924050633,0.9153846153846154,1.0041578120668946,1.5577464788732394,1.5577464788732394,0.3538461538461538,3.3564102564102565,4,retrospective_2025,target_panel_hist_primary50,rolling,0.3,60,0,0,0.0,0.0,0,0,0.8129113924050633
0.3,272,1.6924444444444442,60,0,0.4632352941176471,0.3401273885350318,1.36194646397885,0.5656442959813747,82.78889584913202,1.36194646397885,1.36194646397885,1,1,1.6177777777777775,1.7422222222222221,1.2400412087912087,0.9213483146067416,1.36194646397885,1.6924444444444442,1.6924444444444442,0.20222222222222222,2.7454545454545456,3,retrospective_2026,target_panel_hist_primary50,rolling,0.3,60,0,0,0.0,0.0,0,0,1.2400412087912087
0.3,667,1.5747048903878584,60,0,0.32083958020989506,0.26782178217821784,1.1979592458853752,0.5761292725388965,11.015093634116862,1.0041578120668946,1.1830521380228722,2,2,1.5345699831365938,1.6290050590219225,1.0993197278911564,0.9108761329305136,1.1830521380228722,1.5577464788732394,1.6924444444444442,0.20222222222222222,3.3564102564102565,7,combined_2025_2026,target_panel_hist_primary50,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0993197278911564
0.22,390,1.5380281690140845,60,0,0.28717948717948716,0.22186234817813766,1.294403892944039,0.5853163903172638,-18.780515499246608,1.294403892944039,1.294403892944039,1,1,1.36056338028169,1.695774647887324,1.0913953488372095,0.8805194805194805,1.294403892944039,1.5380281690140845,1.5380281690140845,0.49230769230769234,3.1589743589743593,4,retrospective_2025,target_panel_only_extra_primary50,rolling,0.22,60,0,0,0.0,0.0,0,0,1.0913953488372095
0.22,235,1.462222222222222,60,0,0.49361702127659574,0.3401273885350318,1.451271017610965,0.5865436062065276,82.9403457819221,1.451271017610965,1.451271017610965,1,1,0.9955555555555554,1.711111111111111,1.3616138763197587,0.9565217391304348,1.451271017610965,1.462222222222222,1.462222222222222,0.15555555555555556,2.45,3,retrospective_2026,target_panel_only_extra_primary50,rolling,0.22,60,0,0,0.0,0.0,0,0,1.3616138763197587
0.22,625,1.4755480607082632,60,0,0.3648,0.26782178217821784,1.3620998151571164,0.5906242540358613,19.466528342472827,1.294403892944039,1.372837455277502,2,2,1.3929173693086003,1.5699831365935921,1.1519087597022017,0.9016129032258065,1.372837455277502,1.462222222222222,1.5380281690140845,0.15555555555555556,3.1589743589743593,7,combined_2025_2026,target_panel_only_extra_primary50,rolling,0.22,60,0,0,0.0,0.0,0,0,1.1519087597022017
0.35,385,1.5183098591549296,120,0,0.3116883116883117,0.22186234817813766,1.4048724997630107,0.6201075522000349,7.503327051974757,1.4048724997630107,1.4048724997630107,1,1,1.4197183098591548,1.6366197183098592,1.249879518072289,0.8868421052631579,1.4048724997630107,1.5183098591549296,1.5183098591549296,0.3076923076923077,2.4022727272727273,4,retrospective_2025,target_panel_extra_primary50,rolling,0.35,120,0,0,0.0,0.0,0,0,1.249879518072289
0.35,277,1.7235555555555553,120,0,0.44765342960288806,0.3401273885350318,1.316134615124596,0.5707561494078348,70.03516587268851,1.316134615124596,1.316134615124596,1,1,1.5866666666666664,1.8666666666666665,1.2211111111111113,0.9080882352941176,1.316134615124596,1.7235555555555553,1.7235555555555553,0.7622222222222222,2.475,3,retrospective_2026,target_panel_extra_primary50,rolling,0.35,120,0,0,0.0,0.0,0,0,1.2211111111111113
0.35,662,1.5629005059021923,120,0,0.3685800604229607,0.26782178217821784,1.3762139039822192,0.6033701644339295,33.66846202680513,1.316134615124596,1.3605035574438034,2,2,1.5463743676222599,1.581787521079258,1.2961361417213,0.8888888888888888,1.3605035574438034,1.5183098591549296,1.7235555555555553,0.3076923076923077,2.475,7,combined_2025_2026,target_panel_extra_primary50,rolling,0.35,120,0,0,0.0,0.0,0,0,1.2961361417213
0.35,406,1.6011267605633803,120,0,0.2881773399014778,0.22186234817813766,1.2989015137895077,0.6021062305840176,-0.07586545439864877,1.2989015137895077,1.2989015137895077,1,1,1.5380281690140845,1.676056338028169,1.1115000000000002,0.9077306733167082,1.2989015137895077,1.6011267605633803,1.6011267605633803,0.2,3.0545454545454547,4,retrospective_2025,target_panel_extra,rolling,0.35,120,0,0,0.0,0.0,0,0,1.1115000000000002
0.35,240,1.4933333333333332,120,0,0.4875,0.3401273885350318,1.4332865168539326,0.5847143290963516,86.1653627633561,1.4332865168539326,1.4332865168539326,1,1,1.3688888888888888,1.5555555555555554,1.3284615384615386,0.8936170212765957,1.4332865168539326,1.4933333333333332,1.4933333333333332,0.3111111111111111,2.75,3,retrospective_2026,target_panel_extra,rolling,0.35,120,0,0,0.0,0.0,0,0,1.3284615384615386
