period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,geometric,1.3451102533725683,0.01749562609347663,0.04048987753061734,5,1.3814579581002937,1.3229216039435017
retrospective_2025,harmonic,1.3112143331121433,0.022494376405898527,0.06198450387403149,5,1.3814579581002937,1.3229216039435017
retrospective_2025,geom_stack25,1.365446543580936,0.03549112721819545,0.03549112721819545,5,1.3814579581002937,1.3229216039435017
retrospective_2025,geom_stack75,1.3814579581002937,0.00024993751562109475,0.023744063984004,5,1.3814579581002937,1.3229216039435017
retrospective_2025,minimum,1.2554577875545778,0.02174456385903524,0.12446888277930518,5,1.3814579581002937,1.3229216039435017
retrospective_2025_2026,geometric,1.328380491966444,0.0047488127968008,0.026243439140214948,5,1.342574375287267,1.289138579255933
retrospective_2025_2026,harmonic,1.2922492755161303,0.019745063734066485,0.048987753061734564,5,1.342574375287267,1.289138579255933
retrospective_2025_2026,geom_stack25,1.342574375287267,0.01749562609347663,0.01749562609347663,5,1.342574375287267,1.289138579255933
retrospective_2025_2026,geom_stack75,1.3301010435059912,0.00024993751562109475,0.023494126468382906,5,1.342574375287267,1.289138579255933
retrospective_2025_2026,minimum,1.2341498521774699,0.041989502624343915,0.10697325668582855,5,1.342574375287267,1.289138579255933
