rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.25,382,1.5064788732394367,60,0,0.29842931937172773,0.22186234817813766,1.3451102533725683,0.6116062951457195,-8.748443884616309,1.3451102533725683,1.3451102533725683,1,1,1.380281690140845,1.5774647887323943,1.1341836734693878,0.9071618037135278,1.3451102533725683,1.5064788732394367,1.5064788732394367,0.8615384615384615,2.853846153846154,4,retrospective_2025,geometric,rolling,0.25,60,0,0,0.0,0.0,0,0,1.1341836734693878
0.25,242,1.5057777777777777,60,0,0.4462809917355372,0.3401273885350318,1.31209954499025,0.5580524344569288,65.39838269346956,1.31209954499025,1.31209954499025,1,1,1.3688888888888888,1.6177777777777775,1.243212669683258,0.9240506329113924,1.31209954499025,1.5057777777777777,1.5057777777777777,0.3888888888888889,2.4,3,retrospective_2026,geometric,rolling,0.25,60,0,0,0.0,0.0,0,0,1.243212669683258
0.25,624,1.47318718381113,60,0,0.3557692307692308,0.26782178217821784,1.328380491966444,0.6165035075155691,20.00721642291058,1.31209954499025,1.3286048991814092,2,2,1.3929173693086003,1.5463743676222599,1.2449922958397535,0.9063004846526656,1.3286048991814092,1.5057777777777777,1.5064788732394367,0.3888888888888889,2.853846153846154,7,combined_2025_2026,geometric,rolling,0.25,60,0,0,0.0,0.0,0,0,1.2449922958397535
0.25,385,1.5183098591549296,60,0,0.2909090909090909,0.22186234817813766,1.3112143331121433,0.6033196108068694,-14.925695152135138,1.3112143331121433,1.3112143331121433,1,1,1.3408450704225352,1.5971830985915492,1.1766777133388568,0.9131578947368421,1.3112143331121433,1.5183098591549296,1.5183098591549296,0.8307692307692308,2.853846153846154,4,retrospective_2025,harmonic,rolling,0.25,60,0,0,0.0,0.0,0,0,1.1766777133388568
0.25,242,1.5057777777777777,60,0,0.43388429752066116,0.3401273885350318,1.2756523354071874,0.5576041531097711,62.1865924276115,1.2756523354071874,1.2756523354071874,1,1,1.3377777777777777,1.6488888888888886,1.1707221350078494,0.9156118143459916,1.2756523354071874,1.5057777777777777,1.5057777777777777,0.42,2.4,3,retrospective_2026,harmonic,rolling,0.25,60,0,0,0.0,0.0,0,0,1.1707221350078494
0.25,627,1.4802698145025297,60,0,0.34609250398724084,0.26782178217821784,1.2922492755161303,0.614055182911969,14.836942159346018,1.2756523354071874,1.2934333342596653,2,2,1.3929173693086003,1.558178752107926,1.21669701638885,0.9067524115755627,1.2934333342596653,1.5057777777777777,1.5183098591549296,0.42,2.853846153846154,7,combined_2025_2026,harmonic,rolling,0.25,60,0,0,0.0,0.0,0,0,1.21669701638885
0.22,340,1.3408450704225352,60,0,0.3029411764705882,0.22186234817813766,1.365446543580936,0.6058375171848059,-7.989789184150082,1.365446543580936,1.365446543580936,1,1,1.2422535211267605,1.4,1.1596244131455398,0.8835820895522388,1.365446543580936,1.3408450704225352,1.3408450704225352,0.7795454545454547,2.7102564102564104,4,retrospective_2025,geom_stack25,rolling,0.22,60,0,0,0.0,0.0,0,0,1.1596244131455398
0.22,219,1.3626666666666665,60,0,0.4474885844748858,0.3401273885350318,1.3156499581003198,0.5479986406952699,62.182641883216654,1.3156499581003198,1.3156499581003198,1,1,1.182222222222222,1.4933333333333332,1.2076923076923078,0.9112149532710281,1.3156499581003198,1.3626666666666665,1.3626666666666665,0.3888888888888889,2.2181818181818183,3,retrospective_2026,geom_stack25,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2076923076923078
0.22,559,1.3197301854974706,60,0,0.3595706618962433,0.26782178217821784,1.342574375287267,0.6066633422442851,19.501735688396103,1.3156499581003198,1.340548250840628,2,2,1.2866779089376055,1.345699831365936,1.2332663241754152,0.8862815884476535,1.340548250840628,1.3408450704225352,1.3626666666666665,0.3888888888888889,2.7102564102564104,7,combined_2025_2026,geom_stack25,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2332663241754152
0.25,385,1.5183098591549296,60,0,0.3064935064935065,0.22186234817813766,1.3814579581002937,0.6137121459550194,-8.96399569409407,1.3814579581002937,1.3814579581002937,1,1,1.3014084507042254,1.6366197183098592,1.235,0.9026315789473685,1.3814579581002937,1.5183098591549296,1.5183098591549296,0.7230769230769231,2.6564102564102567,4,retrospective_2025,geom_stack75,rolling,0.25,60,0,0,0.0,0.0,0,0,1.235
