scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
calendar_assumed_replay,00:15,brier,20,-0.008018606049090446,-0.0140826209243541,-0.003599681783741415
calendar_assumed_replay,00:15,logloss,20,-0.028776548888536875,-0.05064026327397087,-0.012983575861171723
calendar_assumed_replay,00:15,auc,20,0.2652084033332868,0.1272319640470055,0.42499342044292193
calendar_assumed_replay,00:15,brier,50,-0.007956419811041322,-0.014687691536324753,-0.0025129033357464553
calendar_assumed_replay,00:15,logloss,50,-0.02854946160456211,-0.0526908666536114,-0.009627118456345857
calendar_assumed_replay,00:15,auc,50,0.2553909556446889,0.10113559609603812,0.4121844209699239
calendar_assumed_replay,06:00,brier,20,-0.008064253056180271,-0.013740444600633223,-0.0037073110955099203
calendar_assumed_replay,06:00,logloss,20,-0.02892370012274956,-0.04889181383343331,-0.013289882929100728
calendar_assumed_replay,06:00,auc,20,0.2642601643276317,0.12127721365130674,0.42008419663799806
calendar_assumed_replay,06:00,brier,50,-0.008105431200181272,-0.015444390092334132,-0.0023117613857187753
calendar_assumed_replay,06:00,logloss,50,-0.029116083875133973,-0.055379025840523774,-0.00880814124859078
calendar_assumed_replay,06:00,auc,50,0.25894974980483726,0.0943094034113046,0.42650066053951186
calendar_assumed_replay,09:15,brier,20,-0.007972382334714216,-0.013900159699465163,-0.0033374125339242977
calendar_assumed_replay,09:15,logloss,20,-0.028592464987779818,-0.04995225394092479,-0.012305647500749878
calendar_assumed_replay,09:15,auc,20,0.26255853543636226,0.12170160401411352,0.417875865809433
calendar_assumed_replay,09:15,brier,50,-0.008108579432919762,-0.015481560210537261,-0.0022659520665327536
calendar_assumed_replay,09:15,logloss,50,-0.02902883397294562,-0.055746786725173914,-0.008510317407921277
calendar_assumed_replay,09:15,auc,50,0.2603413398817279,0.09031706303479743,0.429092641531595
calendar_assumed_replay,10:15,brier,20,-0.003445415523487619,-0.00639387536564014,-0.0012286347508769244
calendar_assumed_replay,10:15,logloss,20,-0.012550523268734034,-0.022955353014767577,-0.0045644590873258365
calendar_assumed_replay,10:15,auc,20,0.09303932030734006,0.037297297091954375,0.16232742835195127
calendar_assumed_replay,10:15,brier,50,-0.003373452949312199,-0.006241082265515377,-0.0007102876579255774
